anon_polygon_id,date,seed,pred_route_source,pred_fallback_source,peer_used,route_radius_idx,route_peer_n,route_peer_purity,near_dist_rebuilt,post_max,post_entropy
AOI-0040,2025-06-05,2,0,0,True,0,1.000000000,1.000000000,1.000000000,0.984251969,0.091909786
AOI-0040,2025-06-10,2,0,0,True,0,2.000000000,1.000000000,1.000000000,0.516587678,0.719232108
AOI-0040,2025-07-23,2,1,0,True,0,1.000000000,1.000000000,1.000000000,0.780645161,0.555196694
AOI-0040,2025-07-24,2,1,1,True,0,1.000000000,1.000000000,1.000000000,0.935483871,0.283936267
AOI-0040,2025-08-04,2,0,0,True,0,1.000000000,1.000000000,1.000000000,0.948717949,0.237819011
AOI-0040,2025-08-16,2,0,0,True,0,1.000000000,1.000000000,1.000000000,0.985611511,0.085284100
AOI-0040,2025-08-23,2,0,1,True,0,2.000000000,1.000000000,1.000000000,0.766871166,0.571399404
AOI-0040,2025-08-24,2,0,0,True,0,1.000000000,1.000000000,1.000000000,0.981981982,0.102711110
AOI-0040,2025-09-23,2,0,0,True,0,2.000000000,1.000000000,1.000000000,0.662100457,0.663820899
AOI-0040,2025-10-03,2,0,0,True,1,1.000000000,1.000000000,2.000000000,0.885057471,0.394091582
AOI-0041,2025-05-01,2,0,0,True,0,2.000000000,1.000000000,1.000000000,0.874476987,0.396131176
AOI-0041,2025-05-08,2,0,0,True,0,2.000000000,1.000000000,1.000000000,0.968253968,0.162764794
AOI-0041,2025-06-05,2,0,0,True,0,1.000000000,1.000000000,1.000000000,0.984251969,0.091909786
AOI-0041,2025-06-07,2,0,0,True,0,1.000000000,1.000000000,1.000000000,0.987096774,0.077896072
AOI-0041,2025-06-14,2,1,1,True,0,2.000000000,1.000000000,1.000000000,0.894736842,0.409458619
AOI-0041,2025-06-29,2,1,1,True,0,2.000000000,1.000000000,1.000000000,0.925925926,0.315396287
AOI-0041,2025-07-02,2,0,0,True,0,2.000000000,1.000000000,1.000000000,0.935483871,0.283936267
AOI-0041,2025-07-16,2,1,1,True,0,1.000000000,1.000000000,1.000000000,0.600000000,0.746974627
AOI-0041,2025-08-01,2,0,0,False,-1,0.000000000,0.000000000,1.000000000,0.641025641,0.745196588
AOI-0041,2025-09-08,2,0,0,True,0,2.000000000,1.000000000,1.000000000,0.929648241,0.272650708
AOI-0041,2025-10-03,2,0,0,True,0,1.000000000,1.000000000,1.000000000,0.885057471,0.394091582
AOI-0041,2025-10-23,2,0,0,True,0,2.000000000,1.000000000,1.000000000,0.957446809,0.205470750
AOI-0042,2025-04-23,2,2,2,True,0,1.000000000,1.000000000,1.000000000,0.714285714,0.796311640
AOI-0042,2025-05-09,2,2,2,True,0,2.000000000,1.000000000,1.000000000,0.847533632,0.447194483
AOI-0042,2025-05-15,2,0,0,True,0,1.000000000,1.000000000,1.000000000,0.948717949,0.237819011
AOI-0042,2025-05-26,2,0,0,True,0,1.000000000,1.000000000,1.000000000,0.677419355,0.733664869
AOI-0042,2025-07-05,2,0,0,True,0,2.000000000,1.000000000,1.000000000,0.765363128,0.571219093
AOI-0042,2025-07-12,2,2,2,True,5,13.000000000,0.692307692,1.000000000,0.600000000,0.939354209
AOI-0042,2025-08-23,2,1,1,True,5,14.000000000,0.714285714,1.000000000,0.766871166,0.571399404
AOI-0042,2025-08-31,2,0,1,True,0,1.000000000,1.000000000,1.000000000,0.739130435,0.612089208
AOI-0042,2025-09-09,2,1,1,True,0,1.000000000,1.000000000,1.000000000,0.913043478,0.355712860
AOI-0042,2025-09-13,2,0,0,True,0,2.000000000,1.000000000,1.000000000,0.983193277,0.096986095
AOI-0042,2025-10-05,2,0,0,True,0,1.000000000,1.000000000,1.000000000,0.970149254,0.154913925
AOI-0043,2025-05-01,2,0,0,True,0,2.000000000,1.000000000,1.000000000,0.874476987,0.396131176
AOI-0043,2025-05-06,2,0,0,True,0,2.000000000,1.000000000,1.000000000,0.987730061,0.074694356
AOI-0043,2025-06-26,2,2,2,True,0,2.000000000,1.000000000,1.000000000,0.991341991,0.055740919
AOI-0043,2025-06-28,2,1,0,True,1,1.000000000,1.000000000,2.000000000,0.493975904,0.750010373
AOI-0043,2025-07-03,2,0,0,True,2,1.000000000,1.000000000,4.000000000,0.957446809,0.205470750
AOI-0043,2025-07-08,2,1,0,True,0,1.000000000,1.000000000,1.000000000,0.811659193,0.504999496
AOI-0043,2025-07-15,2,0,0,True,0,2.000000000,1.000000000,1.000000000,0.947826087,0.228374661
AOI-0043,2025-08-02,2,0,0,False,-1,0.000000000,0.000000000,inf,0.986394558,0.081409508
AOI-0043,2025-08-22,2,0,0,True,2,1.000000000,1.000000000,4.000000000,0.987730061,0.074694356
AOI-0043,2025-08-24,2,0,0,True,0,1.000000000,1.000000000,1.000000000,0.981981982,0.102711110
AOI-0043,2025-09-06,2,0,0,False,-1,0.000000000,0.000000000,inf,0.609195402,0.720963050
AOI-0043,2025-09-15,2,0,0,True,0,1.000000000,1.000000000,1.000000000,0.634042553,0.679954210
AOI-0044,2010-05-25,2,2,2,True,5,2.000000000,1.000000000,23.000000000,0.990697674,0.059218348
AOI-0044,2010-06-19,2,1,1,True,5,2.000000000,1.000000000,23.000000000,0.978021978,0.120874486
AOI-0044,2010-07-05,2,1,1,True,5,1.000000000,1.000000000,23.000000000,0.970149254,0.154913925
AOI-0044,2010-10-26,2,1,1,True,1,1.000000000,1.000000000,2.000000000,0.968253968,0.162764794
AOI-0044,2011-05-09,2,2,2,True,1,1.000000000,1.000000000,2.000000000,0.990867580,0.058305859
AOI-0044,2011-06-15,2,1,1,True,5,1.000000000,1.000000000,23.000000000,0.942857143,0.258640932
AOI-0044,2011-06-23,2,1,1,True,1,1.000000000,1.000000000,2.000000000,0.942857143,0.258640932
AOI-0044,2011-07-01,2,1,1,True,1,1.000000000,1.000000000,2.000000000,0.971830986,0.147843978
AOI-0044,2011-09-10,2,1,1,True,1,1.000000000,1.000000000,2.000000000,0.974683544,0.135612188
AOI-0044,2011-09-30,2,2,2,True,1,1.000000000,1.000000000,2.000000000,0.990697674,0.059218348
AOI-0044,2012-04-22,2,1,2,True,5,1.000000000,1.000000000,24.000000000,0.832512315,0.474104342
AOI-0044,2012-09-13,2,1,2,True,5,2.000000000,1.000000000,23.000000000,0.711627907,0.624497062
AOI-0044,2012-09-29,2,1,2,True,1,1.000000000,1.000000000,2.000000000,0.706161137,0.629814033
AOI-0044,2013-04-07,2,2,2,True,1,1.000000000,1.000000000,2.000000000,0.936073059,0.254088226
AOI-0044,2013-05-25,2,2,2,True,1,1.000000000,1.000000000,2.000000000,0.841860465,0.457555646
AOI-0044,2013-07-13,2,1,1,True,1,1.000000000,1.000000000,2.000000000,0.980582524,0.109222462
AOI-0044,2013-07-21,2,1,1,True,5,1.000000000,1.000000000,24.000000000,0.977011494,0.125386776
AOI-0044,2013-08-06,2,1,1,True,1,1.000000000,1.000000000,2.000000000,0.982608696,0.099759750
AOI-0044,2014-05-09,2,2,2,True,5,2.000000000,1.000000000,23.000000000,0.990338164,0.061138862
AOI-0044,2014-08-13,2,2,2,True,1,1.000000000,1.000000000,2.000000000,0.990147783,0.062150380
AOI-0044,2014-08-17,2,1,1,True,1,1.000000000,1.000000000,2.000000000,0.980582524,0.109222462
AOI-0044,2014-08-26,2,1,1,True,1,1.000000000,1.000000000,2.000000000,0.968253968,0.162764794
AOI-0044,2014-09-02,2,1,1,True,1,1.000000000,1.000000000,2.000000000,0.981308411,0.105858397
AOI-0044,2014-10-13,2,1,1,False,-1,0.000000000,0.000000000,inf,0.894736842,0.409458619
AOI-0044,2015-04-07,2,2,2,True,1,1.000000000,1.000000000,2.000000000,0.990521327,0.060162121
AOI-0044,2015-04-14,2,1,1,True,1,1.000000000,1.000000000,2.000000000,0.980582524,0.109222462
AOI-0044,2015-04-15,2,1,1,False,-1,0.000000000,0.000000000,inf,0.925925926,0.315396287
AOI-0044,2015-08-13,2,1,2,True,5,2.000000000,1.000000000,23.000000000,0.716894977,0.619236583
AOI-0044,2015-08-20,2,1,1,True,1,1.000000000,1.000000000,2.000000000,0.977011494,0.125386776
AOI-0044,2016-04-17,2,1,1,True,5,2.000000000,1.000000000,23.000000000,0.963636364,0.181415523
AOI-0044,2016-06-19,2,1,1,True,1,1.000000000,1.000000000,2.000000000,0.974683544,0.135612188
AOI-0044,2016-07-05,2,1,1,True,5,1.000000000,1.000000000,23.000000000,0.978021978,0.120874486
AOI-0044,2016-07-11,2,2,2,True,1,1.000000000,1.000000000,2.000000000,0.917808219,0.301725093
AOI-0044,2016-08-30,2,1,1,True,1,1.000000000,1.000000000,2.000000000,0.981981982,0.102711110
AOI-0044,2016-10-17,2,1,1,False,-1,0.000000000,0.000000000,inf,0.980582524,0.109222462
AOI-0044,2017-04-07,2,2,2,True,1,1.000000000,1.000000000,2.000000000,0.990521327,0.060162121
AOI-0044,2017-05-05,2,1,1,True,1,1.000000000,1.000000000,2.000000000,0.740458015,0.607016297
AOI-0044,2017-05-30,2,1,1,True,1,1.000000000,1.000000000,2.000000000,0.968253968,0.162764794
AOI-0044,2017-06-06,2,1,1,True,1,1.000000000,1.000000000,2.000000000,0.981308411,0.105858397
AOI-0044,2017-06-10,2,2,2,True,5,1.000000000,1.000000000,23.000000000,0.990697674,0.059218348
AOI-0044,2017-07-27,2,0,0,True,1,1.000000000,1.000000000,2.000000000,0.985611511,0.085284100
AOI-0044,2017-08-29,2,2,0,True,5,1.000000000,1.000000000,24.000000000,0.526570048,0.718690368
AOI-0044,2017-09-26,2,1,1,True,1,1.000000000,1.000000000,2.000000000,0.981981982,0.102711110
AOI-0044,2018-04-28,2,0,0,True,1,1.000000000,1.000000000,2.000000000,0.514563107,0.740314755
AOI-0044,2018-04-30,2,1,1,True,1,1.000000000,1.000000000,2.000000000,0.982608696,0.099759750
AOI-0044,2018-05-09,2,2,2,True,5,1.000000000,1.000000000,23.000000000,0.990697674,0.059218348
AOI-0044,2018-06-25,2,1,1,False,-1,0.000000000,0.000000000,inf,0.971830986,0.147843978
AOI-0044,2018-07-28,2,2,2,True,1,1.000000000,1.000000000,2.000000000,0.914691943,0.309849445
AOI-0044,2018-08-20,2,1,1,True,5,1.000000000,1.000000000,24.000000000,0.983193277,0.096986095
AOI-0044,2018-09-22,2,1,1,True,1,1.000000000,1.000000000,2.000000000,0.970149254,0.154913925
AOI-0044,2019-04-10,2,1,1,True,5,2.000000000,1.000000000,23.000000000,0.559322034,0.757933289
AOI-0044,2019-05-03,2,1,1,False,-1,0.000000000,0.000000000,inf,0.818181818,0.600166073
AOI-0044,2019-05-04,2,1,1,True,1,1.000000000,1.000000000,2.000000000,0.783132530,0.569445434
AOI-0044,2019-05-27,2,1,1,True,5,2.000000000,1.000000000,23.000000000,0.975903614,0.130281794
AOI-0044,2019-06-13,2,1,1,True,1,1.000000000,1.000000000,2.000000000,0.731343284,0.639560956
AOI-0044,2019-07-02,2,0,0,False,-1,0.000000000,0.000000000,inf,0.983739837,0.094374144
AOI-0044,2019-07-17,2,0,0,True,1,1.000000000,1.000000000,2.000000000,0.985185185,0.087375267
AOI-0044,2019-07-22,2,0,0,True,1,1.000000000,1.000000000,2.000000000,0.913043478,0.323707277
AOI-0044,2019-09-01,2,1,1,False,-1,0.000000000,0.000000000,inf,0.706666667,0.659348879
AOI-0044,2019-10-26,2,1,1,True,1,1.000000000,1.000000000,2.000000000,0.870503597,0.413212905
AOI-0044,2020-05-27,2,0,0,True,1,1.000000000,1.000000000,2.000000000,0.780645161,0.555196694
AOI-0044,2020-06-25,2,2,2,True,1,1.000000000,1.000000000,2.000000000,0.990697674,0.059218348
AOI-0044,2020-07-26,2,0,0,True,1,1.000000000,1.000000000,2.000000000,0.981981982,0.102711110
AOI-0044,2020-08-02,2,0,0,False,-1,0.000000000,0.000000000,inf,0.600000000,0.746974627
AOI-0044,2020-08-05,2,0,0,True,5,1.000000000,1.000000000,23.000000000,0.983193277,0.096986095
AOI-0044,2020-09-24,2,0,0,True,1,1.000000000,1.000000000,2.000000000,0.748633880,0.590157197
AOI-0044,2020-10-09,2,0,0,True,1,1.000000000,1.000000000,2.000000000,0.986013986,0.083298165
AOI-0044,2020-10-20,2,1,1,True,5,1.000000000,1.000000000,23.000000000,0.825242718,0.500845652
AOI-0044,2020-10-24,2,0,0,True,1,1.000000000,1.000000000,2.000000000,0.966101695,0.171538761
AOI-0044,2021-04-06,2,1,1,True,1,1.000000000,1.000000000,2.000000000,0.982608696,0.099759750
AOI-0044,2021-04-15,2,1,0,True,1,1.000000000,1.000000000,2.000000000,0.847953216,0.451030292
AOI-0044,2021-06-26,2,0,0,True,5,2.000000000,1.000000000,23.000000000,0.570776256,0.708382369
AOI-0044,2021-08-20,2,0,0,True,5,1.000000000,1.000000000,24.000000000,0.980582524,0.109222462
AOI-0044,2021-09-14,2,0,0,True,5,2.000000000,1.000000000,23.000000000,0.615763547,0.692456055
AOI-0044,2021-10-08,2,1,1,True,1,1.000000000,1.000000000,2.000000000,0.971830986,0.147843978
AOI-0044,2022-04-12,2,0,0,True,1,1.000000000,1.000000000,2.000000000,0.970149254,0.154913925
AOI-0044,2022-04-25,2,1,0,True,5,2.000000000,1.000000000,23.000000000,0.820359281,0.497101801
AOI-0044,2022-05-03,2,1,0,True,5,2.000000000,1.000000000,23.000000000,0.488372093,0.787480525
AOI-0044,2022-05-07,2,0,0,True,1,1.000000000,1.000000000,2.000000000,0.966101695,0.171538761
AOI-0044,2022-06-04,2,1,0,True,1,1.000000000,1.000000000,2.000000000,0.684210526,0.669805822
AOI-0044,2022-07-12,2,1,1,True,1,1.000000000,1.000000000,2.000000000,0.556650246,0.901565636
AOI-0044,2022-07-28,2,2,2,True,1,1.000000000,1.000000000,2.000000000,0.584541063,0.955419871
AOI-0044,2022-07-30,2,1,1,True,5,1.000000000,1.000000000,23.000000000,0.979797980,0.112827275
AOI-0044,2022-10-17,2,1,0,True,1,1.000000000,1.000000000,2.000000000,0.693251534,0.646547636
AOI-0044,2023-04-03,2,1,1,True,5,1.000000000,1.000000000,23.000000000,0.818181818,0.533245308
AOI-0044,2023-05-06,2,1,1,True,5,2.000000000,1.000000000,23.000000000,0.980582524,0.109222462
AOI-0044,2023-06-10,2,2,2,True,1,1.000000000,1.000000000,2.000000000,0.990521327,0.060162121
AOI-0044,2023-06-16,2,0,0,True,1,1.000000000,1.000000000,2.000000000,0.983193277,0.096986095
AOI-0044,2023-07-12,2,2,2,True,1,1.000000000,1.000000000,2.000000000,0.990697674,0.059218348
AOI-0044,2023-07-26,2,0,0,True,1,1.000000000,1.000000000,2.000000000,0.955555556,0.201845225
AOI-0044,2023-07-28,2,2,2,True,1,1.000000000,1.000000000,2.000000000,0.990867580,0.058305859
AOI-0044,2023-08-23,2,1,0,True,1,1.000000000,1.000000000,2.000000000,0.827814570,0.487404918
AOI-0044,2023-09-19,2,0,0,True,1,1.000000000,1.000000000,2.000000000,0.880794702,0.390915195
AOI-0044,2023-09-27,2,1,0,True,1,1.000000000,1.000000000,2.000000000,0.836065574,0.470095000
AOI-0044,2024-04-07,2,1,1,True,1,1.000000000,1.000000000,2.000000000,0.734939759,0.627295103
AOI-0044,2024-05-24,2,1,0,True,1,1.000000000,1.000000000,2.000000000,0.714285714,0.793585103
AOI-0044,2024-06-17,2,1,1,True,1,1.000000000,1.000000000,2.000000000,0.768707483,0.571523927
AOI-0044,2024-06-18,2,1,0,True,1,1.000000000,1.000000000,2.000000000,0.710691824,0.631831023
AOI-0044,2024-06-25,2,2,2,True,1,1.000000000,1.000000000,2.000000000,0.497716895,0.875609512
AOI-0044,2024-07-25,2,0,0,True,5,2.000000000,1.000000000,23.000000000,0.684210526,0.652775710
AOI-0044,2024-09-13,2,0,0,True,5,1.000000000,1.000000000,24.000000000,0.642512077,0.677549840
AOI-0044,2024-09-29,2,1,1,False,-1,0.000000000,0.000000000,inf,0.465968586,0.931442954
AOI-0044,2024-10-08,2,0,0,True,1,1.000000000,1.000000000,2.000000000,0.977011494,0.125386776
AOI-0044,2025-04-25,2,1,0,True,0,2.000000000,1.000000000,1.000000000,0.627118644,0.729419919
AOI-0044,2025-05-28,2,1,0,True,0,1.000000000,1.000000000,1.000000000,0.878260870,0.401701573
AOI-0044,2025-06-17,2,0,0,True,1,1.000000000,1.000000000,2.000000000,0.960784314,0.192625738
AOI-0044,2025-06-25,2,0,0,True,2,1.000000000,1.000000000,4.000000000,0.942857143,0.258640932
AOI-0044,2025-06-28,2,1,0,True,0,1.000000000,1.000000000,1.000000000,0.493975904,0.750010373
AOI-0044,2025-07-23,2,0,0,True,0,1.000000000,1.000000000,1.000000000,0.780645161,0.555196694
AOI-0044,2025-07-25,2,0,0,True,0,2.000000000,1.000000000,1.000000000,0.987421384,0.076258973
AOI-0044,2025-07-30,2,0,0,True,0,2.000000000,1.000000000,1.000000000,0.992277992,0.050601985
AOI-0044,2025-08-19,2,0,0,True,0,1.000000000,1.000000000,1.000000000,0.991341991,0.055740919
AOI-0044,2025-09-03,2,0,0,True,0,2.000000000,1.000000000,1.000000000,0.970149254,0.154913925
AOI-0044,2025-09-30,2,2,2,True,0,1.000000000,1.000000000,1.000000000,0.893004115,0.357630903
AOI-0045,2025-06-26,2,2,2,True,0,2.000000000,1.000000000,1.000000000,0.991341991,0.055740919
AOI-0045,2025-07-14,2,1,1,True,0,2.000000000,1.000000000,1.000000000,0.706293706,0.638483603
AOI-0045,2025-07-22,2,1,1,True,0,1.000000000,1.000000000,1.000000000,0.670329670,0.682124509
AOI-0045,2025-08-07,2,1,0,True,0,1.000000000,1.000000000,1.000000000,0.851428571,0.444443716
AOI-0045,2025-08-19,2,0,0,True,0,1.000000000,1.000000000,1.000000000,0.991341991,0.055740919
AOI-0045,2025-09-08,2,0,0,True,0,2.000000000,1.000000000,1.000000000,0.929648241,0.272650708
AOI-0045,2025-09-17,2,1,1,True,0,2.000000000,1.000000000,1.000000000,0.970149254,0.154913925
AOI-0045,2025-09-25,2,1,0,True,0,2.000000000,1.000000000,1.000000000,0.846153846,0.468910505
AOI-0045,2025-10-03,2,0,0,True,0,1.000000000,1.000000000,1.000000000,0.885057471,0.394091582
AOI-0045,2025-10-16,2,2,0,True,0,1.000000000,1.000000000,1.000000000,0.558441558,0.710629951
AOI-0046,2010-04-16,2,1,1,False,-1,0.000000000,0.000000000,inf,0.966101695,0.171538761
AOI-0046,2010-05-25,2,2,2,True,5,2.000000000,1.000000000,21.000000000,0.990697674,0.059218348
AOI-0046,2010-06-04,2,1,1,True,1,1.000000000,1.000000000,2.000000000,0.963636364,0.181415523
AOI-0046,2010-06-19,2,1,1,True,5,2.000000000,1.000000000,21.000000000,0.978021978,0.120874486
AOI-0046,2010-07-05,2,1,1,True,5,1.000000000,1.000000000,21.000000000,0.970149254,0.154913925
AOI-0046,2011-04-07,2,2,2,True,1,1.000000000,1.000000000,2.000000000,0.990697674,0.059218348
AOI-0046,2011-08-10,2,1,1,True,1,1.000000000,1.000000000,2.000000000,0.970149254,0.154913925
AOI-0046,2011-08-13,2,2,2,True,1,1.000000000,1.000000000,2.000000000,0.990867580,0.058305859
AOI-0046,2011-09-11,2,1,1,True,1,1.000000000,1.000000000,2.000000000,0.953488372,0.220352331
AOI-0046,2011-09-18,2,1,1,True,1,1.000000000,1.000000000,2.000000000,0.982608696,0.099759750
AOI-0046,2011-09-27,2,1,1,True,1,1.000000000,1.000000000,2.000000000,0.963636364,0.181415523
AOI-0046,2012-09-13,2,1,2,True,5,2.000000000,1.000000000,21.000000000,0.711627907,0.624497062
AOI-0046,2012-10-06,2,1,1,True,1,1.000000000,1.000000000,2.000000000,0.975903614,0.130281794
AOI-0046,2012-10-15,2,2,2,True,1,1.000000000,1.000000000,2.000000000,0.739130435,0.598020854
AOI-0046,2013-07-12,2,2,2,True,1,1.000000000,1.000000000,2.000000000,0.556650246,0.713780066
AOI-0046,2013-08-22,2,1,1,True,1,1.000000000,1.000000000,2.000000000,0.978021978,0.120874486
AOI-0046,2013-08-29,2,2,2,True,1,1.000000000,1.000000000,2.000000000,0.990147783,0.062150380
AOI-0046,2013-09-30,2,2,2,True,1,1.000000000,1.000000000,2.000000000,0.777777778,0.552980074
AOI-0046,2013-10-16,2,2,2,True,1,1.000000000,1.000000000,2.000000000,0.608040201,0.696502445
AOI-0046,2014-04-23,2,2,2,True,1,1.000000000,1.000000000,2.000000000,0.990867580,0.058305859
AOI-0046,2014-05-09,2,2,2,True,5,2.000000000,1.000000000,21.000000000,0.990338164,0.061138862
AOI-0046,2014-06-07,2,1,1,True,1,1.000000000,1.000000000,2.000000000,0.968253968,0.162764794
AOI-0046,2014-07-24,2,1,1,True,1,1.000000000,1.000000000,2.000000000,0.981308411,0.105858397
AOI-0046,2014-10-13,2,1,1,False,-1,0.000000000,0.000000000,inf,0.894736842,0.409458619
AOI-0046,2014-10-16,2,2,2,True,1,1.000000000,1.000000000,2.000000000,0.990147783,0.062150380
AOI-0046,2015-06-10,2,1,2,True,1,1.000000000,1.000000000,2.000000000,0.739130435,0.598020854
AOI-0046,2015-08-13,2,1,2,True,5,2.000000000,1.000000000,21.000000000,0.716894977,0.619236583
AOI-0046,2015-09-05,2,1,1,True,1,1.000000000,1.000000000,2.000000000,0.978947368,0.116700546
AOI-0046,2015-09-30,2,1,2,True,1,1.000000000,1.000000000,2.000000000,0.714285714,0.623155167
AOI-0046,2015-10-07,2,1,1,True,1,1.000000000,1.000000000,2.000000000,0.974683544,0.135612188
AOI-0046,2016-04-17,2,1,1,True,5,2.000000000,1.000000000,21.000000000,0.963636364,0.181415523
AOI-0046,2016-06-28,2,1,1,True,5,1.000000000,1.000000000,22.000000000,0.957446809,0.205470750
AOI-0046,2016-07-05,2,1,1,True,5,1.000000000,1.000000000,21.000000000,0.978021978,0.120874486
AOI-0046,2016-07-14,2,1,1,True,1,1.000000000,1.000000000,2.000000000,0.966101695,0.171538761
AOI-0046,2016-07-27,2,2,2,True,5,1.000000000,1.000000000,22.000000000,0.759162304,0.577267121
AOI-0046,2016-10-26,2,1,1,True,5,1.000000000,1.000000000,21.000000000,0.968253968,0.162764794
AOI-0046,2017-04-08,2,0,0,True,1,1.000000000,1.000000000,2.000000000,0.942857143,0.258640932
AOI-0046,2017-04-27,2,1,1,True,1,1.000000000,1.000000000,2.000000000,0.981981982,0.102711110
AOI-0046,2017-06-10,2,2,2,True,5,1.000000000,1.000000000,21.000000000,0.990697674,0.059218348
AOI-0046,2017-06-30,2,1,0,True,5,2.000000000,1.000000000,21.000000000,0.788617886,0.550242400
AOI-0046,2017-08-01,2,0,0,True,1,1.000000000,1.000000000,2.000000000,0.909909910,0.332032964
AOI-0046,2017-08-29,2,2,0,True,5,1.000000000,1.000000000,22.000000000,0.526570048,0.718690368
AOI-0046,2017-09-20,2,0,0,True,1,1.000000000,1.000000000,2.000000000,0.984732824,0.089580528
AOI-0046,2017-10-05,2,1,0,True,1,1.000000000,1.000000000,2.000000000,0.532710280,0.736818396
AOI-0046,2018-04-06,2,1,1,True,5,1.000000000,1.000000000,22.000000000,0.980582524,0.109222462
AOI-0046,2018-05-16,2,1,1,True,1,1.000000000,1.000000000,2.000000000,0.981308411,0.105858397
AOI-0046,2018-06-07,2,0,1,True,1,1.000000000,1.000000000,2.000000000,0.590361446,0.731082245
AOI-0046,2018-08-13,2,2,2,True,1,1.000000000,1.000000000,2.000000000,0.990867580,0.058305859
AOI-0046,2018-08-28,2,1,1,True,1,1.000000000,1.000000000,2.000000000,0.979797980,0.112827275
AOI-0046,2018-10-07,2,1,1,True,1,1.000000000,1.000000000,2.000000000,0.818181818,0.503779973
AOI-0046,2019-04-09,2,1,1,True,1,1.000000000,1.000000000,2.000000000,0.963636364,0.181415523
AOI-0046,2019-04-10,2,1,1,True,5,2.000000000,1.000000000,21.000000000,0.559322034,0.757933289
AOI-0046,2019-05-27,2,1,1,True,5,2.000000000,1.000000000,21.000000000,0.975903614,0.130281794
AOI-0046,2019-06-05,2,1,0,True,1,1.000000000,1.000000000,2.000000000,0.726775956,0.613225887
AOI-0046,2019-07-02,2,0,0,False,-1,0.000000000,0.000000000,inf,0.983739837,0.094374144
AOI-0046,2019-07-12,2,2,2,True,1,1.000000000,1.000000000,2.000000000,0.819905213,0.493453353
AOI-0046,2019-08-13,2,2,2,True,5,2.000000000,1.000000000,21.000000000,0.611374408,0.930058397
AOI-0046,2019-08-24,2,1,0,True,1,1.000000000,1.000000000,2.000000000,0.754838710,0.586790839
AOI-0046,2019-10-11,2,1,1,True,1,1.000000000,1.000000000,2.000000000,0.963636364,0.181415523
AOI-0046,2019-10-16,2,2,2,True,1,1.000000000,1.000000000,2.000000000,0.777777778,0.662017373
AOI-0046,2020-04-02,2,0,0,True,1,1.000000000,1.000000000,2.000000000,0.675977654,0.658086486
AOI-0046,2020-04-03,2,1,1,True,1,1.000000000,1.000000000,2.000000000,0.815126050,0.512888736
AOI-0046,2020-05-12,2,0,0,True,1,1.000000000,1.000000000,2.000000000,0.643835616,0.675609803
AOI-0046,2020-05-30,2,1,0,True,1,1.000000000,1.000000000,2.000000000,0.726775956,0.613225887
AOI-0046,2020-08-05,2,0,0,True,5,1.000000000,1.000000000,21.000000000,0.983193277,0.096986095
AOI-0046,2020-08-26,2,1,1,True,1,1.000000000,1.000000000,2.000000000,0.772151899,0.585549972
AOI-0046,2020-09-11,2,1,0,True,1,1.000000000,1.000000000,2.000000000,0.492537313,0.760371738
AOI-0046,2020-10-05,2,1,1,True,1,1.000000000,1.000000000,2.000000000,0.734939759,0.627295103
AOI-0046,2020-10-20,2,1,1,True,5,1.000000000,1.000000000,21.000000000,0.825242718,0.500845652
AOI-0046,2021-04-07,2,2,2,True,1,1.000000000,1.000000000,2.000000000,0.989528796,0.065413816
AOI-0046,2021-06-26,2,0,0,True,5,2.000000000,1.000000000,21.000000000,0.570776256,0.708382369
AOI-0046,2021-07-01,2,0,0,True,1,1.000000000,1.000000000,2.000000000,0.711229947,0.627675967
AOI-0046,2021-07-21,2,0,0,True,5,2.000000000,1.000000000,21.000000000,0.985185185,0.087375267
AOI-0046,2021-08-30,2,0,0,True,1,1.000000000,1.000000000,2.000000000,0.984251969,0.091909786
AOI-0046,2021-09-14,2,0,0,True,5,2.000000000,1.000000000,21.000000000,0.615763547,0.692456055
AOI-0046,2022-04-25,2,1,0,True,5,2.000000000,1.000000000,21.000000000,0.820359281,0.497101801
AOI-0046,2022-05-10,2,1,0,True,1,1.000000000,1.000000000,2.000000000,0.820359281,0.497101801
AOI-0046,2022-05-12,2,0,0,True,1,1.000000000,1.000000000,2.000000000,0.982608696,0.099759750
AOI-0046,2022-05-27,2,0,0,True,5,1.000000000,1.000000000,21.000000000,0.578231293,0.715679781
AOI-0046,2022-06-21,2,0,0,True,1,1.000000000,1.000000000,2.000000000,0.931034483,0.282027991
AOI-0046,2022-07-01,2,0,0,True,1,1.000000000,1.000000000,2.000000000,0.984732824,0.089580528
AOI-0046,2022-08-29,2,2,2,True,1,1.000000000,1.000000000,2.000000000,0.990697674,0.059218348
AOI-0046,2022-09-01,2,1,1,True,1,1.000000000,1.000000000,2.000000000,0.723577236,0.626221864
AOI-0046,2023-04-05,2,1,1,True,1,1.000000000,1.000000000,2.000000000,0.968253968,0.162764794
AOI-0046,2023-05-02,2,0,0,True,1,1.000000000,1.000000000,2.000000000,0.935483871,0.283936267
AOI-0046,2023-05-09,2,2,2,True,1,1.000000000,1.000000000,2.000000000,0.990697674,0.059218348
AOI-0046,2023-05-15,2,1,0,True,1,1.000000000,1.000000000,2.000000000,0.730232558,0.606524011
AOI-0046,2023-06-23,2,1,1,True,1,1.000000000,1.000000000,2.000000000,0.879069767,0.388488812
AOI-0046,2023-07-06,2,0,0,True,1,1.000000000,1.000000000,2.000000000,0.985185185,0.087375267
