anon_polygon_id,date,crop_type,near_dist,route_source_index,alpha,route_used_peer,route_peer_purity
AOI-0034,2025-09-13,пастбища/зерновые,1.000000000,0,0.600000000,True,1.000000000
AOI-0034,2025-09-23,пастбища/зерновые,1.000000000,0,0.600000000,True,1.000000000
AOI-0034,2025-10-02,пастбища/зерновые,1.000000000,0,0.600000000,True,1.000000000
AOI-0034,2025-10-16,пастбища/зерновые,1.000000000,2,0.600000000,True,1.000000000
AOI-0035,2025-05-16,пастбища/зерновые,1.000000000,0,0.350000000,True,1.000000000
AOI-0035,2025-05-20,пастбища/зерновые,1.000000000,1,0.350000000,True,1.000000000
AOI-0035,2025-06-05,пастбища/зерновые,1.000000000,0,0.350000000,True,1.000000000
AOI-0035,2025-06-07,пастбища/зерновые,1.000000000,0,0.350000000,True,1.000000000
AOI-0035,2025-06-10,пастбища/зерновые,1.000000000,0,0.350000000,True,1.000000000
AOI-0035,2025-07-30,пастбища/зерновые,1.000000000,0,0.350000000,True,1.000000000
AOI-0035,2025-08-31,пастбища/зерновые,1.000000000,0,0.350000000,True,1.000000000
AOI-0035,2025-09-26,пастбища/зерновые,1.000000000,1,0.350000000,True,1.000000000
AOI-0035,2025-09-28,пастбища/зерновые,1.000000000,0,0.350000000,True,1.000000000
AOI-0035,2025-10-02,пастбища/зерновые,2.000000000,0,0.350000000,False,0.000000000
AOI-0035,2025-10-30,пастбища/зерновые,1.000000000,0,0.350000000,True,1.000000000
AOI-0036,2025-05-16,пастбища/зерновые,2.000000000,0,0.600000000,False,0.000000000
AOI-0036,2025-07-16,пастбища/зерновые,1.000000000,1,0.600000000,True,1.000000000
AOI-0036,2025-08-01,пастбища/зерновые,1.000000000,0,0.600000000,True,1.000000000
AOI-0036,2025-08-09,пастбища/зерновые,1.000000000,0,0.600000000,True,1.000000000
AOI-0036,2025-08-23,пастбища/зерновые,1.000000000,0,0.600000000,True,1.000000000
AOI-0036,2025-10-02,пастбища/зерновые,3.000000000,0,0.600000000,False,0.000000000
AOI-0037,2025-04-07,зерновые,2.000000000,2,0.350000000,False,0.000000000
AOI-0037,2025-04-16,зерновые,1.000000000,0,0.350000000,True,1.000000000
AOI-0037,2025-05-23,зерновые,1.000000000,0,0.350000000,True,1.000000000
AOI-0037,2025-06-30,зерновые,1.000000000,0,0.350000000,True,1.000000000
AOI-0037,2025-07-14,зерновые,1.000000000,0,0.350000000,True,1.000000000
AOI-0037,2025-07-23,зерновые,2.000000000,1,0.350000000,False,0.000000000
AOI-0037,2025-08-09,зерновые,1.000000000,0,0.350000000,True,1.000000000
AOI-0037,2025-08-16,зерновые,1.000000000,0,0.350000000,True,1.000000000
AOI-0037,2025-09-12,зерновые,1.000000000,0,0.350000000,True,1.000000000
AOI-0037,2025-09-13,зерновые,1.000000000,0,0.350000000,True,1.000000000
AOI-0037,2025-09-23,зерновые,1.000000000,0,0.350000000,True,1.000000000
AOI-0037,2025-09-26,зерновые,1.000000000,1,0.350000000,True,1.000000000
AOI-0037,2025-09-30,зерновые,1.000000000,2,0.350000000,True,1.000000000
AOI-0037,2025-10-05,зерновые,2.000000000,0,0.350000000,False,0.000000000
AOI-0038,2025-04-07,зерновые,1.000000000,2,0.350000000,True,1.000000000
AOI-0038,2025-04-25,зерновые,1.000000000,0,0.350000000,True,1.000000000
AOI-0038,2025-06-14,зерновые,1.000000000,1,0.350000000,True,1.000000000
AOI-0038,2025-07-10,зерновые,1.000000000,0,0.350000000,True,1.000000000
AOI-0038,2025-07-15,зерновые,1.000000000,0,0.350000000,True,0.500000000
AOI-0038,2025-08-14,зерновые,1.000000000,0,0.350000000,True,1.000000000
AOI-0038,2025-09-02,зерновые,1.000000000,1,0.350000000,True,1.000000000
AOI-0038,2025-10-05,зерновые,1.000000000,0,0.350000000,True,1.000000000
AOI-0038,2025-10-08,зерновые,1.000000000,0,0.350000000,True,1.000000000
AOI-0038,2025-10-16,зерновые,1.000000000,2,0.350000000,True,1.000000000
AOI-0039,2025-05-04,зерновые,1.000000000,1,0.600000000,True,1.000000000
AOI-0039,2025-05-08,зерновые,1.000000000,0,0.600000000,True,1.000000000
AOI-0039,2025-05-28,зерновые,1.000000000,0,0.600000000,True,1.000000000
AOI-0039,2025-07-10,зерновые,1.000000000,0,0.600000000,True,1.000000000
AOI-0039,2025-08-06,зерновые,1.000000000,0,0.600000000,True,1.000000000
AOI-0039,2025-08-24,зерновые,1.000000000,0,0.600000000,True,1.000000000
AOI-0039,2025-09-08,зерновые,1.000000000,0,0.600000000,True,1.000000000
AOI-0039,2025-09-12,зерновые,1.000000000,0,0.600000000,True,1.000000000
AOI-0039,2025-09-14,зерновые,1.000000000,2,0.600000000,True,1.000000000
AOI-0039,2025-09-26,зерновые,1.000000000,1,0.600000000,True,1.000000000
AOI-0039,2025-10-23,зерновые,1.000000000,0,0.600000000,True,1.000000000
AOI-0040,2025-04-02,зерновые,1.000000000,1,0.350000000,True,1.000000000
AOI-0040,2025-04-03,зерновые,1.000000000,1,0.350000000,True,0.500000000
AOI-0040,2025-05-06,зерновые,1.000000000,0,0.350000000,True,1.000000000
AOI-0040,2025-06-07,зерновые,1.000000000,0,0.350000000,True,1.000000000
AOI-0040,2025-07-08,зерновые,1.000000000,1,0.350000000,True,1.000000000
AOI-0040,2025-09-12,зерновые,1.000000000,0,0.350000000,True,1.000000000
AOI-0040,2025-09-13,зерновые,1.000000000,0,0.350000000,True,1.000000000
AOI-0040,2025-09-28,зерновые,1.000000000,0,0.350000000,True,1.000000000
AOI-0040,2025-09-30,зерновые,1.000000000,2,0.350000000,True,1.000000000
AOI-0040,2025-10-02,зерновые,1.000000000,0,0.350000000,True,1.000000000
AOI-0041,2025-04-23,зерновые,1.000000000,0,0.350000000,True,1.000000000
AOI-0041,2025-05-20,зерновые,1.000000000,1,0.350000000,True,1.000000000
AOI-0041,2025-06-22,зерновые,inf,0,0.350000000,False,0.000000000
AOI-0041,2025-06-27,зерновые,1.000000000,0,0.350000000,True,1.000000000
AOI-0041,2025-07-23,зерновые,1.000000000,1,0.350000000,True,1.000000000
AOI-0041,2025-08-19,зерновые,1.000000000,0,0.350000000,True,1.000000000
AOI-0041,2025-09-30,зерновые,1.000000000,2,0.350000000,True,1.000000000
AOI-0042,2025-04-18,зерновые,1.000000000,0,0.600000000,True,1.000000000
AOI-0042,2025-05-04,зерновые,1.000000000,1,0.600000000,True,0.500000000
AOI-0042,2025-06-13,зерновые,1.000000000,1,0.600000000,True,1.000000000
AOI-0042,2025-07-14,зерновые,1.000000000,1,0.600000000,True,0.500000000
AOI-0042,2025-07-16,зерновые,1.000000000,1,0.600000000,True,1.000000000
AOI-0042,2025-07-24,зерновые,2.000000000,1,0.600000000,False,0.000000000
AOI-0042,2025-08-17,зерновые,1.000000000,1,0.600000000,True,0.500000000
AOI-0042,2025-08-19,зерновые,1.000000000,0,0.600000000,True,1.000000000
AOI-0042,2025-08-24,зерновые,1.000000000,0,0.600000000,True,1.000000000
AOI-0042,2025-08-29,зерновые,1.000000000,0,0.600000000,True,1.000000000
AOI-0042,2025-09-15,зерновые,1.000000000,0,0.600000000,True,1.000000000
AOI-0042,2025-09-17,зерновые,1.000000000,1,0.600000000,True,1.000000000
AOI-0042,2025-10-02,зерновые,1.000000000,1,0.600000000,True,0.500000000
AOI-0043,2025-04-24,зерновые,4.000000000,0,0.350000000,False,0.000000000
AOI-0043,2025-04-29,зерновые,4.000000000,0,0.350000000,False,0.000000000
AOI-0043,2025-05-31,зерновые,1.000000000,0,0.350000000,True,1.000000000
AOI-0043,2025-06-08,зерновые,4.000000000,0,0.350000000,False,0.000000000
AOI-0043,2025-06-15,зерновые,1.000000000,0,0.350000000,True,1.000000000
AOI-0043,2025-06-17,зерновые,1.000000000,0,0.350000000,True,1.000000000
AOI-0043,2025-06-25,зерновые,1.000000000,0,0.350000000,True,1.000000000
AOI-0043,2025-07-07,зерновые,1.000000000,0,0.350000000,True,1.000000000
AOI-0043,2025-07-13,зерновые,4.000000000,0,0.350000000,False,0.000000000
AOI-0043,2025-08-12,зерновые,4.000000000,0,0.350000000,False,0.000000000
AOI-0043,2025-09-24,зерновые,1.000000000,1,0.350000000,True,1.000000000
AOI-0043,2025-10-13,зерновые,1.000000000,0,0.350000000,True,1.000000000
AOI-0043,2025-10-15,зерновые,3.000000000,0,0.350000000,False,0.000000000
AOI-0044,2010-04-16,зерновые,2.000000000,1,0.500000000,False,0.000000000
AOI-0044,2010-04-25,зерновые,2.000000000,1,0.500000000,False,0.000000000
AOI-0044,2010-05-09,зерновые,2.000000000,2,0.500000000,False,0.000000000
AOI-0044,2010-05-18,зерновые,2.000000000,1,0.500000000,False,0.000000000
AOI-0044,2010-06-12,зерновые,2.000000000,1,0.500000000,False,0.000000000
AOI-0044,2010-06-20,зерновые,2.000000000,1,0.500000000,False,0.000000000
AOI-0044,2010-06-28,зерновые,2.000000000,1,0.500000000,False,0.000000000
AOI-0044,2010-07-29,зерновые,2.000000000,1,0.500000000,False,0.000000000
AOI-0044,2010-08-06,зерновые,2.000000000,1,0.500000000,False,0.000000000
AOI-0044,2010-10-16,зерновые,2.000000000,2,0.500000000,False,0.000000000
AOI-0044,2010-10-25,зерновые,2.000000000,1,0.500000000,False,0.000000000
AOI-0044,2011-07-16,зерновые,2.000000000,1,0.500000000,False,0.000000000
AOI-0044,2011-08-01,зерновые,2.000000000,1,0.500000000,False,0.000000000
AOI-0044,2011-08-02,зерновые,2.000000000,1,0.500000000,False,0.000000000
AOI-0044,2011-10-16,зерновые,2.000000000,2,0.500000000,False,0.000000000
AOI-0044,2012-04-06,зерновые,2.000000000,2,0.500000000,False,0.000000000
AOI-0044,2012-05-08,зерновые,2.000000000,2,0.500000000,False,0.000000000
AOI-0044,2013-05-02,зерновые,2.000000000,1,0.500000000,False,0.000000000
AOI-0044,2013-05-03,зерновые,2.000000000,1,0.500000000,False,0.000000000
AOI-0044,2013-05-11,зерновые,2.000000000,1,0.500000000,False,0.000000000
AOI-0044,2014-04-07,зерновые,2.000000000,2,0.500000000,False,0.000000000
AOI-0044,2014-06-06,зерновые,2.000000000,1,0.500000000,False,0.000000000
AOI-0044,2014-06-14,зерновые,inf,1,0.300000000,False,0.000000000
AOI-0044,2014-06-23,зерновые,2.000000000,1,0.500000000,False,0.000000000
AOI-0044,2014-08-02,зерновые,2.000000000,1,0.500000000,False,0.000000000
AOI-0044,2014-08-09,зерновые,2.000000000,1,0.500000000,False,0.000000000
AOI-0044,2014-08-29,зерновые,2.000000000,2,0.500000000,False,0.000000000
AOI-0044,2014-09-18,зерновые,2.000000000,1,0.500000000,False,0.000000000
AOI-0044,2014-09-19,зерновые,23.000000000,1,0.300000000,False,0.000000000
AOI-0044,2014-10-04,зерновые,2.000000000,1,0.500000000,False,0.000000000
AOI-0044,2014-10-12,зерновые,2.000000000,1,0.500000000,False,0.000000000
AOI-0044,2014-10-28,зерновые,2.000000000,1,0.500000000,False,0.000000000
AOI-0044,2014-10-29,зерновые,2.000000000,1,0.500000000,False,0.000000000
AOI-0044,2015-06-26,зерновые,2.000000000,2,0.500000000,False,0.000000000
AOI-0044,2015-07-27,зерновые,2.000000000,1,0.500000000,False,0.000000000
AOI-0044,2015-07-28,зерновые,2.000000000,1,0.500000000,False,0.000000000
AOI-0044,2015-08-29,зерновые,2.000000000,1,0.500000000,False,0.000000000
AOI-0044,2015-10-08,зерновые,2.000000000,1,0.500000000,False,0.000000000
AOI-0044,2015-10-16,зерновые,23.000000000,1,0.300000000,False,0.000000000
AOI-0044,2016-04-08,зерновые,2.000000000,1,0.500000000,False,0.000000000
AOI-0044,2016-05-08,зерновые,2.000000000,2,0.500000000,False,0.000000000
AOI-0044,2016-05-11,зерновые,2.000000000,1,0.500000000,False,0.000000000
AOI-0044,2016-06-20,зерновые,2.000000000,1,0.500000000,False,0.000000000
AOI-0044,2016-06-25,зерновые,2.000000000,2,0.500000000,False,0.000000000
AOI-0044,2016-07-13,зерновые,23.000000000,1,0.300000000,False,0.000000000
AOI-0044,2016-07-27,зерновые,2.000000000,2,0.500000000,False,0.000000000
AOI-0044,2016-09-07,зерновые,2.000000000,1,0.500000000,False,0.000000000
AOI-0044,2016-09-13,зерновые,2.000000000,2,0.500000000,False,0.000000000
AOI-0044,2016-10-02,зерновые,23.000000000,1,0.300000000,False,0.000000000
AOI-0044,2016-10-26,зерновые,2.000000000,1,0.500000000,False,0.000000000
AOI-0044,2017-04-03,зерновые,2.000000000,0,0.500000000,False,0.000000000
AOI-0044,2017-04-04,зерновые,2.000000000,1,0.500000000,False,0.000000000
AOI-0044,2017-04-12,зерновые,2.000000000,1,0.500000000,False,0.000000000
AOI-0044,2017-06-27,зерновые,23.000000000,0,0.300000000,False,0.000000000
AOI-0044,2017-06-30,зерновые,2.000000000,1,0.500000000,False,0.000000000
AOI-0044,2017-08-10,зерновые,2.000000000,1,0.500000000,False,0.000000000
AOI-0044,2017-09-14,зерновые,2.000000000,2,0.500000000,False,0.000000000
AOI-0044,2018-04-06,зерновые,2.000000000,1,0.500000000,False,0.000000000
AOI-0044,2018-07-12,зерновые,2.000000000,1,0.500000000,False,0.000000000
AOI-0044,2018-07-19,зерновые,2.000000000,1,0.500000000,False,0.000000000
AOI-0044,2018-09-30,зерновые,2.000000000,2,0.500000000,False,0.000000000
AOI-0044,2019-04-25,зерновые,2.000000000,1,0.500000000,False,0.000000000
AOI-0044,2019-04-26,зерновые,2.000000000,1,0.500000000,False,0.000000000
AOI-0044,2019-06-02,зерновые,2.000000000,0,0.500000000,False,0.000000000
AOI-0044,2019-06-12,зерновые,2.000000000,0,0.500000000,False,0.000000000
AOI-0044,2019-06-20,зерновые,2.000000000,1,0.500000000,False,0.000000000
AOI-0044,2019-08-13,зерновые,2.000000000,2,0.500000000,False,0.000000000
AOI-0044,2019-09-10,зерновые,2.000000000,0,0.500000000,False,0.000000000
AOI-0044,2019-09-15,зерновые,2.000000000,0,0.500000000,False,0.000000000
AOI-0044,2019-09-16,зерновые,2.000000000,1,0.500000000,False,0.000000000
AOI-0044,2019-10-10,зерновые,2.000000000,0,0.500000000,False,0.000000000
AOI-0044,2020-04-17,зерновые,2.000000000,0,0.500000000,False,0.000000000
AOI-0044,2020-04-22,зерновые,2.000000000,0,0.500000000,False,0.000000000
AOI-0044,2020-05-17,зерновые,2.000000000,0,0.500000000,False,0.000000000
AOI-0044,2020-06-30,зерновые,2.000000000,1,0.500000000,False,0.000000000
AOI-0044,2020-08-10,зерновые,2.000000000,0,0.500000000,False,0.000000000
AOI-0044,2020-09-09,зерновые,2.000000000,0,0.500000000,False,0.000000000
AOI-0044,2020-09-10,зерновые,23.000000000,1,0.300000000,False,0.000000000
AOI-0044,2020-09-26,зерновые,23.000000000,1,0.300000000,False,0.000000000
AOI-0044,2020-09-29,зерновые,2.000000000,0,0.500000000,False,0.000000000
AOI-0044,2020-10-14,зерновые,2.000000000,0,0.500000000,False,0.000000000
AOI-0044,2020-10-21,зерновые,23.000000000,1,0.300000000,False,0.000000000
AOI-0044,2021-05-12,зерновые,2.000000000,0,0.500000000,False,0.000000000
AOI-0044,2021-05-17,зерновые,2.000000000,0,0.500000000,False,0.000000000
AOI-0044,2021-05-25,зерновые,23.000000000,2,0.300000000,False,0.000000000
AOI-0044,2021-07-16,зерновые,2.000000000,0,0.500000000,False,0.000000000
AOI-0044,2021-07-21,зерновые,2.000000000,0,0.500000000,False,0.000000000
AOI-0044,2021-09-30,зерновые,2.000000000,1,0.500000000,False,0.000000000
AOI-0044,2021-10-07,зерновые,2.000000000,1,0.500000000,False,0.000000000
AOI-0044,2022-05-27,зерновые,2.000000000,0,0.500000000,False,0.000000000
AOI-0044,2022-06-06,зерновые,2.000000000,0,0.500000000,False,0.000000000
AOI-0044,2022-06-12,зерновые,23.000000000,1,0.300000000,False,0.000000000
AOI-0044,2022-07-07,зерновые,2.000000000,1,0.500000000,False,0.000000000
AOI-0044,2022-08-10,зерновые,2.000000000,0,0.500000000,False,0.000000000
AOI-0044,2022-08-13,зерновые,2.000000000,2,0.500000000,False,0.000000000
AOI-0044,2022-08-24,зерновые,24.000000000,1,0.300000000,False,0.000000000
AOI-0044,2022-09-25,зерновые,24.000000000,1,0.300000000,False,0.000000000
AOI-0044,2022-09-30,зерновые,2.000000000,2,0.500000000,False,0.000000000
AOI-0044,2023-04-02,зерновые,inf,0,0.300000000,False,0.000000000
AOI-0044,2023-04-07,зерновые,2.000000000,2,0.500000000,False,0.000000000
AOI-0044,2023-06-06,зерновые,2.000000000,0,0.500000000,False,0.000000000
AOI-0044,2023-06-30,зерновые,2.000000000,1,0.500000000,False,0.000000000
AOI-0044,2023-07-05,зерновые,2.000000000,1,0.500000000,False,0.000000000
AOI-0044,2023-07-09,зерновые,2.000000000,1,0.500000000,False,0.000000000
AOI-0044,2023-07-11,зерновые,2.000000000,0,0.500000000,False,0.000000000
AOI-0044,2023-07-16,зерновые,2.000000000,0,0.500000000,False,0.000000000
AOI-0044,2023-07-25,зерновые,24.000000000,1,0.300000000,False,0.000000000
AOI-0044,2023-08-05,зерновые,2.000000000,0,0.500000000,False,0.000000000
AOI-0044,2023-08-25,зерновые,23.000000000,0,0.300000000,False,0.000000000
AOI-0044,2023-09-30,зерновые,2.000000000,2,0.500000000,False,0.000000000
AOI-0044,2023-10-14,зерновые,2.000000000,0,0.500000000,False,0.000000000
AOI-0044,2024-04-06,зерновые,23.000000000,0,0.300000000,False,0.000000000
AOI-0044,2024-04-14,зерновые,2.000000000,1,0.500000000,False,0.000000000
AOI-0044,2024-06-05,зерновые,23.000000000,0,0.300000000,False,0.000000000
AOI-0044,2024-09-06,зерновые,2.000000000,1,0.500000000,False,0.000000000
AOI-0044,2024-09-21,зерновые,2.000000000,1,0.500000000,False,0.000000000
AOI-0044,2025-04-02,зерновые,1.000000000,1,0.600000000,True,1.000000000
AOI-0044,2025-05-20,зерновые,1.000000000,1,0.600000000,True,1.000000000
AOI-0044,2025-07-06,зерновые,1.000000000,1,0.600000000,True,1.000000000
AOI-0044,2025-07-10,зерновые,1.000000000,0,0.600000000,True,1.000000000
AOI-0044,2025-08-14,зерновые,1.000000000,0,0.600000000,True,1.000000000
AOI-0044,2025-09-23,зерновые,1.000000000,0,0.600000000,True,1.000000000
AOI-0044,2025-10-03,зерновые,1.000000000,0,0.600000000,True,1.000000000
AOI-0044,2025-10-15,зерновые,2.000000000,0,0.600000000,False,0.000000000
AOI-0045,2025-04-26,зерновые,1.000000000,0,0.350000000,True,1.000000000
AOI-0045,2025-06-15,зерновые,1.000000000,0,0.350000000,True,1.000000000
AOI-0045,2025-06-27,зерновые,1.000000000,0,0.350000000,True,1.000000000
AOI-0045,2025-06-29,зерновые,1.000000000,1,0.350000000,True,1.000000000
AOI-0045,2025-07-31,зерновые,1.000000000,1,0.350000000,True,1.000000000
AOI-0045,2025-08-13,зерновые,1.000000000,2,0.350000000,True,1.000000000
AOI-0045,2025-08-15,зерновые,1.000000000,1,0.350000000,True,1.000000000
AOI-0045,2025-08-16,зерновые,1.000000000,0,0.350000000,True,1.000000000
AOI-0045,2025-09-30,зерновые,1.000000000,2,0.350000000,True,1.000000000
AOI-0045,2025-10-15,зерновые,1.000000000,0,0.350000000,True,1.000000000
AOI-0046,2010-06-26,зерновые,2.000000000,2,0.500000000,False,0.000000000
AOI-0046,2010-07-12,зерновые,2.000000000,2,0.500000000,False,0.000000000
AOI-0046,2010-09-14,зерновые,2.000000000,2,0.500000000,False,0.000000000
AOI-0046,2011-05-30,зерновые,2.000000000,1,0.500000000,False,0.000000000
AOI-0046,2011-08-17,зерновые,2.000000000,1,0.500000000,False,0.000000000
AOI-0046,2012-04-22,зерновые,2.000000000,2,0.500000000,False,0.000000000
AOI-0046,2012-04-29,зерновые,2.000000000,1,0.500000000,False,0.000000000
AOI-0046,2012-06-09,зерновые,2.000000000,1,0.500000000,False,0.000000000
AOI-0046,2013-04-25,зерновые,2.000000000,1,0.500000000,False,0.000000000
AOI-0046,2013-05-09,зерновые,2.000000000,2,0.500000000,False,0.000000000
AOI-0046,2013-06-11,зерновые,2.000000000,1,0.500000000,False,0.000000000
AOI-0046,2013-06-27,зерновые,2.000000000,1,0.500000000,False,0.000000000
AOI-0046,2013-07-21,зерновые,2.000000000,1,0.500000000,False,0.000000000
AOI-0046,2013-07-28,зерновые,2.000000000,2,0.500000000,False,0.000000000
AOI-0046,2013-07-30,зерновые,2.000000000,1,0.500000000,False,0.000000000
AOI-0046,2014-05-25,зерновые,2.000000000,2,0.500000000,False,0.000000000
AOI-0046,2014-05-29,зерновые,2.000000000,1,0.500000000,False,0.000000000
AOI-0046,2014-07-01,зерновые,2.000000000,1,0.500000000,False,0.000000000
AOI-0046,2014-07-12,зерновые,2.000000000,2,0.500000000,False,0.000000000
AOI-0046,2014-08-01,зерновые,2.000000000,1,0.500000000,False,0.000000000
AOI-0046,2014-08-25,зерновые,21.000000000,1,0.300000000,False,0.000000000
AOI-0046,2014-09-19,зерновые,21.000000000,1,0.300000000,False,0.000000000
AOI-0046,2015-05-17,зерновые,2.000000000,1,0.500000000,False,0.000000000
AOI-0046,2015-07-12,зерновые,2.000000000,1,0.500000000,False,0.000000000
AOI-0046,2015-09-22,зерновые,2.000000000,1,0.500000000,False,0.000000000
AOI-0046,2015-10-16,зерновые,21.000000000,1,0.300000000,False,0.000000000
AOI-0046,2016-05-02,зерновые,2.000000000,1,0.500000000,False,0.000000000
AOI-0046,2016-05-10,зерновые,2.000000000,1,0.500000000,False,0.000000000
AOI-0046,2016-05-18,зерновые,2.000000000,1,0.500000000,False,0.000000000
AOI-0046,2016-06-03,зерновые,2.000000000,1,0.500000000,False,0.000000000
AOI-0046,2016-06-09,зерновые,2.000000000,2,0.500000000,False,0.000000000
AOI-0046,2016-07-13,зерновые,21.000000000,1,0.300000000,False,0.000000000
AOI-0046,2016-07-30,зерновые,2.000000000,1,0.500000000,False,0.000000000
AOI-0046,2016-10-02,зерновые,21.000000000,1,0.300000000,False,0.000000000
AOI-0046,2016-10-17,зерновые,2.000000000,1,0.500000000,False,0.000000000
AOI-0046,2016-10-25,зерновые,2.000000000,1,0.500000000,False,0.000000000
AOI-0046,2017-04-13,зерновые,2.000000000,0,0.500000000,False,0.000000000
AOI-0046,2017-06-27,зерновые,21.000000000,0,0.300000000,False,0.000000000
AOI-0046,2017-07-02,зерновые,2.000000000,0,0.500000000,False,0.000000000
AOI-0046,2017-07-24,зерновые,2.000000000,1,0.500000000,False,0.000000000
AOI-0046,2017-08-09,зерновые,2.000000000,1,0.500000000,False,0.000000000
AOI-0046,2017-08-21,зерновые,2.000000000,0,0.500000000,False,0.000000000
AOI-0046,2017-09-10,зерновые,2.000000000,0,0.500000000,False,0.000000000
AOI-0046,2017-09-15,зерновые,2.000000000,0,0.500000000,False,0.000000000
AOI-0046,2017-10-12,зерновые,21.000000000,1,0.300000000,False,0.000000000
AOI-0046,2018-05-09,зерновые,2.000000000,2,0.500000000,False,0.000000000
AOI-0046,2018-06-01,зерновые,2.000000000,1,0.500000000,False,0.000000000
AOI-0046,2018-07-20,зерновые,2.000000000,1,0.500000000,False,0.000000000
AOI-0046,2018-08-20,зерновые,2.000000000,1,0.500000000,False,0.000000000
AOI-0046,2018-08-29,зерновые,2.000000000,1,0.500000000,False,0.000000000
AOI-0046,2018-10-15,зерновые,2.000000000,1,0.500000000,False,0.000000000
AOI-0046,2018-10-24,зерновые,2.000000000,1,0.500000000,False,0.000000000
AOI-0046,2019-04-01,зерновые,2.000000000,1,0.500000000,False,0.000000000
AOI-0046,2019-04-18,зерновые,2.000000000,0,0.500000000,False,0.000000000
AOI-0046,2019-05-19,зерновые,2.000000000,1,0.500000000,False,0.000000000
AOI-0046,2019-08-01,зерновые,2.000000000,0,0.500000000,False,0.000000000
AOI-0046,2019-09-01,зерновые,2.000000000,1,0.500000000,False,0.000000000
AOI-0046,2019-10-20,зерновые,2.000000000,0,0.500000000,False,0.000000000
AOI-0046,2020-04-04,зерновые,2.000000000,1,0.500000000,False,0.000000000
AOI-0046,2020-04-07,зерновые,2.000000000,0,0.500000000,False,0.000000000
AOI-0046,2020-05-08,зерновые,2.000000000,2,0.500000000,False,0.000000000
AOI-0046,2020-05-24,зерновые,2.000000000,2,0.500000000,False,0.000000000
AOI-0046,2020-06-09,зерновые,2.000000000,2,0.500000000,False,0.000000000
AOI-0046,2020-09-10,зерновые,21.000000000,1,0.300000000,False,0.000000000
AOI-0046,2020-09-13,зерновые,2.000000000,2,0.500000000,False,0.000000000
AOI-0046,2020-09-26,зерновые,21.000000000,1,0.300000000,False,0.000000000
AOI-0046,2020-10-21,зерновые,21.000000000,1,0.300000000,False,0.000000000
AOI-0046,2021-05-02,зерновые,2.000000000,0,0.500000000,False,0.000000000
AOI-0046,2021-05-25,зерновые,21.000000000,2,0.300000000,False,0.000000000
AOI-0046,2021-07-11,зерновые,2.000000000,0,0.500000000,False,0.000000000
AOI-0046,2021-07-28,зерновые,2.000000000,1,0.500000000,False,0.000000000
AOI-0046,2021-08-13,зерновые,2.000000000,2,0.500000000,False,0.000000000
AOI-0046,2021-08-20,зерновые,2.000000000,0,0.500000000,False,0.000000000
AOI-0046,2021-08-29,зерновые,2.000000000,1,0.500000000,False,0.000000000
AOI-0046,2021-09-06,зерновые,2.000000000,1,0.500000000,False,0.000000000
AOI-0046,2022-06-05,зерновые,2.000000000,1,0.500000000,False,0.000000000
AOI-0046,2022-07-24,зерновые,2.000000000,1,0.500000000,False,0.000000000
AOI-0046,2022-07-29,зерновые,2.000000000,1,0.500000000,False,0.000000000
AOI-0046,2022-07-30,зерновые,2.000000000,1,0.500000000,False,0.000000000
AOI-0046,2022-08-24,зерновые,22.000000000,1,0.300000000,False,0.000000000
AOI-0046,2022-08-30,зерновые,2.000000000,0,0.500000000,False,0.000000000
AOI-0046,2023-04-02,зерновые,inf,0,0.300000000,False,0.000000000
AOI-0046,2023-04-29,зерновые,2.000000000,1,0.500000000,False,0.000000000
AOI-0046,2023-05-06,зерновые,2.000000000,1,0.500000000,False,0.000000000
AOI-0046,2023-06-21,зерновые,2.000000000,0,0.500000000,False,0.000000000
AOI-0046,2023-06-24,зерновые,2.000000000,1,0.500000000,False,0.000000000
AOI-0046,2023-07-22,зерновые,2.000000000,1,0.500000000,False,0.000000000
AOI-0046,2023-07-25,зерновые,22.000000000,1,0.300000000,False,0.000000000
AOI-0046,2023-08-13,зерновые,2.000000000,2,0.500000000,False,0.000000000
AOI-0046,2023-08-18,зерновые,2.000000000,1,0.500000000,False,0.000000000
AOI-0046,2023-08-25,зерновые,21.000000000,0,0.300000000,False,0.000000000
AOI-0046,2023-08-27,зерновые,2.000000000,1,0.500000000,False,0.000000000
AOI-0046,2023-08-28,зерновые,2.000000000,1,0.500000000,False,0.000000000
AOI-0046,2023-10-13,зерновые,22.000000000,1,0.300000000,False,0.000000000
AOI-0046,2023-10-29,зерновые,2.000000000,0,0.500000000,False,0.000000000
AOI-0046,2024-04-06,зерновые,21.000000000,0,0.300000000,False,0.000000000
AOI-0046,2024-05-08,зерновые,2.000000000,2,0.500000000,False,0.000000000
AOI-0046,2024-05-09,зерновые,2.000000000,1,0.500000000,False,0.000000000
AOI-0046,2024-06-01,зерновые,2.000000000,1,0.500000000,False,0.000000000
AOI-0046,2024-06-09,зерновые,2.000000000,1,0.500000000,False,0.000000000
AOI-0046,2024-07-03,зерновые,2.000000000,1,0.500000000,False,0.000000000
AOI-0046,2024-07-19,зерновые,2.000000000,1,0.500000000,False,0.000000000
AOI-0046,2024-08-09,зерновые,2.000000000,0,0.500000000,False,0.000000000
AOI-0046,2024-08-20,зерновые,2.000000000,1,0.500000000,False,0.000000000
AOI-0046,2024-08-28,зерновые,2.000000000,1,0.500000000,False,0.000000000
