anon_polygon_id,date,baseline,hgb,lag,shock,state,shock_n,state_n,canon,correction,primary_ndvi_pred
AOI-0044,2015-08-29,0.24475206,0.24734391,0.23438463,0.01690069,0.00146774,15,8,True,0.00000000,0.24475206
AOI-0044,2015-10-08,0.19842946,0.20021251,0.19129725,-0.02408391,0.00520286,5,8,False,-0.00654126,0.19188820
AOI-0044,2015-10-16,0.30017335,0.31183542,0.25352505,0.00000000,0.00520286,13,8,True,0.00000000,0.30017335
AOI-0044,2016-04-08,0.52236634,0.52753335,0.50169829,-0.02403299,-0.02571510,9,8,False,-0.00343674,0.51892960
AOI-0044,2016-05-08,0.84171918,0.84813182,0.81606865,0.00000000,-0.00710249,17,8,True,0.00000000,0.84171918
AOI-0044,2016-05-11,0.85279552,0.85429861,0.84678314,,-0.00672180,2,8,False,0.00067218,0.85346770
AOI-0044,2016-06-20,0.41720418,0.40137976,0.48050186,-0.04585128,-0.00620336,4,8,False,-0.01084248,0.40636170
AOI-0044,2016-06-25,0.37383396,0.36196925,0.42129280,0.03663475,-0.00317000,14,8,True,0.00000000,0.37383396
AOI-0044,2016-07-13,0.29560212,0.29251374,0.30795562,-0.01413786,-0.00883394,6,8,False,-0.00265107,0.29295105
AOI-0044,2016-07-27,0.33977045,0.34309200,0.32648423,0.00000000,0.00945328,11,8,True,0.00000000,0.33977045
AOI-0044,2016-09-07,0.20823696,0.20741920,0.21150804,0.00000000,0.01290725,6,8,False,-0.00129072,0.20694624
AOI-0044,2016-09-13,0.26761702,0.27148710,0.25213667,0.00000000,0.00797776,14,8,True,0.00000000,0.26761702
AOI-0044,2016-10-02,0.21944080,0.22324031,0.20424274,0.00975106,0.00359955,4,8,False,0.00207781,0.22151861
AOI-0044,2016-10-26,0.21314421,0.20920026,0.22892001,-0.03976190,0.00057374,5,8,False,-0.00999785,0.20314636
AOI-0044,2017-04-03,0.18715549,0.18551352,0.19372336,0.00000000,0.02129241,9,8,False,-0.00212924,0.18502625
AOI-0044,2017-04-04,0.18975197,0.18087616,0.22525521,-0.00504901,0.02129241,3,8,False,-0.00339149,0.18636048
AOI-0044,2017-04-12,0.23026361,0.23775587,0.20029460,0.00000000,0.01940377,5,8,False,-0.00194038,0.22832323
AOI-0044,2017-06-27,0.23237007,0.23267815,0.23113776,,0.00136165,1,8,False,-0.00013616,0.23223391
AOI-0044,2017-06-30,0.21442777,0.21176188,0.22509136,0.00000000,-0.00078285,11,8,False,0.00007828,0.21450605
AOI-0044,2017-08-10,0.16583417,0.15787170,0.19768404,-0.00163356,-0.00462313,5,8,False,0.00005392,0.16588809
AOI-0044,2017-09-14,0.24488237,0.24264038,0.25385031,0.07102410,0.00266182,16,8,True,0.00000000,0.24488237
AOI-0044,2018-04-06,0.53143230,0.51821778,0.58429037,0.00000000,-0.01701643,7,8,False,0.00170164,0.53313394
AOI-0044,2018-07-12,0.24108366,0.23161535,0.27895690,0.01527116,-0.01033939,15,8,True,0.00000000,0.24108366
AOI-0044,2018-07-19,0.19539018,0.18823797,0.22399899,,-0.00721428,2,8,False,0.00072143,0.19611161
AOI-0044,2018-09-30,0.22655611,0.22042906,0.25106430,0.03917991,-0.00099231,16,8,True,0.00000000,0.22655611
AOI-0044,2019-04-25,0.35836556,0.35168169,0.38510105,0.00122249,-0.02617849,10,8,False,0.00292347,0.36128903
AOI-0044,2019-04-26,0.35625198,0.35044154,0.37949372,-0.01081903,-0.02368450,16,8,False,-0.00033631,0.35591567
AOI-0044,2019-06-02,0.68570295,0.68836569,0.67505198,-0.01550560,0.01299875,13,8,False,-0.00517628,0.68052667
AOI-0044,2019-06-12,0.46811082,0.46142667,0.49484738,0.02226573,0.01094501,6,8,False,0.00447193,0.47258275
AOI-0044,2019-06-20,0.32582567,0.31707896,0.36081247,-0.04355419,0.02248561,15,8,False,-0.01313711,0.31268856
AOI-0044,2019-08-13,0.42574456,0.43378914,0.39356625,0.06965199,-0.00531783,16,8,True,0.00000000,0.42574456
AOI-0044,2019-09-10,0.16344796,0.16460198,0.15883187,-0.00215728,0.01830447,11,8,False,-0.00236977,0.16107819
AOI-0044,2019-09-15,0.15470042,0.15361239,0.15905255,0.00000000,0.00816627,13,8,False,-0.00081663,0.15388379
AOI-0044,2019-09-16,0.19847255,0.20367017,0.17768208,0.03264290,0.01251406,9,8,False,0.00690932,0.20538187
AOI-0044,2019-10-10,0.19577654,0.19781410,0.18762629,-0.00239808,0.00748706,10,8,False,-0.00134823,0.19442831
AOI-0044,2020-04-17,0.18343768,0.18210568,0.18876569,-0.00000597,0.01668093,12,8,False,-0.00166959,0.18176809
AOI-0044,2020-04-22,0.25855954,0.25891558,0.25713538,-0.00006658,0.02532611,14,8,True,0.00000000,0.25855954
AOI-0044,2020-05-17,0.20079391,0.20329856,0.19077534,-0.00124301,0.00797812,9,8,False,-0.00110857,0.19968534
AOI-0044,2020-06-30,0.20384151,0.20389109,0.20364320,0.06437090,0.00603851,6,8,False,0.01548887,0.21933038
AOI-0044,2020-08-10,0.12254088,0.12575769,0.10967368,-0.00202257,-0.00139690,11,8,False,-0.00036595,0.12217493
AOI-0044,2020-09-09,0.14320303,0.14111639,0.15154958,0.00941592,-0.00117129,10,8,False,0.00247111,0.14567414
AOI-0044,2020-09-10,0.14345911,0.13666866,0.17062089,-0.00505617,-0.00094475,10,8,False,-0.00116957,0.14228954
AOI-0044,2020-09-26,0.13077821,0.12422858,0.15697673,-0.01593777,-0.00382977,10,8,False,-0.00360146,0.12717675
AOI-0044,2020-09-29,0.16834047,0.15492484,0.22200299,0.04314490,-0.00898680,16,8,True,0.00000000,0.16834047
AOI-0044,2020-10-14,0.13899739,0.14029987,0.13378745,0.00848947,-0.00985351,4,8,False,0.00310772,0.14210511
AOI-0044,2020-10-21,0.15550420,0.15390086,0.16191756,0.01969490,-0.01254002,3,8,False,0.00617773,0.16168193
AOI-0044,2021-05-12,0.68238384,0.68915503,0.65529907,-0.00361629,0.01946419,10,8,False,-0.00285049,0.67953335
AOI-0044,2021-05-17,0.71844151,0.72314049,0.69964556,-0.00522086,0.02085188,4,8,False,-0.00339040,0.71505111
AOI-0044,2021-05-25,0.71797719,0.71175051,0.74288394,0.02479899,0.04538261,15,8,True,0.00000000,0.71797719
AOI-0044,2021-07-16,0.22649120,0.23009757,0.21206572,-0.01265950,0.04092516,10,8,False,-0.00725739,0.21923381
AOI-0044,2021-07-21,0.16538915,0.16646865,0.16107118,-0.02655483,0.02898493,9,8,False,-0.00953720,0.15585195
AOI-0044,2021-09-30,0.23804817,0.24078033,0.22711952,0.06209322,-0.01077214,16,8,True,0.00000000,0.23804817
AOI-0044,2021-10-07,0.16393124,0.16688519,0.15211540,-0.02033958,-0.00923084,13,8,False,-0.00416181,0.15976943
AOI-0044,2022-05-27,0.76532527,0.77492036,0.72694491,-0.02358743,0.00359626,6,8,False,-0.00625648,0.75906879
AOI-0044,2022-06-06,0.73770696,0.74723141,0.69960913,0.00169175,0.02356472,11,8,False,-0.00193353,0.73577343
AOI-0044,2022-06-12,0.69133378,0.69579264,0.67349838,0.00261164,-0.00337264,9,8,False,0.00099017,0.69232395
AOI-0044,2022-07-07,0.21834571,0.22156033,0.20548724,-0.02642415,0.00541858,6,8,False,-0.00714789,0.21119782
AOI-0044,2022-08-10,0.23753876,0.23857903,0.23337769,-0.01194980,-0.00833562,11,8,False,-0.00215389,0.23538487
AOI-0044,2022-08-13,0.29273059,0.29471420,0.28479616,0.01115557,-0.00652915,17,8,True,0.00000000,0.29273059
AOI-0044,2022-08-24,0.27077555,0.27154809,0.26768538,,0.00763466,2,8,False,-0.00076347,0.27001208
AOI-0044,2022-09-25,0.20912436,0.21651683,0.17955446,0.01395010,-0.00737426,3,8,False,0.00422495,0.21334931
AOI-0044,2022-09-30,0.27644645,0.28525025,0.24123127,0.03333934,-0.01069922,15,8,True,0.00000000,0.27644645
AOI-0044,2023-04-02,0.20407096,0.20244795,0.21056302,-0.00932541,-0.00363177,8,8,False,-0.00196818,0.20210278
AOI-0044,2023-04-07,0.32435622,0.31564005,0.35922087,0.05347828,-0.00373227,15,8,True,0.00000000,0.32435622
AOI-0044,2023-06-06,0.22375349,0.21796254,0.24691730,0.00000000,-0.00859585,15,8,False,0.00085958,0.22461307
AOI-0044,2023-06-30,0.20530657,0.20413670,0.20998604,0.02407904,0.00161314,5,8,False,0.00585844,0.21116501
AOI-0044,2023-07-05,0.21302760,0.21267369,0.21444321,0.01671248,0.02681231,8,8,False,0.00149689,0.21452449
AOI-0044,2023-07-09,0.19624888,0.19923301,0.18431235,-0.02237556,0.02755669,5,8,False,-0.00834956,0.18789932
AOI-0044,2023-07-11,0.11746759,0.10444321,0.16956513,,0.02807275,1,8,False,-0.00280727,0.11466032
AOI-0044,2023-07-16,0.17244044,0.17025733,0.18117289,0.00061746,0.02157485,10,8,False,-0.00200312,0.17043732
AOI-0044,2023-07-25,0.20346479,0.20637114,0.19183936,0.05755479,-0.00090917,8,8,False,0.01447962,0.21794441
AOI-0044,2023-08-05,0.15833294,0.16093846,0.14791087,-0.04328048,0.00010044,9,8,False,-0.01083016,0.14750278
AOI-0044,2023-08-25,0.15634507,0.15942073,0.14404247,-0.00826476,0.00187552,8,8,False,-0.00225374,0.15409133
AOI-0044,2023-09-30,0.26617608,0.26070597,0.28805652,0.03281425,0.00268561,15,8,True,0.00000000,0.26617608
AOI-0044,2023-10-14,0.23904731,0.24781569,0.20397380,-0.02773937,-0.04688628,9,8,False,-0.00224621,0.23680110
AOI-0044,2024-04-06,0.79003081,0.79111931,0.78567679,0.00000000,-0.00779581,16,8,True,0.00000000,0.79003081
AOI-0044,2024-04-14,0.83290401,0.83802353,0.81242593,0.00000000,-0.00943993,11,8,False,0.00094399,0.83384800
AOI-0044,2024-06-05,0.53940686,0.53779640,0.54584869,-0.05183313,0.02232672,5,8,False,-0.01519095,0.52421591
AOI-0044,2024-09-06,0.15553209,0.15754587,0.14747696,0.00000000,-0.00959971,13,8,False,0.00095997,0.15649206
AOI-0044,2024-09-21,0.15122245,0.15282445,0.14481445,-0.00303547,0.00813299,14,8,False,-0.00157217,0.14965028
AOI-0044,2025-04-02,0.17562372,0.18849717,0.12412992,0.00000000,0.03490255,17,8,False,-0.00349025,0.17213347
AOI-0044,2025-05-20,0.23850630,0.24268278,0.22180037,0.01601557,0.01183893,17,8,False,0.00282000,0.24132630
AOI-0044,2025-07-06,0.21501696,0.21791025,0.20344378,0.03000349,0.01234651,30,8,False,0.00626622,0.22128318
AOI-0044,2025-07-10,0.14581033,0.14591344,0.14539786,-0.03499475,0.00696108,60,8,False,-0.00944480,0.13636553
AOI-0044,2025-08-14,0.14636367,0.14464250,0.15324834,0.00000000,-0.00126912,46,8,False,0.00012691,0.14649058
AOI-0044,2025-09-23,0.15029987,0.14647230,0.16561014,-0.00020035,0.00181728,63,8,False,-0.00023181,0.15006806
AOI-0044,2025-10-03,0.15582630,0.15395138,0.16332598,0.00000000,0.00226910,27,8,False,-0.00022691,0.15559939
AOI-0044,2025-10-15,0.15102537,0.15121196,0.15027900,-0.00379805,-0.00779061,8,8,False,-0.00017045,0.15085492
AOI-0045,2025-04-26,0.21888362,0.22244601,0.20463406,-0.00339466,0.02241037,7,8,False,-0.00308970,0.21579392
AOI-0045,2025-06-15,0.15967550,0.15880232,0.16316823,-0.01217993,-0.00327208,23,8,False,-0.00271777,0.15695773
AOI-0045,2025-06-27,0.18216958,0.18406290,0.17459633,0.02904008,0.02567844,54,8,False,0.00469217,0.18686175
AOI-0045,2025-06-29,0.20934097,0.20945916,0.20886822,0.04860674,0.02486259,8,8,False,0.00966543,0.21900640
AOI-0045,2025-07-31,0.19085818,0.19346782,0.18041966,0.01592637,-0.00571724,16,8,False,0.00455332,0.19541150
AOI-0045,2025-08-13,0.21831948,0.20741529,0.26193626,0.06268806,0.01018326,69,8,True,0.00000000,0.21831948
AOI-0045,2025-08-15,0.19314235,0.19156063,0.19946923,0.04845079,0.00371611,36,8,False,0.01174109,0.20488344
AOI-0045,2025-08-16,0.13735289,0.13457790,0.14845288,-0.00719055,0.01084196,42,8,False,-0.00288183,0.13447106
AOI-0045,2025-09-30,0.22114679,0.20773544,0.27479219,0.03748496,-0.00119948,62,8,True,0.00000000,0.22114679
AOI-0045,2025-10-15,0.15618049,0.15499491,0.16092282,-0.00379805,-0.00353163,8,8,False,-0.00059635,0.15558414
AOI-0046,2010-06-26,0.29444712,0.29434178,0.29486847,0.05850106,0.01528232,15,8,True,0.00000000,0.29444712
AOI-0046,2010-07-12,0.31348908,0.31151191,0.32139776,0.04181388,-0.00337575,15,8,True,0.00000000,0.31348908
AOI-0046,2010-09-14,0.38765148,0.38365190,0.40364979,0.00000000,0.00157009,16,8,True,0.00000000,0.38765148
AOI-0046,2011-05-30,0.33085622,0.32794548,0.34249916,-0.00804871,-0.01132714,3,8,False,-0.00087946,0.32997676
AOI-0046,2011-08-17,0.17752187,0.17545281,0.18579812,-0.00329856,0.02390561,9,8,False,-0.00321520,0.17430667
AOI-0046,2012-04-22,0.42763631,0.42304308,0.44600923,0.00000000,-0.00122110,15,8,True,0.00000000,0.42763631
AOI-0046,2012-04-29,0.31937828,0.30015868,0.39625668,0.01068032,-0.00090312,10,8,False,0.00276039,0.32213867
AOI-0046,2012-06-09,0.58163790,0.58491975,0.56851052,0.00000000,0.00115866,15,8,True,0.00000000,0.58163790
AOI-0046,2013-04-25,0.24410634,0.24547066,0.23864908,-0.10654637,0.00655988,3,8,False,-0.02729258,0.21681376
AOI-0046,2013-05-09,0.48623725,0.49108406,0.46685002,0.00000000,-0.00423812,13,8,True,0.00000000,0.48623725
AOI-0046,2013-06-11,0.57912039,0.58575013,0.55260145,-0.00071208,-0.00058701,7,8,False,-0.00011932,0.57900107
AOI-0046,2013-06-27,0.38052568,0.37381253,0.40737829,0.00000000,-0.01699846,8,8,False,0.00169985,0.38222553
AOI-0046,2013-07-21,0.31900764,0.31989761,0.31544775,-0.05702195,0.00237639,6,8,False,-0.01449313,0.30451451
AOI-0046,2013-07-28,0.35755379,0.36288687,0.33622145,0.01239715,0.01370907,12,8,True,0.00000000,0.35755379
AOI-0046,2013-07-30,0.29332593,0.29011435,0.30617222,-0.02919494,0.01240391,3,8,False,-0.00853913,0.28478680
AOI-0046,2014-05-25,0.73736836,0.74343019,0.71312105,0.00346117,0.03081135,16,8,True,0.00000000,0.73736836
AOI-0046,2014-05-29,0.76927487,0.78678170,0.69924757,0.07836085,0.02863417,5,8,False,0.01672679,0.78600166
AOI-0046,2014-07-01,0.32284206,0.31679544,0.34702853,-0.01815231,0.01199537,4,8,False,-0.00573761,0.31710445
AOI-0046,2014-07-12,0.32101658,0.32247114,0.31519830,0.04022799,0.00831277,16,8,True,0.00000000,0.32101658
AOI-0046,2014-08-01,0.19064719,0.19303357,0.18110166,0.00000000,0.01094921,8,8,False,-0.00109492,0.18955227
AOI-0046,2014-08-25,0.15170098,0.14573243,0.17557518,-0.06018069,-0.00842714,6,8,False,-0.01420246,0.13749852
AOI-0046,2014-09-19,0.15430249,0.14611142,0.18706678,,-0.00458840,2,8,False,0.00045884,0.15476133
AOI-0046,2015-05-17,0.25513553,0.25116841,0.27100401,-0.01860305,0.01610488,4,8,False,-0.00626125,0.24887428
AOI-0046,2015-07-12,0.35688543,0.35704191,0.35625951,0.00000000,0.01895205,15,8,True,0.00000000,0.35688543
AOI-0046,2015-09-22,0.20772238,0.20781860,0.20733749,-0.01974389,-0.00557132,4,8,False,-0.00437884,0.20334354
AOI-0046,2015-10-16,0.30278741,0.32473676,0.21499001,0.00000000,-0.00818734,13,8,True,0.00000000,0.30278741
AOI-0046,2016-05-02,0.83664756,0.84113445,0.81870000,0.02015208,0.02478308,4,8,False,0.00255971,0.83920727
AOI-0046,2016-05-10,0.84686075,0.85053491,0.83216410,-0.01068213,0.01873215,6,8,False,-0.00454375,0.84231700
AOI-0046,2016-05-18,0.84802803,0.85724333,0.81116680,0.00000000,0.01692049,8,8,False,-0.00169205,0.84633598
AOI-0046,2016-06-03,0.72329612,0.73298975,0.68452161,0.00031688,0.00478994,8,8,False,-0.00039977,0.72289635
AOI-0046,2016-06-09,0.61046384,0.61864771,0.57772834,0.02201805,0.00538106,14,8,True,0.00000000,0.61046384
AOI-0046,2016-07-13,0.21577050,0.21397124,0.22296754,-0.01413786,-0.01524308,6,8,False,-0.00201016,0.21376034
AOI-0046,2016-07-30,0.24248606,0.24478658,0.23328397,0.00000000,-0.01208810,3,8,False,0.00120881,0.24369487
AOI-0046,2016-10-02,0.24257771,0.24593216,0.22915994,0.00975106,-0.00690769,4,8,False,0.00312853,0.24570624
AOI-0046,2016-10-17,0.30118948,0.30238552,0.29640532,-0.02817410,-0.00584257,7,8,False,-0.00645927,0.29473021
AOI-0046,2016-10-25,0.31013507,0.30689733,0.32308602,0.00000000,-0.00757006,7,8,False,0.00075701,0.31089208
AOI-0046,2017-04-13,0.39880963,0.39757625,0.40374314,-0.00901176,-0.02123166,10,8,False,-0.00012977,0.39867986
AOI-0046,2017-06-27,0.42913266,0.42374950,0.45066531,,0.00326640,1,8,False,-0.00032664,0.42880602
AOI-0046,2017-07-02,0.34228416,0.33877267,0.35633011,-0.02401971,0.00360593,9,8,False,-0.00636552,0.33591864
AOI-0046,2017-07-24,0.20948339,0.21442832,0.18970369,0.01991655,0.01292988,11,8,False,0.00368615,0.21316954
AOI-0046,2017-08-09,0.15773820,0.16191718,0.14102229,-0.01731615,0.01524232,12,8,False,-0.00585327,0.15188493
AOI-0046,2017-08-21,0.14013746,0.14303289,0.12855572,-0.00012456,0.00732925,9,8,False,-0.00076406,0.13937340
AOI-0046,2017-09-10,0.23282047,0.23465005,0.22550213,0.00000000,-0.00689742,10,8,False,0.00068974,0.23351021
AOI-0046,2017-09-15,0.25590364,0.25622721,0.25460939,-0.00189264,-0.01032414,10,8,False,0.00055925,0.25646289
AOI-0046,2017-10-12,0.29630199,0.29561096,0.29906612,0.04525372,0.00170014,8,8,False,0.01114341,0.30744540
AOI-0046,2018-05-09,0.39275279,0.38090950,0.44012595,-0.00069545,0.01359089,16,8,True,0.00000000,0.39275279
AOI-0046,2018-06-01,0.20635004,0.20220259,0.22293980,0.00360405,-0.00438537,10,8,False,0.00133955,0.20768959
AOI-0046,2018-07-20,0.18454697,0.18473651,0.18378882,0.00650239,0.01158362,5,8,False,0.00046724,0.18501421
AOI-0046,2018-08-20,0.17787820,0.17498684,0.18944365,-0.03510046,0.00236276,10,8,False,-0.00901139,0.16886681
AOI-0046,2018-08-29,0.20482159,0.19791780,0.23243676,0.02332720,-0.00145966,16,8,True,0.00000000,0.20482159
AOI-0046,2018-10-15,0.18327854,0.19228008,0.14727241,0.01373021,-0.00575965,9,8,False,0.00400852,0.18728706
AOI-0046,2018-10-24,0.19519231,0.21647465,0.11006296,,-0.00571273,2,8,False,0.00057127,0.19576358
AOI-0046,2019-04-01,0.20100206,0.19005473,0.24479138,0.00000000,0.05221508,10,8,False,-0.00522151,0.19578055
AOI-0046,2019-04-18,0.35133266,0.36301268,0.30461258,0.08191035,0.05181466,5,8,False,0.01529612,0.36662878
AOI-0046,2019-05-19,0.79755334,0.80069562,0.78498423,-0.00031013,0.04280186,5,8,False,-0.00435772,0.79319562
AOI-0046,2019-08-01,0.21676527,0.21819124,0.21106138,-0.00103610,0.01105729,11,8,False,-0.00136476,0.21540051
AOI-0046,2019-09-01,0.20000767,0.19935693,0.20261062,-0.00383935,0.02340109,6,8,False,-0.00329995,0.19670772
AOI-0046,2019-10-20,0.40193590,0.41349889,0.35568398,-0.03000677,-0.03218164,10,8,False,-0.00428353,0.39765237
AOI-0046,2020-04-04,0.78413357,0.77771700,0.80979984,-0.04563539,-0.02071818,3,8,False,-0.00933703,0.77479654
AOI-0046,2020-04-07,0.80509310,0.81182001,0.77818549,-0.00012641,-0.02167186,10,8,False,0.00213558,0.80722868
AOI-0046,2020-05-08,0.81993747,0.82254397,0.80951148,0.04604670,-0.01909336,14,8,True,0.00000000,0.81993747
AOI-0046,2020-05-24,0.82280306,0.82850546,0.79999346,0.09297271,-0.00371049,17,8,True,0.00000000,0.82280306
AOI-0046,2020-06-09,0.67392669,0.68577698,0.62652550,0.09872051,-0.00877756,15,8,True,0.00000000,0.67392669
AOI-0046,2020-09-10,0.14334351,0.13815466,0.16409889,-0.00505617,0.00446275,10,8,False,-0.00171032,0.14163319
AOI-0046,2020-09-13,0.19284386,0.18306957,0.23194102,0.05067500,0.00361493,15,8,True,0.00000000,0.19284386
AOI-0046,2020-09-26,0.13192556,0.12398132,0.16370250,-0.01593777,0.00594667,10,8,False,-0.00457911,0.12734645
AOI-0046,2020-10-21,0.14749963,0.14712951,0.14898013,0.01969490,-0.00809720,3,8,False,0.00573344,0.15323307
AOI-0046,2021-05-02,0.53096749,0.53528128,0.51371237,-0.00514960,-0.00047844,10,8,False,-0.00123956,0.52972793
AOI-0046,2021-05-25,0.77997374,0.77803543,0.78772697,0.02479899,-0.02177781,15,8,True,0.00000000,0.77997374
AOI-0046,2021-07-11,0.29533590,0.29901559,0.28061713,-0.00626555,-0.00117292,12,8,False,-0.00144910,0.29388680
AOI-0046,2021-07-28,0.29585531,0.29727807,0.29016428,0.00827202,0.01182692,15,8,True,0.00000000,0.29585531
AOI-0046,2021-08-13,0.35027677,0.35769747,0.32059397,0.04526438,-0.03541193,16,8,True,0.00000000,0.35027677
AOI-0046,2021-08-20,0.23231115,0.23017359,0.24086141,-0.03082844,-0.01531080,8,8,False,-0.00617603,0.22613512
AOI-0046,2021-08-29,0.38880535,0.39219932,0.37522948,0.04540903,-0.01680660,15,8,True,0.00000000,0.38880535
AOI-0046,2021-09-06,0.41763695,0.42785828,0.37675161,0.00730888,-0.00909399,4,8,False,0.00273662,0.42037357
AOI-0046,2022-06-05,0.26404905,0.26021184,0.27939788,-0.00859291,0.00016163,5,8,False,-0.00216439,0.26188466
AOI-0046,2022-07-24,0.18969992,0.19004087,0.18833608,-0.02613243,-0.00590114,13,8,False,-0.00594299,0.18375693
AOI-0046,2022-07-29,0.19033914,0.19152304,0.18560356,-0.01383916,-0.00839568,14,8,False,-0.00262022,0.18771892
AOI-0046,2022-07-30,0.22824086,0.23188871,0.21364947,0.04975608,-0.00874401,8,8,False,0.01331342,0.24155428
AOI-0046,2022-08-24,0.21701543,0.22009608,0.20469281,,-0.00931793,2,8,False,0.00093179,0.21794722
AOI-0046,2022-08-30,0.17277340,0.17334013,0.17050650,0.00000000,-0.00984613,16,8,False,0.00098461,0.17375801
AOI-0046,2023-04-02,0.60103938,0.61034909,0.56380056,-0.00932541,0.00245157,8,8,False,-0.00257651,0.59846287
AOI-0046,2023-04-29,0.80263670,0.80584562,0.78980100,,0.00084446,2,8,False,-0.00008445,0.80255225
AOI-0046,2023-05-06,0.87526709,0.87950463,0.85831691,0.01825547,-0.00003487,7,8,False,0.00456735,0.87983444
AOI-0046,2023-06-21,0.63472315,0.64467175,0.59492874,0.00000000,0.00871992,10,8,False,-0.00087199,0.63385116
AOI-0046,2023-06-24,0.48464332,0.47982860,0.50390223,-0.01906949,0.01049354,10,8,False,-0.00581673,0.47882659
AOI-0046,2023-07-22,0.25511149,0.25506607,0.25529316,-0.00221906,0.01494095,5,8,False,-0.00204886,0.25306263
AOI-0046,2023-07-25,0.25355737,0.25762019,0.23730609,0.05755479,0.01358525,8,8,False,0.01303017,0.26658754
AOI-0046,2023-08-13,0.18745075,0.19163721,0.17070490,0.00678008,-0.00484974,16,8,True,0.00000000,0.18745075
AOI-0046,2023-08-18,0.16149347,0.16226254,0.15841723,0.00000000,0.00924853,17,8,False,-0.00092485,0.16056862
AOI-0046,2023-08-25,0.16663879,0.16937198,0.15570601,-0.00826476,0.00795217,8,8,False,-0.00286141,0.16377738
AOI-0046,2023-08-27,0.18307935,0.18521046,0.17455490,0.00000000,0.00788745,5,8,False,-0.00078875,0.18229060
AOI-0046,2023-08-28,0.15392165,0.15062938,0.16709072,-0.00719767,0.00774315,13,8,False,-0.00257373,0.15134792
AOI-0046,2023-10-13,0.21359272,0.22156585,0.18170022,0.02220573,0.00309198,4,8,False,0.00524224,0.21883496
AOI-0046,2023-10-29,0.29542764,0.30666980,0.25045903,0.03024827,0.00301339,10,8,False,0.00726073,0.30268837
AOI-0046,2024-04-06,0.69810018,0.69058579,0.72815773,0.00000000,-0.01439959,16,8,True,0.00000000,0.69810018
AOI-0046,2024-05-08,0.86280060,0.86669966,0.84720434,0.04741222,-0.00376411,14,8,True,0.00000000,0.86280060
AOI-0046,2024-05-09,0.87290599,0.86787613,0.89302542,0.00000000,-0.01889999,10,8,False,0.00189000,0.87479599
AOI-0046,2024-06-01,0.77535754,0.79158139,0.71046213,0.00044055,-0.01878221,6,8,False,0.00198836,0.77734590
AOI-0046,2024-06-09,0.49811236,0.50543050,0.46883982,0.07733220,-0.01697456,16,8,True,0.00000000,0.49811236
AOI-0046,2024-07-03,0.21136193,0.20755741,0.22657999,-0.00015334,-0.00728627,14,8,False,0.00069029,0.21205222
AOI-0046,2024-07-19,0.18507140,0.18673396,0.17842113,0.02209489,-0.00753665,8,8,False,0.00627739,0.19134879
AOI-0046,2024-08-09,0.14324154,0.14385204,0.14079952,-0.01365999,0.00690406,7,8,False,-0.00410540,0.13913614
AOI-0046,2024-08-20,0.18820366,0.18598415,0.19708171,0.00898267,0.00747133,11,8,False,0.00149854,0.18970220
AOI-0046,2024-08-28,0.20711153,0.20090570,0.23193483,0.03930304,-0.00913690,14,8,True,0.00000000,0.20711153
AOI-0046,2024-09-13,0.17537629,0.17125070,0.19187861,0.00101875,-0.00170853,15,8,True,0.00000000,0.17537629
AOI-0046,2024-09-22,0.17929372,0.17623221,0.19153978,0.02269202,-0.00154205,5,8,False,0.00582721,0.18512093
AOI-0046,2024-10-13,0.12740005,0.12356694,0.14273248,-0.01804995,-0.01098844,4,8,False,-0.00341364,0.12398641
AOI-0046,2025-06-30,0.68958373,0.69508844,0.66756489,0.00000000,-0.01125051,39,8,False,0.00112505,0.69070878
AOI-0046,2025-07-15,0.45531471,0.45909315,0.44020097,-0.00249133,-0.04339363,38,8,False,0.00371653,0.45903124
AOI-0046,2025-08-07,0.43996092,0.43814552,0.44722252,-0.01166672,0.03174442,52,8,False,-0.00609112,0.43386980
AOI-0046,2025-08-15,0.40293812,0.40265170,0.40408380,0.04845079,-0.01196298,36,8,False,0.01330899,0.41624711
AOI-0046,2025-09-24,0.21056898,0.21113980,0.20828572,0.02766891,-0.00018334,31,8,False,0.00693556,0.21750454
AOI-0046,2025-10-02,0.20483144,0.20651161,0.19811076,0.02817337,0.00147417,39,8,False,0.00689592,0.21172736
AOI-0047,2025-05-08,0.76625991,0.76733295,0.76196776,-0.00154097,-0.02515454,19,8,False,0.00213021,0.76839012
AOI-0047,2025-05-16,0.79125161,0.80273639,0.74531252,-0.01713689,-0.01081050,40,8,False,-0.00320317,0.78804844
AOI-0047,2025-05-25,0.74685246,0.75461425,0.71580533,0.04911856,0.02670608,64,8,True,0.00000000,0.74685246
AOI-0047,2025-06-15,0.36028425,0.35179806,0.39422900,-0.01217993,0.00326411,23,8,False,-0.00337139,0.35691286
AOI-0047,2025-07-17,0.16657524,0.16067534,0.19017484,-0.01726271,0.00949576,31,8,False,-0.00526525,0.16130999
AOI-0047,2025-07-18,0.16567192,0.15901687,0.19229212,-0.01324803,0.01454582,44,8,False,-0.00476659,0.16090533
AOI-0047,2025-09-03,0.12679007,0.12278413,0.14281384,-0.00936857,-0.00747585,19,8,False,-0.00159456,0.12519551
AOI-0047,2025-10-15,0.14778644,0.14580560,0.15570980,-0.00379805,0.00719385,8,8,False,-0.00166890,0.14611754
