year,truth,true_src,doy,q,p_s2,p_ls,p_md,s2,landsat,modis
2020,0.4407132075471698,modis,273,67391,0.2773109243697479,0.008403361344537815,0.7142857142857143,0.25757739714494243,0.2824518548090162,0.3455108493556822
2020,0.2029614907168742,s2,301,67396,0.9789473684210527,0.010526315789473684,0.010526315789473684,0.18402831494274513,0.22453036579119048,0.29797136820836495
2020,0.2868203806919453,landsat,109,69789,0.11627906976744186,0.8604651162790697,0.023255813953488372,0.182505201477349,0.21743320517147696,0.3774062501029997
2020,0.7350902946457367,s2,186,69866,0.9780219780219781,0.010989010989010992,0.010989010989010992,0.6221316509782535,0.6686429057154313,0.6589118716640516
2020,0.4289519364943758,modis,257,69937,0.007633587786259542,0.007633587786259542,0.9847328244274809,0.4094212815079756,0.42630123115862645,0.464143260094601
2020,0.3197861290398112,s2,101,72976,0.9393939393939394,0.050505050505050504,0.010101010101010102,0.32006126752663433,0.3517239400304783,0.47423805770905564
2020,0.3749453420469783,landsat,109,72984,0.11627906976744186,0.8604651162790697,0.023255813953488372,0.34572995730744155,0.374998564453606,0.49843575582121674
2020,0.5391060893763302,modis,113,72988,0.5934959349593496,0.008130081300813009,0.3983739837398374,0.3527975892628578,0.38186611089828476,0.5059918592577963
2020,0.4872086920936324,modis,177,73052,0.007633587786259542,0.007633587786259542,0.9847328244274809,0.49594252346930495,0.537852045545326,0.5315825751057672
2020,0.3373986086102472,modis,209,73084,0.08609271523178808,0.006622516556291391,0.9072847682119205,0.2804057712611809,0.3303381894171828,0.3695486115062787
2020,0.2337807168652669,s2,221,73096,0.9805825242718447,0.009708737864077669,0.009708737864077669,0.25272042261267685,0.2905561005992062,0.33328460133724563
2020,0.2510508266492061,modis,241,73116,0.034013605442176874,0.006802721088435374,0.9591836734693877,0.1766846663065744,0.21386266798127584,0.27543673253734585
2020,0.2351517112901258,landsat,244,73119,0.3333333333333333,0.6296296296296297,0.037037037037037035,0.16804415182115567,0.20585536464254084,0.2681451199774035
2020,0.2314877885087576,modis,257,73132,0.007633587786259542,0.007633587786259542,0.9847328244274809,0.16432036116616727,0.2042431762259553,0.26692145306840853
2020,0.2098799335831569,landsat,269,73144,0.1566265060240964,0.8313253012048193,0.012048192771084338,0.15113095172808766,0.19250809049460343,0.25235512548467665
2020,0.1667671986940456,s2,301,73176,0.9789473684210527,0.010526315789473684,0.010526315789473684,0.09480302292440092,0.13916895671849755,0.215139795178751
2020,0.3040228086037144,s2,101,74430,0.9393939393939394,0.050505050505050504,0.010101010101010102,0.28391076070945187,0.31620375985114935,0.4453654620454776
2020,0.5256000000000001,modis,129,74437,0.006993006993006993,0.006993006993006993,0.986013986013986,0.4192175997661703,0.4664676956795968,0.5851439065814295
2020,0.5355165396454584,s2,186,74452,0.9780219780219781,0.010989010989010992,0.010989010989010992,0.4737943973443137,0.5237895378879007,0.5379427827145546
2020,0.534605937136143,landsat,189,74454,0.20634920634920634,0.7777777777777778,0.015873015873015872,0.4661856750894347,0.5178810733392667,0.5335628089992523
2020,0.5864133190223664,landsat,204,74458,0.5652173913043478,0.391304347826087,0.043478260869565216,0.42176206278704104,0.4686573136344093,0.48679926969892645
2020,0.4696944376844424,landsat,229,74469,0.12,0.8666666666666667,0.013333333333333334,0.48615468257995387,0.49600366849768085,0.47785261129473033
2020,0.4417,modis,257,74480,0.007633587786259542,0.007633587786259542,0.9847328244274809,0.3716533381216931,0.39327930722503596,0.4352494489681477
2020,0.6505693626537457,modis,113,75170,0.5934959349593496,0.008130081300813009,0.3983739837398374,0.5014495541857843,0.5233733406897884,0.6140800000498359
2020,0.7091359765322599,s2,161,75187,0.7777777777777778,0.007407407407407408,0.21481481481481482,0.6727738027513515,0.6916540058442524,0.6660639103040824
2020,0.4726491411789136,landsat,204,75199,0.5652173913043478,0.391304347826087,0.043478260869565216,0.38559899593559416,0.4288391104911086,0.4506071990152057
2020,0.3103373100759066,s2,221,75207,0.9805825242718447,0.009708737864077669,0.009708737864077669,0.32387483102222187,0.3575388555499871,0.3864053254339211
2020,0.1673590022258719,s2,251,75219,0.9797979797979799,0.010101010101010104,0.010101010101010104,0.23335550380925293,0.26733680974998136,0.321836548209595
2020,0.1963356478167502,modis,289,75233,0.0962962962962963,0.007407407407407408,0.8962962962962963,0.14491301312441318,0.17599507831682928,0.2707166775230827
2020,0.2355927011461063,s2,186,77723,0.9780219780219781,0.010989010989010992,0.010989010989010992,0.2756137514601563,0.33090829425588936,0.3769272244549458
2020,0.3953692144373673,modis,241,77778,0.034013605442176874,0.006802721088435374,0.9591836734693877,0.2209008075603791,0.25543108716613955,0.31289750854314763
2020,0.2909341043907139,landsat,244,77781,0.3333333333333333,0.6296296296296297,0.037037037037037035,0.21706393157106163,0.2517264895806532,0.3094091642801692
2020,0.2355806653893645,s2,113,80845,0.5934959349593496,0.008130081300813009,0.3983739837398374,0.2628805507956802,0.2959020663267051,0.45741760989291047
2020,0.7378377962844334,modis,145,80877,0.13821138211382114,0.008130081300813009,0.8536585365853658,0.4367413446284702,0.48744392866688135,0.6199048735656915
2020,0.8008725050837149,s2,181,80913,0.9780219780219781,0.010989010989010992,0.010989010989010992,0.6979868063618008,0.7273598580405762,0.7126603377697149
2020,0.6470599959730842,s2,188,80920,0.7391304347826088,0.2521739130434783,0.008695652173913045,0.620124684929459,0.6360683763326082,0.6288055872400432
2020,0.1668947309122928,s2,256,80988,0.8536585365853658,0.13821138211382114,0.008130081300813009,0.15571712438447538,0.19622108291100965,0.2595475500930498
2020,0.2467160954516336,modis,257,80989,0.007633587786259542,0.007633587786259542,0.9847328244274809,0.1577399890133122,0.19852333352133228,0.26161515389207196
2020,0.6412449596722499,s2,113,84040,0.5934959349593496,0.008130081300813009,0.3983739837398374,0.6897381619892863,0.6962490897715946,0.7355238936096575
2020,0.4645473077728892,modis,177,84104,0.007633587786259542,0.007633587786259542,0.9847328244274809,0.3334727154299855,0.39864607685050263,0.41623114621982843
2020,0.321673185452854,s2,178,84105,0.9759036144578314,0.012048192771084338,0.012048192771084338,0.31945801274668034,0.38638952827380857,0.40669800785927757
2020,0.2585931634399159,s2,191,84118,0.8064516129032259,0.16129032258064518,0.03225806451612904,0.27129764675373036,0.3254200539549613,0.3546027386962256
2020,0.1931597681194684,s2,231,84158,0.6793893129770993,0.31297709923664124,0.007633587786259542,0.18508238044219535,0.23165203077975038,0.29982977145614886
2020,0.1700732453599928,s2,243,84170,0.9759036144578314,0.012048192771084338,0.012048192771084338,0.1732290234162319,0.2139657922965254,0.27216868270984074
2020,0.1488599381822133,s2,256,84183,0.8536585365853658,0.13821138211382114,0.008130081300813009,0.14964103003563411,0.1904938216350241,0.24903960078301735
2020,0.1223218797124447,s2,286,84213,0.8378378378378378,0.15315315315315314,0.009009009009009009,0.15778547665446113,0.19354770380806777,0.2800379996290635
2020,0.5914625371596648,s2,121,87243,0.9797979797979799,0.010101010101010104,0.010101010101010104,0.5606093824297975,0.6015153284290629,0.6806113146691878
2020,0.5204418818854974,modis,177,87299,0.007633587786259542,0.007633587786259542,0.9847328244274809,0.44101223680962043,0.49179281061309443,0.49098609359568424
2020,0.3001033095109859,s2,196,87318,0.927710843373494,0.060240963855421686,0.012048192771084338,0.31700612080917234,0.36546803785263093,0.3894673238180754
2020,0.2930597435434351,modis,257,87379,0.007633587786259542,0.007633587786259542,0.9847328244274809,0.23117187327726968,0.2638039107358376,0.31891024368678933
2020,0.2231449121591858,s2,268,87390,0.7235772357723578,0.2682926829268293,0.008130081300813009,0.19537029003512713,0.22982446240183269,0.28880963697729123
2020,0.2519584432002889,modis,273,87395,0.2773109243697479,0.008403361344537815,0.7142857142857143,0.1860644929474036,0.2143085366903946,0.2986005028635308
2020,0.1811584434333474,s2,281,87403,0.9819819819819819,0.009009009009009009,0.009009009009009009,0.1747374468880828,0.20567260345129199,0.29093126909440625
2020,0.1699743354759926,s2,113,90430,0.5934959349593496,0.008130081300813009,0.3983739837398374,0.15956821673837687,0.19933867839369052,0.3806895921490861
2020,0.3057481089404292,modis,145,90462,0.13821138211382114,0.008130081300813009,0.8536585365853658,0.16327465353224413,0.2305792007182518,0.45422432473616575
2020,0.1590601527238473,s2,148,90465,0.773913043478261,0.2173913043478261,0.008695652173913045,0.16323562036357858,0.22811679255971948,0.4532115747421546
2020,0.2890171013376961,modis,161,90478,0.7777777777777778,0.007407407407407408,0.21481481481481482,0.14471058555086924,0.22027915682052152,0.28822348491812794
2020,0.2282297950149168,modis,177,90494,0.007633587786259542,0.007633587786259542,0.9847328244274809,0.1380169640853322,0.22491567763308734,0.2797629758694666
2020,0.1933823308632471,modis,257,90574,0.007633587786259542,0.007633587786259542,0.9847328244274809,0.12749455746561322,0.16464987176750498,0.23071590201349113
2020,0.0976647649666482,s2,268,90585,0.7235772357723578,0.2682926829268293,0.008130081300813009,0.11802112337289243,0.15615593327047486,0.22288164493811768
2020,0.1562284204834687,landsat,271,90588,0.7902097902097902,0.20279720279720279,0.006993006993006993,0.1255264318990897,0.15167156360994333,0.24954964842458402
2020,0.3381488053206337,modis,145,93657,0.13821138211382114,0.008130081300813009,0.8536585365853658,0.2560200562372038,0.31992995265189306,0.518528788810857
2020,0.2453842727401234,s2,158,93670,0.8947368421052632,0.09473684210526316,0.010526315789473684,0.24326241512513644,0.3069168663162314,0.3606207683841736
2020,0.3241481238196894,modis,161,93673,0.7777777777777778,0.007407407407407408,0.21481481481481482,0.2342681047070571,0.3013603913844092,0.35222507140725007
2020,0.1822434287361128,s2,193,93705,0.6910569105691057,0.008130081300813009,0.3008130081300813,0.12059354085085289,0.1814319407124151,0.2493386793850659
2020,0.15748618823565,s2,243,93755,0.9759036144578314,0.012048192771084338,0.012048192771084338,0.14439261193038946,0.18226032208507686,0.2398885799181336
2020,0.1104111558235048,s2,268,93780,0.7235772357723578,0.2682926829268293,0.008130081300813009,0.12338958110873882,0.16134030127109694,0.2257694815632314
2020,0.1001036316504779,landsat,286,93798,0.8378378378378378,0.15315315315315314,0.009009009009009009,0.15335126749624856,0.18141783111451856,0.2649592813065616
2020,0.1962027810880154,s2,108,95066,0.6699029126213593,0.32038834951456313,0.009708737864077669,0.24168954968872594,0.2731368256518916,0.43458576486619793
2020,0.5811329545454545,modis,145,95074,0.13821138211382114,0.008130081300813009,0.8536585365853658,0.26917549430342,0.3386673595199678,0.5378477481026706
2020,0.4763,modis,177,95081,0.007633587786259542,0.007633587786259542,0.9847328244274809,0.42502618216200316,0.47283106083208565,0.48522957474592465
2020,0.4075633844374881,s2,188,95085,0.7391304347826088,0.2521739130434783,0.008695652173913045,0.38575175078128593,0.4282711763529428,0.45524751290931365
2020,0.4446859774651878,s2,193,95087,0.6910569105691057,0.008130081300813009,0.3008130081300813,0.3657482966864008,0.40923532645091093,0.43855975046173995
2020,0.4178488636363636,modis,225,95096,0.18518518518518517,0.007407407407407408,0.8074074074074075,0.2967761254329747,0.33448913334567104,0.36661395911617767
2020,0.2867334012288745,s2,238,95101,0.9065420560747663,0.08411214953271028,0.009345794392523364,0.26449365834272415,0.30440879966663964,0.34866103284555955
2020,0.3116625,modis,241,95103,0.034013605442176874,0.006802721088435374,0.9591836734693877,0.2629202341759987,0.293622857229986,0.34717957174910313
2020,0.2477174618363826,landsat,271,95114,0.7902097902097902,0.20279720279720279,0.006993006993006993,0.20465804995138917,0.23196485140747317,0.3088407390968513
2020,0.2465539705183072,modis,97,97499,0.007407407407407408,0.007407407407407408,0.9851851851851852,0.14906999019467793,0.18891840202898247,0.3863602601361645
2020,0.7785197337137424,modis,193,97595,0.6910569105691057,0.008130081300813009,0.3008130081300813,0.7083200082030918,0.7141098547844142,0.69858868475406
2020,0.1803229436094421,s2,251,97653,0.9797979797979799,0.010101010101010104,0.010101010101010104,0.18229803947560866,0.2193985601520941,0.2801863248119063
2020,0.1507704574833162,s2,259,97661,0.8181818181818182,0.09090909090909091,0.09090909090909091,0.19224611777545406,0.22957170168222954,0.28908917658719996
2020,0.184368231901251,s2,264,97666,0.16129032258064518,0.8064516129032259,0.03225806451612904,0.17929463298371562,0.21809753202475432,0.27892066015036415
2020,0.1479416884168971,s2,109,98891,0.11627906976744186,0.8604651162790697,0.023255813953488372,0.44682766908315324,0.4681482432128573,0.5856242711859434
2020,0.637060951104343,s2,121,98894,0.9797979797979799,0.010101010101010104,0.010101010101010104,0.5772588207063652,0.6235094085661305,0.6975911616673347
2020,0.8275424434389144,modis,145,98899,0.13821138211382114,0.008130081300813009,0.8536585365853658,0.6180846437015731,0.6542175813758994,0.7154695735878464
2020,0.2521090293880992,s2,239,98933,0.09803921568627451,0.8823529411764706,0.0196078431372549,0.1796165193186804,0.22989682518125626,0.29950511090821835
2020,0.2504808871680818,s2,244,98935,0.3333333333333333,0.6296296296296297,0.037037037037037035,0.18533160822865966,0.22444435921272726,0.2843725322948503
2020,0.179231595964231,s2,264,98944,0.16129032258064518,0.8064516129032259,0.03225806451612904,0.20035647419618735,0.23728266283230878,0.2975408183871204
2020,0.2105515174925497,s2,274,98950,0.8181818181818182,0.09090909090909091,0.09090909090909091,0.19977780443063947,0.23388455414193676,0.3093715346979984
2020,0.5848840314136126,modis,129,99600,0.006993006993006993,0.006993006993006993,0.986013986013986,0.2768253151313237,0.3395743209925242,0.5206180023923124
2020,0.6828515706806282,modis,193,99619,0.6910569105691057,0.008130081300813009,0.3008130081300813,0.7006091035235859,0.7074559463851652,0.6927066428228826
2020,0.4589072977522877,s2,234,99637,0.8181818181818182,0.09090909090909091,0.09090909090909091,0.3624682625147996,0.38557246846826587,0.4013591603989297
2020,0.2111615712097126,s2,239,99639,0.09803921568627451,0.8823529411764706,0.0196078431372549,0.32029023855335226,0.3450603570800504,0.3796615415636923
2020,0.1680135293646077,s2,254,99646,0.09890109890109891,0.8901098901098902,0.010989010989010992,0.19151977490295358,0.22894043015071264,0.28957916519099547
2021,0.4063299761336515,modis,177,2429,0.5572519083969466,0.007633587786259542,0.4351145038167939,0.5547124108640431,0.5834569159264333,0.5872139704278667
2021,0.1336058334415282,s2,210,2462,0.7886178861788617,0.2032520325203252,0.008130081300813009,0.14723140533742954,0.18947583931387593,0.26253242331602794
2021,0.3186839618138425,modis,225,2477,0.06666666666666667,0.06666666666666667,0.8666666666666667,-0.0478398964814196,-0.0014281452426472207,0.11583552818948688
2021,0.2722233280210089,landsat,231,2483,0.02127659574468085,0.9574468085106383,0.02127659574468085,0.11786977755043564,0.16349374481495643,0.2429743087238844
2021,0.1251107407692812,s2,235,5682,0.9759036144578314,0.012048192771084338,0.012048192771084338,0.16529465804236057,0.21258046740722164,0.2833682086457345
2021,0.6955547071528395,modis,113,8755,0.07317073170731707,0.17073170731707318,0.7560975609756098,0.43188418654592653,0.456451854406074,0.5644411089384829
2021,0.8471697497141405,modis,145,8787,0.36585365853658536,0.008130081300813009,0.6260162601626016,0.7654696054269043,0.793094035871971,0.7865740223662778
2021,0.5624259560411639,modis,193,8835,0.04065040650406504,0.3008130081300813,0.6585365853658537,0.6308365892908656,0.6560931016989091,0.6426036977040634
2021,0.407421318765087,modis,257,8899,0.648854961832061,0.007633587786259542,0.3435114503816794,0.33273927246204327,0.3586047292389141,0.40639837823590685
2021,0.8072789859554024,s2,177,12014,0.5572519083969466,0.007633587786259542,0.4351145038167939,0.6064369033863404,0.6335912981656914,0.612775477322135
2021,0.2871466651745749,modis,209,12046,0.16556291390728478,0.1390728476821192,0.695364238410596,0.23447820541359368,0.2930980001231728,0.31607583498553127
2021,0.2729044762757386,modis,225,12062,0.06666666666666667,0.06666666666666667,0.8666666666666667,0.19734968102571349,0.24565979807228752,0.30879355467562963
2021,0.3880623966942148,modis,225,13253,0.06666666666666667,0.06666666666666667,0.8666666666666667,0.19482683820457433,0.243418084653409,0.3074721161151909
2021,0.3766173553719009,modis,273,13271,0.1092436974789916,0.24369747899159663,0.6470588235294118,0.21304051747625435,0.2398908152587893,0.31617922354894074
2021,0.2775894628099173,modis,289,13276,0.09352517985611511,0.17985611510791366,0.7266187050359713,0.17216213513824974,0.20100893122978566,0.2882808865778756
2021,0.5265169457735248,modis,97,15834,0.008130081300813009,0.008130081300813009,0.983739837398374,0.4122673077634175,0.43672965527980173,0.5524584317158313
2021,0.8182430422647531,modis,113,15850,0.07317073170731707,0.17073170731707318,0.7560975609756098,0.5646367568669172,0.5804333685502207,0.6570214162947857
2021,0.2461569976076556,modis,193,15930,0.04065040650406504,0.3008130081300813,0.6585365853658537,0.19027052114594248,0.2539785403692457,0.2826365223229133
2021,0.4931656698564594,modis,273,16010,0.1092436974789916,0.24369747899159663,0.6470588235294118,0.3667946182767996,0.3772557092592108,0.4071112565201693
2021,0.4010443339837189,landsat,184,19116,0.2631578947368421,0.7263157894736842,0.010526315789473684,0.37767124024316784,0.41848892079206,0.442367652344467
2021,0.2306513076931417,landsat,199,19131,0.28735632183908044,0.7011494252873564,0.011494252873563218,0.1859705000506266,0.24838819367261036,0.2776283173439955
2021,0.171209017964214,s2,202,19134,0.9780219780219781,0.010989010989010992,0.010989010989010992,0.1810469567168516,0.2401970577972749,0.2709446478345105
2021,0.151178028817904,s2,250,19182,0.7886178861788617,0.2032520325203252,0.008130081300813009,0.16990427747873618,0.2094836598833363,0.270967120362999
2021,0.3188315108293713,modis,289,19221,0.09352517985611511,0.17985611510791366,0.7266187050359713,0.19032064109644617,0.21442063862679744,0.2951089127027555
2021,0.8269737435163657,modis,145,22272,0.36585365853658536,0.008130081300813009,0.6260162601626016,0.5706793359180845,0.6099553741994533,0.6786119115663369
2021,0.6174919419053908,landsat,191,22318,0.014925373134328358,0.9701492537313433,0.014925373134328358,0.5844304227523669,0.6055830278042668,0.6063941457489271
2021,0.5174999701620325,s2,195,22322,0.9813084112149533,0.009345794392523364,0.009345794392523364,0.5292760755380428,0.554600505535438,0.5629608608023652
2021,0.5452677101653183,modis,113,25435,0.07317073170731707,0.17073170731707318,0.7560975609756098,0.3328898139125447,0.3646673126802831,0.5037835855498162
2021,0.6349596811809453,s2,162,25484,0.9797979797979799,0.010101010101010104,0.010101010101010104,0.690350900918339,0.6943906090628105,0.685929293553218
2021,0.4066204009848752,modis,193,25515,0.04065040650406504,0.3008130081300813,0.6585365853658537,0.5279913185082975,0.5593305814434038,0.5570954408250762
2021,0.2973388435157706,s2,202,25524,0.9780219780219781,0.010989010989010992,0.010989010989010992,0.373211632926264,0.4134787328073569,0.4319850232219371
2021,0.1989837921465646,s2,210,25532,0.7886178861788617,0.2032520325203252,0.008130081300813009,0.31889465893474783,0.34662204690761894,0.3722797426675224
2021,0.2298394076911763,landsat,231,25553,0.02127659574468085,0.9574468085106383,0.02127659574468085,0.26002779111043417,0.29837125292851857,0.3432770287593789
2021,0.3918809270447374,landsat,199,28716,0.28735632183908044,0.7011494252873564,0.011494252873563218,0.3815950934081669,0.4228000257523802,0.4351617203164795
2021,0.287159728931861,s2,210,28727,0.7886178861788617,0.2032520325203252,0.008130081300813009,0.28842897301242143,0.3203233505670581,0.3548366637314611
2021,0.210903109063245,s2,242,28759,0.9780219780219781,0.010989010989010992,0.010989010989010992,0.19449240323801797,0.2338647780102766,0.29406203292242855
2021,0.8757289805659736,modis,145,31857,0.36585365853658536,0.008130081300813009,0.6260162601626016,0.8563383432870206,0.8737587528529875,0.827609065801781
2021,0.1789119967461188,s2,202,31914,0.9780219780219781,0.010989010989010992,0.010989010989010992,0.18332358791318337,0.24295624212584116,0.2802543046240328
2021,0.3139137061029663,modis,273,31985,0.1092436974789916,0.24369747899159663,0.6470588235294118,0.2004866645982245,0.22941268567918888,0.3090833818321644
2021,0.3822266846591851,s2,195,35102,0.9813084112149533,0.009345794392523364,0.009345794392523364,0.36197942864973537,0.4022954779446254,0.42506662899980907
2021,0.196622094536113,s2,242,35149,0.9780219780219781,0.010989010989010992,0.010989010989010992,0.1910916059109736,0.23068419749979427,0.2904210571711612
2021,0.3987807076101468,modis,97,38199,0.008130081300813009,0.008130081300813009,0.983739837398374,0.5897689915150836,0.5951628055402407,0.6713074196531194
2021,0.9286422852847208,modis,129,38231,0.006993006993006993,0.006993006993006993,0.986013986013986,0.8723242841551521,0.887704540199202,0.839573864390211
2021,0.3347759251274984,landsat,191,38293,0.014925373134328358,0.9701492537313433,0.014925373134328358,0.3099867586372782,0.3622948182382552,0.3841457102111619
2021,0.2994409697425296,modis,193,38295,0.04065040650406504,0.3008130081300813,0.6585365853658537,0.27597581407744015,0.33066564152511546,0.35604626763621966
2021,0.2325421993428925,landsat,199,38301,0.28735632183908044,0.7011494252873564,0.011494252873563218,0.23823032995195556,0.2933402992633267,0.32136447590110123
2021,0.313677128359331,modis,273,38375,0.1092436974789916,0.24369747899159663,0.6470588235294118,0.27284647253130484,0.29333613904486466,0.3483272399988658
2021,0.5712435222672065,modis,193,39433,0.04065040650406504,0.3008130081300813,0.6585365853658537,0.7687057352738126,0.783405913741778,0.7510559896946857
2021,0.7754711954424769,s2,210,39440,0.7886178861788617,0.2032520325203252,0.008130081300813009,0.6929015684388921,0.6791743701684072,0.6071632733442396
2021,0.5715999393948216,landsat,231,39445,0.02127659574468085,0.9574468085106383,0.02127659574468085,0.61987462012648,0.6126694420853479,0.5455648229688508
2021,0.3491202429149798,modis,289,39460,0.09352517985611511,0.17985611510791366,0.7266187050359713,0.34242612675304546,0.3734699917465861,0.4166075773784552
2021,0.3623409726575796,landsat,111,41982,0.0196078431372549,0.9607843137254902,0.0196078431372549,0.3908756482659204,0.41375855046719395,0.541293046388783
2021,0.8449716357775988,modis,161,42032,0.007407407407407408,0.0962962962962963,0.8962962962962963,0.6472346401396436,0.6714128868495557,0.6504611370040427
2021,0.4924118504128217,modis,161,45227,0.007407407407407408,0.0962962962962963,0.8962962962962963,0.40419810148986257,0.46165188487019804,0.4641622352606244
2021,0.1683386629955527,landsat,258,45324,0.37142857142857144,0.6,0.02857142857142857,0.10096675192698687,0.15178690607614626,0.22097878081049427
2021,0.582213220338983,modis,161,46583,0.007407407407407408,0.0962962962962963,0.8962962962962963,0.6321098405446238,0.6569317606699472,0.6301338011082959
2021,0.2889074687842197,landsat,106,49246,0.09090909090909091,0.8181818181818182,0.09090909090909091,0.233584806765939,0.26516666076113404,0.42651838969727546
2021,0.3791456776771461,landsat,273,49413,0.1092436974789916,0.24369747899159663,0.6470588235294118,0.33273568905577766,0.3476991502293217,0.3879808209675025
2021,0.2461429443448418,landsat,281,52616,0.0196078431372549,0.9607843137254902,0.0196078431372549,0.24686080495928456,0.2707690890281971,0.33684571595836116
2021,0.2021162896852079,s2,289,52624,0.09352517985611511,0.17985611510791366,0.7266187050359713,0.22223244365970948,0.24848274752068655,0.32193028671433266
2021,0.3436523636728856,s2,189,55719,0.9130434782608696,0.04347826086956522,0.04347826086956522,0.2977494226867248,0.3480098230226265,0.3764361619972828
2021,0.1848633990175839,landsat,273,55803,0.1092436974789916,0.24369747899159663,0.6470588235294118,0.15528278099791815,0.18772085756967125,0.28117806882722435
2021,0.5135830099283352,landsat,113,57015,0.07317073170731707,0.17073170731707318,0.7560975609756098,0.28428379564972966,0.3175920525373365,0.4691279525660351
2021,0.3463707529154409,landsat,178,57036,0.37142857142857144,0.6,0.02857142857142857,0.4266224648878253,0.4798544834419242,0.48154396469256644
2021,0.388567518142685,landsat,273,57073,0.1092436974789916,0.24369747899159663,0.6470588235294118,0.38869908554450966,0.3982651577689422,0.4218182256674026
2021,0.1229036103988907,s2,212,62996,0.9797979797979799,0.010101010101010104,0.010101010101010104,0.14241316701045956,0.19347705100592014,0.2753119223431918
2021,0.2693871974522293,modis,225,63009,0.06666666666666667,0.06666666666666667,0.8666666666666667,0.1424610989751717,0.19409876131473083,0.2760334105478593
2021,0.2264428706751294,landsat,273,63057,0.1092436974789916,0.24369747899159663,0.6470588235294118,0.14866657457947852,0.17752770480053834,0.27004705274724444
2021,0.3939190173253925,modis,97,66076,0.008130081300813009,0.008130081300813009,0.983739837398374,0.32146408564997914,0.35086496091574176,0.49432529701232286
2021,0.8179399296155927,modis,129,66108,0.006993006993006993,0.006993006993006993,0.986013986013986,0.7141619536541798,0.741957523200389,0.7566081552821483
2021,0.0579560288062155,s2,105,67398,0.8536585365853658,0.13821138211382114,0.008130081300813009,0.40085622326727904,0.43232322076655466,0.5398160185688496
2021,0.6615680137831735,s2,145,67410,0.36585365853658536,0.008130081300813009,0.6260162601626016,0.7065053271130122,0.7383188199233983,0.7541457608791184
2021,0.6303226415094341,modis,225,67436,0.06666666666666667,0.06666666666666667,0.8666666666666667,0.5601917685188305,0.5664153148055557,0.5187100743068512
2021,0.3690432736174537,s2,250,67442,0.7886178861788617,0.2032520325203252,0.008130081300813009,0.4888823154805199,0.5102941387186843,0.5587082555136457
2021,0.4894018867924529,modis,273,67447,0.1092436974789916,0.24369747899159663,0.6470588235294118,0.4377138053339468,0.45551418112498193,0.47199172558063596
2021,0.8254621765113661,landsat,159,70053,0.6410256410256411,0.3333333333333333,0.02564102564102564,0.8151757073381533,0.8092462755540709,0.7825502421222611
2021,0.2395460029043278,landsat,199,70093,0.28735632183908044,0.7011494252873564,0.011494252873563218,0.22464309922256143,0.27895567396569726,0.3223956524811409
2021,0.2814459063078457,modis,257,70151,0.648854961832061,0.007633587786259542,0.3435114503816794,0.15330025672015885,0.19038607043109237,0.25260057243502626
2021,0.6764298248485843,modis,113,73202,0.07317073170731707,0.17073170731707318,0.7560975609756098,0.5423011734436595,0.5692974468710406,0.6545915744960479
2021,0.5758213782943198,modis,177,73266,0.5572519083969466,0.007633587786259542,0.4351145038167939,0.5905845250695676,0.6230334085607198,0.6038734471042133
2021,0.4472251759698804,modis,209,73298,0.16556291390728478,0.1390728476821192,0.695364238410596,0.377028752382901,0.42125110689586903,0.4377918418790008
2021,0.419576394987521,landsat,214,73303,0.42372881355932207,0.5593220338983051,0.016949152542372885,0.33096904277359684,0.36238828253979105,0.38625672230086305
2021,0.4600874447536422,modis,241,73330,0.006802721088435374,0.2789115646258503,0.7142857142857143,0.3655818580837204,0.38545334371708356,0.42853043535295904
2021,0.3367406986964667,s2,250,73339,0.7886178861788617,0.2032520325203252,0.008130081300813009,0.36489737676814277,0.38989135554457205,0.433191240965033
2021,0.3540825339662792,modis,257,73346,0.648854961832061,0.007633587786259542,0.3435114503816794,0.31070850594298205,0.33881295598510197,0.3866763728557383
2021,0.5098,modis,129,74501,0.006993006993006993,0.006993006993006993,0.986013986013986,0.422231705985216,0.47104019911658906,0.5981216398264843
2021,0.5676,modis,257,74536,0.648854961832061,0.007633587786259542,0.3435114503816794,0.5051596897984607,0.5112813217892694,0.5442320909764385
2021,0.657336563548267,modis,113,75241,0.07317073170731707,0.17073170731707318,0.7560975609756098,0.44096512608738625,0.4708372265066617,0.5720930384919026
2021,0.6013541185240403,modis,161,75256,0.007407407407407408,0.0962962962962963,0.8962962962962963,0.6108460190058054,0.638898629754624,0.6210114264112778
2021,0.7267452298602813,s2,170,75258,0.8074074074074075,0.18518518518518517,0.007407407407407408,0.6149452055476725,0.6388995266196679,0.6229878768911311
2021,0.5306762645041863,landsat,199,75270,0.28735632183908044,0.7011494252873564,0.011494252873563218,0.5036236940402841,0.5407604455326509,0.5461548790516261
2021,0.2386552739470741,modis,289,75296,0.09352517985611511,0.17985611510791366,0.7266187050359713,0.2609924890927668,0.2845146673258003,0.34614287835496815
2021,0.3501629999765077,landsat,119,77870,0.19540229885057472,0.7931034482758621,0.011494252873563218,0.3411241847796195,0.36686149525693007,0.5201347509450046
2021,0.5624819532908705,modis,241,77992,0.006802721088435374,0.2789115646258503,0.7142857142857143,0.49818221301847465,0.495985725043456,0.5274418850058924
2021,0.5021288543702391,landsat,254,78005,0.5813953488372093,0.3953488372093023,0.023255813953488372,0.4065949534608976,0.4212201655985798,0.47031043858754856
