anon_polygon_id,date,crop_type,route_source_index,route_peer_n_r2,route_peer_n_r8,alpha,fallback_schedule
AOI-0046,2014-07-12,зерновые,2,3,7,0.500000000,False
AOI-0046,2014-08-01,зерновые,1,3,4,0.500000000,False
AOI-0046,2014-08-25,зерновые,1,0,0,0.300000000,True
AOI-0046,2014-09-19,зерновые,1,2,5,0.500000000,False
AOI-0046,2015-05-17,зерновые,1,3,6,0.500000000,False
AOI-0046,2015-07-12,зерновые,1,3,7,0.500000000,False
AOI-0046,2015-09-22,зерновые,1,3,6,0.500000000,False
AOI-0046,2015-10-16,зерновые,1,2,6,0.500000000,False
AOI-0046,2016-05-02,зерновые,1,3,4,0.500000000,False
AOI-0046,2016-05-10,зерновые,1,3,4,0.500000000,False
AOI-0046,2016-05-18,зерновые,1,3,4,0.500000000,False
AOI-0046,2016-06-03,зерновые,1,3,4,0.500000000,False
AOI-0046,2016-06-09,зерновые,2,3,7,0.500000000,False
AOI-0046,2016-07-13,зерновые,1,2,3,0.500000000,False
AOI-0046,2016-07-30,зерновые,1,3,6,0.500000000,False
AOI-0046,2016-10-02,зерновые,1,2,5,0.500000000,False
AOI-0046,2016-10-17,зерновые,1,3,4,0.500000000,False
AOI-0046,2016-10-25,зерновые,1,3,4,0.500000000,False
AOI-0046,2017-04-13,зерновые,0,3,7,0.500000000,False
AOI-0046,2017-06-27,зерновые,0,2,6,0.500000000,False
AOI-0046,2017-07-02,зерновые,0,3,7,0.500000000,False
AOI-0046,2017-07-24,зерновые,1,3,7,0.500000000,False
AOI-0046,2017-08-09,зерновые,1,3,4,0.500000000,False
AOI-0046,2017-08-21,зерновые,0,3,4,0.500000000,False
AOI-0046,2017-09-10,зерновые,0,3,7,0.500000000,False
AOI-0046,2017-09-15,зерновые,0,3,7,0.500000000,False
AOI-0046,2017-10-12,зерновые,1,1,1,0.500000000,False
AOI-0046,2018-05-09,зерновые,2,3,7,0.500000000,False
AOI-0046,2018-06-01,зерновые,1,3,3,0.500000000,False
AOI-0046,2018-07-20,зерновые,1,2,5,0.500000000,False
AOI-0046,2018-08-20,зерновые,1,3,4,0.500000000,False
AOI-0046,2018-08-29,зерновые,1,3,7,0.500000000,False
AOI-0046,2018-10-15,зерновые,1,3,4,0.500000000,False
AOI-0046,2018-10-24,зерновые,1,3,3,0.500000000,False
AOI-0046,2019-04-01,зерновые,1,3,4,0.500000000,False
AOI-0046,2019-04-18,зерновые,0,3,7,0.500000000,False
AOI-0046,2019-05-19,зерновые,1,3,4,0.500000000,False
AOI-0046,2019-08-01,зерновые,0,3,7,0.500000000,False
AOI-0046,2019-09-01,зерновые,1,3,7,0.500000000,False
AOI-0046,2019-10-20,зерновые,0,3,7,0.500000000,False
AOI-0046,2020-04-04,зерновые,1,3,3,0.500000000,False
AOI-0046,2020-04-07,зерновые,0,3,7,0.500000000,False
AOI-0046,2020-05-08,зерновые,2,3,7,0.500000000,False
AOI-0046,2020-05-24,зерновые,2,3,7,0.500000000,False
AOI-0046,2020-06-09,зерновые,2,3,7,0.500000000,False
AOI-0046,2020-09-10,зерновые,1,2,3,0.500000000,False
AOI-0046,2020-09-13,зерновые,2,3,7,0.500000000,False
AOI-0046,2020-09-26,зерновые,1,2,5,0.500000000,False
AOI-0046,2020-10-21,зерновые,1,2,6,0.500000000,False
AOI-0046,2021-05-02,зерновые,0,3,7,0.500000000,False
AOI-0046,2021-05-25,зерновые,2,2,6,0.500000000,False
AOI-0046,2021-07-11,зерновые,0,3,7,0.500000000,False
AOI-0046,2021-07-28,зерновые,1,3,7,0.500000000,False
AOI-0046,2021-08-13,зерновые,2,3,7,0.500000000,False
AOI-0046,2021-08-20,зерновые,0,3,4,0.500000000,False
AOI-0046,2021-08-29,зерновые,1,3,7,0.500000000,False
AOI-0046,2021-09-06,зерновые,1,3,7,0.500000000,False
AOI-0046,2022-06-05,зерновые,1,3,6,0.500000000,False
AOI-0046,2022-07-24,зерновые,1,3,7,0.500000000,False
AOI-0046,2022-07-29,зерновые,1,3,4,0.500000000,False
AOI-0046,2022-07-30,зерновые,1,3,4,0.500000000,False
AOI-0046,2022-08-24,зерновые,1,2,5,0.500000000,False
AOI-0046,2022-08-30,зерновые,0,3,7,0.500000000,False
AOI-0046,2023-04-02,зерновые,0,2,3,0.500000000,False
AOI-0046,2023-04-29,зерновые,1,3,3,0.500000000,False
AOI-0046,2023-05-06,зерновые,1,3,4,0.500000000,False
AOI-0046,2023-06-21,зерновые,0,3,7,0.500000000,False
AOI-0046,2023-06-24,зерновые,1,2,5,0.500000000,False
AOI-0046,2023-07-22,зерновые,1,3,7,0.500000000,False
AOI-0046,2023-07-25,зерновые,1,2,3,0.500000000,False
AOI-0046,2023-08-13,зерновые,2,3,7,0.500000000,False
AOI-0046,2023-08-18,зерновые,1,3,7,0.500000000,False
AOI-0046,2023-08-25,зерновые,0,2,5,0.500000000,False
AOI-0046,2023-08-27,зерновые,1,3,6,0.500000000,False
AOI-0046,2023-08-28,зерновые,1,3,6,0.500000000,False
AOI-0046,2023-10-13,зерновые,1,1,1,0.500000000,False
AOI-0046,2023-10-29,зерновые,0,3,7,0.500000000,False
AOI-0046,2024-04-06,зерновые,0,2,6,0.500000000,False
AOI-0046,2024-05-08,зерновые,2,3,7,0.500000000,False
AOI-0046,2024-05-09,зерновые,1,3,7,0.500000000,False
AOI-0046,2024-06-01,зерновые,1,3,4,0.500000000,False
AOI-0046,2024-06-09,зерновые,1,3,7,0.500000000,False
AOI-0046,2024-07-03,зерновые,1,3,4,0.500000000,False
AOI-0046,2024-07-19,зерновые,1,3,4,0.500000000,False
AOI-0046,2024-08-09,зерновые,0,3,7,0.500000000,False
AOI-0046,2024-08-20,зерновые,1,3,4,0.500000000,False
AOI-0046,2024-08-28,зерновые,1,3,7,0.500000000,False
AOI-0046,2024-09-13,зерновые,0,3,7,0.500000000,False
AOI-0046,2024-09-22,зерновые,1,3,6,0.500000000,False
AOI-0046,2024-10-13,зерновые,0,3,7,0.500000000,False
AOI-0046,2025-06-30,зерновые,0,4,10,0.600000000,False
AOI-0046,2025-07-15,зерновые,0,4,9,0.600000000,False
AOI-0046,2025-08-07,зерновые,1,4,5,0.600000000,False
AOI-0046,2025-08-15,зерновые,1,3,4,0.600000000,False
AOI-0046,2025-09-24,зерновые,1,3,3,0.600000000,False
AOI-0046,2025-10-02,зерновые,1,4,8,0.600000000,False
AOI-0047,2025-05-08,зерновые,0,3,8,0.600000000,False
AOI-0047,2025-05-16,зерновые,0,3,8,0.600000000,False
AOI-0047,2025-05-25,зерновые,2,3,9,0.600000000,False
AOI-0047,2025-06-15,зерновые,0,2,4,0.600000000,False
AOI-0047,2025-07-17,зерновые,0,0,0,0.600000000,True
AOI-0047,2025-07-18,зерновые,0,0,1,0.600000000,True
AOI-0047,2025-09-03,зерновые,0,3,6,0.600000000,False
AOI-0047,2025-10-15,зерновые,0,2,2,0.600000000,False
AOI-0047,2025-10-16,зерновые,2,3,9,0.600000000,False
AOI-0048,2025-04-07,зерновые,2,2,8,0.350000000,False
AOI-0048,2025-04-17,зерновые,1,2,5,0.350000000,False
AOI-0048,2025-05-09,зерновые,2,2,8,0.350000000,False
AOI-0048,2025-09-17,зерновые,1,1,5,0.350000000,False
AOI-0048,2025-09-24,зерновые,1,1,3,0.350000000,False
AOI-0049,2025-05-04,озимая пшеница,0,2,6,0.600000000,False
AOI-0049,2025-06-26,озимая пшеница,2,2,6,0.600000000,False
AOI-0049,2025-06-27,озимая пшеница,0,0,5,0.600000000,True
AOI-0049,2025-07-29,озимая пшеница,1,2,8,0.600000000,False
AOI-0049,2025-08-06,озимая пшеница,1,2,8,0.600000000,False
AOI-0049,2025-08-12,озимая пшеница,0,1,4,0.600000000,False
AOI-0049,2025-08-17,озимая пшеница,0,1,6,0.600000000,False
AOI-0049,2025-09-06,озимая пшеница,1,2,6,0.600000000,False
AOI-0049,2025-09-14,озимая пшеница,1,2,5,0.600000000,False
AOI-0049,2025-09-26,озимая пшеница,0,2,7,0.600000000,False
AOI-0049,2025-09-30,озимая пшеница,2,1,6,0.600000000,False
AOI-0049,2025-10-08,озимая пшеница,0,2,8,0.600000000,False
AOI-0049,2025-10-16,озимая пшеница,1,2,6,0.600000000,False
AOI-0049,2025-10-28,озимая пшеница,0,1,5,0.600000000,False
AOI-0050,2025-04-14,озимая пшеница,0,3,8,0.350000000,False
AOI-0050,2025-04-15,озимая пшеница,1,2,3,0.350000000,False
AOI-0050,2025-05-25,озимая пшеница,1,3,9,0.350000000,False
AOI-0050,2025-06-27,озимая пшеница,1,1,6,0.350000000,False
AOI-0050,2025-08-07,озимая пшеница,0,3,8,0.350000000,False
AOI-0050,2025-08-09,озимая пшеница,0,2,5,0.350000000,False
AOI-0050,2025-08-13,озимая пшеница,1,3,9,0.350000000,False
AOI-0050,2025-08-17,озимая пшеница,0,2,7,0.350000000,False
AOI-0050,2025-09-07,озимая пшеница,1,3,8,0.350000000,False
AOI-0050,2025-09-30,озимая пшеница,2,2,7,0.350000000,False
AOI-0050,2025-10-17,озимая пшеница,1,2,6,0.350000000,False
AOI-0050,2025-10-28,озимая пшеница,0,2,6,0.350000000,False
AOI-0051,2010-06-09,озимая пшеница,1,0,0,0.300000000,True
AOI-0051,2011-06-04,озимая пшеница,1,3,7,0.500000000,False
AOI-0051,2011-06-05,озимая пшеница,1,3,7,0.500000000,False
AOI-0051,2011-06-12,озимая пшеница,1,3,5,0.500000000,False
AOI-0051,2011-06-13,озимая пшеница,1,3,6,0.500000000,False
AOI-0051,2011-09-01,озимая пшеница,1,2,4,0.500000000,False
AOI-0051,2011-10-11,озимая пшеница,1,3,6,0.500000000,False
AOI-0051,2012-04-27,озимая пшеница,1,2,6,0.500000000,False
AOI-0051,2012-05-22,озимая пшеница,1,3,7,0.500000000,False
AOI-0051,2012-08-12,озимая пшеница,2,3,5,0.500000000,False
AOI-0051,2012-08-26,озимая пшеница,1,3,6,0.500000000,False
AOI-0051,2012-08-28,озимая пшеница,2,3,7,0.500000000,False
AOI-0051,2012-09-18,озимая пшеница,1,3,6,0.500000000,False
AOI-0051,2012-10-13,озимая пшеница,1,3,6,0.500000000,False
AOI-0051,2013-05-01,озимая пшеница,1,3,7,0.500000000,False
AOI-0051,2013-07-19,озимая пшеница,1,3,6,0.500000000,False
AOI-0051,2013-07-28,озимая пшеница,1,3,7,0.500000000,False
AOI-0051,2013-08-29,озимая пшеница,2,3,7,0.500000000,False
AOI-0051,2013-10-07,озимая пшеница,1,3,7,0.500000000,False
AOI-0051,2013-10-16,озимая пшеница,1,3,5,0.500000000,False
AOI-0051,2014-04-18,озимая пшеница,1,3,7,0.500000000,False
AOI-0051,2014-06-05,озимая пшеница,1,3,6,0.500000000,False
AOI-0051,2014-06-10,озимая пшеница,2,3,6,0.500000000,False
AOI-0051,2014-06-28,озимая пшеница,1,3,6,0.500000000,False
AOI-0051,2014-09-08,озимая пшеница,1,2,3,0.500000000,False
AOI-0051,2014-09-16,озимая пшеница,1,3,7,0.500000000,False
AOI-0051,2015-04-07,озимая пшеница,2,3,7,0.500000000,False
AOI-0051,2015-05-23,озимая пшеница,1,3,7,0.500000000,False
AOI-0051,2015-06-10,озимая пшеница,2,3,7,0.500000000,False
AOI-0051,2015-06-15,озимая пшеница,1,0,1,0.400000000,True
AOI-0051,2015-06-26,озимая пшеница,2,3,7,0.500000000,False
AOI-0051,2015-09-14,озимая пшеница,2,3,7,0.500000000,False
AOI-0051,2015-09-20,озимая пшеница,1,3,7,0.500000000,False
AOI-0051,2015-10-06,озимая пшеница,1,3,7,0.500000000,False
AOI-0051,2016-04-06,озимая пшеница,2,3,6,0.500000000,False
AOI-0051,2016-06-25,озимая пшеница,1,3,7,0.500000000,False
AOI-0051,2016-07-12,озимая пшеница,1,3,7,0.500000000,False
AOI-0051,2016-08-28,озимая пшеница,1,3,7,0.500000000,False
AOI-0051,2016-09-14,озимая пшеница,1,3,5,0.500000000,False
AOI-0051,2016-09-29,озимая пшеница,2,3,7,0.500000000,False
AOI-0051,2016-10-24,озимая пшеница,1,2,5,0.500000000,False
AOI-0051,2017-05-28,озимая пшеница,1,3,6,0.500000000,False
AOI-0051,2017-06-21,озимая пшеница,1,3,7,0.500000000,False
AOI-0051,2017-06-28,озимая пшеница,1,3,7,0.500000000,False
AOI-0051,2017-07-06,озимая пшеница,1,3,7,0.500000000,False
AOI-0051,2017-07-23,озимая пшеница,1,3,6,0.500000000,False
AOI-0051,2017-09-25,озимая пшеница,1,3,7,0.500000000,False
AOI-0051,2017-09-30,озимая пшеница,2,3,7,0.500000000,False
AOI-0051,2017-10-16,озимая пшеница,2,0,0,0.300000000,True
AOI-0051,2018-04-11,озимая пшеница,0,3,7,0.500000000,False
AOI-0051,2018-04-28,озимая пшеница,1,3,7,0.500000000,False
AOI-0051,2018-04-29,озимая пшеница,1,3,7,0.500000000,False
AOI-0051,2018-05-30,озимая пшеница,1,3,7,0.500000000,False
AOI-0051,2018-06-26,озимая пшеница,2,3,7,0.500000000,False
AOI-0051,2018-07-02,озимая пшеница,1,3,7,0.500000000,False
AOI-0051,2018-08-02,озимая пшеница,1,3,5,0.500000000,False
AOI-0051,2018-08-18,озимая пшеница,1,3,7,0.500000000,False
AOI-0051,2018-09-14,озимая пшеница,2,3,7,0.500000000,False
AOI-0051,2018-09-19,озимая пшеница,1,2,6,0.500000000,False
AOI-0051,2018-10-14,озимая пшеница,1,3,7,0.500000000,False
AOI-0051,2019-05-17,озимая пшеница,1,3,7,0.500000000,False
AOI-0051,2019-05-31,озимая пшеница,0,3,7,0.500000000,False
AOI-0051,2019-06-25,озимая пшеница,0,3,6,0.500000000,False
AOI-0051,2019-06-30,озимая пшеница,0,3,6,0.500000000,False
AOI-0051,2019-07-29,озимая пшеница,1,3,6,0.500000000,False
AOI-0051,2019-08-05,озимая пшеница,1,2,5,0.500000000,False
AOI-0051,2019-08-13,озимая пшеница,1,3,7,0.500000000,False
AOI-0051,2019-08-22,озимая пшеница,1,3,7,0.500000000,False
AOI-0051,2019-09-13,озимая пшеница,0,3,7,0.500000000,False
AOI-0051,2019-10-16,озимая пшеница,1,3,7,0.500000000,False
AOI-0051,2020-04-26,озимая пшеница,1,3,7,0.500000000,False
AOI-0051,2020-06-09,озимая пшеница,0,3,7,0.500000000,False
AOI-0051,2020-07-04,озимая пшеница,0,3,7,0.500000000,False
AOI-0051,2020-07-27,озимая пшеница,2,3,7,0.500000000,False
AOI-0051,2020-08-31,озимая пшеница,1,3,7,0.500000000,False
AOI-0051,2020-09-07,озимая пшеница,0,3,7,0.500000000,False
AOI-0051,2020-10-27,озимая пшеница,0,3,6,0.500000000,False
AOI-0051,2021-05-06,озимая пшеница,1,2,4,0.500000000,False
AOI-0051,2021-06-23,озимая пшеница,1,2,5,0.500000000,False
AOI-0051,2021-07-19,озимая пшеница,0,3,7,0.500000000,False
AOI-0051,2021-07-28,озимая пшеница,2,3,6,0.500000000,False
AOI-0051,2021-08-23,озимая пшеница,0,2,6,0.500000000,False
AOI-0051,2021-08-28,озимая пшеница,0,3,5,0.500000000,False
AOI-0051,2021-08-29,озимая пшеница,2,3,7,0.500000000,False
AOI-0051,2021-09-03,озимая пшеница,1,0,1,0.400000000,True
AOI-0051,2021-09-07,озимая пшеница,0,3,6,0.500000000,False
AOI-0051,2021-10-02,озимая пшеница,0,3,7,0.500000000,False
AOI-0051,2021-10-21,озимая пшеница,1,3,7,0.500000000,False
AOI-0051,2022-05-09,озимая пшеница,1,3,7,0.500000000,False
AOI-0051,2022-05-26,озимая пшеница,1,3,7,0.500000000,False
AOI-0051,2022-05-27,озимая пшеница,1,3,4,0.500000000,False
AOI-0051,2022-06-11,озимая пшеница,1,3,6,0.500000000,False
AOI-0051,2022-06-19,озимая пшеница,0,3,7,0.500000000,False
AOI-0051,2022-06-30,озимая пшеница,1,3,7,0.500000000,False
AOI-0051,2022-07-09,озимая пшеница,0,3,7,0.500000000,False
AOI-0051,2022-07-12,озимая пшеница,1,3,6,0.500000000,False
AOI-0051,2022-07-22,озимая пшеница,1,0,0,0.300000000,True
AOI-0051,2022-07-24,озимая пшеница,0,3,7,0.500000000,False
AOI-0051,2022-07-29,озимая пшеница,0,3,6,0.500000000,False
AOI-0051,2022-08-13,озимая пшеница,0,3,7,0.500000000,False
AOI-0051,2022-08-28,озимая пшеница,0,3,7,0.500000000,False
AOI-0051,2022-09-06,озимая пшеница,1,2,5,0.500000000,False
AOI-0051,2022-09-14,озимая пшеница,2,3,6,0.500000000,False
AOI-0051,2022-10-07,озимая пшеница,0,3,7,0.500000000,False
AOI-0051,2022-10-15,озимая пшеница,1,3,7,0.500000000,False
AOI-0051,2023-04-23,озимая пшеница,2,3,7,0.500000000,False
AOI-0051,2023-07-31,озимая пшеница,1,3,7,0.500000000,False
AOI-0051,2023-08-28,озимая пшеница,0,3,7,0.500000000,False
AOI-0051,2023-09-09,озимая пшеница,0,0,0,0.300000000,True
AOI-0051,2023-09-27,озимая пшеница,0,3,6,0.500000000,False
AOI-0051,2023-10-04,озимая пшеница,1,3,7,0.500000000,False
AOI-0051,2024-04-05,озимая пшеница,1,3,7,0.500000000,False
AOI-0051,2024-05-04,озимая пшеница,0,3,7,0.500000000,False
AOI-0051,2024-05-22,озимая пшеница,1,3,7,0.500000000,False
AOI-0051,2024-06-03,озимая пшеница,0,3,6,0.500000000,False
AOI-0051,2024-06-23,озимая пшеница,0,3,6,0.500000000,False
AOI-0051,2024-07-28,озимая пшеница,0,3,6,0.500000000,False
AOI-0051,2024-08-27,озимая пшеница,0,2,4,0.500000000,False
AOI-0051,2024-09-03,озимая пшеница,1,3,7,0.500000000,False
AOI-0051,2024-10-01,озимая пшеница,0,3,6,0.500000000,False
AOI-0051,2024-10-05,озимая пшеница,1,3,7,0.500000000,False
AOI-0051,2024-10-06,озимая пшеница,0,3,7,0.500000000,False
AOI-0051,2024-10-15,озимая пшеница,2,3,7,0.500000000,False
AOI-0051,2025-05-09,озимая пшеница,0,4,7,0.600000000,False
AOI-0051,2025-06-10,озимая пшеница,2,4,8,0.600000000,False
AOI-0051,2025-06-27,озимая пшеница,1,2,7,0.600000000,False
AOI-0051,2025-07-05,озимая пшеница,1,2,6,0.600000000,False
AOI-0051,2025-07-10,озимая пшеница,0,4,9,0.600000000,False
AOI-0051,2025-08-05,озимая пшеница,1,3,7,0.600000000,False
AOI-0051,2025-08-12,озимая пшеница,0,2,5,0.600000000,False
AOI-0051,2025-09-15,озимая пшеница,1,3,9,0.600000000,False
AOI-0051,2025-09-16,озимая пшеница,0,4,5,0.600000000,False
AOI-0052,2025-04-19,озимая пшеница,0,2,9,0.350000000,False
AOI-0052,2025-06-08,озимая пшеница,0,4,11,0.350000000,False
AOI-0052,2025-06-11,озимая пшеница,1,4,11,0.350000000,False
AOI-0052,2025-07-05,озимая пшеница,1,1,6,0.350000000,False
AOI-0052,2025-07-18,озимая пшеница,0,4,8,0.350000000,False
AOI-0052,2025-08-22,озимая пшеница,0,4,11,0.350000000,False
AOI-0052,2025-08-27,озимая пшеница,0,4,10,0.350000000,False
AOI-0052,2025-09-06,озимая пшеница,1,4,9,0.350000000,False
AOI-0052,2025-09-14,озимая пшеница,1,3,7,0.350000000,False
AOI-0052,2025-10-17,озимая пшеница,1,3,7,0.350000000,False
AOI-0053,2025-04-11,озимая пшеница,0,2,9,0.350000000,False
AOI-0053,2025-04-14,озимая пшеница,0,4,10,0.350000000,False
AOI-0053,2025-04-16,озимая пшеница,1,2,4,0.350000000,False
AOI-0053,2025-04-19,озимая пшеница,0,2,9,0.350000000,False
AOI-0053,2025-04-23,озимая пшеница,1,4,10,0.350000000,False
AOI-0053,2025-06-26,озимая пшеница,2,4,10,0.350000000,False
AOI-0053,2025-07-28,озимая пшеница,0,3,9,0.350000000,False
AOI-0053,2025-08-02,озимая пшеница,0,3,10,0.350000000,False
AOI-0053,2025-08-09,озимая пшеница,0,3,8,0.350000000,False
AOI-0053,2025-08-12,озимая пшеница,0,2,7,0.350000000,False
AOI-0053,2025-08-29,озимая пшеница,0,4,9,0.350000000,False
AOI-0053,2025-09-01,озимая пшеница,0,4,10,0.350000000,False
AOI-0053,2025-09-07,озимая пшеница,1,4,9,0.350000000,False
AOI-0053,2025-09-11,озимая пшеница,0,4,10,0.350000000,False
AOI-0053,2025-09-14,озимая пшеница,1,2,8,0.350000000,False
AOI-0053,2025-09-15,озимая пшеница,1,3,11,0.350000000,False
AOI-0053,2025-09-21,озимая пшеница,0,3,10,0.350000000,False
AOI-0053,2025-09-26,озимая пшеница,0,4,10,0.350000000,False
AOI-0053,2025-10-28,озимая пшеница,0,3,7,0.350000000,False
AOI-0054,2025-04-11,озимая пшеница,0,2,9,0.600000000,False
AOI-0054,2025-04-19,озимая пшеница,0,2,10,0.600000000,False
AOI-0054,2025-05-04,озимая пшеница,0,4,9,0.600000000,False
AOI-0054,2025-06-03,озимая пшеница,0,4,11,0.600000000,False
AOI-0054,2025-07-28,озимая пшеница,0,3,10,0.600000000,False
AOI-0054,2025-08-12,озимая пшеница,0,2,8,0.600000000,False
AOI-0054,2025-09-21,озимая пшеница,0,3,11,0.600000000,False
AOI-0054,2025-09-30,озимая пшеница,2,4,10,0.600000000,False
AOI-0054,2025-10-16,озимая пшеница,0,3,10,0.600000000,False
AOI-0055,2025-04-01,озимая пшеница,0,3,11,0.350000000,False
AOI-0055,2025-04-11,озимая пшеница,0,2,10,0.350000000,False
AOI-0055,2025-05-09,озимая пшеница,0,3,11,0.350000000,False
AOI-0055,2025-07-04,озимая пшеница,1,4,10,0.350000000,False
AOI-0055,2025-07-05,озимая пшеница,1,3,9,0.350000000,False
AOI-0055,2025-07-08,озимая пшеница,0,4,14,0.350000000,False
AOI-0055,2025-07-23,озимая пшеница,0,3,11,0.350000000,False
AOI-0055,2025-08-17,озимая пшеница,0,4,11,0.350000000,False
AOI-0055,2025-09-14,озимая пшеница,1,3,9,0.350000000,False
AOI-0055,2025-09-22,озимая пшеница,1,4,10,0.350000000,False
AOI-0056,2025-04-23,озимая пшеница,1,4,11,0.350000000,False
AOI-0056,2025-05-24,озимая пшеница,0,3,14,0.350000000,False
AOI-0056,2025-06-10,озимая пшеница,2,4,13,0.350000000,False
AOI-0056,2025-06-19,озимая пшеница,1,3,10,0.350000000,False
AOI-0056,2025-07-18,озимая пшеница,0,2,12,0.350000000,False
AOI-0056,2025-07-23,озимая пшеница,0,3,12,0.350000000,False
AOI-0056,2025-08-09,озимая пшеница,0,3,11,0.350000000,False
AOI-0056,2025-09-06,озимая пшеница,1,4,13,0.350000000,False
AOI-0056,2025-09-08,озимая пшеница,0,4,11,0.350000000,False
AOI-0056,2025-10-16,озимая пшеница,0,3,12,0.350000000,False
AOI-0057,2025-05-04,озимая пшеница,0,4,9,0.600000000,False
AOI-0057,2025-05-09,озимая пшеница,0,2,13,0.600000000,False
AOI-0057,2025-05-19,озимая пшеница,0,4,9,0.600000000,False
AOI-0057,2025-06-26,озимая пшеница,2,4,12,0.600000000,False
AOI-0057,2025-06-27,озимая пшеница,1,4,12,0.600000000,False
AOI-0057,2025-07-10,озимая пшеница,0,4,13,0.600000000,False
AOI-0057,2025-07-13,озимая пшеница,0,4,16,0.600000000,False
AOI-0057,2025-07-18,озимая пшеница,0,2,12,0.600000000,False
AOI-0057,2025-08-05,озимая пшеница,1,4,7,0.600000000,False
AOI-0057,2025-08-27,озимая пшеница,0,4,14,0.600000000,False
AOI-0057,2025-09-01,озимая пшеница,0,4,14,0.600000000,False
AOI-0057,2025-09-21,озимая пшеница,0,4,14,0.600000000,False
AOI-0058,2010-04-23,озимая пшеница,1,3,12,0.500000000,False
AOI-0058,2010-08-13,озимая пшеница,1,3,12,0.500000000,False
AOI-0058,2010-08-29,озимая пшеница,1,3,13,0.500000000,False
AOI-0058,2010-09-05,озимая пшеница,1,3,8,0.500000000,False
AOI-0058,2011-04-02,озимая пшеница,1,3,8,0.500000000,False
AOI-0058,2011-04-26,озимая пшеница,1,3,8,0.500000000,False
AOI-0058,2011-06-12,озимая пшеница,1,2,6,0.500000000,False
AOI-0058,2011-07-15,озимая пшеница,1,3,8,0.500000000,False
AOI-0058,2011-08-29,озимая пшеница,2,3,13,0.500000000,False
AOI-0058,2011-09-01,озимая пшеница,1,1,4,0.500000000,False
AOI-0058,2011-10-02,озимая пшеница,1,3,6,0.500000000,False
AOI-0058,2011-10-27,озимая пшеница,1,3,7,0.500000000,False
AOI-0058,2012-04-22,озимая пшеница,2,3,13,0.500000000,False
AOI-0058,2012-06-09,озимая пшеница,2,3,12,0.500000000,False
AOI-0058,2012-06-23,озимая пшеница,1,3,8,0.500000000,False
AOI-0058,2012-07-11,озимая пшеница,2,3,13,0.500000000,False
AOI-0058,2012-08-12,озимая пшеница,2,2,11,0.500000000,False
AOI-0058,2012-09-11,озимая пшеница,1,2,7,0.500000000,False
AOI-0058,2013-04-07,озимая пшеница,2,3,13,0.500000000,False
AOI-0058,2013-04-23,озимая пшеница,2,3,12,0.500000000,False
AOI-0058,2013-05-09,озимая пшеница,1,2,12,0.500000000,False
AOI-0058,2013-06-09,озимая пшеница,1,3,8,0.500000000,False
AOI-0058,2013-06-10,озимая пшеница,1,3,12,0.500000000,False
AOI-0058,2013-07-11,озимая пшеница,1,3,8,0.500000000,False
AOI-0058,2013-07-19,озимая пшеница,1,3,7,0.500000000,False
AOI-0058,2013-08-28,озимая пшеница,1,1,4,0.500000000,False
AOI-0058,2013-10-16,озимая пшеница,1,2,10,0.500000000,False
AOI-0058,2013-10-24,озимая пшеница,1,3,8,0.500000000,False
AOI-0058,2014-04-25,озимая пшеница,1,2,3,0.500000000,False
AOI-0058,2014-06-05,озимая пшеница,1,3,7,0.500000000,False
AOI-0058,2014-06-10,озимая пшеница,2,3,12,0.500000000,False
AOI-0058,2014-09-14,озимая пшеница,2,3,13,0.500000000,False
AOI-0058,2015-04-28,озимая пшеница,1,3,7,0.500000000,False
AOI-0058,2015-05-09,озимая пшеница,2,3,12,0.500000000,False
AOI-0058,2015-09-03,озимая пшеница,1,3,8,0.500000000,False
AOI-0058,2015-09-27,озимая пшеница,1,2,6,0.500000000,False
AOI-0058,2016-04-06,озимая пшеница,2,3,12,0.500000000,False
AOI-0058,2016-04-30,озимая пшеница,1,3,6,0.500000000,False
AOI-0058,2016-06-09,озимая пшеница,2,3,13,0.500000000,False
AOI-0058,2016-07-27,озимая пшеница,1,3,12,0.500000000,False
AOI-0058,2016-07-28,озимая пшеница,1,3,8,0.500000000,False
AOI-0058,2016-08-13,озимая пшеница,1,3,8,0.500000000,False
AOI-0058,2017-04-25,озимая пшеница,1,3,7,0.500000000,False
AOI-0058,2017-07-15,озимая пшеница,1,2,11,0.500000000,False
AOI-0058,2017-09-13,озимая пшеница,0,3,13,0.500000000,False
AOI-0058,2017-09-16,озимая пшеница,1,3,8,0.500000000,False
AOI-0058,2018-05-15,озимая пшеница,1,3,7,0.500000000,False
AOI-0058,2018-07-26,озимая пшеница,1,2,7,0.500000000,False
AOI-0058,2018-08-02,озимая пшеница,1,2,6,0.500000000,False
AOI-0058,2019-04-23,озимая пшеница,1,2,12,0.500000000,False
AOI-0058,2019-05-25,озимая пшеница,2,3,12,0.500000000,False
AOI-0058,2019-06-25,озимая пшеница,0,3,12,0.500000000,False
AOI-0058,2019-06-27,озимая пшеница,1,3,12,0.500000000,False
AOI-0058,2019-07-04,озимая пшеница,1,1,3,0.500000000,False
AOI-0058,2019-08-30,озимая пшеница,1,3,8,0.500000000,False
AOI-0058,2019-09-28,озимая пшеница,0,2,5,0.500000000,False
AOI-0058,2019-09-30,озимая пшеница,2,3,13,0.500000000,False
AOI-0058,2020-04-17,озимая пшеница,1,3,11,0.500000000,False
