year,pid,date,doy,n_date,canon,p_s2,p_ls,p_md,date_s2,date_ls,date_md,true_src
2020,AOI-0053,2020-09-25 00:00:00,269,20,0,0.1566265060240964,0.8313253012048193,0.012048192771084338,3.0,17.0,0.0,landsat
2020,AOI-0053,2020-10-27 00:00:00,301,23,0,0.9789473684210527,0.010526315789473684,0.010526315789473684,23.0,0.0,0.0,s2
2020,AOI-0055,2020-04-10 00:00:00,101,24,0,0.9393939393939394,0.050505050505050504,0.010101010101010102,23.0,1.0,0.0,s2
2020,AOI-0055,2020-05-08 00:00:00,129,35,1,0.006993006993006993,0.006993006993006993,0.986013986013986,0.0,0.0,35.0,modis
2020,AOI-0055,2020-07-04 00:00:00,186,22,0,0.9780219780219781,0.010989010989010992,0.010989010989010992,22.0,0.0,0.0,s2
2020,AOI-0055,2020-07-07 00:00:00,189,15,0,0.20634920634920634,0.7777777777777778,0.015873015873015872,3.0,12.0,0.0,landsat
2020,AOI-0055,2020-07-22 00:00:00,204,5,0,0.5652173913043478,0.391304347826087,0.043478260869565216,3.0,2.0,0.0,landsat
2020,AOI-0055,2020-08-16 00:00:00,229,18,0,0.12,0.8666666666666667,0.013333333333333334,2.0,16.0,0.0,landsat
2020,AOI-0055,2020-09-13 00:00:00,257,32,1,0.007633587786259542,0.007633587786259542,0.9847328244274809,0.0,0.0,32.0,modis
2020,AOI-0056,2020-04-22 00:00:00,113,30,1,0.5934959349593496,0.008130081300813009,0.3983739837398374,18.0,0.0,12.0,modis
2020,AOI-0056,2020-06-09 00:00:00,161,33,1,0.7777777777777778,0.007407407407407408,0.21481481481481482,26.0,0.0,7.0,s2
2020,AOI-0056,2020-07-22 00:00:00,204,5,0,0.5652173913043478,0.391304347826087,0.043478260869565216,3.0,2.0,0.0,landsat
2020,AOI-0056,2020-08-08 00:00:00,221,25,0,0.9805825242718447,0.009708737864077669,0.009708737864077669,25.0,0.0,0.0,s2
2020,AOI-0056,2020-09-07 00:00:00,251,24,0,0.9797979797979799,0.010101010101010104,0.010101010101010104,24.0,0.0,0.0,s2
2020,AOI-0056,2020-10-15 00:00:00,289,33,1,0.0962962962962963,0.007407407407407408,0.8962962962962963,3.0,0.0,30.0,modis
2020,AOI-0060,2020-07-04 00:00:00,186,22,0,0.9780219780219781,0.010989010989010992,0.010989010989010992,22.0,0.0,0.0,s2
2020,AOI-0060,2020-08-28 00:00:00,241,36,1,0.034013605442176874,0.006802721088435374,0.9591836734693877,1.0,0.0,35.0,modis
2020,AOI-0060,2020-08-31 00:00:00,244,6,0,0.3333333333333333,0.6296296296296297,0.037037037037037035,2.0,4.0,0.0,landsat
2020,AOI-0063,2020-04-22 00:00:00,113,30,1,0.5934959349593496,0.008130081300813009,0.3983739837398374,18.0,0.0,12.0,s2
2020,AOI-0063,2020-05-24 00:00:00,145,30,1,0.13821138211382114,0.008130081300813009,0.8536585365853658,4.0,0.0,26.0,modis
2020,AOI-0063,2020-06-29 00:00:00,181,22,0,0.9780219780219781,0.010989010989010992,0.010989010989010992,22.0,0.0,0.0,s2
2020,AOI-0063,2020-07-06 00:00:00,188,28,0,0.7391304347826088,0.2521739130434783,0.008695652173913045,21.0,7.0,0.0,s2
2020,AOI-0063,2020-09-12 00:00:00,256,30,0,0.8536585365853658,0.13821138211382114,0.008130081300813009,26.0,4.0,0.0,s2
2020,AOI-0063,2020-09-13 00:00:00,257,32,1,0.007633587786259542,0.007633587786259542,0.9847328244274809,0.0,0.0,32.0,modis
2020,AOI-0064,2020-04-22 00:00:00,113,30,1,0.5934959349593496,0.008130081300813009,0.3983739837398374,18.0,0.0,12.0,s2
2020,AOI-0064,2020-06-25 00:00:00,177,32,1,0.007633587786259542,0.007633587786259542,0.9847328244274809,0.0,0.0,32.0,modis
2020,AOI-0064,2020-06-26 00:00:00,178,20,0,0.9759036144578314,0.012048192771084338,0.012048192771084338,20.0,0.0,0.0,s2
2020,AOI-0064,2020-07-09 00:00:00,191,7,0,0.8064516129032259,0.16129032258064518,0.03225806451612904,6.0,1.0,0.0,s2
2020,AOI-0064,2020-08-18 00:00:00,231,32,0,0.6793893129770993,0.31297709923664124,0.007633587786259542,22.0,10.0,0.0,s2
2020,AOI-0064,2020-08-30 00:00:00,243,20,0,0.9759036144578314,0.012048192771084338,0.012048192771084338,20.0,0.0,0.0,s2
2020,AOI-0064,2020-09-12 00:00:00,256,30,0,0.8536585365853658,0.13821138211382114,0.008130081300813009,26.0,4.0,0.0,s2
2020,AOI-0064,2020-10-12 00:00:00,286,27,0,0.8378378378378378,0.15315315315315314,0.009009009009009009,23.0,4.0,0.0,s2
2020,AOI-0065,2020-04-30 00:00:00,121,24,0,0.9797979797979799,0.010101010101010104,0.010101010101010104,24.0,0.0,0.0,s2
2020,AOI-0065,2020-06-25 00:00:00,177,32,1,0.007633587786259542,0.007633587786259542,0.9847328244274809,0.0,0.0,32.0,modis
2020,AOI-0065,2020-07-14 00:00:00,196,20,0,0.927710843373494,0.060240963855421686,0.012048192771084338,19.0,1.0,0.0,s2
2020,AOI-0065,2020-09-13 00:00:00,257,32,1,0.007633587786259542,0.007633587786259542,0.9847328244274809,0.0,0.0,32.0,modis
2020,AOI-0065,2020-09-24 00:00:00,268,30,0,0.7235772357723578,0.2682926829268293,0.008130081300813009,22.0,8.0,0.0,s2
2020,AOI-0065,2020-09-29 00:00:00,273,29,1,0.2773109243697479,0.008403361344537815,0.7142857142857143,8.0,0.0,21.0,modis
2020,AOI-0065,2020-10-07 00:00:00,281,27,0,0.9819819819819819,0.009009009009009009,0.009009009009009009,27.0,0.0,0.0,s2
2020,AOI-0069,2020-04-22 00:00:00,113,30,1,0.5934959349593496,0.008130081300813009,0.3983739837398374,18.0,0.0,12.0,s2
2020,AOI-0069,2020-05-24 00:00:00,145,30,1,0.13821138211382114,0.008130081300813009,0.8536585365853658,4.0,0.0,26.0,modis
2020,AOI-0069,2020-05-27 00:00:00,148,28,0,0.773913043478261,0.2173913043478261,0.008695652173913045,22.0,6.0,0.0,s2
2020,AOI-0069,2020-06-09 00:00:00,161,33,1,0.7777777777777778,0.007407407407407408,0.21481481481481482,26.0,0.0,7.0,modis
2020,AOI-0069,2020-06-25 00:00:00,177,32,1,0.007633587786259542,0.007633587786259542,0.9847328244274809,0.0,0.0,32.0,modis
2020,AOI-0069,2020-09-13 00:00:00,257,32,1,0.007633587786259542,0.007633587786259542,0.9847328244274809,0.0,0.0,32.0,modis
2020,AOI-0069,2020-09-24 00:00:00,268,30,0,0.7235772357723578,0.2682926829268293,0.008130081300813009,22.0,8.0,0.0,s2
2020,AOI-0069,2020-09-27 00:00:00,271,35,0,0.7902097902097902,0.20279720279720279,0.006993006993006993,28.0,7.0,0.0,landsat
2020,AOI-0070,2020-05-24 00:00:00,145,30,1,0.13821138211382114,0.008130081300813009,0.8536585365853658,4.0,0.0,26.0,modis
2020,AOI-0070,2020-06-06 00:00:00,158,23,0,0.8947368421052632,0.09473684210526316,0.010526315789473684,21.0,2.0,0.0,s2
2020,AOI-0070,2020-06-09 00:00:00,161,33,1,0.7777777777777778,0.007407407407407408,0.21481481481481482,26.0,0.0,7.0,modis
2020,AOI-0070,2020-07-11 00:00:00,193,30,1,0.6910569105691057,0.008130081300813009,0.3008130081300813,21.0,0.0,9.0,s2
2020,AOI-0070,2020-08-30 00:00:00,243,20,0,0.9759036144578314,0.012048192771084338,0.012048192771084338,20.0,0.0,0.0,s2
2020,AOI-0070,2020-09-24 00:00:00,268,30,0,0.7235772357723578,0.2682926829268293,0.008130081300813009,22.0,8.0,0.0,s2
2020,AOI-0070,2020-10-12 00:00:00,286,27,0,0.8378378378378378,0.15315315315315314,0.009009009009009009,23.0,4.0,0.0,landsat
2020,AOI-0071,2020-04-17 00:00:00,108,25,0,0.6699029126213593,0.32038834951456313,0.009708737864077669,17.0,8.0,0.0,s2
2020,AOI-0071,2020-05-24 00:00:00,145,30,1,0.13821138211382114,0.008130081300813009,0.8536585365853658,4.0,0.0,26.0,modis
2020,AOI-0071,2020-06-25 00:00:00,177,32,1,0.007633587786259542,0.007633587786259542,0.9847328244274809,0.0,0.0,32.0,modis
2020,AOI-0071,2020-07-06 00:00:00,188,28,0,0.7391304347826088,0.2521739130434783,0.008695652173913045,21.0,7.0,0.0,s2
2020,AOI-0071,2020-07-11 00:00:00,193,30,1,0.6910569105691057,0.008130081300813009,0.3008130081300813,21.0,0.0,9.0,s2
2020,AOI-0071,2020-08-12 00:00:00,225,33,1,0.18518518518518517,0.007407407407407408,0.8074074074074075,6.0,0.0,27.0,modis
2020,AOI-0071,2020-08-25 00:00:00,238,26,0,0.9065420560747663,0.08411214953271028,0.009345794392523364,24.0,2.0,0.0,s2
2020,AOI-0071,2020-08-28 00:00:00,241,36,1,0.034013605442176874,0.006802721088435374,0.9591836734693877,1.0,0.0,35.0,modis
2020,AOI-0071,2020-09-27 00:00:00,271,35,0,0.7902097902097902,0.20279720279720279,0.006993006993006993,28.0,7.0,0.0,landsat
2020,AOI-0075,2020-04-06 00:00:00,97,33,1,0.007407407407407408,0.007407407407407408,0.9851851851851852,0.0,0.0,33.0,modis
2020,AOI-0075,2020-07-11 00:00:00,193,30,1,0.6910569105691057,0.008130081300813009,0.3008130081300813,21.0,0.0,9.0,modis
2020,AOI-0075,2020-09-07 00:00:00,251,24,0,0.9797979797979799,0.010101010101010104,0.010101010101010104,24.0,0.0,0.0,s2
2020,AOI-0075,2020-09-15 00:00:00,259,2,0,0.8181818181818182,0.09090909090909091,0.09090909090909091,2.0,0.0,0.0,s2
2020,AOI-0075,2020-09-20 00:00:00,264,7,0,0.16129032258064518,0.8064516129032259,0.03225806451612904,1.0,6.0,0.0,s2
2020,AOI-0076,2020-04-18 00:00:00,109,10,0,0.11627906976744186,0.8604651162790697,0.023255813953488372,1.0,9.0,0.0,s2
2020,AOI-0076,2020-04-30 00:00:00,121,24,0,0.9797979797979799,0.010101010101010104,0.010101010101010104,24.0,0.0,0.0,s2
2020,AOI-0076,2020-05-24 00:00:00,145,30,1,0.13821138211382114,0.008130081300813009,0.8536585365853658,4.0,0.0,26.0,modis
2020,AOI-0076,2020-08-26 00:00:00,239,12,0,0.09803921568627451,0.8823529411764706,0.0196078431372549,1.0,11.0,0.0,s2
2020,AOI-0076,2020-08-31 00:00:00,244,6,0,0.3333333333333333,0.6296296296296297,0.037037037037037035,2.0,4.0,0.0,s2
2020,AOI-0076,2020-09-20 00:00:00,264,7,0,0.16129032258064518,0.8064516129032259,0.03225806451612904,1.0,6.0,0.0,s2
2020,AOI-0076,2020-09-30 00:00:00,274,2,0,0.8181818181818182,0.09090909090909091,0.09090909090909091,2.0,0.0,0.0,s2
2020,AOI-0077,2020-05-08 00:00:00,129,35,1,0.006993006993006993,0.006993006993006993,0.986013986013986,0.0,0.0,35.0,modis
2020,AOI-0077,2020-07-11 00:00:00,193,30,1,0.6910569105691057,0.008130081300813009,0.3008130081300813,21.0,0.0,9.0,modis
2020,AOI-0077,2020-08-21 00:00:00,234,2,0,0.8181818181818182,0.09090909090909091,0.09090909090909091,2.0,0.0,0.0,s2
2020,AOI-0077,2020-08-26 00:00:00,239,12,0,0.09803921568627451,0.8823529411764706,0.0196078431372549,1.0,11.0,0.0,s2
2020,AOI-0077,2020-09-10 00:00:00,254,22,0,0.09890109890109891,0.8901098901098902,0.010989010989010992,2.0,20.0,0.0,s2
2021,AOI-0002,2021-06-26 00:00:00,177,32,1,0.5572519083969466,0.007633587786259542,0.4351145038167939,18.0,0.0,14.0,modis
2021,AOI-0002,2021-07-29 00:00:00,210,30,0,0.7886178861788617,0.2032520325203252,0.008130081300813009,24.0,6.0,0.0,s2
2021,AOI-0002,2021-08-13 00:00:00,225,33,1,0.06666666666666667,0.06666666666666667,0.8666666666666667,2.0,2.0,29.0,modis
2021,AOI-0002,2021-08-19 00:00:00,231,11,0,0.02127659574468085,0.9574468085106383,0.02127659574468085,0.0,11.0,0.0,landsat
2021,AOI-0003,2021-08-23 00:00:00,235,20,0,0.9759036144578314,0.012048192771084338,0.012048192771084338,20.0,0.0,0.0,s2
2021,AOI-0004,2021-04-23 00:00:00,113,30,1,0.07317073170731707,0.17073170731707318,0.7560975609756098,2.0,5.0,23.0,modis
2021,AOI-0004,2021-05-25 00:00:00,145,30,1,0.36585365853658536,0.008130081300813009,0.6260162601626016,11.0,0.0,19.0,modis
2021,AOI-0004,2021-07-12 00:00:00,193,30,1,0.04065040650406504,0.3008130081300813,0.6585365853658537,1.0,9.0,20.0,modis
2021,AOI-0004,2021-09-14 00:00:00,257,32,1,0.648854961832061,0.007633587786259542,0.3435114503816794,21.0,0.0,11.0,modis
2021,AOI-0007,2021-06-26 00:00:00,177,32,1,0.5572519083969466,0.007633587786259542,0.4351145038167939,18.0,0.0,14.0,s2
2021,AOI-0007,2021-07-28 00:00:00,209,37,1,0.16556291390728478,0.1390728476821192,0.695364238410596,6.0,5.0,26.0,modis
2021,AOI-0007,2021-08-13 00:00:00,225,33,1,0.06666666666666667,0.06666666666666667,0.8666666666666667,2.0,2.0,29.0,modis
2021,AOI-0008,2021-08-13 00:00:00,225,33,1,0.06666666666666667,0.06666666666666667,0.8666666666666667,2.0,2.0,29.0,modis
2021,AOI-0008,2021-09-30 00:00:00,273,29,1,0.1092436974789916,0.24369747899159663,0.6470588235294118,3.0,7.0,19.0,modis
2021,AOI-0008,2021-10-16 00:00:00,289,34,1,0.09352517985611511,0.17985611510791366,0.7266187050359713,3.0,6.0,25.0,modis
2021,AOI-0011,2021-04-07 00:00:00,97,30,1,0.008130081300813009,0.008130081300813009,0.983739837398374,0.0,0.0,30.0,modis
2021,AOI-0011,2021-04-23 00:00:00,113,30,1,0.07317073170731707,0.17073170731707318,0.7560975609756098,2.0,5.0,23.0,modis
2021,AOI-0011,2021-07-12 00:00:00,193,30,1,0.04065040650406504,0.3008130081300813,0.6585365853658537,1.0,9.0,20.0,modis
2021,AOI-0011,2021-09-30 00:00:00,273,29,1,0.1092436974789916,0.24369747899159663,0.6470588235294118,3.0,7.0,19.0,modis
2021,AOI-0015,2021-07-03 00:00:00,184,23,0,0.2631578947368421,0.7263157894736842,0.010526315789473684,6.0,17.0,0.0,landsat
2021,AOI-0015,2021-07-18 00:00:00,199,21,0,0.28735632183908044,0.7011494252873564,0.011494252873563218,6.0,15.0,0.0,landsat
2021,AOI-0015,2021-07-21 00:00:00,202,22,0,0.9780219780219781,0.010989010989010992,0.010989010989010992,22.0,0.0,0.0,s2
2021,AOI-0015,2021-09-07 00:00:00,250,30,0,0.7886178861788617,0.2032520325203252,0.008130081300813009,24.0,6.0,0.0,s2
2021,AOI-0015,2021-10-16 00:00:00,289,34,1,0.09352517985611511,0.17985611510791366,0.7266187050359713,3.0,6.0,25.0,modis
2021,AOI-0019,2021-05-25 00:00:00,145,30,1,0.36585365853658536,0.008130081300813009,0.6260162601626016,11.0,0.0,19.0,modis
2021,AOI-0019,2021-07-10 00:00:00,191,16,0,0.014925373134328358,0.9701492537313433,0.014925373134328358,0.0,16.0,0.0,landsat
2021,AOI-0019,2021-07-14 00:00:00,195,26,0,0.9813084112149533,0.009345794392523364,0.009345794392523364,26.0,0.0,0.0,s2
2021,AOI-0020,2021-04-23 00:00:00,113,30,1,0.07317073170731707,0.17073170731707318,0.7560975609756098,2.0,5.0,23.0,modis
2021,AOI-0020,2021-06-11 00:00:00,162,24,0,0.9797979797979799,0.010101010101010104,0.010101010101010104,24.0,0.0,0.0,s2
2021,AOI-0020,2021-07-12 00:00:00,193,30,1,0.04065040650406504,0.3008130081300813,0.6585365853658537,1.0,9.0,20.0,modis
2021,AOI-0020,2021-07-21 00:00:00,202,22,0,0.9780219780219781,0.010989010989010992,0.010989010989010992,22.0,0.0,0.0,s2
2021,AOI-0020,2021-07-29 00:00:00,210,30,0,0.7886178861788617,0.2032520325203252,0.008130081300813009,24.0,6.0,0.0,s2
2021,AOI-0020,2021-08-19 00:00:00,231,11,0,0.02127659574468085,0.9574468085106383,0.02127659574468085,0.0,11.0,0.0,landsat
2021,AOI-0021,2021-07-18 00:00:00,199,21,0,0.28735632183908044,0.7011494252873564,0.011494252873563218,6.0,15.0,0.0,landsat
2021,AOI-0021,2021-07-29 00:00:00,210,30,0,0.7886178861788617,0.2032520325203252,0.008130081300813009,24.0,6.0,0.0,s2
2021,AOI-0021,2021-08-30 00:00:00,242,22,0,0.9780219780219781,0.010989010989010992,0.010989010989010992,22.0,0.0,0.0,s2
2021,AOI-0022,2021-05-25 00:00:00,145,30,1,0.36585365853658536,0.008130081300813009,0.6260162601626016,11.0,0.0,19.0,modis
2021,AOI-0022,2021-07-21 00:00:00,202,22,0,0.9780219780219781,0.010989010989010992,0.010989010989010992,22.0,0.0,0.0,s2
2021,AOI-0022,2021-09-30 00:00:00,273,29,1,0.1092436974789916,0.24369747899159663,0.6470588235294118,3.0,7.0,19.0,modis
2021,AOI-0023,2021-07-14 00:00:00,195,26,0,0.9813084112149533,0.009345794392523364,0.009345794392523364,26.0,0.0,0.0,s2
2021,AOI-0023,2021-08-30 00:00:00,242,22,0,0.9780219780219781,0.010989010989010992,0.010989010989010992,22.0,0.0,0.0,s2
2021,AOI-0026,2021-04-07 00:00:00,97,30,1,0.008130081300813009,0.008130081300813009,0.983739837398374,0.0,0.0,30.0,modis
2021,AOI-0026,2021-05-09 00:00:00,129,35,1,0.006993006993006993,0.006993006993006993,0.986013986013986,0.0,0.0,35.0,modis
2021,AOI-0026,2021-07-10 00:00:00,191,16,0,0.014925373134328358,0.9701492537313433,0.014925373134328358,0.0,16.0,0.0,landsat
2021,AOI-0026,2021-07-12 00:00:00,193,30,1,0.04065040650406504,0.3008130081300813,0.6585365853658537,1.0,9.0,20.0,modis
2021,AOI-0026,2021-07-18 00:00:00,199,21,0,0.28735632183908044,0.7011494252873564,0.011494252873563218,6.0,15.0,0.0,landsat
2021,AOI-0026,2021-09-30 00:00:00,273,29,1,0.1092436974789916,0.24369747899159663,0.6470588235294118,3.0,7.0,19.0,modis
2021,AOI-0027,2021-07-12 00:00:00,193,30,1,0.04065040650406504,0.3008130081300813,0.6585365853658537,1.0,9.0,20.0,modis
2021,AOI-0027,2021-07-29 00:00:00,210,30,0,0.7886178861788617,0.2032520325203252,0.008130081300813009,24.0,6.0,0.0,s2
2021,AOI-0027,2021-08-19 00:00:00,231,11,0,0.02127659574468085,0.9574468085106383,0.02127659574468085,0.0,11.0,0.0,landsat
2021,AOI-0027,2021-10-16 00:00:00,289,34,1,0.09352517985611511,0.17985611510791366,0.7266187050359713,3.0,6.0,25.0,modis
2021,AOI-0030,2021-04-21 00:00:00,111,12,0,0.0196078431372549,0.9607843137254902,0.0196078431372549,0.0,12.0,0.0,landsat
2021,AOI-0030,2021-06-10 00:00:00,161,33,1,0.007407407407407408,0.0962962962962963,0.8962962962962963,0.0,3.0,30.0,modis
2021,AOI-0033,2021-06-10 00:00:00,161,33,1,0.007407407407407408,0.0962962962962963,0.8962962962962963,0.0,3.0,30.0,modis
2021,AOI-0033,2021-09-15 00:00:00,258,8,0,0.37142857142857144,0.6,0.02857142857142857,3.0,5.0,0.0,landsat
2021,AOI-0035,2021-06-10 00:00:00,161,33,1,0.007407407407407408,0.0962962962962963,0.8962962962962963,0.0,3.0,30.0,modis
2021,AOI-0037,2021-04-16 00:00:00,106,2,0,0.09090909090909091,0.8181818181818182,0.09090909090909091,0.0,2.0,0.0,landsat
2021,AOI-0037,2021-09-30 00:00:00,273,29,1,0.1092436974789916,0.24369747899159663,0.6470588235294118,3.0,7.0,19.0,landsat
2021,AOI-0038,2021-10-08 00:00:00,281,12,0,0.0196078431372549,0.9607843137254902,0.0196078431372549,0.0,12.0,0.0,landsat
2021,AOI-0038,2021-10-16 00:00:00,289,34,1,0.09352517985611511,0.17985611510791366,0.7266187050359713,3.0,6.0,25.0,s2
2021,AOI-0040,2021-07-08 00:00:00,189,5,0,0.9130434782608696,0.04347826086956522,0.04347826086956522,5.0,0.0,0.0,s2
2021,AOI-0040,2021-09-30 00:00:00,273,29,1,0.1092436974789916,0.24369747899159663,0.6470588235294118,3.0,7.0,19.0,landsat
2021,AOI-0041,2021-04-23 00:00:00,113,30,1,0.07317073170731707,0.17073170731707318,0.7560975609756098,2.0,5.0,23.0,landsat
2021,AOI-0041,2021-06-27 00:00:00,178,8,0,0.37142857142857144,0.6,0.02857142857142857,3.0,5.0,0.0,landsat
2021,AOI-0041,2021-09-30 00:00:00,273,29,1,0.1092436974789916,0.24369747899159663,0.6470588235294118,3.0,7.0,19.0,landsat
2021,AOI-0045,2021-07-31 00:00:00,212,24,0,0.9797979797979799,0.010101010101010104,0.010101010101010104,24.0,0.0,0.0,s2
2021,AOI-0045,2021-08-13 00:00:00,225,33,1,0.06666666666666667,0.06666666666666667,0.8666666666666667,2.0,2.0,29.0,modis
2021,AOI-0045,2021-09-30 00:00:00,273,29,1,0.1092436974789916,0.24369747899159663,0.6470588235294118,3.0,7.0,19.0,landsat
2021,AOI-0048,2021-04-07 00:00:00,97,30,1,0.008130081300813009,0.008130081300813009,0.983739837398374,0.0,0.0,30.0,modis
2021,AOI-0048,2021-05-09 00:00:00,129,35,1,0.006993006993006993,0.006993006993006993,0.986013986013986,0.0,0.0,35.0,modis
2021,AOI-0050,2021-04-15 00:00:00,105,30,0,0.8536585365853658,0.13821138211382114,0.008130081300813009,26.0,4.0,0.0,s2
2021,AOI-0050,2021-05-25 00:00:00,145,30,1,0.36585365853658536,0.008130081300813009,0.6260162601626016,11.0,0.0,19.0,s2
2021,AOI-0050,2021-08-13 00:00:00,225,33,1,0.06666666666666667,0.06666666666666667,0.8666666666666667,2.0,2.0,29.0,modis
2021,AOI-0050,2021-09-07 00:00:00,250,30,0,0.7886178861788617,0.2032520325203252,0.008130081300813009,24.0,6.0,0.0,s2
2021,AOI-0050,2021-09-30 00:00:00,273,29,1,0.1092436974789916,0.24369747899159663,0.6470588235294118,3.0,7.0,19.0,modis
2021,AOI-0052,2021-06-08 00:00:00,159,9,0,0.6410256410256411,0.3333333333333333,0.02564102564102564,6.0,3.0,0.0,landsat
2021,AOI-0052,2021-07-18 00:00:00,199,21,0,0.28735632183908044,0.7011494252873564,0.011494252873563218,6.0,15.0,0.0,landsat
2021,AOI-0052,2021-09-14 00:00:00,257,32,1,0.648854961832061,0.007633587786259542,0.3435114503816794,21.0,0.0,11.0,modis
2021,AOI-0053,2021-04-23 00:00:00,113,30,1,0.07317073170731707,0.17073170731707318,0.7560975609756098,2.0,5.0,23.0,modis
2021,AOI-0053,2021-06-26 00:00:00,177,32,1,0.5572519083969466,0.007633587786259542,0.4351145038167939,18.0,0.0,14.0,modis
2021,AOI-0053,2021-07-28 00:00:00,209,37,1,0.16556291390728478,0.1390728476821192,0.695364238410596,6.0,5.0,26.0,modis
2021,AOI-0053,2021-08-02 00:00:00,214,14,0,0.42372881355932207,0.5593220338983051,0.016949152542372885,6.0,8.0,0.0,landsat
2021,AOI-0053,2021-08-29 00:00:00,241,36,1,0.006802721088435374,0.2789115646258503,0.7142857142857143,0.0,10.0,26.0,modis
2021,AOI-0053,2021-09-07 00:00:00,250,30,0,0.7886178861788617,0.2032520325203252,0.008130081300813009,24.0,6.0,0.0,s2
2021,AOI-0053,2021-09-14 00:00:00,257,32,1,0.648854961832061,0.007633587786259542,0.3435114503816794,21.0,0.0,11.0,modis
2021,AOI-0055,2021-05-09 00:00:00,129,35,1,0.006993006993006993,0.006993006993006993,0.986013986013986,0.0,0.0,35.0,modis
2021,AOI-0055,2021-09-14 00:00:00,257,32,1,0.648854961832061,0.007633587786259542,0.3435114503816794,21.0,0.0,11.0,modis
2021,AOI-0056,2021-04-23 00:00:00,113,30,1,0.07317073170731707,0.17073170731707318,0.7560975609756098,2.0,5.0,23.0,modis
2021,AOI-0056,2021-06-10 00:00:00,161,33,1,0.007407407407407408,0.0962962962962963,0.8962962962962963,0.0,3.0,30.0,modis
2021,AOI-0056,2021-06-19 00:00:00,170,33,0,0.8074074074074075,0.18518518518518517,0.007407407407407408,27.0,6.0,0.0,s2
2021,AOI-0056,2021-07-18 00:00:00,199,21,0,0.28735632183908044,0.7011494252873564,0.011494252873563218,6.0,15.0,0.0,landsat
2021,AOI-0056,2021-10-16 00:00:00,289,34,1,0.09352517985611511,0.17985611510791366,0.7266187050359713,3.0,6.0,25.0,modis
2021,AOI-0060,2021-04-29 00:00:00,119,21,0,0.19540229885057472,0.7931034482758621,0.011494252873563218,4.0,17.0,0.0,landsat
2021,AOI-0060,2021-08-29 00:00:00,241,36,1,0.006802721088435374,0.2789115646258503,0.7142857142857143,0.0,10.0,26.0,modis
2021,AOI-0060,2021-09-11 00:00:00,254,10,0,0.5813953488372093,0.3953488372093023,0.023255813953488372,6.0,4.0,0.0,landsat
2021,AOI-0063,2021-04-23 00:00:00,113,30,1,0.07317073170731707,0.17073170731707318,0.7560975609756098,2.0,5.0,23.0,modis
2021,AOI-0063,2021-05-25 00:00:00,145,30,1,0.36585365853658536,0.008130081300813009,0.6260162601626016,11.0,0.0,19.0,modis
2021,AOI-0063,2021-07-06 00:00:00,187,2,0,0.8181818181818182,0.09090909090909091,0.09090909090909091,2.0,0.0,0.0,s2
2021,AOI-0063,2021-08-23 00:00:00,235,20,0,0.9759036144578314,0.012048192771084338,0.012048192771084338,20.0,0.0,0.0,s2
2021,AOI-0063,2021-09-13 00:00:00,256,15,0,0.015873015873015872,0.9682539682539683,0.015873015873015872,0.0,15.0,0.0,landsat
2021,AOI-0063,2021-09-14 00:00:00,257,32,1,0.648854961832061,0.007633587786259542,0.3435114503816794,21.0,0.0,11.0,s2
2021,AOI-0064,2021-04-23 00:00:00,113,30,1,0.07317073170731707,0.17073170731707318,0.7560975609756098,2.0,5.0,23.0,modis
2021,AOI-0064,2021-06-26 00:00:00,177,32,1,0.5572519083969466,0.007633587786259542,0.4351145038167939,18.0,0.0,14.0,s2
2021,AOI-0064,2021-09-13 00:00:00,256,15,0,0.015873015873015872,0.9682539682539683,0.015873015873015872,0.0,15.0,0.0,landsat
2021,AOI-0065,2021-06-26 00:00:00,177,32,1,0.5572519083969466,0.007633587786259542,0.4351145038167939,18.0,0.0,14.0,s2
2021,AOI-0065,2021-09-14 00:00:00,257,32,1,0.648854961832061,0.007633587786259542,0.3435114503816794,21.0,0.0,11.0,s2
2021,AOI-0065,2021-09-30 00:00:00,273,29,1,0.1092436974789916,0.24369747899159663,0.6470588235294118,3.0,7.0,19.0,modis
2021,AOI-0069,2021-04-23 00:00:00,113,30,1,0.07317073170731707,0.17073170731707318,0.7560975609756098,2.0,5.0,23.0,modis
2021,AOI-0069,2021-05-01 00:00:00,121,5,0,0.04347826086956522,0.9130434782608696,0.04347826086956522,0.0,5.0,0.0,landsat
2021,AOI-0069,2021-05-25 00:00:00,145,30,1,0.36585365853658536,0.008130081300813009,0.6260162601626016,11.0,0.0,19.0,modis
2021,AOI-0069,2021-06-10 00:00:00,161,33,1,0.007407407407407408,0.0962962962962963,0.8962962962962963,0.0,3.0,30.0,landsat
2021,AOI-0069,2021-06-26 00:00:00,177,32,1,0.5572519083969466,0.007633587786259542,0.4351145038167939,18.0,0.0,14.0,s2
2021,AOI-0069,2021-09-14 00:00:00,257,32,1,0.648854961832061,0.007633587786259542,0.3435114503816794,21.0,0.0,11.0,s2
2021,AOI-0070,2021-05-25 00:00:00,145,30,1,0.36585365853658536,0.008130081300813009,0.6260162601626016,11.0,0.0,19.0,modis
2021,AOI-0070,2021-06-10 00:00:00,161,33,1,0.007407407407407408,0.0962962962962963,0.8962962962962963,0.0,3.0,30.0,landsat
2021,AOI-0070,2021-07-12 00:00:00,193,30,1,0.04065040650406504,0.3008130081300813,0.6585365853658537,1.0,9.0,20.0,landsat
