anon_polygon_id,date,truth,true_src,year,cohort,near_dist,baseline,expert_post_mode,blend_post_mode_0.40,expert_crop_hier_n1_p67,blend_crop_hier_n1_p67_0.40,expert_soft_all_r1_l0_p4,blend_soft_all_r1_l0_p4_0.40,expert_soft_crop_r1_l0_p4,blend_soft_crop_r1_l0_p4_0.40,expert_soft_all_r2_l0_p4,blend_soft_all_r2_l0_p4_0.40,expert_soft_all_r32_l0_p4,blend_soft_all_r32_l0_p4_0.40
AOI-0032,2014-09-27,0.182019572,landsat,2014,new,1.000000000,0.159935298,0.167191598,0.162837818,0.167191598,0.162837818,0.167191598,0.162837818,0.167191598,0.162837818,0.167191598,0.162837818,0.167191598,0.162837818
AOI-0032,2014-10-05,0.148254255,landsat,2014,new,1.000000000,0.143441054,0.141659092,0.142728269,0.141659092,0.142728269,0.141659092,0.142728269,0.141659092,0.142728269,0.141659092,0.142728269,0.141659092,0.142728269
AOI-0032,2014-10-16,0.240531336,modis,2014,new,1.000000000,0.218394848,0.218097300,0.218275829,0.218097300,0.218275829,0.218097300,0.218275829,0.218097300,0.218275829,0.218097300,0.218275829,0.218097300,0.218275829
AOI-0032,2015-05-09,0.357891823,modis,2015,new,1.000000000,0.408209601,0.379143913,0.396583326,0.379143913,0.396583326,0.379143913,0.396583326,0.379143913,0.396583326,0.379143913,0.396583326,0.379143913,0.396583326
AOI-0032,2015-05-25,0.554475655,modis,2015,new,1.000000000,0.483554197,0.494293185,0.487849793,0.334460094,0.423916556,0.334460094,0.423916556,0.334460094,0.423916556,0.334460094,0.423916556,0.492344001,0.487070119
AOI-0032,2015-07-28,0.325992655,landsat,2015,new,1.000000000,0.257835904,0.268494068,0.262099170,0.231644718,0.247359430,0.231644718,0.247359430,0.231644718,0.247359430,0.231644718,0.247359430,0.268435203,0.262075624
AOI-0032,2015-08-05,0.213559563,landsat,2015,new,1.000000000,0.219652663,0.205283386,0.213904952,0.205283386,0.213904952,0.205283386,0.213904952,0.205283386,0.213904952,0.205283386,0.213904952,0.205283386,0.213904952
AOI-0032,2015-08-30,0.155362869,landsat,2015,new,1.000000000,0.170744775,0.092725989,0.139537261,0.092725989,0.139537261,0.092725989,0.139537261,0.092725989,0.139537261,0.092725989,0.139537261,0.092725989,0.139537261
AOI-0032,2015-10-09,0.186727257,landsat,2015,new,1.000000000,0.177729233,0.163754732,0.172139432,0.163754732,0.172139432,0.163754732,0.172139432,0.163754732,0.172139432,0.163754732,0.172139432,0.163754732,0.172139432
AOI-0032,2016-04-17,0.190089880,landsat,2016,new,inf,0.219139109,0.223687576,0.220958496,0.223687576,0.220958496,0.223687582,0.220958498,0.223687582,0.220958498,0.223687582,0.220958498,0.223687582,0.220958498
AOI-0032,2016-05-24,0.466671910,modis,2016,new,inf,0.340669942,0.354021707,0.346010648,0.354021707,0.346010648,0.354016360,0.346008509,0.354016360,0.346008509,0.354016360,0.346008509,0.354011259,0.346006469
AOI-0032,2016-06-25,0.261801623,modis,2016,new,inf,0.231909405,0.236933631,0.233919095,0.236933631,0.233919095,0.236837369,0.233880591,0.236837369,0.233880591,0.236837369,0.233880591,0.236924316,0.233915369
AOI-0032,2016-08-24,0.184566951,landsat,2016,new,1.000000000,0.181530828,0.191309097,0.185442135,0.191309097,0.185442135,0.191309097,0.185442135,0.191309097,0.185442135,0.191309097,0.185442135,0.191309097,0.185442135
AOI-0032,2016-09-17,0.145145997,landsat,2016,new,inf,0.153315174,0.136707814,0.146672230,0.136707814,0.146672230,0.136708996,0.146672703,0.136708996,0.146672703,0.136708996,0.146672703,0.136708996,0.146672703
AOI-0032,2017-04-13,0.565517280,s2,2017,new,1.000000000,0.523802205,0.532881881,0.527434075,0.532881881,0.527434075,0.532881881,0.527434075,0.532881881,0.527434075,0.532881881,0.527434075,0.532881881,0.527434075
AOI-0032,2017-06-08,0.774514570,landsat,2017,new,1.000000000,0.660600226,0.689045709,0.671978419,0.689045709,0.671978419,0.689045709,0.671978419,0.689045709,0.671978419,0.689045709,0.671978419,0.689045709,0.671978419
AOI-0032,2017-07-04,0.220695660,s2,2017,new,1.000000000,0.217084565,0.213263227,0.215556029,0.213263227,0.215556029,0.213263227,0.215556029,0.213263227,0.215556029,0.213263227,0.215556029,0.213263227,0.215556029
AOI-0032,2017-07-12,0.224544694,modis,2017,new,1.000000000,0.222788234,0.220139495,0.221728738,0.220139495,0.221728738,0.220139495,0.221728738,0.220139495,0.221728738,0.220139495,0.221728738,0.219992337,0.221669875
AOI-0032,2017-07-26,0.191568504,landsat,2017,new,1.000000000,0.183320991,0.179737575,0.181887625,0.179737575,0.181887625,0.179737575,0.181887625,0.179737575,0.181887625,0.179737575,0.181887625,0.179737575,0.181887625
AOI-0032,2017-09-17,0.150478329,s2,2017,new,1.000000000,0.176959536,0.173334059,0.175509345,0.154493909,0.167973285,0.154493909,0.167973285,0.154493909,0.167973285,0.154493909,0.167973285,0.173303963,0.175497307
AOI-0032,2017-09-20,0.137313861,s2,2017,new,1.000000000,0.160484645,0.160791281,0.160607299,0.160791281,0.160607299,0.160791281,0.160607299,0.160791281,0.160607299,0.160791281,0.160607299,0.160791281,0.160607299
AOI-0032,2018-05-18,0.196410144,landsat,2018,new,inf,0.234443008,0.216597175,0.227304675,0.216597175,0.227304675,0.216597268,0.227304712,0.216597268,0.227304712,0.216597268,0.227304712,0.216597268,0.227304712
AOI-0032,2018-05-25,0.188479896,landsat,2018,new,inf,0.311177034,0.319596097,0.314544659,0.319596097,0.314544659,0.318960292,0.314290337,0.318960292,0.314290337,0.318960292,0.314290337,0.319314973,0.314432210
AOI-0032,2018-07-20,0.198065838,landsat,2018,new,inf,0.169818778,0.179626997,0.173742066,0.179626997,0.173742066,0.179626993,0.173742064,0.179626993,0.173742064,0.179626993,0.173742064,0.179626997,0.173742066
AOI-0032,2018-08-22,0.146668045,landsat,2018,new,inf,0.159330458,0.158782710,0.159111359,0.158782710,0.159111359,0.158782754,0.159111376,0.158782754,0.159111376,0.158782754,0.159111376,0.158782754,0.159111376
AOI-0032,2018-08-30,0.175634711,landsat,2018,new,1.000000000,0.177034258,0.178585600,0.177654795,0.178585600,0.177654795,0.178585600,0.177654795,0.178585600,0.177654795,0.178585600,0.177654795,0.178585600,0.177654795
AOI-0032,2018-10-01,0.221672518,landsat,2018,new,inf,0.170571286,0.157417266,0.165309678,0.157417266,0.165309678,0.170878668,0.170694239,0.170878668,0.170694239,0.170878668,0.170694239,0.170878668,0.170694239
AOI-0032,2019-04-10,0.602758373,s2,2019,new,inf,0.471487257,0.467989254,0.470088056,0.467989254,0.470088056,0.469643637,0.470749809,0.469643637,0.470749809,0.469643637,0.470749809,0.469643637,0.470749809
AOI-0032,2019-05-29,0.719394474,landsat,2019,new,1.000000000,0.630627254,0.706086131,0.660810805,0.706086131,0.660810805,0.706086131,0.660810805,0.706086131,0.660810805,0.706086131,0.660810805,0.706086131,0.660810805
AOI-0032,2019-06-17,0.239395072,s2,2019,new,1.000000000,0.181053840,0.170909667,0.176996171,0.170909667,0.176996171,0.170909667,0.176996171,0.170909667,0.176996171,0.170909667,0.176996171,0.170909667,0.176996171
AOI-0032,2019-06-26,0.196176342,modis,2019,new,1.000000000,0.204346933,0.204372748,0.204357259,0.204372748,0.204357259,0.204372748,0.204357259,0.204372748,0.204357259,0.204372748,0.204357259,0.204243139,0.204305416
AOI-0032,2019-07-04,0.134643038,s2,2019,new,1.000000000,0.130870422,0.150777141,0.138833110,0.124869331,0.128469986,0.124869331,0.128469986,0.124869331,0.128469986,0.124869331,0.128469986,0.137823236,0.133651548
AOI-0032,2019-08-11,0.173701502,s2,2019,new,1.000000000,0.162030376,0.151894120,0.157975874,0.151894120,0.157975874,0.151894120,0.157975874,0.151894120,0.157975874,0.151894120,0.157975874,0.151894120,0.157975874
AOI-0032,2019-08-23,0.136915842,s2,2019,new,inf,0.140121970,0.164499709,0.149873066,0.164499709,0.149873066,0.164485846,0.149867521,0.164485846,0.149867521,0.164485846,0.149867521,0.164499709,0.149873066
AOI-0032,2019-09-05,0.145627771,s2,2019,new,1.000000000,0.141426186,0.142798869,0.141975259,0.142798869,0.141975259,0.142798869,0.141975259,0.142798869,0.141975259,0.142798869,0.141975259,0.142798869,0.141975259
AOI-0032,2019-09-30,0.287396879,modis,2019,new,1.000000000,0.236953777,0.278882941,0.253725443,0.278882941,0.253725443,0.278882941,0.253725443,0.278882941,0.253725443,0.278882941,0.253725443,0.277220942,0.253060643
AOI-0032,2019-10-07,0.098645454,s2,2019,new,inf,0.157793295,0.197775598,0.173786217,0.197775598,0.173786217,0.197723987,0.173765572,0.197723987,0.173765572,0.197723987,0.173765572,0.197723987,0.173765572
AOI-0032,2019-10-10,0.144626738,s2,2019,new,inf,0.163841542,0.157787993,0.161420122,0.157787993,0.161420122,0.157799466,0.161424711,0.157799466,0.161424711,0.157799466,0.161424711,0.157902608,0.161465968
AOI-0032,2019-10-16,0.426501748,modis,2019,new,1.000000000,0.344893660,0.362557186,0.351959070,0.362557186,0.351959070,0.362557186,0.351959070,0.362557186,0.351959070,0.362557186,0.351959070,0.362265900,0.351842556
AOI-0032,2020-05-04,0.248974100,s2,2020,new,1.000000000,0.462706886,0.468617791,0.465071248,0.360192756,0.421701234,0.360192756,0.421701234,0.360192756,0.421701234,0.360192756,0.421701234,0.468534194,0.465037809
AOI-0032,2020-06-07,0.361776846,landsat,2020,new,1.000000000,0.382317170,0.393711230,0.386874794,0.393711230,0.386874794,0.393711230,0.386874794,0.393711230,0.386874794,0.393711230,0.386874794,0.393711230,0.386874794
AOI-0032,2020-06-15,0.371025432,landsat,2020,new,inf,0.272554444,0.282704263,0.276614371,0.282704263,0.276614371,0.282704455,0.276614448,0.282704455,0.276614448,0.282704455,0.276614448,0.282704455,0.276614448
AOI-0032,2020-06-28,0.133137582,s2,2020,new,1.000000000,0.200451614,0.199778856,0.200182511,0.160063504,0.184296370,0.160063504,0.184296370,0.160063504,0.184296370,0.160063504,0.184296370,0.197442659,0.199248032
AOI-0032,2020-07-03,0.122949323,s2,2020,new,1.000000000,0.143519379,0.134224532,0.139801440,0.134224532,0.139801440,0.134224532,0.139801440,0.134224532,0.139801440,0.134224532,0.139801440,0.134224532,0.139801440
AOI-0032,2020-07-26,0.119725164,s2,2020,new,inf,0.115221608,0.114581943,0.114965742,0.114581943,0.114965742,0.114581944,0.114965743,0.114581944,0.114965743,0.114581944,0.114965743,0.114581943,0.114965742
AOI-0032,2020-07-31,0.118960274,s2,2020,new,1.000000000,0.133752883,0.119402165,0.128012596,0.119402165,0.128012596,0.119402165,0.128012596,0.119402165,0.128012596,0.119402165,0.128012596,0.128747165,0.131750596
AOI-0032,2020-08-20,0.116085934,s2,2020,new,1.000000000,0.116539991,0.112992770,0.115121102,0.112992770,0.115121102,0.112992770,0.115121102,0.112992770,0.115121102,0.112992770,0.115121102,0.112992770,0.115121102
AOI-0032,2020-08-26,0.164903560,landsat,2020,new,1.000000000,0.163627422,0.148732069,0.157669281,0.148732069,0.157669281,0.148732069,0.157669281,0.148732069,0.157669281,0.148732069,0.157669281,0.148732069,0.157669281
AOI-0032,2020-08-28,0.179169351,modis,2020,new,1.000000000,0.191421781,0.190550689,0.191073344,0.190550689,0.191073344,0.190550689,0.191073344,0.190550689,0.191073344,0.190550689,0.191073344,0.190550689,0.191073344
AOI-0032,2020-08-30,0.122447139,s2,2020,new,inf,0.125067323,0.117601722,0.122081082,0.117601722,0.122081082,0.117601723,0.122081083,0.117601723,0.122081083,0.117601723,0.122081083,0.117601722,0.122081082
AOI-0032,2020-09-19,0.129551287,s2,2020,new,1.000000000,0.108994246,0.094990558,0.103392771,0.094990558,0.103392771,0.094990558,0.103392771,0.094990558,0.103392771,0.094990558,0.103392771,0.095183195,0.103469826
AOI-0032,2020-09-20,0.163835235,landsat,2020,new,1.000000000,0.145416820,0.142244317,0.144147819,0.142244317,0.144147819,0.142244317,0.144147819,0.142244317,0.144147819,0.142244317,0.144147819,0.142244317,0.144147819
AOI-0032,2021-04-15,0.158831285,landsat,2021,new,1.000000000,0.123877477,0.125952072,0.124707315,0.159919578,0.138294318,0.159919578,0.138294318,0.159919578,0.138294318,0.159919578,0.138294318,0.126176929,0.124797258
AOI-0032,2021-05-14,0.193375018,s2,2021,new,1.000000000,0.225348129,0.253140765,0.236465184,0.187232999,0.210102077,0.187232999,0.210102077,0.187232999,0.210102077,0.187232999,0.210102077,0.249263838,0.234914413
AOI-0032,2021-07-28,0.149584457,s2,2021,new,1.000000000,0.171635079,0.204195167,0.184659114,0.131370843,0.155529384,0.131370843,0.155529384,0.131370843,0.155529384,0.131370843,0.155529384,0.204102789,0.184622163
AOI-0032,2021-08-10,0.112507203,s2,2021,new,1.000000000,0.098291906,0.115449153,0.105154805,0.115449153,0.105154805,0.115449153,0.105154805,0.115449153,0.105154805,0.115449153,0.105154805,0.115449153,0.105154805
AOI-0032,2021-08-13,0.202038702,modis,2021,new,1.000000000,0.199544859,0.210033411,0.203740280,0.185183187,0.193800190,0.185183187,0.193800190,0.185183187,0.193800190,0.185183187,0.193800190,0.210010510,0.203731119
AOI-0032,2021-08-29,0.188619251,landsat,2021,new,1.000000000,0.192885241,0.200912925,0.196096315,0.184890703,0.189687426,0.184890703,0.189687426,0.184890703,0.189687426,0.184890703,0.189687426,0.200850582,0.196071377
AOI-0032,2021-08-30,0.138243792,s2,2021,new,inf,0.128349318,0.138007014,0.132212396,0.138007014,0.132212396,0.138007014,0.132212396,0.138007014,0.132212396,0.138007014,0.132212396,0.138007014,0.132212396
AOI-0032,2021-09-19,0.138867535,s2,2021,new,1.000000000,0.146829861,0.151591976,0.148734707,0.151591976,0.148734707,0.151591976,0.148734707,0.151591976,0.148734707,0.151591976,0.148734707,0.151591976,0.148734707
AOI-0032,2021-10-01,0.247841033,s2,2021,new,1.000000000,0.255776601,0.241641970,0.250122749,0.241641970,0.250122749,0.241641970,0.250122749,0.241641970,0.250122749,0.241641970,0.250122749,0.241641970,0.250122749
AOI-0032,2022-04-11,0.755866124,landsat,2022,new,1.000000000,0.682190104,0.676733997,0.680007661,0.676733997,0.680007661,0.676733997,0.680007661,0.676733997,0.680007661,0.676733997,0.680007661,0.676733997,0.680007661
AOI-0032,2022-05-28,0.868021775,landsat,2022,new,1.000000000,0.843690851,0.862165139,0.851080566,0.862165139,0.851080566,0.862165139,0.851080566,0.862165139,0.851080566,0.862165139,0.851080566,0.862165139,0.851080566
AOI-0032,2022-06-26,0.304588702,modis,2022,new,1.000000000,0.317971650,0.306431341,0.313355526,0.306431341,0.313355526,0.306431341,0.313355526,0.306431341,0.313355526,0.306431341,0.313355526,0.306431341,0.313355526
AOI-0032,2022-06-29,0.341709398,landsat,2022,new,1.000000000,0.282337870,0.255334604,0.271536564,0.324497607,0.299201765,0.324497607,0.299201765,0.324497607,0.299201765,0.324497607,0.299201765,0.256675807,0.272073045
AOI-0032,2022-07-08,0.124083755,s2,2022,new,inf,0.151314764,0.137953435,0.145970232,0.137953435,0.145970232,0.137953683,0.145970332,0.137953683,0.145970332,0.137953683,0.145970332,0.137953683,0.145970332
AOI-0032,2022-07-15,0.159732403,landsat,2022,new,inf,0.165170159,0.176521768,0.169710803,0.176521768,0.169710803,0.176521764,0.169710801,0.176521764,0.169710801,0.176521764,0.169710801,0.176521768,0.169710803
AOI-0032,2022-08-13,0.166491635,modis,2022,new,1.000000000,0.160110641,0.131518212,0.148673669,0.197443016,0.175043591,0.197443016,0.175043591,0.197443016,0.175043591,0.197443016,0.175043591,0.131678589,0.148737820
AOI-0032,2022-08-17,0.098398679,s2,2022,new,1.000000000,0.092859643,0.077006842,0.086518523,0.077006842,0.086518523,0.077006842,0.086518523,0.077006842,0.086518523,0.077006842,0.086518523,0.077006842,0.086518523
AOI-0032,2022-09-09,0.119597969,s2,2022,new,inf,0.121445779,0.140564863,0.129093412,0.140564863,0.129093412,0.140564905,0.129093429,0.140564905,0.129093429,0.140564905,0.129093429,0.140564863,0.129093412
AOI-0032,2023-04-03,0.208207552,landsat,2023,new,inf,0.202439350,0.230109430,0.213507382,0.230109430,0.213507382,0.230015886,0.213469965,0.230015886,0.213469965,0.230015886,0.213469965,0.230015886,0.213469965
AOI-0032,2023-05-17,0.236331930,s2,2023,new,inf,0.259665370,0.250231221,0.255891710,0.250231221,0.255891710,0.250234303,0.255892943,0.250234303,0.255892943,0.250234303,0.255892943,0.250231221,0.255891710
AOI-0032,2023-05-31,0.410246023,landsat,2023,new,1.000000000,0.423432951,0.383779947,0.407571749,0.383779947,0.407571749,0.383779947,0.407571749,0.383779947,0.407571749,0.383779947,0.407571749,0.383779947,0.407571749
AOI-0032,2023-06-03,0.346510205,s2,2023,new,inf,0.402021438,0.355506858,0.383415606,0.355506858,0.383415606,0.362972529,0.386401874,0.362972529,0.386401874,0.362972529,0.386401874,0.362972529,0.386401874
AOI-0032,2023-07-23,0.054737904,s2,2023,new,1.000000000,0.403880222,0.361435408,0.386902297,0.361435408,0.386902297,0.361435408,0.386902297,0.361435408,0.386902297,0.361435408,0.386902297,0.424569687,0.412156008
AOI-0032,2023-08-18,0.267826399,landsat,2023,new,1.000000000,0.237636798,0.222606692,0.231624756,0.264535344,0.248396217,0.264535344,0.248396217,0.264535344,0.248396217,0.264535344,0.248396217,0.223118017,0.231829286
AOI-0032,2023-08-22,0.219802902,s2,2023,new,1.000000000,0.227951138,0.219865294,0.224716801,0.219865294,0.224716801,0.219865294,0.224716801,0.219865294,0.224716801,0.219865294,0.224716801,0.219865294,0.224716801
AOI-0032,2023-09-28,0.229687438,landsat,2023,new,inf,0.223586230,0.225505871,0.224354086,0.225505871,0.224354086,0.225505867,0.224354085,0.225505867,0.224354085,0.225505867,0.224354085,0.225505871,0.224354086
AOI-0032,2023-10-11,0.200898897,s2,2023,new,1.000000000,0.196788425,0.194101837,0.195713790,0.189972806,0.194062177,0.189972806,0.194062177,0.189972806,0.194062177,0.189972806,0.194062177,0.194098653,0.195712516
AOI-0032,2023-10-21,0.142729763,s2,2023,new,inf,0.181686071,0.183594743,0.182449539,0.183594743,0.182449539,0.183594743,0.182449540,0.183594743,0.182449540,0.183594743,0.182449540,0.183594743,0.182449539
AOI-0032,2023-10-29,0.155339516,s2,2023,new,1.000000000,0.159288773,0.152490101,0.156569304,0.152490101,0.156569304,0.152490101,0.156569304,0.152490101,0.156569304,0.152490101,0.156569304,0.152490101,0.156569304
AOI-0032,2024-04-11,0.177347888,s2,2024,new,1.000000000,0.170932469,0.174745279,0.172457593,0.174745279,0.172457593,0.174745279,0.172457593,0.174745279,0.172457593,0.174745279,0.172457593,0.174745279,0.172457593
AOI-0032,2024-05-02,0.246537007,landsat,2024,new,1.000000000,0.248734126,0.261986448,0.254035055,0.261986448,0.254035055,0.261986448,0.254035055,0.261986448,0.254035055,0.261986448,0.254035055,0.261986448,0.254035055
AOI-0032,2024-05-09,0.240676631,landsat,2024,new,1.000000000,0.206667525,0.186057513,0.198423520,0.240707023,0.220283324,0.240707023,0.220283324,0.240707023,0.220283324,0.240707023,0.220283324,0.195071865,0.202029261
AOI-0032,2024-05-18,0.198858294,s2,2024,new,inf,0.253091849,0.273592890,0.261292266,0.273592890,0.261292266,0.268448657,0.259234572,0.268448657,0.259234572,0.268448657,0.259234572,0.268448657,0.259234572
AOI-0032,2024-06-07,0.187790882,s2,2024,new,1.000000000,0.208468953,0.217412037,0.212046187,0.163318990,0.190408968,0.163318990,0.190408968,0.163318990,0.190408968,0.163318990,0.190408968,0.214230093,0.210773409
AOI-0032,2024-06-25,0.212547066,modis,2024,new,inf,0.175832888,0.233152435,0.198760707,0.233152435,0.198760707,0.195684810,0.183773656,0.195684810,0.183773656,0.195684810,0.183773656,0.201524823,0.186109662
AOI-0032,2024-06-26,0.214843435,landsat,2024,new,1.000000000,0.209922235,0.198717673,0.205440410,0.198717673,0.205440410,0.198717673,0.205440410,0.198717673,0.205440410,0.198717673,0.205440410,0.198717673,0.205440410
AOI-0032,2024-07-05,0.163505628,s2,2024,new,inf,0.148104541,0.138270963,0.144171110,0.138270963,0.144171110,0.138270964,0.144171110,0.138270964,0.144171110,0.138270964,0.144171110,0.138270963,0.144171110
AOI-0032,2024-08-26,0.138041403,s2,2024,new,inf,0.174448554,0.187342357,0.179606075,0.187342357,0.179606075,0.186138390,0.179124488,0.186138390,0.179124488,0.186138390,0.179124488,0.187342357,0.179606075
AOI-0032,2024-09-25,0.154967209,s2,2024,new,1.000000000,0.133854026,0.134870589,0.134260651,0.134870589,0.134260651,0.134870589,0.134260651,0.134870589,0.134260651,0.134870589,0.134260651,0.134870589,0.134260651
AOI-0032,2024-10-30,0.105611098,s2,2024,new,1.000000000,0.173485321,0.149893448,0.164048572,0.143671524,0.161559802,0.143671524,0.161559802,0.143671524,0.161559802,0.143671524,0.161559802,0.149883509,0.164044596
AOI-0032,2025-04-05,0.224980924,s2,2025,new,1.000000000,0.338497424,0.288776009,0.318608858,0.288776009,0.318608858,0.288776009,0.318608858,0.288776009,0.318608858,0.288776009,0.318608858,0.288776009,0.318608858
AOI-0032,2025-05-08,0.698387780,s2,2025,new,1.000000000,0.674958330,0.682374076,0.677924628,0.682374076,0.677924628,0.682374076,0.677924628,0.682374076,0.677924628,0.682374076,0.677924628,0.682374076,0.677924628
AOI-0032,2025-05-25,0.792642072,modis,2025,new,1.000000000,0.735867197,0.729058720,0.733143806,0.729058720,0.733143806,0.729058720,0.733143806,0.729058720,0.733143806,0.729058720,0.733143806,0.729074282,0.733150031
AOI-0032,2025-06-22,0.382452944,s2,2025,new,2.000000000,0.350920040,0.314204055,0.336233646,0.314204055,0.336233646,0.314211317,0.336236551,0.314211317,0.336236551,0.314204055,0.336233646,0.314204055,0.336233646
AOI-0032,2025-07-02,0.257547651,s2,2025,new,1.000000000,0.268386782,0.240967862,0.257419214,0.240967862,0.257419214,0.240967862,0.257419214,0.240967862,0.257419214,0.240967862,0.257419214,0.240967862,0.257419214
AOI-0032,2025-07-08,0.232547383,landsat,2025,new,1.000000000,0.213606594,0.181955394,0.200946114,0.259036084,0.231778390,0.259036084,0.231778390,0.259036084,0.231778390,0.258096075,0.231402386,0.182287146,0.201078815
AOI-0032,2025-09-01,0.194868275,landsat,2025,new,1.000000000,0.157439222,0.140434883,0.150637486,0.185736442,0.168758110,0.185736442,0.168758110,0.185736442,0.168758110,0.183071644,0.167692191,0.140798877,0.150783084
AOI-0032,2025-09-02,0.193859176,landsat,2025,new,1.000000000,0.181542754,0.179708412,0.180809017,0.179708412,0.180809017,0.179708412,0.180809017,0.179708412,0.180809017,0.179708412,0.180809017,0.179708412,0.180809017
AOI-0032,2025-09-25,0.126115867,s2,2025,new,1.000000000,0.142700369,0.142401885,0.142580976,0.142401885,0.142580976,0.142401885,0.142580976,0.142401885,0.142580976,0.142401885,0.142580976,0.142424792,0.142590138
AOI-0032,2025-10-05,0.129225854,s2,2025,new,1.000000000,0.149038103,0.156187484,0.151897856,0.156187484,0.151897856,0.156187484,0.151897856,0.156187484,0.151897856,0.156187484,0.151897856,0.156187484,0.151897856
AOI-0032,2025-10-22,0.156672352,s2,2025,new,1.000000000,0.174844879,0.173261965,0.174211713,0.173261965,0.174211713,0.173261965,0.174211713,0.173261965,0.174211713,0.173261965,0.174211713,0.173261965,0.174211713
AOI-0033,2025-04-18,0.180713711,s2,2025,shared,1.000000000,0.209871958,0.182869700,0.199071055,0.182869700,0.199071055,0.182869700,0.199071055,0.182869700,0.199071055,0.182869700,0.199071055,0.182869700,0.199071055
AOI-0033,2025-04-19,0.222310759,landsat,2025,shared,1.000000000,0.218753801,0.186502679,0.205853352,0.247512374,0.230257230,0.247512374,0.230257230,0.247512374,0.230257230,0.247512374,0.230257230,0.186715514,0.205938486
AOI-0033,2025-04-23,0.162128087,s2,2025,shared,1.000000000,0.296844230,0.327039393,0.308922295,0.177420851,0.249074878,0.177420851,0.249074878,0.177420851,0.249074878,0.177420851,0.249074878,0.326689780,0.308782450
AOI-0033,2025-05-04,0.239964660,landsat,2025,shared,1.000000000,0.205055743,0.183987311,0.196628370,0.256521084,0.225641879,0.256521084,0.225641879,0.256521084,0.225641879,0.256521084,0.225641879,0.185458338,0.197216781
AOI-0033,2025-05-08,0.195441241,s2,2025,shared,1.000000000,0.187757174,0.186384077,0.187207935,0.186384077,0.187207935,0.186384077,0.187207935,0.186384077,0.187207935,0.186384077,0.187207935,0.186384077,0.187207935
AOI-0033,2025-06-13,0.747813965,landsat,2025,shared,1.000000000,0.680094567,0.662047631,0.672875792,0.679659466,0.679920526,0.679659466,0.679920526,0.679659466,0.679920526,0.679659466,0.679920526,0.663524116,0.673466387
AOI-0033,2025-06-30,0.656530334,s2,2025,shared,2.000000000,0.652401276,0.646093558,0.649878189,0.646093558,0.649878189,0.646093558,0.649878189,0.646093558,0.649878189,0.646093558,0.649878189,0.646093558,0.649878189
AOI-0033,2025-07-22,0.322030957,s2,2025,shared,2.000000000,0.327238768,0.337517289,0.331350176,0.293467260,0.313730165,0.335376460,0.330493845,0.335376460,0.330493845,0.293467260,0.313730165,0.332946077,0.329521692
AOI-0033,2025-08-01,0.268668749,s2,2025,shared,1.000000000,0.272589826,0.267465264,0.270540001,0.267465264,0.270540001,0.267465264,0.270540001,0.267465264,0.270540001,0.267465264,0.270540001,0.268011942,0.270758672
AOI-0033,2025-08-29,0.286607874,s2,2025,shared,1.000000000,0.284462095,0.247786178,0.269791728,0.247786178,0.269791728,0.247786178,0.269791728,0.247786178,0.269791728,0.247786178,0.269791728,0.247786178,0.269791728
AOI-0033,2025-10-27,0.553295341,landsat,2025,shared,1.000000000,0.507156616,0.582995609,0.537492213,0.582995609,0.537492213,0.582995609,0.537492213,0.582995609,0.537492213,0.582995609,0.537492213,0.582995609,0.537492213
AOI-0034,2025-04-07,0.282869696,modis,2025,new,1.000000000,0.295542205,0.289259616,0.293029169,0.289259616,0.293029169,0.289259616,0.293029169,0.289259616,0.293029169,0.289259616,0.293029169,0.289259616,0.293029169
AOI-0034,2025-05-25,0.378990405,modis,2025,new,1.000000000,0.293049808,0.267914228,0.282995576,0.267914228,0.282995576,0.267914228,0.282995576,0.267914228,0.282995576,0.267914228,0.282995576,0.267890233,0.282985978
AOI-0034,2025-05-28,0.156463818,s2,2025,new,1.000000000,0.148580565,0.133766184,0.142654813,0.133766184,0.142654813,0.133766184,0.142654813,0.133766184,0.142654813,0.133766184,0.142654813,0.133766392,0.142654896
AOI-0034,2025-06-30,0.122604263,s2,2025,new,1.000000000,0.143325719,0.137060395,0.140819590,0.137060395,0.140819590,0.137060395,0.140819590,0.137060395,0.140819590,0.137060395,0.140819590,0.137060395,0.140819590
AOI-0034,2025-07-23,0.187785781,landsat,2025,new,1.000000000,0.148328361,0.135713273,0.143282326,0.202332936,0.169930191,0.202332936,0.169930191,0.202332936,0.169930191,0.202332936,0.169930191,0.136048460,0.143416401
AOI-0034,2025-07-30,0.135585564,s2,2025,new,1.000000000,0.138929698,0.135185719,0.137432106,0.135185719,0.137432106,0.135185719,0.137432106,0.135185719,0.137432106,0.135185719,0.137432106,0.135185719,0.137432106
AOI-0034,2025-09-01,0.180559720,landsat,2025,new,1.000000000,0.151773975,0.140816646,0.147391044,0.181875768,0.163814692,0.181875768,0.163814692,0.181875768,0.163814692,0.181875768,0.163814692,0.141181401,0.147536945
AOI-0034,2025-09-08,0.120010829,s2,2025,new,1.000000000,0.133558032,0.140699257,0.136414522,0.140699257,0.136414522,0.140699257,0.136414522,0.140699257,0.136414522,0.140699257,0.136414522,0.140699798,0.136414739
AOI-0034,2025-09-25,0.144174307,s2,2025,new,1.000000000,0.151391655,0.151042697,0.151252072,0.151042697,0.151252072,0.151042697,0.151252072,0.151042697,0.151252072,0.151042697,0.151252072,0.151071377,0.151263544
