anon_polygon_id,date,hgb,lag,baseline,peer,shock,state,shock_n,state_n,canon,correction,primary_ndvi_pred
AOI-0046,2025-10-02,0.20651161,0.19811076,0.20483144,0.20902772,0.02817337,0.00147417,39,8,False,0.00415230,0.21318002
AOI-0047,2025-05-08,0.76733295,0.76196776,0.76625991,0.77224931,-0.00154097,-0.02515454,19,8,False,0.00102658,0.77327589
AOI-0047,2025-05-16,0.80273639,0.74531252,0.79125161,0.79641670,-0.01713689,-0.01081050,40,8,False,-0.00203001,0.79438669
AOI-0047,2025-05-25,0.75461425,0.71580533,0.74685246,0.74643411,0.04911856,0.02670608,64,8,True,0.00000000,0.74643411
AOI-0047,2025-06-15,0.35179806,0.39422900,0.36028425,0.35810173,-0.01217993,0.00326411,23,8,False,-0.00199020,0.35611153
AOI-0047,2025-07-17,0.16067534,0.19017484,0.16657524,0.16571524,-0.01726271,0.00949576,31,8,False,-0.00306419,0.16265105
AOI-0047,2025-07-18,0.15901687,0.19229212,0.16567192,0.16529360,-0.01324803,0.01454582,44,8,False,-0.00271450,0.16257910
AOI-0047,2025-09-03,0.12278413,0.14281384,0.12679007,0.12872630,-0.00936857,-0.00747585,19,8,False,-0.00103149,0.12769481
AOI-0047,2025-10-15,0.14580560,0.15570980,0.14778644,0.14996058,-0.00379805,0.00719385,8,8,False,-0.00092940,0.14903118
AOI-0047,2025-10-16,0.23705347,0.21165077,0.23197293,0.23375130,0.00879559,0.00714471,67,8,True,0.00000000,0.23375130
AOI-0048,2025-04-07,0.71651314,0.69325900,0.71186231,0.71331224,0.05968037,0.01087458,66,8,True,0.00000000,0.71331224
AOI-0048,2025-04-17,0.72102485,0.70000588,0.71682106,0.71433538,0.00000000,0.01112146,41,8,False,-0.00055607,0.71377931
AOI-0048,2025-05-09,0.76149143,0.73375827,0.75594480,0.75391894,0.03885863,-0.03746769,67,8,True,0.00000000,0.75391894
AOI-0048,2025-09-17,0.18703017,0.18783290,0.18719072,0.18698938,0.01579730,-0.00065066,19,8,False,0.00240213,0.18939151
AOI-0048,2025-09-24,0.18923351,0.18450460,0.18828773,0.18776853,0.02766891,0.00826557,31,8,False,0.00373706,0.19150559
AOI-0049,2025-05-04,0.81428519,0.79461928,0.81035201,0.80244190,0.00731763,-0.02096523,60,8,False,0.00214591,0.80458781
AOI-0049,2025-06-26,0.29044437,0.30525805,0.29340711,0.29681602,0.06903863,-0.01646208,65,8,True,0.00000000,0.29681602
AOI-0049,2025-06-27,0.19153150,0.20464041,0.19415328,0.19839985,0.02904008,-0.01396756,54,8,False,0.00505439,0.20345424
AOI-0049,2025-07-29,0.22334154,0.22710968,0.22409517,0.22174460,0.05129797,0.01655646,29,8,False,0.00686687,0.22861147
AOI-0049,2025-08-06,0.17500295,0.19641635,0.17928563,0.17972808,0.00064041,0.01838346,61,8,False,-0.00082311,0.17890497
AOI-0049,2025-08-12,0.16594413,0.18412963,0.16958123,0.17024868,0.00492083,0.02211226,40,8,False,-0.00036749,0.16988119
AOI-0049,2025-08-17,0.15323131,0.18221903,0.15902885,0.15995008,-0.00008883,0.01928450,54,8,False,-0.00097755,0.15897253
AOI-0049,2025-09-06,0.15668862,0.16017483,0.15738586,0.16112824,0.00285332,-0.00560562,26,8,False,0.00070828,0.16183652
AOI-0049,2025-09-14,0.23817759,0.26163348,0.24286876,0.24143408,0.05483990,-0.00472975,63,8,True,0.00000000,0.24143408
AOI-0049,2025-09-26,0.18120880,0.19866154,0.18469935,0.18331360,0.00020035,-0.00341413,55,8,False,0.00020076,0.18351436
AOI-0049,2025-09-30,0.27746375,0.30806053,0.28358310,0.28119779,0.03748496,-0.00507386,62,8,True,0.00000000,0.28119779
AOI-0049,2025-10-08,0.17176462,0.22941218,0.18329413,0.17836959,-0.01824921,-0.00483467,51,8,False,-0.00249565,0.17587394
AOI-0049,2025-10-16,0.24066331,0.27501646,0.24753394,0.24212734,0.00879559,-0.00452996,67,8,True,0.00000000,0.24212734
AOI-0049,2025-10-28,0.22774428,0.20430495,0.22305642,0.21381962,0.00877973,-0.00448700,16,8,False,0.00154131,0.21536093
AOI-0050,2025-04-14,0.34951954,0.32047425,0.34371048,0.34441834,-0.02229824,0.01492185,43,8,False,-0.00409083,0.34032751
AOI-0050,2025-04-15,0.38287888,0.36548076,0.37939925,0.37939925,0.00692834,0.01496456,4,8,False,0.00029102,0.37969027
AOI-0050,2025-05-25,0.64815867,0.63042078,0.64461109,0.62906150,0.04911856,0.00020423,64,8,True,0.00000000,0.62906150
AOI-0050,2025-06-27,0.48226034,0.47336466,0.48048121,0.47208317,0.02904008,0.01848746,54,8,False,0.00343164,0.47551481
AOI-0050,2025-08-07,0.31533450,0.32417255,0.31710211,0.32012707,-0.01166672,0.00075166,52,8,False,-0.00178759,0.31833948
AOI-0050,2025-08-09,0.30667811,0.32105196,0.30955288,0.31156884,-0.02266645,0.00091252,45,8,False,-0.00344559,0.30812325
AOI-0050,2025-08-13,0.39512156,0.37319636,0.39073652,0.38918251,0.06268806,-0.00205894,69,8,True,0.00000000,0.38918251
AOI-0050,2025-08-17,0.30325683,0.32483252,0.30757197,0.31101368,-0.00008883,0.00602971,54,8,False,-0.00031481,0.31069887
AOI-0050,2025-09-07,0.33385540,0.32952583,0.33298949,0.33375113,0.04209997,-0.00132744,29,8,False,0.00638137,0.34013250
AOI-0050,2025-09-30,0.42988929,0.37977704,0.41986684,0.41662310,0.03748496,-0.01155133,62,8,True,0.00000000,0.41662310
AOI-0050,2025-10-17,0.35913198,0.40310130,0.36792584,0.36528348,0.01880847,-0.01171113,27,8,False,0.00340683,0.36869031
AOI-0050,2025-10-28,0.34556158,0.38112653,0.35267457,0.35379608,0.00877973,-0.01171113,16,8,False,0.00190252,0.35569860
AOI-0051,2010-06-09,0.68878231,0.67541653,0.68610915,0.68610915,,0.01392001,2,8,False,-0.00069600,0.68541315
AOI-0051,2011-06-04,0.58254859,0.60107579,0.58625403,0.58625403,-0.05661548,0.01882875,4,8,False,-0.00943376,0.57682027
AOI-0051,2011-06-05,0.60739432,0.61027317,0.60797009,0.59533235,0.00000000,0.01827881,7,8,False,-0.00091394,0.59441841
AOI-0051,2011-06-12,0.67773307,0.67117072,0.67642060,0.67642060,,0.01297456,2,8,False,-0.00064873,0.67577187
AOI-0051,2011-06-13,0.68420494,0.67171368,0.68170669,0.66121751,-0.00329400,0.01243791,5,8,False,-0.00111600,0.66010151
AOI-0051,2011-09-01,0.56497020,0.55882853,0.56374186,0.56374186,,-0.00065201,1,8,False,0.00003260,0.56377446
AOI-0051,2011-10-11,0.41606271,0.37067205,0.40698458,0.40698458,,-0.00287026,2,8,False,0.00014351,0.40712809
AOI-0051,2012-04-27,0.46216615,0.46968035,0.46366899,0.46366899,-0.03771613,0.00423652,3,8,False,-0.00586925,0.45779974
AOI-0051,2012-05-22,0.66027011,0.64229143,0.65667437,0.65667437,0.00000000,0.00250047,7,8,False,-0.00012502,0.65654935
AOI-0051,2012-08-12,0.44727227,0.42242867,0.44230355,0.44230355,0.00000000,-0.00145436,14,8,True,0.00000000,0.44230355
AOI-0051,2012-08-26,0.36059365,0.36330228,0.36113538,0.36113538,0.00000000,-0.00811170,6,8,False,0.00040558,0.36154096
AOI-0051,2012-08-28,0.42649649,0.37915533,0.41702826,0.41702826,0.00000000,-0.00234615,14,8,True,0.00000000,0.41702826
AOI-0051,2012-09-18,0.34019137,0.32513582,0.33718026,0.33718026,-0.05016847,-0.00864344,3,8,False,-0.00709310,0.33008716
AOI-0051,2012-10-13,0.36880837,0.38817623,0.37268194,0.37268194,-0.01040933,-0.00614037,6,8,False,-0.00125438,0.37142756
AOI-0051,2013-05-01,0.77011057,0.74429453,0.76494736,0.75866687,-0.00144689,0.00533391,6,8,False,-0.00048373,0.75818314
AOI-0051,2013-07-19,0.41488497,0.44783476,0.42147493,0.41978908,-0.03279919,0.01751052,3,8,False,-0.00579540,0.41399368
AOI-0051,2013-07-28,0.51534075,0.48385359,0.50904332,0.49855603,0.01239715,0.04890274,12,8,True,0.00000000,0.49855603
AOI-0051,2013-08-29,0.42442001,0.47266241,0.43406849,0.43350451,0.00000000,0.01387982,14,8,True,0.00000000,0.43350451
AOI-0051,2013-10-07,0.46480741,0.47376019,0.46659796,0.46046102,,-0.00660154,2,8,False,0.00033008,0.46079110
AOI-0051,2013-10-16,0.53606995,0.51132960,0.53112188,0.53112188,0.03237205,-0.00701504,14,8,True,0.00000000,0.53112188
AOI-0051,2014-04-18,0.78866778,0.75475928,0.78188608,0.78370214,0.01574920,-0.04725070,6,8,False,0.00472491,0.78842705
AOI-0051,2014-06-05,0.70116698,0.65485389,0.69190436,0.68811426,-0.00346117,-0.00578188,6,8,False,-0.00023008,0.68788418
AOI-0051,2014-06-10,0.56648829,0.57411307,0.56801325,0.56588417,0.04146349,0.00898805,15,8,True,0.00000000,0.56588417
AOI-0051,2014-06-28,0.51406820,0.51091449,0.51343745,0.50606012,,0.02633632,2,8,False,-0.00131682,0.50474330
AOI-0051,2014-09-08,0.37458268,0.37439016,0.37454418,0.37454418,,-0.00317076,0,8,False,0.00015854,0.37470272
AOI-0051,2014-09-16,0.36803876,0.36073593,0.36657819,0.37322249,,-0.00050220,2,8,False,0.00002511,0.37324760
AOI-0051,2015-04-07,0.39586394,0.37585744,0.39186264,0.40111430,0.01408732,0.00346965,16,8,True,0.00000000,0.40111430
AOI-0051,2015-05-23,0.75782044,0.71976694,0.75020974,0.71741305,0.00559089,0.00636844,6,8,False,0.00052021,0.71793326
AOI-0051,2015-06-10,0.74864439,0.75762905,0.75044132,0.73970340,0.00000000,0.00838429,17,8,True,0.00000000,0.73970340
AOI-0051,2015-06-15,0.76060158,0.78016199,0.76451366,0.76451366,,0.00781542,1,8,False,-0.00039077,0.76412289
AOI-0051,2015-06-26,0.68615394,0.69366803,0.68765676,0.67320058,0.00028490,0.01053541,16,8,True,0.00000000,0.67320058
AOI-0051,2015-09-14,0.38062032,0.37410888,0.37931803,0.38429759,0.04064686,-0.00066824,17,8,True,0.00000000,0.38429759
AOI-0051,2015-09-20,0.34204661,0.31573537,0.33678436,0.34762908,-0.00626007,0.00259308,6,8,False,-0.00106866,0.34656042
AOI-0051,2015-10-06,0.27862108,0.29073274,0.28104341,0.28424524,-0.04146561,0.00286889,5,8,False,-0.00636329,0.27788195
AOI-0051,2016-04-06,0.73575825,0.75729044,0.74006469,0.73639458,0.03941300,0.01263353,14,8,True,0.00000000,0.73639458
AOI-0051,2016-06-25,0.47228999,0.52447745,0.48272749,0.48960667,0.03663475,0.00932184,14,8,True,0.00000000,0.48960667
AOI-0051,2016-07-12,0.44944392,0.45968368,0.45149188,0.44515295,0.00000000,-0.01294226,7,8,False,0.00064711,0.44580006
AOI-0051,2016-08-28,0.41821908,0.41692433,0.41796013,0.40859867,0.03213387,-0.00330950,17,8,True,0.00000000,0.40859867
AOI-0051,2016-09-14,0.35411297,0.33723022,0.35073642,0.36304384,0.01208653,-0.00407673,6,8,False,0.00201682,0.36506066
AOI-0051,2016-09-29,0.36076187,0.22680045,0.33396959,0.35426918,0.03185367,-0.05133879,15,8,True,0.00000000,0.35426918
AOI-0051,2016-10-24,0.25743510,0.06148943,0.21824597,0.23416972,-0.06529344,-0.07673586,4,8,False,-0.00595722,0.22821250
AOI-0051,2017-05-28,0.53043815,0.54821890,0.53399430,0.53399430,0.01241210,0.00395699,5,8,False,0.00166397,0.53565827
AOI-0051,2017-06-21,0.66815218,0.63518972,0.66155969,0.66155969,-0.01962429,-0.04089179,7,8,False,-0.00089905,0.66066064
AOI-0051,2017-06-28,0.64896188,0.63966651,0.64710281,0.64710281,-0.00887803,-0.03694386,4,8,False,0.00051549,0.64761830
AOI-0051,2017-07-06,0.63529490,0.63237390,0.63471070,0.63471070,-0.13001680,-0.02769063,3,8,False,-0.01811799,0.61659271
AOI-0051,2017-07-23,0.68540530,0.66463176,0.68125060,0.68125060,0.00000000,-0.00695788,4,8,False,0.00034789,0.68159849
AOI-0051,2017-09-25,0.32062584,0.34713301,0.32592728,0.32592728,-0.01571894,-0.02113372,11,8,False,-0.00130115,0.32462613
AOI-0051,2017-09-30,0.38456820,0.34571854,0.37679827,0.37679827,0.00848314,-0.00389367,16,8,True,0.00000000,0.37679827
AOI-0051,2017-10-16,0.30378055,0.24475535,0.29197551,0.29197551,0.00000000,-0.00252650,4,8,True,0.00000000,0.29197551
AOI-0051,2018-04-11,0.41304229,0.38794197,0.40802222,0.42498452,-0.02316472,-0.02175772,12,8,False,-0.00238682,0.42259770
AOI-0051,2018-04-28,0.63081132,0.57968285,0.62058563,0.60034311,-0.01972420,-0.02613757,8,8,False,-0.00165175,0.59869136
AOI-0051,2018-04-29,0.66680521,0.61060397,0.65556496,0.66365542,0.00332264,-0.02594714,7,8,False,0.00179575,0.66545117
AOI-0051,2018-05-30,0.77495167,0.69009253,0.75797984,0.74602363,-0.03581199,0.03846455,5,8,False,-0.00729503,0.73872860
AOI-0051,2018-06-26,0.38154392,0.35955148,0.37714543,0.37780550,0.02299248,0.01037131,18,8,True,0.00000000,0.37780550
AOI-0051,2018-07-02,0.27927439,0.26955203,0.27732992,0.27437242,-0.01852387,0.01437836,16,8,False,-0.00349750,0.27087492
AOI-0051,2018-08-02,0.33507841,0.38995535,0.34605380,0.34605380,,0.03813330,0,8,False,-0.00190666,0.34414714
AOI-0051,2018-08-18,0.30568808,0.34677206,0.31390488,0.30601893,-0.01290091,0.03601621,3,8,False,-0.00373595,0.30228298
AOI-0051,2018-09-14,0.37744906,0.33005224,0.36796969,0.36484466,0.02282745,0.00941065,14,8,True,0.00000000,0.36484466
AOI-0051,2018-09-19,0.29104571,0.28969922,0.29077641,0.29316033,-0.02830303,-0.00251672,3,8,False,-0.00411962,0.28904071
AOI-0051,2018-10-14,0.24917278,0.25970529,0.25127928,0.25196550,-0.02085009,0.00510420,7,8,False,-0.00338272,0.24858278
AOI-0051,2019-05-17,0.82318322,0.80196919,0.81894042,0.80443834,-0.06060918,-0.00342212,3,8,False,-0.00892027,0.79551807
AOI-0051,2019-05-31,0.77710072,0.67178145,0.75603687,0.75560518,-0.03164287,0.00270890,10,8,False,-0.00488187,0.75072331
AOI-0051,2019-06-25,0.28559867,0.26592671,0.28166428,0.27714772,-0.02196028,-0.00905064,8,8,False,-0.00284151,0.27430621
AOI-0051,2019-06-30,0.25179429,0.26576873,0.25458918,0.26181491,0.00599554,-0.00793560,10,8,False,0.00129611,0.26311102
AOI-0051,2019-07-29,0.34663596,0.36508657,0.35032608,0.34107417,0.00101337,-0.00652854,8,8,False,0.00047843,0.34155260
AOI-0051,2019-08-05,0.33506948,0.35244330,0.33854425,0.33431083,-0.02687680,-0.02022109,3,8,False,-0.00302047,0.33129036
AOI-0051,2019-08-13,0.37561137,0.33392172,0.36727344,0.36081915,0.06965199,-0.01052595,16,8,True,0.00000000,0.36081915
AOI-0051,2019-08-22,0.27649457,0.30112452,0.28142056,0.28231624,0.00755816,-0.01385535,9,8,False,0.00182649,0.28414273
AOI-0051,2019-09-13,0.25450176,0.22620239,0.24884189,0.24564852,-0.00316537,0.03240675,10,8,False,-0.00209514,0.24355338
AOI-0051,2019-10-16,0.34945275,0.32234408,0.34403102,0.34971400,0.06172663,-0.02490081,17,8,True,0.00000000,0.34971400
AOI-0051,2020-04-26,0.46192220,0.42891727,0.45532121,0.46300550,0.00000000,0.01161535,5,8,False,-0.00058077,0.46242473
AOI-0051,2020-06-09,0.73274691,0.73410404,0.73301834,0.73634034,0.09872051,0.00036245,15,8,True,0.00000000,0.73634034
AOI-0051,2020-07-04,0.49514630,0.49738861,0.49559476,0.48679472,-0.01805894,-0.00027352,11,8,False,-0.00269517,0.48409955
AOI-0051,2020-07-27,0.40343428,0.37319765,0.39738695,0.38885005,0.05864919,-0.00123698,13,8,True,0.00000000,0.38885005
AOI-0051,2020-08-31,0.35750885,0.32277041,0.35056116,0.34658434,0.03135304,-0.02016638,4,8,False,0.00571128,0.35229562
AOI-0051,2020-09-07,0.28002178,0.29512230,0.28304189,0.27825432,-0.03581981,0.01351569,10,8,False,-0.00604876,0.27220556
AOI-0051,2020-10-27,0.16925387,0.13538088,0.16247927,0.17621729,0.00000000,0.00271503,8,8,False,-0.00013575,0.17608154
AOI-0051,2021-05-06,0.77315032,0.73702352,0.76592496,0.76592496,,-0.04860079,1,8,False,0.00243004,0.76835500
AOI-0051,2021-06-23,0.51083304,0.51410750,0.51148794,0.51148794,-0.01704495,-0.03736412,3,8,False,-0.00068854,0.51079940
AOI-0051,2021-07-19,0.28320998,0.34874801,0.29631758,0.29592341,-0.00831092,0.01473901,15,8,False,-0.00198359,0.29393982
AOI-0051,2021-07-28,0.38974249,0.34575555,0.38094510,0.38256194,0.00827202,-0.00024597,15,8,True,0.00000000,0.38256194
AOI-0051,2021-08-23,0.37492994,0.41191696,0.38232734,0.37248873,-0.00357517,0.02609839,10,8,False,-0.00184119,0.37064754
AOI-0051,2021-08-28,0.39188132,0.36508009,0.38652108,0.37677002,0.00000000,0.03423557,13,8,False,-0.00171178,0.37505824
AOI-0051,2021-08-29,0.46479303,0.41029168,0.45389276,0.45065034,0.04540903,0.03469155,15,8,True,0.00000000,0.45065034
AOI-0051,2021-09-03,0.40206239,0.37464077,0.39657806,0.39657806,,0.03466307,2,8,False,-0.00173315,0.39484491
AOI-0051,2021-09-07,0.36679603,0.34855085,0.36314699,0.35658873,-0.00243076,0.03621376,12,8,False,-0.00217530,0.35441343
AOI-0051,2021-10-02,0.32488041,0.29030852,0.31796603,0.31610571,-0.00137204,0.00881477,10,8,False,-0.00064654,0.31545917
AOI-0051,2021-10-21,0.29674237,0.28121823,0.29363754,0.29363754,0.00342295,0.01596033,6,8,False,-0.00028457,0.29335297
AOI-0051,2022-05-09,0.50468437,0.56611171,0.51696984,0.50567450,0.00354142,-0.02580978,16,8,True,0.00000000,0.50567450
AOI-0051,2022-05-26,0.48496668,0.48186719,0.48434678,0.49173830,0.00477484,-0.01234988,5,8,False,0.00133372,0.49307202
AOI-0051,2022-05-27,0.41272574,0.45828899,0.42183839,0.42183839,-0.02358743,-0.01306002,6,8,False,-0.00288511,0.41895328
AOI-0051,2022-06-11,0.61205756,0.61444634,0.61253532,0.61796249,0.00364499,-0.04068836,12,8,False,0.00258117,0.62054366
AOI-0051,2022-06-19,0.69656652,0.69130048,0.69551331,0.69192632,0.00000000,-0.02122569,10,8,False,0.00106128,0.69298760
AOI-0051,2022-06-30,0.75867742,0.72211869,0.75136568,0.75116561,0.03307322,-0.01911551,10,8,False,0.00591676,0.75708237
AOI-0051,2022-07-09,0.76979481,0.71723938,0.75928372,0.75429939,-0.04849285,0.00403110,11,8,False,-0.00747548,0.74682391
AOI-0051,2022-07-12,0.74245715,0.72456206,0.73887814,0.73534464,0.00000000,-0.01761912,14,8,True,0.00000000,0.73534464
AOI-0051,2022-07-22,0.68388229,0.71009782,0.68912540,0.68912540,0.01248117,-0.03311523,3,8,False,0.00352794,0.69265334
AOI-0051,2022-07-24,0.68848248,0.70121694,0.69102937,0.69745651,-0.02613243,-0.03312100,13,8,False,-0.00226381,0.69519270
AOI-0051,2022-07-29,0.72387985,0.72516246,0.72413637,0.72311697,-0.01383916,-0.03454508,14,8,False,-0.00034862,0.72276835
AOI-0051,2022-08-13,0.66301923,0.64176163,0.65876771,0.66264375,0.01115557,0.00002755,17,8,True,0.00000000,0.66264375
AOI-0051,2022-08-28,0.52614963,0.52569365,0.52605843,0.52255413,-0.04182123,-0.00249011,12,8,False,-0.00614868,0.51640545
AOI-0051,2022-09-06,0.46840823,0.44280081,0.46328675,0.46948644,0.00000000,0.01192852,3,8,False,-0.00059643,0.46889001
AOI-0051,2022-09-14,0.47250568,0.46531056,0.47106665,0.47666347,0.01771263,0.03240194,14,8,True,0.00000000,0.47666347
AOI-0051,2022-10-07,0.35744104,0.35539743,0.35703232,0.35931967,0.00000000,-0.01348893,11,8,False,0.00067445,0.35999412
AOI-0051,2022-10-15,0.33479672,0.31854674,0.33154673,0.34053387,0.01050194,-0.01622151,5,8,False,0.00238637,0.34292024
AOI-0051,2023-04-23,0.85972388,0.83690457,0.85516002,0.85163021,0.04062987,-0.00916489,17,8,True,0.00000000,0.85163021
AOI-0051,2023-07-31,0.36212178,0.37500643,0.36469871,0.36602181,0.00291783,-0.01510524,10,8,False,0.00119294,0.36721475
AOI-0051,2023-08-28,0.35982051,0.32926336,0.35370908,0.35135774,-0.00719767,-0.00021243,13,8,False,-0.00106903,0.35028871
AOI-0051,2023-09-09,0.32263510,0.32026340,0.32216076,0.32216076,,-0.00820306,0,8,False,0.00041015,0.32257091
AOI-0051,2023-09-27,0.39406840,0.36260805,0.38777633,0.38397068,-0.00090158,-0.00237622,14,8,False,-0.00001643,0.38395425
AOI-0051,2023-10-04,0.36509683,0.34404668,0.36088680,0.35872631,-0.01016800,0.00374417,15,8,False,-0.00171241,0.35701390
AOI-0051,2024-04-05,0.32808533,0.29404615,0.32127750,0.33540818,0.00000000,0.01174399,4,8,False,-0.00058720,0.33482098
AOI-0051,2024-05-04,0.42931818,0.40176568,0.42380768,0.42482856,0.00486396,-0.01385779,11,8,False,0.00142248,0.42625104
AOI-0051,2024-05-22,0.51855337,0.55765153,0.52637301,0.52079231,-0.00517462,-0.00466059,4,8,False,-0.00054316,0.52024915
AOI-0051,2024-06-03,0.52414306,0.57426585,0.53416762,0.52334874,-0.00247868,0.01517034,8,8,False,-0.00113032,0.52221842
AOI-0051,2024-06-23,0.48154318,0.47712217,0.48065898,0.48257598,-0.01381493,0.01653489,7,8,False,-0.00289898,0.47967700
AOI-0051,2024-07-28,0.32147269,0.33514851,0.32420785,0.32038076,-0.00204379,0.01315317,5,8,False,-0.00096423,0.31941653
AOI-0051,2024-08-27,0.24396413,0.27121915,0.24941513,0.25279996,-0.02536113,0.03188042,8,8,False,-0.00539819,0.24740177
AOI-0051,2024-09-03,0.26363076,0.27826806,0.26655822,0.27237214,0.00000000,0.03967953,7,8,False,-0.00198398,0.27038816
AOI-0051,2024-10-01,0.28566500,0.25474054,0.27948011,0.27982010,0.00659322,-0.01324410,12,8,False,0.00165119,0.28147129
AOI-0051,2024-10-05,0.28261480,0.25589770,0.27727138,0.28109293,0.02423041,-0.01447830,3,8,False,0.00435848,0.28545141
AOI-0051,2024-10-06,0.27419556,0.23162403,0.26568125,0.26756141,-0.00659322,-0.01481295,12,8,False,-0.00024834,0.26731307
AOI-0051,2024-10-15,0.32028915,0.34773584,0.32577849,0.32749702,0.02355462,-0.01861305,13,8,True,0.00000000,0.32749702
AOI-0051,2025-05-09,0.83577942,0.83016943,0.83465742,0.83150802,0.03885863,0.00520155,67,8,True,0.00000000,0.83150802
AOI-0051,2025-06-10,0.47306384,0.49087657,0.47662639,0.47350145,0.00000000,-0.00941271,65,8,True,0.00000000,0.47350145
AOI-0051,2025-06-27,0.38314606,0.34221108,0.37495906,0.36746869,0.02904008,0.00324540,54,8,False,0.00419374,0.37166243
AOI-0051,2025-07-05,0.31083848,0.31125118,0.31092102,0.30603532,-0.00118909,-0.01739844,50,8,False,0.00069156,0.30672688
AOI-0051,2025-07-10,0.20262857,0.25118089,0.21233903,0.21329765,-0.03499475,-0.01582923,60,8,False,-0.00445775,0.20883990
AOI-0051,2025-08-05,0.21341609,0.21880392,0.21449366,0.21875038,0.00511158,0.04789881,11,8,False,-0.00162820,0.21712218
AOI-0051,2025-08-12,0.16305625,0.20390911,0.17122682,0.17306156,0.00492083,0.04966675,40,8,False,-0.00174521,0.17131635
AOI-0051,2025-09-15,0.20704537,0.22416592,0.21046948,0.21125606,-0.00294628,0.00481246,63,8,False,-0.00068257,0.21057349
AOI-0051,2025-09-16,0.20398368,0.22331674,0.20785029,0.20620330,-0.00934341,0.00439192,52,8,False,-0.00162111,0.20458219
AOI-0052,2025-04-19,0.17530232,0.21539400,0.18332066,0.18186590,0.01598667,0.01333952,56,8,False,0.00173102,0.18359692
AOI-0052,2025-06-08,0.36116900,0.39425197,0.36778559,0.37907150,-0.03058925,-0.01811452,52,8,False,-0.00368266,0.37538884
AOI-0052,2025-06-11,0.48174883,0.46779096,0.47895725,0.47937522,0.01085835,-0.02075645,36,8,False,0.00266658,0.48204180
AOI-0052,2025-07-05,0.69026216,0.65962348,0.68413443,0.67448126,-0.00118909,0.04411922,50,8,False,-0.00238432,0.67209694
AOI-0052,2025-07-18,0.31668345,0.37608788,0.32856434,0.32909633,-0.01324803,0.00716949,44,8,False,-0.00234568,0.32675065
AOI-0052,2025-08-22,0.14598480,0.13205489,0.14319882,0.14779300,-0.00994513,-0.00752575,48,8,False,-0.00111548,0.14667752
AOI-0052,2025-08-27,0.14850886,0.12902103,0.14461129,0.14706190,0.00000000,-0.00202246,44,8,False,0.00010112,0.14716302
AOI-0052,2025-09-06,0.15993801,0.14830260,0.15761093,0.15963707,0.00285332,-0.00033535,26,8,False,0.00044477,0.16008184
AOI-0052,2025-09-14,0.22739220,0.24705356,0.23132447,0.22846366,0.05483990,0.00065079,63,8,True,0.00000000,0.22846366
AOI-0052,2025-10-17,0.27179414,0.21988962,0.26141323,0.25277956,0.01880847,-0.00384291,27,8,False,0.00301342,0.25579298
AOI-0053,2025-04-11,0.73290071,0.71718648,0.72975787,0.72760008,-0.02957096,0.00274337,16,8,False,-0.00457281,0.72302727
AOI-0053,2025-04-14,0.78906879,0.74518107,0.78029125,0.77122359,-0.02229824,0.00286118,43,8,False,-0.00348780,0.76773579
AOI-0053,2025-04-16,0.76590651,0.76803505,0.76633222,0.75675475,-0.01990265,0.00293637,46,8,False,-0.00313222,0.75362253
AOI-0053,2025-04-19,0.80049183,0.79588825,0.79957111,0.79948517,0.01598667,0.00304378,56,8,False,0.00224581,0.80173098
AOI-0053,2025-04-23,0.82939133,0.83479076,0.83047122,0.82911208,0.01813347,0.00317647,60,8,True,0.00000000,0.82911208
AOI-0053,2025-06-26,0.36559444,0.33444473,0.35936450,0.36336229,0.06903863,-0.03542600,65,8,True,0.00000000,0.36336229
AOI-0053,2025-07-28,0.17619366,0.17311596,0.17557812,0.17076357,0.02596977,-0.00191695,69,8,True,0.00000000,0.17076357
AOI-0053,2025-08-02,0.14895901,0.14472084,0.14811137,0.14610522,-0.01551968,0.00067651,42,8,False,-0.00236178,0.14374344
AOI-0053,2025-08-09,0.13909157,0.14135885,0.13954502,0.13723101,-0.02266645,-0.01016130,45,8,False,-0.00289190,0.13433911
AOI-0053,2025-08-12,0.15211221,0.13911678,0.14951313,0.14781674,0.00492083,0.00286700,40,8,False,0.00059477,0.14841151
AOI-0053,2025-08-29,0.15730161,0.13721674,0.15328463,0.15177591,0.00204728,-0.00218376,70,8,True,0.00000000,0.15177591
AOI-0053,2025-09-01,0.13411858,0.14699535,0.13669393,0.13504341,-0.00663205,-0.00301309,67,8,False,-0.00084415,0.13419926
AOI-0053,2025-09-07,0.19140803,0.17868451,0.18886333,0.18730058,0.04209997,-0.01386435,29,8,False,0.00700821,0.19430879
AOI-0053,2025-09-11,0.15732046,0.13627117,0.15311060,0.15289089,0.00000000,-0.00978979,34,8,False,0.00048949,0.15338038
AOI-0053,2025-09-14,0.24137405,0.23758758,0.24061675,0.23620500,0.05483990,-0.00944186,63,8,True,0.00000000,0.23620500
AOI-0053,2025-09-15,0.16997053,0.15583922,0.16714427,0.16961498,-0.00294628,-0.00932608,63,8,False,0.00002436,0.16963934
AOI-0053,2025-09-21,0.15431601,0.14866819,0.15318644,0.15358301,-0.01269631,-0.01087707,49,8,False,-0.00136059,0.15222242
AOI-0053,2025-09-26,0.16617376,0.15977762,0.16489454,0.16571947,0.00020035,-0.01122028,55,8,False,0.00059107,0.16631054
