anon_polygon_id,date,local_feature
AOI-0032,2024-10-15,0.0536484654
AOI-0032,2024-10-23,0.0009069367
AOI-0032,2025-05-06,0.0020769810
AOI-0032,2025-05-28,-0.0318035358
AOI-0032,2025-06-30,0.0132339977
AOI-0032,2025-07-07,-0.0997300755
AOI-0032,2025-07-10,-0.0575386646
AOI-0032,2025-08-13,0.0676581100
AOI-0032,2025-08-16,-0.0105624391
AOI-0032,2025-08-24,-0.0299814618
AOI-0032,2025-08-31,-0.0085789957
AOI-0032,2025-09-03,0.0109690576
AOI-0032,2025-10-08,-0.0009466253
AOI-0033,2025-04-28,-0.0015498191
AOI-0033,2025-05-20,0.0380361532
AOI-0033,2025-06-10,0.1260704855
AOI-0033,2025-06-22,-0.0433454934
AOI-0033,2025-07-05,-0.0205039150
AOI-0033,2025-07-10,-0.0575386646
AOI-0033,2025-09-15,-0.0090030380
AOI-0034,2025-04-25,-0.0213689479
AOI-0034,2025-05-06,0.0020769810
AOI-0034,2025-05-09,0.0726855634
AOI-0034,2025-06-10,0.1260704855
AOI-0034,2025-06-15,-0.0194372224
AOI-0034,2025-06-21,0.0440519392
AOI-0034,2025-07-07,-0.0997300755
AOI-0034,2025-07-10,-0.0575386646
AOI-0034,2025-07-16,0.0567104906
AOI-0034,2025-08-31,-0.0085789957
AOI-0034,2025-09-13,-0.0044441198
AOI-0034,2025-09-23,-0.0122290858
AOI-0034,2025-10-02,-0.0040776126
AOI-0034,2025-10-16,0.0322356291
AOI-0035,2025-05-16,-0.0791593381
AOI-0035,2025-05-20,0.0380361532
AOI-0035,2025-06-05,-0.0331483916
AOI-0035,2025-06-07,-0.0156424919
AOI-0035,2025-06-10,0.1260704855
AOI-0035,2025-07-30,-0.0079324169
AOI-0035,2025-08-31,-0.0085789957
AOI-0035,2025-09-26,0.0441202116
AOI-0035,2025-09-28,-0.0041579655
AOI-0035,2025-10-02,-0.0040776126
AOI-0035,2025-10-30,-0.0093629940
AOI-0036,2025-05-16,-0.1060073277
AOI-0036,2025-07-16,0.0600474156
AOI-0036,2025-08-01,-0.0084000034
AOI-0036,2025-08-09,-0.0243861663
AOI-0036,2025-08-23,0.0017359424
AOI-0036,2025-10-02,-0.0040776126
AOI-0037,2025-04-07,-0.0070858784
AOI-0037,2025-04-16,0.0024309664
AOI-0037,2025-05-23,0.0261088866
AOI-0037,2025-06-30,0.0087751567
AOI-0037,2025-07-14,-0.0311866154
AOI-0037,2025-07-23,0.0221656285
AOI-0037,2025-08-09,-0.0464935912
AOI-0037,2025-08-16,-0.0038004229
AOI-0037,2025-09-12,-0.0160521497
AOI-0037,2025-09-13,-0.0072284818
AOI-0037,2025-09-23,-0.0084822523
AOI-0037,2025-09-26,0.0293656288
AOI-0037,2025-09-30,0.0079513350
AOI-0037,2025-10-05,-0.0143833067
AOI-0038,2025-04-07,0.0212056864
AOI-0038,2025-04-25,0.0060320948
AOI-0038,2025-06-14,0.0096651576
AOI-0038,2025-07-10,-0.0087439569
AOI-0038,2025-07-15,-0.0071687065
AOI-0038,2025-08-14,-0.0027049587
AOI-0038,2025-09-02,0.0246475919
AOI-0038,2025-10-05,-0.0151844330
AOI-0038,2025-10-08,-0.0143627199
AOI-0038,2025-10-16,0.0251911946
AOI-0039,2025-05-04,0.0182219704
AOI-0039,2025-05-08,0.0038887102
AOI-0039,2025-05-28,0.0254056159
AOI-0039,2025-07-10,-0.0078391982
AOI-0039,2025-08-06,0.0003940068
AOI-0039,2025-08-24,-0.0294778100
AOI-0039,2025-09-08,-0.0241573494
AOI-0039,2025-09-12,-0.0138980991
AOI-0039,2025-09-14,0.0451453382
AOI-0039,2025-09-26,0.0229061814
AOI-0039,2025-10-23,-0.0440059702
AOI-0040,2025-04-02,-0.0097131481
AOI-0040,2025-04-03,0.0212494935
AOI-0040,2025-05-06,-0.0264250095
AOI-0040,2025-06-07,-0.0336318915
AOI-0040,2025-07-08,0.0026663643
AOI-0040,2025-09-12,-0.0138980991
AOI-0040,2025-09-13,-0.0161060207
AOI-0040,2025-09-28,-0.0051912071
AOI-0040,2025-09-30,0.0232005793
AOI-0040,2025-10-02,0.0024656495
AOI-0041,2025-04-23,0.0046746815
AOI-0041,2025-05-20,0.0210366316
AOI-0041,2025-06-22,
AOI-0041,2025-06-27,0.0399531518
AOI-0041,2025-07-23,0.0165940839
AOI-0041,2025-08-19,-0.0064976985
AOI-0041,2025-09-30,0.0232005793
AOI-0042,2025-04-18,-0.0126024607
AOI-0042,2025-05-04,0.0212014505
AOI-0042,2025-06-13,0.0364196456
AOI-0042,2025-07-14,-0.0146256248
AOI-0042,2025-07-16,0.0435035271
AOI-0042,2025-07-24,0.0100531357
AOI-0042,2025-08-17,0.0102843139
AOI-0042,2025-08-19,-0.0067855061
AOI-0042,2025-08-24,-0.0298633804
AOI-0042,2025-08-29,0.0070740964
AOI-0042,2025-09-15,-0.0182487770
AOI-0042,2025-09-17,0.0139139907
AOI-0042,2025-10-02,0.0085368296
AOI-0043,2025-04-24,-0.0151457779
AOI-0043,2025-04-29,0.0164296353
AOI-0043,2025-05-31,-0.0715998067
AOI-0043,2025-06-08,-0.0558579486
AOI-0043,2025-06-15,-0.0510112244
AOI-0043,2025-06-17,-0.0444116670
AOI-0043,2025-06-25,-0.1229214997
AOI-0043,2025-07-07,-0.0805462183
AOI-0043,2025-07-13,-0.0007543200
AOI-0043,2025-08-12,0.0080432847
AOI-0043,2025-09-24,0.0143027624
AOI-0043,2025-10-13,-0.0041621005
AOI-0043,2025-10-15,-0.0021798037
AOI-0044,2010-04-16,-0.0678390368
AOI-0044,2010-04-25,-0.0055999464
AOI-0044,2010-05-09,0.0351711931
AOI-0044,2010-05-18,-0.0527567896
AOI-0044,2010-06-12,-0.0259978713
AOI-0044,2010-06-20,-0.0211924089
AOI-0044,2010-06-28,-0.0201766075
AOI-0044,2010-07-29,0.0014284927
AOI-0044,2010-08-06,-0.0625146322
AOI-0044,2010-10-16,0.0723976863
AOI-0044,2010-10-25,-0.0123856721
AOI-0044,2011-07-16,0.0000000000
AOI-0044,2011-08-01,-0.0006957149
AOI-0044,2011-08-02,-0.0064611573
AOI-0044,2011-10-16,0.0000000000
AOI-0044,2012-04-06,0.0311476030
AOI-0044,2012-05-08,0.0148722238
AOI-0044,2013-05-02,-0.0172980000
AOI-0044,2013-05-03,0.0224726867
AOI-0044,2013-05-11,-0.0497317863
AOI-0044,2014-04-07,0.0000000000
AOI-0044,2014-06-06,-0.0101664713
AOI-0044,2014-06-14,0.0154905298
AOI-0044,2014-06-23,0.0174727232
AOI-0044,2014-08-02,-0.0334355601
AOI-0044,2014-08-09,-0.0539110606
AOI-0044,2014-08-29,0.0135875722
AOI-0044,2014-09-18,-0.0023064992
AOI-0044,2014-09-19,-0.0452011119
AOI-0044,2014-10-04,0.0039510938
AOI-0044,2014-10-12,-0.0445019118
AOI-0044,2014-10-28,-0.0446668641
AOI-0044,2014-10-29,0.0000000000
AOI-0044,2015-06-26,0.0502780371
AOI-0044,2015-07-27,-0.0500538647
AOI-0044,2015-07-28,0.0519579411
AOI-0044,2015-08-29,0.0014080244
AOI-0044,2015-10-08,-0.0450677644
AOI-0044,2015-10-16,0.0140292092
AOI-0044,2016-04-08,-0.0606195537
AOI-0044,2016-05-08,0.0712842739
AOI-0044,2016-05-11,-0.0040622147
AOI-0044,2016-06-20,-0.0481030377
AOI-0044,2016-06-25,0.0505511698
AOI-0044,2016-07-13,-0.0232238450
AOI-0044,2016-07-27,0.0112089437
AOI-0044,2016-09-07,0.0133077601
AOI-0044,2016-09-13,0.0369652752
AOI-0044,2016-10-02,-0.0328626451
AOI-0044,2016-10-26,-0.0226152442
AOI-0044,2017-04-03,0.0167103993
AOI-0044,2017-04-04,-0.0074262343
AOI-0044,2017-04-12,0.0077035230
AOI-0044,2017-06-27,0.0451771745
AOI-0044,2017-06-30,-0.0094308317
AOI-0044,2017-08-10,-0.0162817353
AOI-0044,2017-09-14,0.0479914042
AOI-0044,2018-04-06,0.0000000000
AOI-0044,2018-07-12,-0.0172794761
AOI-0044,2018-07-19,-0.0419926392
AOI-0044,2018-09-30,0.0434706856
AOI-0044,2019-04-25,-0.0081214003
AOI-0044,2019-04-26,-0.0214693417
AOI-0044,2019-06-02,-0.0338727756
AOI-0044,2019-06-12,0.0286190701
AOI-0044,2019-06-20,-0.0908755217
AOI-0044,2019-08-13,0.0990857495
AOI-0044,2019-09-10,-0.0097772751
AOI-0044,2019-09-15,-0.0430750914
AOI-0044,2019-09-16,0.0192335721
AOI-0044,2019-10-10,-0.0154683755
AOI-0044,2020-04-17,-0.0107178308
AOI-0044,2020-04-22,-0.0355464944
AOI-0044,2020-05-17,-0.0547649518
AOI-0044,2020-06-30,0.1168452374
AOI-0044,2020-08-10,-0.0152632564
AOI-0044,2020-09-09,-0.0051666336
AOI-0044,2020-09-10,-0.0005030094
AOI-0044,2020-09-26,-0.0234447936
AOI-0044,2020-09-29,0.0045431229
AOI-0044,2020-10-14,0.0056074671
AOI-0044,2020-10-21,0.0085503639
AOI-0044,2021-05-12,-0.0486429357
AOI-0044,2021-05-17,-0.0025688244
AOI-0044,2021-05-25,0.0787506273
AOI-0044,2021-07-16,-0.0031728575
AOI-0044,2021-07-21,-0.0240392322
AOI-0044,2021-09-30,0.0377529267
AOI-0044,2021-10-07,0.0121280534
AOI-0044,2022-05-27,-0.0368074932
AOI-0044,2022-06-06,-0.0481752267
AOI-0044,2022-06-12,0.0504985667
AOI-0044,2022-07-07,-0.0005727252
AOI-0044,2022-08-10,-0.0121734535
AOI-0044,2022-08-13,0.0301012576
AOI-0044,2022-08-24,0.0104448253
AOI-0044,2022-09-25,0.0523178543
AOI-0044,2022-09-30,0.0562676774
AOI-0044,2023-04-02,-0.0239328655
AOI-0044,2023-04-07,-0.0329396623
AOI-0044,2023-06-06,-0.0157524985
AOI-0044,2023-06-30,0.0523847589
AOI-0044,2023-07-05,-0.0074589536
AOI-0044,2023-07-09,0.0074589536
AOI-0044,2023-07-11,-0.0830487828
AOI-0044,2023-07-16,-0.0377410009
AOI-0044,2023-07-25,0.0617279862
AOI-0044,2023-08-05,-0.0333837561
AOI-0044,2023-08-25,-0.0174122786
AOI-0044,2023-09-30,0.0637983263
AOI-0044,2023-10-14,-0.0057973973
AOI-0044,2024-04-06,-0.0389058503
AOI-0044,2024-04-14,0.0557414832
AOI-0044,2024-06-05,-0.1044278988
AOI-0044,2024-09-06,0.0042934872
AOI-0044,2024-09-21,0.0184047428
AOI-0044,2025-04-02,0.0019795482
AOI-0044,2025-05-20,0.0145532232
AOI-0044,2025-07-06,0.0525488303
AOI-0044,2025-07-10,-0.0432666216
AOI-0044,2025-08-14,-0.0047451226
AOI-0044,2025-09-23,-0.0157821933
AOI-0044,2025-10-03,0.0025800832
AOI-0044,2025-10-15,-0.0063991244
AOI-0045,2025-04-26,-0.0113030819
AOI-0045,2025-06-15,-0.0464727287
AOI-0045,2025-06-27,0.0166434710
AOI-0045,2025-06-29,0.0268063085
AOI-0045,2025-07-31,0.0157151543
AOI-0045,2025-08-13,0.0558394820
AOI-0045,2025-08-15,0.0376390609
AOI-0045,2025-08-16,-0.0050137663
AOI-0045,2025-09-30,0.0463753407
AOI-0045,2025-10-15,-0.0063991244
AOI-0046,2010-06-26,0.0532150921
AOI-0046,2010-07-12,0.0529087123
AOI-0046,2010-09-14,0.0461098476
AOI-0046,2011-05-30,-0.0262735187
AOI-0046,2011-08-17,-0.0025614923
AOI-0046,2012-04-22,0.0424936602
AOI-0046,2012-04-29,-0.0424936602
AOI-0046,2012-06-09,0.0000000000
AOI-0046,2013-04-25,-0.1013410419
AOI-0046,2013-05-09,0.0395217808
AOI-0046,2013-06-11,0.0531636236
AOI-0046,2013-06-27,0.0208138964
AOI-0046,2013-07-21,-0.0542111175
AOI-0046,2013-07-28,0.0711043750
AOI-0046,2013-07-30,0.0000000000
AOI-0046,2014-05-25,0.0791208406
AOI-0046,2014-05-29,0.0068191288
AOI-0046,2014-07-01,-0.0259003763
AOI-0046,2014-07-12,0.0317553055
AOI-0046,2014-08-01,0.0123177360
AOI-0046,2014-08-25,
AOI-0046,2014-09-19,-0.0362731751
AOI-0046,2015-05-17,-0.0053144870
AOI-0046,2015-07-12,0.0721005123
AOI-0046,2015-09-22,-0.0025812261
AOI-0046,2015-10-16,0.0000000000
AOI-0046,2016-05-02,0.0129025890
AOI-0046,2016-05-10,-0.0387548264
AOI-0046,2016-05-18,-0.0066009275
AOI-0046,2016-06-03,-0.0028774779
AOI-0046,2016-06-09,0.0937658703
AOI-0046,2016-07-13,-0.0232238450
AOI-0046,2016-07-30,-0.0145919258
AOI-0046,2016-10-02,-0.0657252903
AOI-0046,2016-10-17,-0.0638380405
AOI-0046,2016-10-25,0.0107135684
AOI-0046,2017-04-13,-0.0145476022
AOI-0046,2017-06-27,0.0505531015
AOI-0046,2017-07-02,-0.0619367215
AOI-0046,2017-07-24,0.0247195151
AOI-0046,2017-08-09,0.0050930912
AOI-0046,2017-08-21,-0.0196192145
AOI-0046,2017-09-10,-0.0053710222
AOI-0046,2017-09-15,-0.0146465148
AOI-0046,2017-10-12,0.0263409270
AOI-0046,2018-05-09,0.0453166849
AOI-0046,2018-06-01,0.0299429335
AOI-0046,2018-07-20,0.0053238503
AOI-0046,2018-08-20,-0.0328883494
AOI-0046,2018-08-29,-0.0073047497
AOI-0046,2018-10-15,0.0044270605
AOI-0046,2018-10-24,0.0594675053
AOI-0046,2019-04-01,0.0131439983
AOI-0046,2019-04-18,0.0502919559
AOI-0046,2019-05-19,0.0004038297
AOI-0046,2019-08-01,-0.0493207295
AOI-0046,2019-09-01,-0.0112599652
AOI-0046,2019-10-20,-0.0514399805
AOI-0046,2020-04-04,0.0303941116
AOI-0046,2020-04-07,0.0122554383
AOI-0046,2020-05-08,0.0634390956
AOI-0046,2020-05-24,0.0516536108
AOI-0046,2020-06-09,0.0695030708
AOI-0046,2020-09-10,-0.0005030094
AOI-0046,2020-09-13,0.0456972420
AOI-0046,2020-09-26,-0.0266500805
AOI-0046,2020-10-21,-0.0125630895
AOI-0046,2021-05-02,-0.0337437710
AOI-0046,2021-05-25,0.1006973587
AOI-0046,2021-07-11,-0.0366383969
AOI-0046,2021-07-28,0.0890075892
AOI-0046,2021-08-13,0.0904193569
AOI-0046,2021-08-20,-0.0975886542
AOI-0046,2021-08-29,0.0336872658
AOI-0046,2021-09-06,0.0053558544
AOI-0046,2022-06-05,0.0016024144
AOI-0046,2022-07-24,-0.0403050874
AOI-0046,2022-07-29,-0.0629753964
AOI-0046,2022-07-30,-0.0070013554
AOI-0046,2022-08-24,-0.0018563080
AOI-0046,2022-08-30,-0.0312859787
AOI-0046,2023-04-02,-0.0239328655
AOI-0046,2023-04-29,0.0144315655
AOI-0046,2023-05-06,0.0491928015
AOI-0046,2023-06-21,-0.1628971342
AOI-0046,2023-06-24,-0.0577400682
AOI-0046,2023-07-22,-0.0096508983
AOI-0046,2023-07-25,0.0617279862
AOI-0046,2023-08-13,0.0244297732
AOI-0046,2023-08-18,0.0171516865
AOI-0046,2023-08-25,-0.0239419041
AOI-0046,2023-08-27,0.0234132860
AOI-0046,2023-08-28,-0.0583871133
AOI-0046,2023-10-13,0.0000000000
AOI-0046,2023-10-29,0.1146838559
AOI-0046,2024-04-06,-0.0484848842
AOI-0046,2024-05-08,0.0864451355
AOI-0046,2024-05-09,0.0034982686
AOI-0046,2024-06-01,-0.0277867518
AOI-0046,2024-06-09,0.1740099286
AOI-0046,2024-07-03,0.0169697596
AOI-0046,2024-07-19,0.0334337272
AOI-0046,2024-08-09,0.0196322659
AOI-0046,2024-08-20,0.0130961505
AOI-0046,2024-08-28,0.0322316988
AOI-0046,2024-09-13,-0.0041939021
AOI-0046,2024-09-22,0.0288507294
AOI-0046,2024-10-13,-0.0334078889
AOI-0046,2025-06-30,-0.0092912183
AOI-0046,2025-07-15,-0.0227443503
AOI-0046,2025-08-07,0.0021656381
AOI-0046,2025-08-15,0.0376390609
AOI-0046,2025-09-24,0.0143027624
AOI-0046,2025-10-02,0.0216423145
AOI-0047,2025-05-08,-0.0457475988
AOI-0047,2025-05-16,-0.0168114838
AOI-0047,2025-05-25,0.0915500870
AOI-0047,2025-06-15,-0.0263943723
AOI-0047,2025-07-17,
AOI-0047,2025-07-18,-0.0282395367
AOI-0047,2025-09-03,0.0015169867
AOI-0047,2025-10-15,-0.0063991244
AOI-0047,2025-10-16,0.0289040019
AOI-0048,2025-04-07,0.0924340388
AOI-0048,2025-04-17,0.0227641276
AOI-0048,2025-05-09,0.1132880669
AOI-0048,2025-09-17,0.0049707758
AOI-0048,2025-09-24,0.0143027624
AOI-0049,2025-05-04,-0.0027752194
AOI-0049,2025-06-26,0.0932784484
AOI-0049,2025-06-27,-0.0052842896
AOI-0049,2025-07-29,0.0470403039
AOI-0049,2025-08-06,0.0294358098
AOI-0049,2025-08-12,-0.0301938461
AOI-0049,2025-08-17,-0.0099748904
AOI-0049,2025-09-06,0.0228739211
AOI-0049,2025-09-14,0.0174894099
AOI-0049,2025-09-26,-0.0310567952
AOI-0049,2025-09-30,0.0507635809
AOI-0049,2025-10-08,-0.0380726857
AOI-0049,2025-10-16,-0.0456462821
AOI-0049,2025-10-28,0.0759633458
AOI-0050,2025-04-14,-0.0191659570
AOI-0050,2025-04-15,0.0194895837
AOI-0050,2025-05-25,0.1288874313
AOI-0050,2025-06-27,0.0106192144
AOI-0050,2025-08-07,-0.0203279756
AOI-0050,2025-08-09,-0.0393859717
AOI-0050,2025-08-13,0.0534072962
AOI-0050,2025-08-17,0.0068759277
AOI-0050,2025-09-07,0.0282396948
AOI-0050,2025-09-30,0.0507635809
AOI-0050,2025-10-17,0.0032805628
AOI-0050,2025-10-28,0.0400378418
AOI-0051,2010-06-09,
AOI-0051,2011-06-04,-0.0110684582
AOI-0051,2011-06-05,0.0139658124
AOI-0051,2011-06-12,0.0090536978
AOI-0051,2011-06-13,-0.0244209721
AOI-0051,2011-09-01,-0.0112925316
AOI-0051,2011-10-11,-0.0409813895
AOI-0051,2012-04-27,-0.0427974926
AOI-0051,2012-05-22,-0.0272342089
AOI-0051,2012-08-12,0.0438704542
AOI-0051,2012-08-26,-0.0438704542
AOI-0051,2012-08-28,0.0403568960
AOI-0051,2012-09-18,-0.0351099587
AOI-0051,2012-10-13,-0.0250801944
AOI-0051,2013-05-01,-0.0025914360
AOI-0051,2013-07-19,0.0061850309
AOI-0051,2013-07-28,-0.0177472916
AOI-0051,2013-08-29,0.0139696985
AOI-0051,2013-10-07,-0.0229598310
AOI-0051,2013-10-16,-0.0528389884
AOI-0051,2014-04-18,-0.0286991708
AOI-0051,2014-06-05,-0.0185928437
AOI-0051,2014-06-10,-0.0140551999
AOI-0051,2014-06-28,0.0144224371
AOI-0051,2014-09-08,-0.1151683270
AOI-0051,2014-09-16,-0.0223892497
AOI-0051,2015-04-07,0.0787932474
AOI-0051,2015-05-23,-0.0143839406
AOI-0051,2015-06-10,0.0119156049
AOI-0051,2015-06-15,0.0176308057
AOI-0051,2015-06-26,-0.0129888436
AOI-0051,2015-09-14,0.0647704933
AOI-0051,2015-09-20,-0.0144138583
AOI-0051,2015-10-06,-0.0620992660
AOI-0051,2016-04-06,0.0621675440
AOI-0051,2016-06-25,-0.0068637382
AOI-0051,2016-07-12,0.0083035312
AOI-0051,2016-08-28,-0.0261445019
AOI-0051,2016-09-14,0.0276640046
AOI-0051,2016-09-29,0.0285648948
AOI-0051,2016-10-24,-0.0343224576
AOI-0051,2017-05-28,-0.0148619046
AOI-0051,2017-06-21,-0.0214415682
AOI-0051,2017-06-28,0.0040038259
AOI-0051,2017-07-06,-0.0252728072
AOI-0051,2017-07-23,-0.0084655290
AOI-0051,2017-09-25,-0.0367922440
AOI-0051,2017-09-30,0.0631224027
AOI-0051,2017-10-16,
AOI-0051,2018-04-11,-0.0460999493
AOI-0051,2018-04-28,-0.0013097070
AOI-0051,2018-04-29,-0.0069964199
AOI-0051,2018-05-30,-0.0050317926
AOI-0051,2018-06-26,0.0193772559
AOI-0051,2018-07-02,0.0332711757
AOI-0051,2018-08-02,-0.0260613355
AOI-0051,2018-08-18,-0.0443711066
AOI-0051,2018-09-14,0.0806833950
AOI-0051,2018-09-19,-0.0331758426
AOI-0051,2018-10-14,-0.0213124009
AOI-0051,2019-05-17,-0.0484564083
AOI-0051,2019-05-31,-0.0212390495
AOI-0051,2019-06-25,-0.0852296787
AOI-0051,2019-06-30,0.0132824375
AOI-0051,2019-07-29,0.0096475024
AOI-0051,2019-08-05,-0.0184874873
AOI-0051,2019-08-13,0.0414338480
AOI-0051,2019-08-22,0.0090455606
AOI-0051,2019-09-13,-0.0349487902
AOI-0051,2019-10-16,0.0407727995
AOI-0051,2020-04-26,-0.0138220377
AOI-0051,2020-06-09,-0.0289713627
AOI-0051,2020-07-04,-0.0240406246
AOI-0051,2020-07-27,0.0175892172
AOI-0051,2020-08-31,0.0513857483
AOI-0051,2020-09-07,-0.1033217621
AOI-0051,2020-10-27,-0.0002033312
AOI-0051,2021-05-06,-0.0333646590
AOI-0051,2021-06-23,-0.0376530701
AOI-0051,2021-07-19,-0.0310571576
AOI-0051,2021-07-28,0.0037299099
AOI-0051,2021-08-23,-0.0039865142
AOI-0051,2021-08-28,-0.0058817915
AOI-0051,2021-08-29,0.0406597948
AOI-0051,2021-09-03,
AOI-0051,2021-09-07,-0.0658868319
AOI-0051,2021-10-02,0.0146409201
AOI-0051,2021-10-21,0.0114050007
AOI-0051,2022-05-09,0.0835845280
AOI-0051,2022-05-26,0.0014128935
AOI-0051,2022-05-27,0.1054074660
AOI-0051,2022-06-11,0.0226378787
AOI-0051,2022-06-19,-0.0708222221
AOI-0051,2022-06-30,0.0244604544
AOI-0051,2022-07-09,-0.0533128055
AOI-0051,2022-07-12,0.0365887022
AOI-0051,2022-07-22,
AOI-0051,2022-07-24,-0.0733205893
AOI-0051,2022-07-29,-0.0496533982
AOI-0051,2022-08-13,0.0622743759
AOI-0051,2022-08-28,-0.0772083089
AOI-0051,2022-09-06,-0.0149230805
AOI-0051,2022-09-14,0.0213674226
AOI-0051,2022-10-07,-0.0181038827
AOI-0051,2022-10-15,-0.0176014307
AOI-0051,2023-04-23,-0.0075592576
AOI-0051,2023-07-31,0.0232885798
AOI-0051,2023-08-28,-0.0887713321
AOI-0051,2023-09-09,
AOI-0051,2023-09-27,-0.0217586681
AOI-0051,2023-10-04,-0.0121002911
AOI-0051,2024-04-05,0.0078834835
AOI-0051,2024-05-04,-0.0336666778
AOI-0051,2024-05-22,-0.0041522543
AOI-0051,2024-06-03,-0.0370224151
AOI-0051,2024-06-23,-0.0489999233
AOI-0051,2024-07-28,-0.0179808322
AOI-0051,2024-08-27,-0.0851188166
AOI-0051,2024-09-03,0.0229387846
AOI-0051,2024-10-01,-0.0170421591
AOI-0051,2024-10-05,0.0374070452
AOI-0051,2024-10-06,-0.0049438524
AOI-0051,2024-10-15,0.0271416801
AOI-0051,2025-05-09,-0.0127864190
AOI-0051,2025-06-10,-0.0385814512
AOI-0051,2025-06-27,0.0216200898
AOI-0051,2025-07-05,0.0680149094
AOI-0051,2025-07-10,-0.0494163449
AOI-0051,2025-08-05,0.0197630798
AOI-0051,2025-08-12,-0.0199438537
AOI-0051,2025-09-15,-0.0011300635
AOI-0051,2025-09-16,-0.0491983779
AOI-0052,2025-04-19,0.0346653736
AOI-0052,2025-06-08,-0.0899578668
AOI-0052,2025-06-11,0.0256124023
AOI-0052,2025-07-05,0.0416809653
AOI-0052,2025-07-18,-0.0283099789
AOI-0052,2025-08-22,-0.0090955311
AOI-0052,2025-08-27,0.0030164381
AOI-0052,2025-09-06,0.0188927064
AOI-0052,2025-09-14,0.0087667013
AOI-0052,2025-10-17,0.0184773721
AOI-0053,2025-04-11,-0.0919701359
AOI-0053,2025-04-14,-0.0173057760
AOI-0053,2025-04-16,-0.0011327053
AOI-0053,2025-04-19,0.0438006141
AOI-0053,2025-04-23,0.0412683878
AOI-0053,2025-06-26,0.0614586262
AOI-0053,2025-07-28,0.0086021048
AOI-0053,2025-08-02,-0.0552413931
AOI-0053,2025-08-09,-0.0356963909
AOI-0053,2025-08-12,-0.0217013002
AOI-0053,2025-08-29,-0.0113180841
AOI-0053,2025-09-01,-0.0325745826
AOI-0053,2025-09-07,0.0200524113
AOI-0053,2025-09-11,0.0122491031
AOI-0053,2025-09-14,0.0109025230
AOI-0053,2025-09-15,-0.0012280857
AOI-0053,2025-09-21,-0.0255696555
AOI-0053,2025-09-26,-0.0123190707
AOI-0053,2025-10-28,0.0065062434
AOI-0054,2025-04-11,-0.0771934068
AOI-0054,2025-04-19,0.0422975092
AOI-0054,2025-05-04,-0.0077640485
AOI-0054,2025-06-03,-0.0337365650
AOI-0054,2025-07-28,0.0098593044
AOI-0054,2025-08-12,-0.0217013002
AOI-0054,2025-09-21,-0.0289036733
AOI-0054,2025-09-30,0.0491053148
AOI-0054,2025-10-16,-0.0272681295
AOI-0055,2025-04-01,0.0000000000
AOI-0055,2025-04-11,-0.0728662485
AOI-0055,2025-05-09,-0.0278639907
AOI-0055,2025-07-04,0.0219862493
AOI-0055,2025-07-05,0.0171075896
AOI-0055,2025-07-08,-0.0853393944
AOI-0055,2025-07-23,-0.1529845475
AOI-0055,2025-08-17,-0.0007273942
AOI-0055,2025-09-14,0.0073077449
AOI-0055,2025-09-22,0.0116762867
AOI-0056,2025-04-23,0.0600543810
AOI-0056,2025-05-24,0.0157998843
AOI-0056,2025-06-10,-0.0492911544
AOI-0056,2025-06-19,0.0129088823
AOI-0056,2025-07-18,-0.0175425791
AOI-0056,2025-07-23,-0.1448503681
AOI-0056,2025-08-09,-0.0353295518
AOI-0056,2025-09-06,0.0112625138
AOI-0056,2025-09-08,-0.0524634881
AOI-0056,2025-10-16,-0.0202182220
AOI-0057,2025-05-04,0.0001266402
AOI-0057,2025-05-09,0.0402951350
AOI-0057,2025-05-19,0.0069883820
AOI-0057,2025-06-26,0.0512102092
AOI-0057,2025-06-27,0.0381047256
AOI-0057,2025-07-10,-0.0856075055
AOI-0057,2025-07-13,-0.0068659255
AOI-0057,2025-07-18,-0.0162792454
AOI-0057,2025-08-05,0.0366897066
AOI-0057,2025-08-27,0.0012101875
AOI-0057,2025-09-01,-0.0369528042
AOI-0057,2025-09-21,-0.0475998034
AOI-0058,2010-04-23,0.0387681967
AOI-0058,2010-08-13,0.0116297876
AOI-0058,2010-08-29,0.0130690945
AOI-0058,2010-09-05,0.0007329949
AOI-0058,2011-04-02,0.0000000000
AOI-0058,2011-04-26,-0.0519724279
AOI-0058,2011-06-12,0.0372067023
AOI-0058,2011-07-15,0.0320202194
AOI-0058,2011-08-29,0.0931884429
AOI-0058,2011-09-01,-0.0187959272
AOI-0058,2011-10-02,0.0332509318
AOI-0058,2011-10-27,-0.0452720754
AOI-0058,2012-04-22,0.0488583501
AOI-0058,2012-06-09,-0.0037652786
AOI-0058,2012-06-23,-0.0252539252
AOI-0058,2012-07-11,0.0347671232
AOI-0058,2012-08-12,0.0296045381
AOI-0058,2012-09-11,-0.0561285224
AOI-0058,2013-04-07,0.0394390797
AOI-0058,2013-04-23,0.0521414972
AOI-0058,2013-05-09,0.0000000000
AOI-0058,2013-06-09,-0.0059086895
AOI-0058,2013-06-10,0.0844100893
AOI-0058,2013-07-11,0.0077585158
AOI-0058,2013-07-19,-0.0102964699
AOI-0058,2013-08-28,0.0337037249
AOI-0058,2013-10-16,-0.0112937246
AOI-0058,2013-10-24,0.0216884728
AOI-0058,2014-04-25,-0.0900520645
AOI-0058,2014-06-05,-0.0447219362
AOI-0058,2014-06-10,0.0054550864
AOI-0058,2014-09-14,0.0325232691
AOI-0058,2015-04-28,-0.0385413188
