anon_polygon_id,date,nearest_same_crop_numeric_days,alpha,base,source_route,pred
AOI-0044,2014-06-06,2.000000000,0.500000000,0.259456850,0.256292669,0.255501624
AOI-0044,2014-06-14,inf,0.250000000,0.247757280,0.243740856,0.245247015
AOI-0044,2014-06-23,2.000000000,0.500000000,0.234499860,0.235490291,0.235737899
AOI-0044,2014-08-02,2.000000000,0.500000000,0.171576870,0.170580557,0.170331479
AOI-0044,2014-08-09,2.000000000,0.500000000,0.167124960,0.168245269,0.168525346
AOI-0044,2014-08-29,2.000000000,0.500000000,0.228287970,0.226878860,0.226526583
AOI-0044,2014-09-18,2.000000000,0.500000000,0.190597620,0.187602371,0.186853559
AOI-0044,2014-09-19,23.000000000,0.250000000,0.165015540,0.157920029,0.160580846
AOI-0044,2014-10-04,2.000000000,0.500000000,0.196874960,0.196037671,0.195828349
AOI-0044,2014-10-12,2.000000000,0.500000000,0.173288480,0.170215073,0.169446721
AOI-0044,2014-10-28,2.000000000,0.500000000,0.203165190,0.194722792,0.192612193
AOI-0044,2014-10-29,2.000000000,0.500000000,0.227867060,0.223719356,0.222682430
AOI-0044,2015-06-26,2.000000000,0.500000000,0.454653990,0.435343057,0.430515324
AOI-0044,2015-07-27,2.000000000,0.500000000,0.229103150,0.231742310,0.232402100
AOI-0044,2015-07-28,2.000000000,0.500000000,0.286560560,0.272363739,0.268814534
AOI-0044,2015-08-29,2.000000000,0.500000000,0.242717330,0.229706496,0.226453788
AOI-0044,2015-10-08,2.000000000,0.500000000,0.195475340,0.198601384,0.199382895
AOI-0044,2015-10-16,23.000000000,0.250000000,0.306066000,0.274319447,0.286224404
AOI-0044,2016-04-08,2.000000000,0.500000000,0.517482420,0.512239863,0.510929224
AOI-0044,2016-05-08,2.000000000,0.500000000,0.837533330,0.843847396,0.845425913
AOI-0044,2016-05-11,2.000000000,0.500000000,0.839236590,0.850066232,0.852773643
AOI-0044,2016-06-20,2.000000000,0.500000000,0.398877260,0.399005133,0.399037101
AOI-0044,2016-06-25,2.000000000,0.500000000,0.369575970,0.365221355,0.364132701
AOI-0044,2016-07-13,23.000000000,0.250000000,0.288471590,0.295093478,0.292610270
AOI-0044,2016-07-27,2.000000000,0.500000000,0.337846640,0.333806730,0.332796752
AOI-0044,2016-09-07,2.000000000,0.500000000,0.205545160,0.205909470,0.206000548
AOI-0044,2016-09-13,2.000000000,0.500000000,0.271358360,0.270506267,0.270293244
AOI-0044,2016-10-02,23.000000000,0.250000000,0.219761690,0.220152652,0.220006041
AOI-0044,2016-10-26,2.000000000,0.500000000,0.214921630,0.210571460,0.209483918
AOI-0044,2017-04-03,2.000000000,0.500000000,0.174635390,0.180137499,0.181513026
AOI-0044,2017-04-04,2.000000000,0.500000000,0.189322760,0.184913410,0.183811073
AOI-0044,2017-04-12,2.000000000,0.500000000,0.214645920,0.217614834,0.218357063
AOI-0044,2017-06-27,23.000000000,0.250000000,0.221848140,0.223205104,0.222696243
AOI-0044,2017-06-30,2.000000000,0.500000000,0.206207340,0.221792778,0.225689138
AOI-0044,2017-08-10,2.000000000,0.500000000,0.165136900,0.160881906,0.159818158
AOI-0044,2017-09-14,2.000000000,0.500000000,0.250221620,0.254688007,0.255804604
AOI-0044,2018-04-06,2.000000000,0.500000000,0.546317520,0.519093255,0.512287189
AOI-0044,2018-07-12,2.000000000,0.500000000,0.245656270,0.231224285,0.227616289
AOI-0044,2018-07-19,2.000000000,0.500000000,0.183422870,0.168496876,0.164765377
AOI-0044,2018-09-30,2.000000000,0.500000000,0.221993570,0.221791189,0.221740594
AOI-0044,2019-04-25,2.000000000,0.500000000,0.374585430,0.378522963,0.379507346
AOI-0044,2019-04-26,2.000000000,0.500000000,0.365796760,0.376142005,0.378728316
AOI-0044,2019-06-02,2.000000000,0.500000000,0.684718020,0.695539618,0.698245017
AOI-0044,2019-06-12,2.000000000,0.500000000,0.468163320,0.460914813,0.459102686
AOI-0044,2019-06-20,2.000000000,0.500000000,0.319009000,0.331047426,0.334057032
AOI-0044,2019-08-13,2.000000000,0.500000000,0.414839090,0.426710035,0.429677771
AOI-0044,2019-09-10,2.000000000,0.500000000,0.166482860,0.165580493,0.165354901
AOI-0044,2019-09-15,2.000000000,0.500000000,0.156682150,0.155968030,0.155789500
AOI-0044,2019-09-16,2.000000000,0.500000000,0.202619420,0.201266889,0.200928756
AOI-0044,2019-10-10,2.000000000,0.500000000,0.192875040,0.189546214,0.188714008
AOI-0044,2020-04-17,2.000000000,0.500000000,0.187631480,0.193883184,0.195446110
AOI-0044,2020-04-22,2.000000000,0.500000000,0.253111850,0.223279980,0.215822012
AOI-0044,2020-05-17,2.000000000,0.500000000,0.199327770,0.199178736,0.199141477
AOI-0044,2020-06-30,2.000000000,0.500000000,0.214869760,0.215061045,0.215108866
AOI-0044,2020-08-10,2.000000000,0.500000000,0.125291340,0.127297782,0.127799392
AOI-0044,2020-09-09,2.000000000,0.500000000,0.143996380,0.146732837,0.147416951
AOI-0044,2020-09-10,23.000000000,0.250000000,0.145916000,0.148259144,0.147380465
AOI-0044,2020-09-26,23.000000000,0.250000000,0.130047140,0.123675264,0.126064718
AOI-0044,2020-09-29,2.000000000,0.500000000,0.166549780,0.151265070,0.147443893
AOI-0044,2020-10-14,2.000000000,0.500000000,0.146970570,0.146558267,0.146455191
AOI-0044,2020-10-21,23.000000000,0.250000000,0.166478790,0.160557131,0.162777753
AOI-0044,2021-05-12,2.000000000,0.500000000,0.676240700,0.663559992,0.660389815
AOI-0044,2021-05-17,2.000000000,0.500000000,0.712239200,0.696091806,0.692054957
AOI-0044,2021-05-25,23.000000000,0.250000000,0.715599260,0.730514605,0.724921351
AOI-0044,2021-07-16,2.000000000,0.500000000,0.207165490,0.222357842,0.226155930
AOI-0044,2021-07-21,2.000000000,0.500000000,0.164002630,0.162920100,0.162649468
AOI-0044,2021-09-30,2.000000000,0.500000000,0.245335890,0.227975317,0.223635174
AOI-0044,2021-10-07,2.000000000,0.500000000,0.160240090,0.173155436,0.176384272
AOI-0044,2022-05-27,2.000000000,0.500000000,0.737183790,0.722612510,0.718969690
AOI-0044,2022-06-06,2.000000000,0.500000000,0.717762050,0.717572803,0.717525491
AOI-0044,2022-06-12,23.000000000,0.250000000,0.692457300,0.697674316,0.695717935
AOI-0044,2022-07-07,2.000000000,0.500000000,0.214173960,0.220223596,0.221736005
AOI-0044,2022-08-10,2.000000000,0.500000000,0.224226960,0.229005632,0.230200300
AOI-0044,2022-08-13,2.000000000,0.500000000,0.276266450,0.289250447,0.292496446
AOI-0044,2022-08-24,24.000000000,0.250000000,0.267290820,0.269735979,0.268819044
AOI-0044,2022-09-25,24.000000000,0.250000000,0.225283220,0.216527735,0.219811042
AOI-0044,2022-09-30,2.000000000,0.500000000,0.270012310,0.271605539,0.272003846
AOI-0044,2023-04-02,inf,0.250000000,0.203666830,0.204517715,0.204198633
AOI-0044,2023-04-07,2.000000000,0.500000000,0.313292530,0.328603623,0.332431396
AOI-0044,2023-06-06,2.000000000,0.500000000,0.223519620,0.214219622,0.211894623
AOI-0044,2023-06-30,2.000000000,0.500000000,0.220127360,0.219152501,0.218908786
AOI-0044,2023-07-05,2.000000000,0.500000000,0.209608830,0.214800617,0.216098564
AOI-0044,2023-07-09,2.000000000,0.500000000,0.182686230,0.201571613,0.206292959
AOI-0044,2023-07-11,2.000000000,0.500000000,0.121191080,0.134230171,0.137489944
AOI-0044,2023-07-16,2.000000000,0.500000000,0.162868990,0.159918620,0.159181028
AOI-0044,2023-07-25,24.000000000,0.250000000,0.208573590,0.204192227,0.205835238
AOI-0044,2023-08-05,2.000000000,0.500000000,0.145652700,0.150907512,0.152221215
AOI-0044,2023-08-25,23.000000000,0.250000000,0.155302740,0.151448578,0.152893889
AOI-0044,2023-09-30,2.000000000,0.500000000,0.279238960,0.278141454,0.277867078
AOI-0044,2023-10-14,2.000000000,0.500000000,0.221236190,0.221768169,0.221901164
AOI-0044,2024-04-06,23.000000000,0.250000000,0.776877860,0.787882130,0.783755529
AOI-0044,2024-04-14,2.000000000,0.500000000,0.826421940,0.833941908,0.835821900
AOI-0044,2024-06-05,23.000000000,0.250000000,0.572819320,0.574617423,0.573943134
AOI-0044,2024-09-06,2.000000000,0.500000000,0.155897540,0.165555152,0.167969555
AOI-0044,2024-09-21,2.000000000,0.500000000,0.149745320,0.160427167,0.163097629
AOI-0044,2025-04-02,1.000000000,0.500000000,0.175700810,0.184015680,0.186094397
AOI-0044,2025-05-20,1.000000000,0.500000000,0.235879670,0.247883917,0.250884979
AOI-0044,2025-07-06,1.000000000,0.500000000,0.218315060,0.221847911,0.222731124
AOI-0044,2025-07-10,1.000000000,0.500000000,0.140500780,0.141266423,0.141457834
AOI-0044,2025-08-14,1.000000000,0.500000000,0.143217180,0.145129906,0.145608087
AOI-0044,2025-09-23,1.000000000,0.500000000,0.149975240,0.150545169,0.150687651
AOI-0044,2025-10-03,1.000000000,0.500000000,0.156037710,0.154392272,0.153980912
AOI-0044,2025-10-15,2.000000000,0.500000000,0.154897360,0.153893635,0.153642704
AOI-0045,2025-04-26,1.000000000,0.500000000,0.211591560,0.204095069,0.202220946
AOI-0045,2025-06-15,1.000000000,0.500000000,0.154773670,0.155043770,0.155111295
AOI-0045,2025-06-27,1.000000000,0.500000000,0.169353400,0.166778292,0.166134515
AOI-0045,2025-06-29,1.000000000,0.500000000,0.210409540,0.213481934,0.214250033
AOI-0045,2025-07-31,1.000000000,0.500000000,0.195187520,0.198174573,0.198921336
AOI-0045,2025-08-13,1.000000000,0.500000000,0.217117100,0.212745662,0.211652803
AOI-0045,2025-08-15,1.000000000,0.500000000,0.198821510,0.195900827,0.195170656
AOI-0045,2025-08-16,1.000000000,0.500000000,0.135690620,0.138297015,0.138948614
AOI-0045,2025-09-30,1.000000000,0.500000000,0.215224850,0.215606912,0.215702428
AOI-0045,2025-10-15,1.000000000,0.500000000,0.161019920,0.156098068,0.154867605
AOI-0046,2010-06-26,2.000000000,0.500000000,0.321454310,0.317887102,0.316995300
AOI-0046,2010-07-12,2.000000000,0.500000000,0.332584430,0.342823533,0.345383309
AOI-0046,2010-09-14,2.000000000,0.500000000,0.387777310,0.386393919,0.386048071
AOI-0046,2011-05-30,2.000000000,0.500000000,0.328537910,0.314199466,0.310614855
AOI-0046,2011-08-17,2.000000000,0.500000000,0.180656040,0.180330242,0.180248793
AOI-0046,2012-04-22,2.000000000,0.500000000,0.414325690,0.422901830,0.425045865
AOI-0046,2012-04-29,2.000000000,0.500000000,0.340456000,0.321419847,0.316660809
AOI-0046,2012-06-09,2.000000000,0.500000000,0.561947140,0.568361417,0.569964986
AOI-0046,2013-04-25,2.000000000,0.500000000,0.231338590,0.243342806,0.246343860
AOI-0046,2013-05-09,2.000000000,0.500000000,0.471776600,0.492304429,0.497436386
AOI-0046,2013-06-11,2.000000000,0.500000000,0.576225770,0.583150489,0.584881669
AOI-0046,2013-06-27,2.000000000,0.500000000,0.374692430,0.368458078,0.366899490
AOI-0046,2013-07-21,2.000000000,0.500000000,0.312569110,0.317586688,0.318841082
AOI-0046,2013-07-28,2.000000000,0.500000000,0.352895660,0.349969735,0.349238254
AOI-0046,2013-07-30,2.000000000,0.500000000,0.284641190,0.278854586,0.277407935
AOI-0046,2014-05-25,2.000000000,0.500000000,0.725338390,0.733483260,0.735519478
AOI-0046,2014-05-29,2.000000000,0.500000000,0.757121800,0.773763026,0.777923333
AOI-0046,2014-07-01,2.000000000,0.500000000,0.312830780,0.314587022,0.315026082
AOI-0046,2014-07-12,2.000000000,0.500000000,0.312312080,0.313091737,0.313286651
AOI-0046,2014-08-01,2.000000000,0.500000000,0.188967570,0.189576501,0.189728734
AOI-0046,2014-08-25,21.000000000,0.250000000,0.142887620,0.145833742,0.144728946
AOI-0046,2014-09-19,21.000000000,0.250000000,0.159644830,0.155372876,0.156974859
AOI-0046,2015-05-17,2.000000000,0.500000000,0.252007590,0.251073892,0.250840468
AOI-0046,2015-07-12,2.000000000,0.500000000,0.352111860,0.348731109,0.347885921
AOI-0046,2015-09-22,2.000000000,0.500000000,0.202471260,0.205066013,0.205714701
AOI-0046,2015-10-16,21.000000000,0.250000000,0.304359630,0.271386447,0.283751391
AOI-0046,2016-05-02,2.000000000,0.500000000,0.826501990,0.826757119,0.826820901
AOI-0046,2016-05-10,2.000000000,0.500000000,0.846010590,0.849537367,0.850419061
AOI-0046,2016-05-18,2.000000000,0.500000000,0.838330340,0.842215542,0.843186843
AOI-0046,2016-06-03,2.000000000,0.500000000,0.719990160,0.707562248,0.704455270
AOI-0046,2016-06-09,2.000000000,0.500000000,0.622090910,0.605180440,0.600952823
AOI-0046,2016-07-13,21.000000000,0.250000000,0.203811680,0.201271095,0.202223814
AOI-0046,2016-07-30,2.000000000,0.500000000,0.257243190,0.245989371,0.243175916
AOI-0046,2016-10-02,21.000000000,0.250000000,0.245164670,0.246596797,0.246059749
AOI-0046,2016-10-17,2.000000000,0.500000000,0.294131330,0.304421887,0.306994526
AOI-0046,2016-10-25,2.000000000,0.500000000,0.311192950,0.308540290,0.307877125
AOI-0046,2017-04-13,2.000000000,0.500000000,0.415452520,0.411594559,0.410630069
AOI-0046,2017-06-27,21.000000000,0.250000000,0.427628610,0.431750218,0.430204615
AOI-0046,2017-07-02,2.000000000,0.500000000,0.333195960,0.336265488,0.337032870
AOI-0046,2017-07-24,2.000000000,0.500000000,0.216241450,0.215593788,0.215431873
AOI-0046,2017-08-09,2.000000000,0.500000000,0.153808300,0.167538874,0.170971518
AOI-0046,2017-08-21,2.000000000,0.500000000,0.144980150,0.149070217,0.150092734
AOI-0046,2017-09-10,2.000000000,0.500000000,0.225872770,0.231046700,0.232340182
AOI-0046,2017-09-15,2.000000000,0.500000000,0.257265710,0.263720090,0.265333685
AOI-0046,2017-10-12,21.000000000,0.250000000,0.317482440,0.302743219,0.308270427
AOI-0046,2018-05-09,2.000000000,0.500000000,0.384031290,0.371188337,0.367977599
AOI-0046,2018-06-01,2.000000000,0.500000000,0.206971130,0.204747226,0.204191250
AOI-0046,2018-07-20,2.000000000,0.500000000,0.184912080,0.188184345,0.189002411
AOI-0046,2018-08-20,2.000000000,0.500000000,0.174194790,0.174950304,0.175139182
AOI-0046,2018-08-29,2.000000000,0.500000000,0.206671850,0.202022998,0.200860785
AOI-0046,2018-10-15,2.000000000,0.500000000,0.185001840,0.186466114,0.186832182
AOI-0046,2018-10-24,2.000000000,0.500000000,0.194682600,0.199858538,0.201152522
AOI-0046,2019-04-01,2.000000000,0.500000000,0.216586280,0.221769375,0.223065149
AOI-0046,2019-04-18,2.000000000,0.500000000,0.341388860,0.353477904,0.356500165
AOI-0046,2019-05-19,2.000000000,0.500000000,0.781259820,0.779868966,0.779521252
AOI-0046,2019-08-01,2.000000000,0.500000000,0.211894330,0.212316738,0.212422340
AOI-0046,2019-09-01,2.000000000,0.500000000,0.198515000,0.203503871,0.204751089
AOI-0046,2019-10-20,2.000000000,0.500000000,0.377555640,0.390404488,0.393616700
AOI-0046,2020-04-04,2.000000000,0.500000000,0.778708270,0.790323677,0.793227529
AOI-0046,2020-04-07,2.000000000,0.500000000,0.813937530,0.826913487,0.830157476
AOI-0046,2020-05-08,2.000000000,0.500000000,0.833971850,0.839924246,0.841412345
AOI-0046,2020-05-24,2.000000000,0.500000000,0.826023070,0.833024847,0.834775291
AOI-0046,2020-06-09,2.000000000,0.500000000,0.699263330,0.662254187,0.653001901
AOI-0046,2020-09-10,21.000000000,0.250000000,0.139608330,0.140563169,0.140205104
AOI-0046,2020-09-13,2.000000000,0.500000000,0.193634270,0.196653235,0.197407976
AOI-0046,2020-09-26,21.000000000,0.250000000,0.127364740,0.121964127,0.123989357
AOI-0046,2020-10-21,21.000000000,0.250000000,0.161653970,0.155201205,0.157620992
AOI-0046,2021-05-02,2.000000000,0.500000000,0.520962440,0.534391112,0.537748280
AOI-0046,2021-05-25,21.000000000,0.250000000,0.796193350,0.798108684,0.797390434
AOI-0046,2021-07-11,2.000000000,0.500000000,0.299891300,0.301072530,0.301367837
AOI-0046,2021-07-28,2.000000000,0.500000000,0.327225020,0.307198037,0.302191291
AOI-0046,2021-08-13,2.000000000,0.500000000,0.379664230,0.380378449,0.380557004
AOI-0046,2021-08-20,2.000000000,0.500000000,0.237517900,0.231348917,0.229806671
AOI-0046,2021-08-29,2.000000000,0.500000000,0.407233460,0.382243080,0.375995485
AOI-0046,2021-09-06,2.000000000,0.500000000,0.411794890,0.399104541,0.395931954
AOI-0046,2022-06-05,2.000000000,0.500000000,0.260921610,0.262394070,0.262762185
AOI-0046,2022-07-24,2.000000000,0.500000000,0.177938700,0.190402779,0.193518799
AOI-0046,2022-07-29,2.000000000,0.500000000,0.187511660,0.194519015,0.196270854
AOI-0046,2022-07-30,2.000000000,0.500000000,0.230000720,0.226814094,0.226017438
AOI-0046,2022-08-24,22.000000000,0.250000000,0.210757510,0.212224652,0.211674474
AOI-0046,2022-08-30,2.000000000,0.500000000,0.170989920,0.168289197,0.167614016
AOI-0046,2023-04-02,inf,0.250000000,0.577778640,0.566750265,0.570885906
AOI-0046,2023-04-29,2.000000000,0.500000000,0.816139700,0.819906492,0.820848190
AOI-0046,2023-05-06,2.000000000,0.500000000,0.867988090,0.868332342,0.868418405
AOI-0046,2023-06-21,2.000000000,0.500000000,0.648333760,0.652769727,0.653878719
AOI-0046,2023-06-24,2.000000000,0.500000000,0.487468800,0.514351782,0.521072527
AOI-0046,2023-07-22,2.000000000,0.500000000,0.251018790,0.249644576,0.249301023
AOI-0046,2023-07-25,22.000000000,0.250000000,0.260884730,0.259909671,0.260275318
AOI-0046,2023-08-13,2.000000000,0.500000000,0.179777270,0.195583048,0.199534492
AOI-0046,2023-08-18,2.000000000,0.500000000,0.158986240,0.169086201,0.171611191
AOI-0046,2023-08-25,21.000000000,0.250000000,0.160970090,0.159442249,0.160015189
AOI-0046,2023-08-27,2.000000000,0.500000000,0.183317680,0.190073195,0.191762074
AOI-0046,2023-08-28,2.000000000,0.500000000,0.147544410,0.154919533,0.156763314
AOI-0046,2023-10-13,22.000000000,0.250000000,0.214717900,0.213812237,0.214151861
AOI-0046,2023-10-29,2.000000000,0.500000000,0.298932670,0.311886509,0.315124969
AOI-0046,2024-04-06,21.000000000,0.250000000,0.707098970,0.691435829,0.697309507
AOI-0046,2024-05-08,2.000000000,0.500000000,0.856167440,0.858510386,0.859096122
AOI-0046,2024-05-09,2.000000000,0.500000000,0.864372710,0.861808356,0.861167268
AOI-0046,2024-06-01,2.000000000,0.500000000,0.789349370,0.796590540,0.798400832
AOI-0046,2024-06-09,2.000000000,0.500000000,0.505235910,0.528555076,0.534384868
AOI-0046,2024-07-03,2.000000000,0.500000000,0.216382280,0.234829132,0.239440845
AOI-0046,2024-07-19,2.000000000,0.500000000,0.183985740,0.186625395,0.187285309
AOI-0046,2024-08-09,2.000000000,0.500000000,0.133241260,0.141498634,0.143562978
AOI-0046,2024-08-20,2.000000000,0.500000000,0.189395210,0.190167710,0.190360835
AOI-0046,2024-08-28,2.000000000,0.500000000,0.210847220,0.206007098,0.204797067
AOI-0046,2024-09-13,2.000000000,0.500000000,0.165663410,0.164008662,0.163594975
AOI-0046,2024-09-22,2.000000000,0.500000000,0.185640300,0.183404829,0.182845961
AOI-0046,2024-10-13,2.000000000,0.500000000,0.123077300,0.117633872,0.116273015
AOI-0046,2025-06-30,1.000000000,0.500000000,0.683187690,0.681684430,0.681308615
AOI-0046,2025-07-15,1.000000000,0.500000000,0.460102070,0.457055148,0.456293418
AOI-0046,2025-08-07,1.000000000,0.500000000,0.418430400,0.421500690,0.422268263
AOI-0046,2025-08-15,1.000000000,0.500000000,0.415677020,0.415428874,0.415366838
AOI-0046,2025-09-24,1.000000000,0.500000000,0.217462020,0.216842934,0.216688162
AOI-0046,2025-10-02,1.000000000,0.500000000,0.210885070,0.212847740,0.213338407
AOI-0047,2025-05-08,1.000000000,0.500000000,0.804091970,0.783748383,0.778662486
AOI-0047,2025-05-16,1.000000000,0.500000000,0.781426720,0.785213374,0.786160037
AOI-0047,2025-05-25,1.000000000,0.500000000,0.746486480,0.737651945,0.735443311
AOI-0047,2025-06-15,1.000000000,0.500000000,0.367818610,0.361851094,0.360359215
AOI-0047,2025-07-17,20.000000000,0.250000000,0.157752010,0.161260189,0.159944622
AOI-0047,2025-07-18,4.000000000,0.400000000,0.157034210,0.161437691,0.161437691
AOI-0047,2025-09-03,1.000000000,0.500000000,0.125997550,0.128283003,0.128854366
AOI-0047,2025-10-15,1.000000000,0.500000000,0.152593650,0.158227650,0.159636150
AOI-0047,2025-10-16,1.000000000,0.500000000,0.223045620,0.241273849,0.245830906
AOI-0048,2025-04-07,1.000000000,0.500000000,0.713385610,0.690884758,0.685259545
AOI-0048,2025-04-17,1.000000000,0.500000000,0.687240010,0.677560965,0.675141204
AOI-0048,2025-05-09,1.000000000,0.500000000,0.749829430,0.754711198,0.755931640
AOI-0048,2025-09-17,2.000000000,0.500000000,0.185416250,0.193369786,0.195358170
AOI-0048,2025-09-24,1.000000000,0.500000000,0.186181430,0.190116335,0.191100061
AOI-0049,2025-05-04,1.000000000,0.500000000,0.821193940,0.818534980,0.817870240
AOI-0049,2025-06-26,1.000000000,0.500000000,0.286574350,0.292056776,0.293427383
AOI-0049,2025-06-27,3.000000000,0.400000000,0.195267970,0.222572891,0.222572891
AOI-0049,2025-07-29,1.000000000,0.500000000,0.228473530,0.223663595,0.222461111
AOI-0049,2025-08-06,1.000000000,0.500000000,0.182212160,0.189597588,0.191443945
AOI-0049,2025-08-12,1.000000000,0.500000000,0.165796270,0.164442905,0.164104564
AOI-0049,2025-08-17,2.000000000,0.500000000,0.156910540,0.156984208,0.157002625
AOI-0049,2025-09-06,1.000000000,0.500000000,0.159783040,0.171953374,0.174995957
AOI-0049,2025-09-14,1.000000000,0.500000000,0.241350800,0.227053984,0.223479780
AOI-0049,2025-09-26,1.000000000,0.500000000,0.183194020,0.182691973,0.182566461
AOI-0049,2025-09-30,2.000000000,0.500000000,0.294127600,0.300613619,0.302235124
AOI-0049,2025-10-08,1.000000000,0.500000000,0.188640450,0.185906215,0.185222656
AOI-0049,2025-10-16,1.000000000,0.500000000,0.253340170,0.250393979,0.249657431
AOI-0049,2025-10-28,2.000000000,0.500000000,0.234966770,0.227290916,0.225371953
AOI-0050,2025-04-14,1.000000000,0.500000000,0.335424510,0.337100644,0.337519678
AOI-0050,2025-04-15,1.000000000,0.500000000,0.369734860,0.386138481,0.390239386
AOI-0050,2025-05-25,1.000000000,0.500000000,0.620764900,0.614624383,0.613089254
AOI-0050,2025-06-27,2.000000000,0.500000000,0.486807150,0.502013950,0.505815650
AOI-0050,2025-08-07,1.000000000,0.500000000,0.316136700,0.310253449,0.308782636
AOI-0050,2025-08-09,1.000000000,0.500000000,0.306166120,0.305324364,0.305113925
AOI-0050,2025-08-13,1.000000000,0.500000000,0.390115020,0.387796850,0.387217308
AOI-0050,2025-08-17,1.000000000,0.500000000,0.317280480,0.320069194,0.320766373
AOI-0050,2025-09-07,1.000000000,0.500000000,0.348443550,0.350052082,0.350454215
AOI-0050,2025-09-30,1.000000000,0.500000000,0.410735260,0.426270680,0.430154535
AOI-0050,2025-10-17,1.000000000,0.500000000,0.421679790,0.402948593,0.398265794
AOI-0050,2025-10-28,1.000000000,0.500000000,0.405510410,0.396123395,0.393776641
AOI-0051,2010-06-09,22.000000000,0.250000000,0.679547770,0.686485986,0.683884155
AOI-0051,2011-06-04,7.000000000,0.400000000,0.551416590,0.549683928,0.549683928
AOI-0051,2011-06-05,7.000000000,0.400000000,0.576020790,0.573354603,0.573354603
AOI-0051,2011-06-12,22.000000000,0.250000000,0.700885370,0.696361471,0.698057933
AOI-0051,2011-06-13,7.000000000,0.400000000,0.691839600,0.689279212,0.689279212
AOI-0051,2011-09-01,8.000000000,0.400000000,0.559145290,0.567673946,0.567673946
AOI-0051,2011-10-11,8.000000000,0.400000000,0.394186110,0.395109317,0.395109317
AOI-0051,2012-04-27,7.000000000,0.400000000,0.493374910,0.497458077,0.497458077
AOI-0051,2012-05-22,7.000000000,0.400000000,0.654363490,0.647118392,0.647118392
AOI-0051,2012-08-12,10.000000000,0.250000000,0.425878930,0.448352277,0.439924772
AOI-0051,2012-08-26,7.000000000,0.400000000,0.355209370,0.359587699,0.359587699
AOI-0051,2012-08-28,7.000000000,0.400000000,0.416999960,0.429785417,0.429785417
AOI-0051,2012-09-18,7.000000000,0.400000000,0.328583550,0.325681462,0.325681462
AOI-0051,2012-10-13,7.000000000,0.400000000,0.386482450,0.392423236,0.392423236
AOI-0051,2013-05-01,7.000000000,0.400000000,0.724829970,0.738608078,0.738608078
AOI-0051,2013-07-19,8.000000000,0.400000000,0.406215440,0.409819038,0.409819038
AOI-0051,2013-07-28,7.000000000,0.400000000,0.516783750,0.519454787,0.519454787
AOI-0051,2013-08-29,7.000000000,0.400000000,0.433868500,0.441203883,0.441203883
AOI-0051,2013-10-07,7.000000000,0.400000000,0.472885710,0.470551851,0.470551851
AOI-0051,2013-10-16,10.000000000,0.250000000,0.517789540,0.513255070,0.514955496
AOI-0051,2014-04-18,7.000000000,0.400000000,0.786066570,0.787270000,0.787270000
AOI-0051,2014-06-05,8.000000000,0.400000000,0.686368190,0.685677659,0.685677659
AOI-0051,2014-06-10,8.000000000,0.400000000,0.565909980,0.566752049,0.566752049
AOI-0051,2014-06-28,7.000000000,0.400000000,0.506785260,0.503697899,0.503697899
AOI-0051,2014-09-08,inf,0.250000000,0.371403830,0.384297105,0.379462127
AOI-0051,2014-09-16,7.000000000,0.400000000,0.371820100,0.379403629,0.379403629
AOI-0051,2015-04-07,7.000000000,0.400000000,0.387535640,0.386838635,0.386838635
AOI-0051,2015-05-23,7.000000000,0.400000000,0.706274360,0.716253437,0.716253437
AOI-0051,2015-06-10,7.000000000,0.400000000,0.745775980,0.729610074,0.729610074
AOI-0051,2015-06-15,23.000000000,0.250000000,0.749106540,0.761443805,0.756817331
AOI-0051,2015-06-26,7.000000000,0.400000000,0.664353390,0.669480200,0.669480200
AOI-0051,2015-09-14,7.000000000,0.400000000,0.375329910,0.377115685,0.377115685
AOI-0051,2015-09-20,7.000000000,0.400000000,0.334779100,0.335848167,0.335848167
AOI-0051,2015-10-06,7.000000000,0.400000000,0.268829510,0.262774543,0.262774543
AOI-0051,2016-04-06,8.000000000,0.400000000,0.707810130,0.715873106,0.715873106
AOI-0051,2016-06-25,7.000000000,0.400000000,0.487781370,0.491363465,0.491363465
AOI-0051,2016-07-12,7.000000000,0.400000000,0.419738990,0.419055306,0.419055306
AOI-0051,2016-08-28,7.000000000,0.400000000,0.416355250,0.398000773,0.398000773
AOI-0051,2016-09-14,7.000000000,0.400000000,0.369338340,0.361881345,0.361881345
AOI-0051,2016-09-29,7.000000000,0.400000000,0.373905540,0.387907048,0.387907048
AOI-0051,2016-10-24,7.000000000,0.400000000,0.208949110,0.200416429,0.200416429
AOI-0051,2017-05-28,7.000000000,0.400000000,0.536353760,0.546685766,0.546685766
AOI-0051,2017-06-21,7.000000000,0.400000000,0.671303970,0.668693535,0.668693535
AOI-0051,2017-06-28,7.000000000,0.400000000,0.649921780,0.645942122,0.645942122
AOI-0051,2017-07-06,7.000000000,0.400000000,0.631506360,0.633371424,0.633371424
AOI-0051,2017-07-23,7.000000000,0.400000000,0.663743480,0.672336275,0.672336275
AOI-0051,2017-09-25,7.000000000,0.400000000,0.336369840,0.329824584,0.329824584
AOI-0051,2017-09-30,7.000000000,0.400000000,0.370201460,0.382016411,0.382016411
AOI-0051,2017-10-16,10.000000000,0.250000000,0.283226300,0.283589910,0.283453556
AOI-0051,2018-04-11,7.000000000,0.400000000,0.428946900,0.431152864,0.431152864
