anon_polygon_id,date,primary_ndvi_pred_leader,primary_ndvi_pred_archive,year,cohort,delta
AOI-0044,2023-10-14,0.2212361900,0.2512819846,2023,new,0.0300457946
AOI-0044,2024-04-06,0.7768778600,0.7872076615,2024,new,0.0103298015
AOI-0044,2024-04-14,0.8264219400,0.8323471846,2024,new,0.0059252446
AOI-0044,2024-06-05,0.5728193200,0.5430748112,2024,new,-0.0297445088
AOI-0044,2024-09-06,0.1558975400,0.1551384441,2024,new,-0.0007590959
AOI-0044,2024-09-21,0.1497453200,0.1529262867,2024,new,0.0031809667
AOI-0044,2025-04-02,0.1757008100,0.1840941465,2025,new,0.0083933365
AOI-0044,2025-05-20,0.2358796700,0.2388457264,2025,new,0.0029660564
AOI-0044,2025-07-06,0.2183150600,0.2169757203,2025,new,-0.0013393397
AOI-0044,2025-07-10,0.1405007800,0.1433192483,2025,new,0.0028184683
AOI-0044,2025-08-14,0.1432171800,0.1432244066,2025,new,0.0000072266
AOI-0044,2025-09-23,0.1499752400,0.1472348022,2025,new,-0.0027404378
AOI-0044,2025-10-03,0.1560377100,0.1503569666,2025,new,-0.0056807434
AOI-0044,2025-10-15,0.1548973600,0.1510962172,2025,new,-0.0038011428
AOI-0045,2025-04-26,0.2115915600,0.2336033728,2025,shared,0.0220118128
AOI-0045,2025-06-15,0.1547736700,0.1637462681,2025,shared,0.0089725981
AOI-0045,2025-06-27,0.1693534000,0.1865966567,2025,shared,0.0172432567
AOI-0045,2025-06-29,0.2104095400,0.2114873636,2025,shared,0.0010778236
AOI-0045,2025-07-31,0.1951875200,0.1925327599,2025,shared,-0.0026547601
AOI-0045,2025-08-13,0.2171171000,0.2064646185,2025,shared,-0.0106524815
AOI-0045,2025-08-15,0.1988215100,0.1894829197,2025,shared,-0.0093385903
AOI-0045,2025-08-16,0.1356906200,0.1365968109,2025,shared,0.0009061909
AOI-0045,2025-09-30,0.2152248500,0.2105781053,2025,shared,-0.0046467447
AOI-0045,2025-10-15,0.1610199200,0.1549719348,2025,shared,-0.0060479852
AOI-0046,2010-06-26,0.3214543100,0.2960456846,2010,new,-0.0254086254
AOI-0046,2010-07-12,0.3325844300,0.3228892030,2010,new,-0.0096952270
AOI-0046,2010-09-14,0.3877773100,0.3879660064,2010,new,0.0001886964
AOI-0046,2011-05-30,0.3285379100,0.3231796609,2011,new,-0.0053582491
AOI-0046,2011-08-17,0.1806560400,0.1769275847,2011,new,-0.0037284553
AOI-0046,2012-04-22,0.4143256900,0.4134093631,2012,new,-0.0009163269
AOI-0046,2012-04-29,0.3404560000,0.2996534870,2012,new,-0.0408025130
AOI-0046,2012-06-09,0.5619471400,0.5938849514,2012,new,0.0319378114
AOI-0046,2013-04-25,0.2313385900,0.2388862752,2013,new,0.0075476852
AOI-0046,2013-05-09,0.4717766000,0.5011970582,2013,new,0.0294204582
AOI-0046,2013-06-11,0.5762257700,0.5908125948,2013,new,0.0145868248
AOI-0046,2013-06-27,0.3746924300,0.3681059885,2013,new,-0.0065864415
AOI-0046,2013-07-21,0.3125691100,0.3217115956,2013,new,0.0091424856
AOI-0046,2013-07-28,0.3528956600,0.3638223951,2013,new,0.0109267351
AOI-0046,2013-07-30,0.2846411900,0.2826087929,2013,new,-0.0020323971
AOI-0046,2014-05-25,0.7253383900,0.7351405715,2014,new,0.0098021815
AOI-0046,2014-05-29,0.7571218000,0.7854600298,2014,new,0.0283382298
AOI-0046,2014-07-01,0.3128307800,0.3162349191,2014,new,0.0034041391
AOI-0046,2014-07-12,0.3123120800,0.3239199732,2014,new,0.0116078932
AOI-0046,2014-08-01,0.1889675700,0.1947970328,2014,new,0.0058294628
AOI-0046,2014-08-25,0.1428876200,0.1485353738,2014,new,0.0056477538
AOI-0046,2014-09-19,0.1596448300,0.1473722492,2014,new,-0.0122725808
AOI-0046,2015-05-17,0.2520075900,0.2551617627,2015,new,0.0031541727
AOI-0046,2015-07-12,0.3521118600,0.3546746256,2015,new,0.0025627656
AOI-0046,2015-09-22,0.2024712600,0.2067481313,2015,new,0.0042768713
AOI-0046,2015-10-16,0.3043596300,0.3256721736,2015,new,0.0213125436
AOI-0046,2016-05-02,0.8265019900,0.8431705312,2016,new,0.0166685412
AOI-0046,2016-05-10,0.8460105900,0.8486140670,2016,new,0.0026034770
AOI-0046,2016-05-18,0.8383303400,0.8511357933,2016,new,0.0128054533
AOI-0046,2016-06-03,0.7199901600,0.7156002606,2016,new,-0.0043898994
AOI-0046,2016-06-09,0.6220909100,0.6129464794,2016,new,-0.0091444306
AOI-0046,2016-07-13,0.2038116800,0.2153380911,2016,new,0.0115264111
AOI-0046,2016-07-30,0.2572431900,0.2476969448,2016,new,-0.0095462452
AOI-0046,2016-10-02,0.2451646700,0.2514677817,2016,new,0.0063031117
AOI-0046,2016-10-17,0.2941313300,0.3046360547,2016,new,0.0105047247
AOI-0046,2016-10-25,0.3111929500,0.3147232602,2016,new,0.0035303102
AOI-0046,2017-04-13,0.4154525200,0.4005526736,2017,new,-0.0148998464
AOI-0046,2017-06-27,0.4276286100,0.4199386386,2017,new,-0.0076899714
AOI-0046,2017-07-02,0.3331959600,0.3386170502,2017,new,0.0054210902
AOI-0046,2017-07-24,0.2162414500,0.2139467240,2017,new,-0.0022947260
AOI-0046,2017-08-09,0.1538083000,0.1617536254,2017,new,0.0079453254
AOI-0046,2017-08-21,0.1449801500,0.1410693486,2017,new,-0.0039108014
AOI-0046,2017-09-10,0.2258727700,0.2342330442,2017,new,0.0083602742
AOI-0046,2017-09-15,0.2572657100,0.2599899895,2017,new,0.0027242795
AOI-0046,2017-10-12,0.3174824400,0.2882539524,2017,new,-0.0292284876
AOI-0046,2018-05-09,0.3840312900,0.3822352512,2018,new,-0.0017960388
AOI-0046,2018-06-01,0.2069711300,0.2036472418,2018,new,-0.0033238882
AOI-0046,2018-07-20,0.1849120800,0.1825010284,2018,new,-0.0024110516
AOI-0046,2018-08-20,0.1741947900,0.1735657117,2018,new,-0.0006290783
AOI-0046,2018-08-29,0.2066718500,0.1969333300,2018,new,-0.0097385200
AOI-0046,2018-10-15,0.1850018400,0.1924818128,2018,new,0.0074799728
AOI-0046,2018-10-24,0.1946826000,0.2147134807,2018,new,0.0200308807
AOI-0046,2019-04-01,0.2165862800,0.1892124696,2019,new,-0.0273738104
AOI-0046,2019-04-18,0.3413888600,0.3585309434,2019,new,0.0171420834
AOI-0046,2019-05-19,0.7812598200,0.8035382467,2019,new,0.0222784267
AOI-0046,2019-08-01,0.2118943300,0.2106562927,2019,new,-0.0012380373
AOI-0046,2019-09-01,0.1985150000,0.1972235901,2019,new,-0.0012914099
AOI-0046,2019-10-20,0.3775556400,0.4023720115,2019,new,0.0248163715
AOI-0046,2020-04-04,0.7787082700,0.7875558610,2020,new,0.0088475910
AOI-0046,2020-04-07,0.8139375300,0.8084051350,2020,new,-0.0055323950
AOI-0046,2020-05-08,0.8339718500,0.8260346496,2020,new,-0.0079372004
AOI-0046,2020-05-24,0.8260230700,0.8335744748,2020,new,0.0075514048
AOI-0046,2020-06-09,0.6992633300,0.6859613559,2020,new,-0.0133019741
AOI-0046,2020-09-10,0.1396083300,0.1396464815,2020,new,0.0000381515
AOI-0046,2020-09-13,0.1936342700,0.1807547792,2020,new,-0.0128794908
AOI-0046,2020-09-26,0.1273647400,0.1233615818,2020,new,-0.0040031582
AOI-0046,2020-10-21,0.1616539700,0.1437539429,2020,new,-0.0179000271
AOI-0046,2021-05-02,0.5209624400,0.5338845359,2021,new,0.0129220959
AOI-0046,2021-05-25,0.7961933500,0.7846760028,2021,new,-0.0115173472
AOI-0046,2021-07-11,0.2998913000,0.2999765003,2021,new,0.0000852003
AOI-0046,2021-07-28,0.3272250200,0.2960935338,2021,new,-0.0311314862
AOI-0046,2021-08-13,0.3796642300,0.3650687506,2021,new,-0.0145954794
AOI-0046,2021-08-20,0.2375179000,0.2292215772,2021,new,-0.0082963228
AOI-0046,2021-08-29,0.4072334600,0.3950943434,2021,new,-0.0121391166
AOI-0046,2021-09-06,0.4117948900,0.4352588604,2021,new,0.0234639704
AOI-0046,2022-06-05,0.2609216100,0.2546091214,2022,new,-0.0063124886
AOI-0046,2022-07-24,0.1779387000,0.1905486792,2022,new,0.0126099792
AOI-0046,2022-07-29,0.1875116600,0.1924730137,2022,new,0.0049613537
AOI-0046,2022-07-30,0.2300007200,0.2358510522,2022,new,0.0058503322
AOI-0046,2022-08-24,0.2107575100,0.2191165692,2022,new,0.0083590592
AOI-0046,2022-08-30,0.1709899200,0.1731191238,2022,new,0.0021292038
AOI-0046,2023-04-02,0.5777786400,0.6072390910,2023,new,0.0294604510
AOI-0046,2023-04-29,0.8161397000,0.8063289128,2023,new,-0.0098107872
AOI-0046,2023-05-06,0.8679880900,0.8776616503,2023,new,0.0096735603
AOI-0046,2023-06-21,0.6483337600,0.6464627263,2023,new,-0.0018710337
AOI-0046,2023-06-24,0.4874688000,0.4826483793,2023,new,-0.0048204207
AOI-0046,2023-07-22,0.2510187900,0.2548742333,2023,new,0.0038554433
AOI-0046,2023-07-25,0.2608847300,0.2621489310,2023,new,0.0012642010
AOI-0046,2023-08-13,0.1797772700,0.1893392310,2023,new,0.0095619610
AOI-0046,2023-08-18,0.1589862400,0.1625037406,2023,new,0.0035175006
AOI-0046,2023-08-25,0.1609700900,0.1690693854,2023,new,0.0080992954
AOI-0046,2023-08-27,0.1833176800,0.1866137590,2023,new,0.0032960790
AOI-0046,2023-08-28,0.1475444100,0.1517056011,2023,new,0.0041611911
AOI-0046,2023-10-13,0.2147179000,0.2267976266,2023,new,0.0120797266
AOI-0046,2023-10-29,0.2989326700,0.3062365928,2023,new,0.0073039228
AOI-0046,2024-04-06,0.7070989700,0.7095465863,2024,new,0.0024476163
AOI-0046,2024-05-08,0.8561674400,0.8761280958,2024,new,0.0199606558
AOI-0046,2024-05-09,0.8643727100,0.8780146434,2024,new,0.0136419334
AOI-0046,2024-06-01,0.7893493700,0.7897556017,2024,new,0.0004062317
AOI-0046,2024-06-09,0.5052359100,0.5054300821,2024,new,0.0001941721
AOI-0046,2024-07-03,0.2163822800,0.2103377738,2024,new,-0.0060445062
AOI-0046,2024-07-19,0.1839857400,0.1872055234,2024,new,0.0032197834
AOI-0046,2024-08-09,0.1332412600,0.1461836219,2024,new,0.0129423619
AOI-0046,2024-08-20,0.1893952100,0.1858686306,2024,new,-0.0035265794
AOI-0046,2024-08-28,0.2108472200,0.2017016777,2024,new,-0.0091455423
AOI-0046,2024-09-13,0.1656634100,0.1724639784,2024,new,0.0068005684
AOI-0046,2024-09-22,0.1856403000,0.1772883235,2024,new,-0.0083519765
AOI-0046,2024-10-13,0.1230773000,0.1264362240,2024,new,0.0033589240
AOI-0046,2025-06-30,0.6831876900,0.6947433738,2025,new,0.0115556838
AOI-0046,2025-07-15,0.4601020700,0.4677020552,2025,new,0.0075999852
AOI-0046,2025-08-07,0.4184304000,0.4365983364,2025,new,0.0181679364
AOI-0046,2025-08-15,0.4156770200,0.4032735984,2025,new,-0.0124034216
AOI-0046,2025-09-24,0.2174620200,0.2086931391,2025,new,-0.0087688809
AOI-0046,2025-10-02,0.2108850700,0.2075840364,2025,new,-0.0033010336
AOI-0047,2025-05-08,0.8040919700,0.7690130954,2025,new,-0.0350788746
AOI-0047,2025-05-16,0.7814267200,0.7926859582,2025,new,0.0112592382
AOI-0047,2025-05-25,0.7464864800,0.7592184104,2025,new,0.0127319304
AOI-0047,2025-06-15,0.3678186100,0.3558463685,2025,new,-0.0119722415
AOI-0047,2025-07-17,0.1577520100,0.1614767765,2025,new,0.0037247665
AOI-0047,2025-07-18,0.1570342100,0.1619385626,2025,new,0.0049043526
AOI-0047,2025-09-03,0.1259975500,0.1240206016,2025,new,-0.0019769484
AOI-0047,2025-10-15,0.1525936500,0.1465572144,2025,new,-0.0060364356
AOI-0047,2025-10-16,0.2230456200,0.2391226170,2025,new,0.0160769970
AOI-0048,2025-04-07,0.7133856100,0.7142826006,2025,shared,0.0008969906
AOI-0048,2025-04-17,0.6872400100,0.7265078710,2025,shared,0.0392678610
AOI-0048,2025-05-09,0.7498294300,0.7617693896,2025,shared,0.0119399596
AOI-0048,2025-09-17,0.1854162500,0.1879656563,2025,shared,0.0025494063
AOI-0048,2025-09-24,0.1861814300,0.1875701349,2025,shared,0.0013887049
AOI-0049,2025-05-04,0.8211939400,0.8210528866,2025,new,-0.0001410534
AOI-0049,2025-06-26,0.2865743500,0.2912788577,2025,new,0.0047045077
AOI-0049,2025-06-27,0.1952679700,0.1908915075,2025,new,-0.0043764625
AOI-0049,2025-07-29,0.2284735300,0.2267171147,2025,new,-0.0017564153
AOI-0049,2025-08-06,0.1822121600,0.1746343218,2025,new,-0.0075778382
AOI-0049,2025-08-12,0.1657962700,0.1629767264,2025,new,-0.0028195436
AOI-0049,2025-08-17,0.1569105400,0.1557737185,2025,new,-0.0011368215
AOI-0049,2025-09-06,0.1597830400,0.1541074140,2025,new,-0.0056756260
AOI-0049,2025-09-14,0.2413508000,0.2382706723,2025,new,-0.0030801277
AOI-0049,2025-09-26,0.1831940200,0.1840768665,2025,new,0.0008828465
AOI-0049,2025-09-30,0.2941276000,0.2743277580,2025,new,-0.0197998420
AOI-0049,2025-10-08,0.1886404500,0.1723685526,2025,new,-0.0162718974
AOI-0049,2025-10-16,0.2533401700,0.2429093653,2025,new,-0.0104308047
AOI-0049,2025-10-28,0.2349667700,0.2181198912,2025,new,-0.0168468788
AOI-0050,2025-04-14,0.3354245100,0.3451508565,2025,shared,0.0097263465
AOI-0050,2025-04-15,0.3697348600,0.3807021858,2025,shared,0.0109673258
AOI-0050,2025-05-25,0.6207649000,0.6404440363,2025,shared,0.0196791363
AOI-0050,2025-06-27,0.4868071500,0.4814759160,2025,shared,-0.0053312340
AOI-0050,2025-08-07,0.3161367000,0.3198122498,2025,shared,0.0036755498
AOI-0050,2025-08-09,0.3061661200,0.3138487292,2025,shared,0.0076826092
AOI-0050,2025-08-13,0.3901150200,0.4012359094,2025,shared,0.0111208894
AOI-0050,2025-08-17,0.3172804800,0.3071755161,2025,shared,-0.0101049639
AOI-0050,2025-09-07,0.3484435500,0.3341606378,2025,shared,-0.0142829122
AOI-0050,2025-09-30,0.4107352600,0.4194154680,2025,shared,0.0086802080
AOI-0050,2025-10-17,0.4216797900,0.3617433709,2025,shared,-0.0599364191
AOI-0050,2025-10-28,0.4055104100,0.3511885996,2025,shared,-0.0543218104
AOI-0051,2010-06-09,0.6795477700,0.6892505517,2010,new,0.0097027817
AOI-0051,2011-06-04,0.5514165900,0.5913645970,2011,new,0.0399480070
AOI-0051,2011-06-05,0.5760207900,0.5978015520,2011,new,0.0217807620
AOI-0051,2011-06-12,0.7008853700,0.6782493414,2011,new,-0.0226360286
AOI-0051,2011-06-13,0.6918396000,0.6848349525,2011,new,-0.0070046475
AOI-0051,2011-09-01,0.5591452900,0.5627247108,2011,new,0.0035794208
AOI-0051,2011-10-11,0.3941861100,0.4168210614,2011,new,0.0226349514
AOI-0051,2012-04-27,0.4933749100,0.4609477916,2012,new,-0.0324271184
AOI-0051,2012-05-22,0.6543634900,0.6535599910,2012,new,-0.0008034990
AOI-0051,2012-08-12,0.4258789300,0.4479193156,2012,new,0.0220403856
AOI-0051,2012-08-26,0.3552093700,0.3733810002,2012,new,0.0181716302
AOI-0051,2012-08-28,0.4169999600,0.4298554675,2012,new,0.0128555075
AOI-0051,2012-09-18,0.3285835500,0.3416880126,2012,new,0.0131044626
AOI-0051,2012-10-13,0.3864824500,0.3855832037,2012,new,-0.0008992463
AOI-0051,2013-05-01,0.7248299700,0.7724571364,2013,new,0.0476271664
AOI-0051,2013-07-19,0.4062154400,0.4196395314,2013,new,0.0134240914
AOI-0051,2013-07-28,0.5167837500,0.5117824055,2013,new,-0.0050013445
AOI-0051,2013-08-29,0.4338685000,0.4327664370,2013,new,-0.0011020630
AOI-0051,2013-10-07,0.4728857100,0.4705174636,2013,new,-0.0023682464
AOI-0051,2013-10-16,0.5177895400,0.5268712254,2013,new,0.0090816854
AOI-0051,2014-04-18,0.7860665700,0.7882964113,2014,new,0.0022298413
AOI-0051,2014-06-05,0.6863681900,0.6907765080,2014,new,0.0044083180
AOI-0051,2014-06-10,0.5659099800,0.5643409063,2014,new,-0.0015690737
AOI-0051,2014-06-28,0.5067852600,0.5105608398,2014,new,0.0037755798
AOI-0051,2014-09-08,0.3714038300,0.3824353806,2014,new,0.0110315506
AOI-0051,2014-09-16,0.3718201000,0.3706022155,2014,new,-0.0012178845
AOI-0051,2015-04-07,0.3875356400,0.3906000266,2015,new,0.0030643866
AOI-0051,2015-05-23,0.7062743600,0.7592399947,2015,new,0.0529656347
AOI-0051,2015-06-10,0.7457759800,0.7473083543,2015,new,0.0015323743
AOI-0051,2015-06-15,0.7491065400,0.7569776823,2015,new,0.0078711423
AOI-0051,2015-06-26,0.6643533900,0.6858673142,2015,new,0.0215139242
AOI-0051,2015-09-14,0.3753299100,0.3740582696,2015,new,-0.0012716404
AOI-0051,2015-09-20,0.3347791000,0.3438371882,2015,new,0.0090580882
AOI-0051,2015-10-06,0.2688295100,0.2801847730,2015,new,0.0113552630
AOI-0051,2016-04-06,0.7078101300,0.7362915665,2016,new,0.0284814365
AOI-0051,2016-06-25,0.4877813700,0.4708864562,2016,new,-0.0168949138
AOI-0051,2016-07-12,0.4197389900,0.4466125953,2016,new,0.0268736053
AOI-0051,2016-08-28,0.4163552500,0.4221303457,2016,new,0.0057750957
AOI-0051,2016-09-14,0.3693383400,0.3628311905,2016,new,-0.0065071495
AOI-0051,2016-09-29,0.3739055400,0.3587243337,2016,new,-0.0151812063
AOI-0051,2016-10-24,0.2089491100,0.2582909855,2016,new,0.0493418755
AOI-0051,2017-05-28,0.5363537600,0.5466467051,2017,new,0.0102929451
AOI-0051,2017-06-21,0.6713039700,0.6708827967,2017,new,-0.0004211733
AOI-0051,2017-06-28,0.6499217800,0.6500480909,2017,new,0.0001263109
AOI-0051,2017-07-06,0.6315063600,0.6395788888,2017,new,0.0080725288
AOI-0051,2017-07-23,0.6637434800,0.6773408212,2017,new,0.0135973412
AOI-0051,2017-09-25,0.3363698400,0.3252744476,2017,new,-0.0110953924
AOI-0051,2017-09-30,0.3702014600,0.3850908065,2017,new,0.0148893465
AOI-0051,2017-10-16,0.2832263000,0.2958732678,2017,new,0.0126469678
AOI-0051,2018-04-11,0.4289469000,0.4135293834,2018,new,-0.0154175166
AOI-0051,2018-04-28,0.6254021000,0.6276264496,2018,new,0.0022243496
AOI-0051,2018-04-29,0.6604534300,0.6745546973,2018,new,0.0141012673
AOI-0051,2018-05-30,0.7317249100,0.7676361684,2018,new,0.0359112584
AOI-0051,2018-06-26,0.3977305600,0.3794637351,2018,new,-0.0182668249
AOI-0051,2018-07-02,0.2744537000,0.2799722780,2018,new,0.0055185780
AOI-0051,2018-08-02,0.3375207000,0.3528044000,2018,new,0.0152837000
AOI-0051,2018-08-18,0.3147977800,0.3021153844,2018,new,-0.0126823956
AOI-0051,2018-09-14,0.3629403200,0.3792861103,2018,new,0.0163457903
AOI-0051,2018-09-19,0.3033485600,0.2916508329,2018,new,-0.0116977271
AOI-0051,2018-10-14,0.2514974000,0.2525933622,2018,new,0.0010959622
AOI-0051,2019-05-17,0.7975577800,0.8303080038,2019,new,0.0327502238
AOI-0051,2019-05-31,0.7322597300,0.7676544036,2019,new,0.0353946736
AOI-0051,2019-06-25,0.2707862900,0.2858474689,2019,new,0.0150611789
AOI-0051,2019-06-30,0.2662591800,0.2547796524,2019,new,-0.0114795276
AOI-0051,2019-07-29,0.3551774400,0.3484349713,2019,new,-0.0067424687
AOI-0051,2019-08-05,0.3552412800,0.3345010130,2019,new,-0.0207402670
AOI-0051,2019-08-13,0.3780684100,0.3790486310,2019,new,0.0009802210
AOI-0051,2019-08-22,0.2993176200,0.2781093947,2019,new,-0.0212082253
AOI-0051,2019-09-13,0.2507242600,0.2526215112,2019,new,0.0018972512
AOI-0051,2019-10-16,0.3535696700,0.3552217036,2019,new,0.0016520336
AOI-0051,2020-04-26,0.4398217500,0.4556655120,2020,new,0.0158437620
AOI-0051,2020-06-09,0.7458200200,0.7355002663,2020,new,-0.0103197537
AOI-0051,2020-07-04,0.4817196100,0.4908546245,2020,new,0.0091350145
AOI-0051,2020-07-27,0.4024229200,0.4038598899,2020,new,0.0014369699
AOI-0051,2020-08-31,0.3584615100,0.3617066680,2020,new,0.0032451580
AOI-0051,2020-09-07,0.2689929200,0.2845784756,2020,new,0.0155855556
AOI-0051,2020-10-27,0.1680761800,0.1629722973,2020,new,-0.0051038827
AOI-0051,2021-05-06,0.7605990000,0.7731551242,2021,new,0.0125561242
AOI-0051,2021-06-23,0.5455062900,0.5276715754,2021,new,-0.0178347146
AOI-0051,2021-07-19,0.2958122000,0.2911612186,2021,new,-0.0046509814
AOI-0051,2021-07-28,0.4104962700,0.3928526864,2021,new,-0.0176435836
AOI-0051,2021-08-23,0.3692568600,0.3728301319,2021,new,0.0035732719
AOI-0051,2021-08-28,0.3883635400,0.3871607582,2021,new,-0.0012027818
AOI-0051,2021-08-29,0.4496251800,0.4577629079,2021,new,0.0081377279
AOI-0051,2021-09-03,0.4014757600,0.4081657664,2021,new,0.0066900064
AOI-0051,2021-09-07,0.3620688200,0.3777824195,2021,new,0.0157135995
AOI-0051,2021-10-02,0.3159632100,0.3219500602,2021,new,0.0059868502
AOI-0051,2021-10-21,0.2996499700,0.2956834414,2021,new,-0.0039665286
AOI-0051,2022-05-09,0.5346310900,0.5118120977,2022,new,-0.0228189923
AOI-0051,2022-05-26,0.4809047600,0.4932471769,2022,new,0.0123424169
AOI-0051,2022-05-27,0.4277794400,0.4171169156,2022,new,-0.0106625244
AOI-0051,2022-06-11,0.6327466700,0.6084675468,2022,new,-0.0242791232
AOI-0051,2022-06-19,0.6974538500,0.7020571250,2022,new,0.0046032750
AOI-0051,2022-06-30,0.7570692600,0.7599492120,2022,new,0.0028799520
AOI-0051,2022-07-09,0.7502064600,0.7753958693,2022,new,0.0251894093
AOI-0051,2022-07-12,0.7073301900,0.7416071628,2022,new,0.0342769728
AOI-0051,2022-07-22,0.7134072300,0.6922848778,2022,new,-0.0211223522
AOI-0051,2022-07-24,0.7210129600,0.6882084613,2022,new,-0.0328044987
AOI-0051,2022-07-29,0.7408505700,0.7283855148,2022,new,-0.0124650552
AOI-0051,2022-08-13,0.6590616700,0.6527722497,2022,new,-0.0062894203
AOI-0051,2022-08-28,0.5117492200,0.5303645641,2022,new,0.0186153441
AOI-0051,2022-09-06,0.4869203000,0.4659514222,2022,new,-0.0209688778
AOI-0051,2022-09-14,0.4567903200,0.4606496649,2022,new,0.0038593449
AOI-0051,2022-10-07,0.3620898200,0.3610516176,2022,new,-0.0010382024
AOI-0051,2022-10-15,0.3682316800,0.3336889407,2022,new,-0.0345427393
AOI-0051,2023-04-23,0.8441483200,0.8544762520,2023,new,0.0103279320
AOI-0051,2023-07-31,0.3571224400,0.3572726767,2023,new,0.0001502367
AOI-0051,2023-08-28,0.3409304200,0.3698693142,2023,new,0.0289388942
AOI-0051,2023-09-09,0.3335507100,0.3186659262,2023,new,-0.0148847838
AOI-0051,2023-09-27,0.3848182000,0.3996794453,2023,new,0.0148612453
AOI-0051,2023-10-04,0.3618941900,0.3682206804,2023,new,0.0063264904
AOI-0051,2024-04-05,0.3242292500,0.3340418229,2024,new,0.0098125729
AOI-0051,2024-05-04,0.4300659500,0.4183889855,2024,new,-0.0116769645
AOI-0051,2024-05-22,0.5178735500,0.5283416483,2024,new,0.0104680983
AOI-0051,2024-06-03,0.5464732800,0.5273406368,2024,new,-0.0191326432
AOI-0051,2024-06-23,0.4863871300,0.4807442798,2024,new,-0.0056428502
AOI-0051,2024-07-28,0.3150539400,0.3310636259,2024,new,0.0160096859
AOI-0051,2024-08-27,0.2583721600,0.2491393656,2024,new,-0.0092327944
AOI-0051,2024-09-03,0.2741347400,0.2638180743,2024,new,-0.0103166657
AOI-0051,2024-10-01,0.2712377400,0.2917646436,2024,new,0.0205269036
AOI-0051,2024-10-05,0.2895186300,0.2872502559,2024,new,-0.0022683741
AOI-0051,2024-10-06,0.2621064600,0.2840426834,2024,new,0.0219362234
AOI-0051,2024-10-15,0.3362704700,0.3235290299,2024,new,-0.0127414401
AOI-0051,2025-05-09,0.8296975500,0.8380434980,2025,new,0.0083459480
AOI-0051,2025-06-10,0.4566221500,0.4655648569,2025,new,0.0089427069
AOI-0051,2025-06-27,0.3705049200,0.3752175940,2025,new,0.0047126740
AOI-0051,2025-07-05,0.3019237100,0.3105062851,2025,new,0.0085825751
AOI-0051,2025-07-10,0.2315423700,0.2005305226,2025,new,-0.0310118474
AOI-0051,2025-08-05,0.2153217500,0.2092118980,2025,new,-0.0061098520
AOI-0051,2025-08-12,0.1714442500,0.1607305482,2025,new,-0.0107137018
AOI-0051,2025-09-15,0.2331484800,0.1997035483,2025,new,-0.0334449317
AOI-0051,2025-09-16,0.2247329700,0.1979083773,2025,new,-0.0268245927
AOI-0052,2025-04-19,0.1855117500,0.1856243267,2025,shared,0.0001125767
AOI-0052,2025-06-08,0.3757006200,0.3515516493,2025,shared,-0.0241489707
AOI-0052,2025-06-11,0.4776574800,0.4887852744,2025,shared,0.0111277944
AOI-0052,2025-07-05,0.6725914000,0.6964370933,2025,shared,0.0238456933
AOI-0052,2025-07-18,0.3298639700,0.3264082317,2025,shared,-0.0034557383
AOI-0052,2025-08-22,0.1488864700,0.1468573114,2025,shared,-0.0020291586
AOI-0052,2025-08-27,0.1505648200,0.1490431394,2025,shared,-0.0015216806
AOI-0052,2025-09-06,0.1589242100,0.1571421762,2025,shared,-0.0017820338
AOI-0052,2025-09-14,0.2278364500,0.2260792904,2025,shared,-0.0017571596
AOI-0052,2025-10-17,0.2640658100,0.2659680515,2025,shared,0.0019022415
AOI-0053,2025-04-11,0.7337160500,0.7545783331,2025,shared,0.0208622831
AOI-0053,2025-04-14,0.7831653600,0.7893536580,2025,shared,0.0061882980
AOI-0053,2025-04-16,0.7647808800,0.7698468568,2025,shared,0.0050659768
AOI-0053,2025-04-19,0.8129496600,0.8025915667,2025,shared,-0.0103580933
AOI-0053,2025-04-23,0.8446967700,0.8389984799,2025,shared,-0.0056982901
AOI-0053,2025-06-26,0.3470207700,0.3589658950,2025,shared,0.0119451250
AOI-0053,2025-07-28,0.1749502700,0.1719306185,2025,shared,-0.0030196515
AOI-0053,2025-08-02,0.1460873500,0.1519876393,2025,shared,0.0059002893
AOI-0053,2025-08-09,0.1306218600,0.1384121570,2025,shared,0.0077902970
AOI-0053,2025-08-12,0.1499051400,0.1519383073,2025,shared,0.0020331673
AOI-0053,2025-08-29,0.1520980700,0.1555755147,2025,shared,0.0034774447
AOI-0053,2025-09-01,0.1345374000,0.1318164377,2025,shared,-0.0027209623
AOI-0053,2025-09-07,0.1929203600,0.1886024248,2025,shared,-0.0043179352
AOI-0053,2025-09-11,0.1554438700,0.1580271575,2025,shared,0.0025832875
AOI-0053,2025-09-14,0.2415833300,0.2384108437,2025,shared,-0.0031724863
AOI-0053,2025-09-15,0.1688700100,0.1719160188,2025,shared,0.0030460088
AOI-0053,2025-09-21,0.1567288200,0.1575730317,2025,shared,0.0008442117
AOI-0053,2025-09-26,0.1706537000,0.1656844827,2025,shared,-0.0049692173
AOI-0053,2025-10-28,0.2564744100,0.2411884342,2025,shared,-0.0152859758
AOI-0054,2025-04-11,0.5752663900,0.5795639112,2025,new,0.0042975212
AOI-0054,2025-04-19,0.6491281400,0.6743568985,2025,new,0.0252287585
AOI-0054,2025-05-04,0.7708569200,0.7754535018,2025,new,0.0045965818
AOI-0054,2025-06-03,0.7877213700,0.8068966812,2025,new,0.0191753112
