anon_polygon_id,status,start,end,n_days,severity_max,mean_zscore,observed_n,reconstructed_n,weather_context
AOI-0051,suppression,2019-06-27,2019-06-27,1,moderate,-1.0723215299497393,1,0,weather_unavailable_or_unusual
AOI-0051,suppression,2019-06-30,2019-06-30,1,moderate,-1.4160757149587493,0,1,weather_unavailable_or_unusual
AOI-0051,suppression,2019-07-05,2019-07-05,1,moderate,-1.5532648605527504,1,0,weather_unavailable_or_unusual
AOI-0051,suppression,2019-07-20,2019-07-20,1,moderate,-1.5859017664005253,1,0,weather_unavailable_or_unusual
AOI-0051,suppression,2019-08-05,2019-08-05,1,moderate,-1.2094107952862934,0,1,weather_unavailable_or_unusual
AOI-0051,suppression,2019-08-09,2019-08-09,1,moderate,-1.6582021388975168,1,0,weather_unavailable_or_unusual
AOI-0051,suppression,2019-08-14,2019-08-14,1,moderate,-1.563846759392389,1,0,weather_unavailable_or_unusual
AOI-0051,suppression,2019-08-19,2019-08-19,1,moderate,-1.86463856964682,1,0,weather_unavailable_or_unusual
AOI-0051,suppression,2019-08-24,2019-08-24,1,moderate,-1.695642598259595,1,0,weather_unavailable_or_unusual
AOI-0051,suppression,2019-08-29,2019-08-29,1,moderate,-1.2795298196985503,1,0,weather_unavailable_or_unusual
AOI-0051,suppression,2019-09-03,2019-09-03,1,moderate,-1.8518441242553023,1,0,weather_unavailable_or_unusual
AOI-0051,suppression,2019-09-13,2019-09-13,1,moderate,-1.468406501921707,0,1,weather_unavailable_or_unusual
AOI-0051,suppression,2019-09-15,2019-09-15,1,moderate,-1.1029695066946061,1,0,weather_unavailable_or_unusual
AOI-0051,critical,2019-09-18,2019-09-18,1,critical,-4.872908509018479,1,0,weather_unavailable_or_unusual
AOI-0051,critical,2019-09-23,2019-09-23,1,moderate,-2.705632527251696,1,0,weather_unavailable_or_unusual
AOI-0051,critical,2019-09-28,2019-09-28,1,high,-2.9935889334858614,1,0,weather_unavailable_or_unusual
AOI-0051,critical,2019-10-28,2019-10-28,1,critical,-4.019700383433457,1,0,weather_unavailable_or_unusual
AOI-0051,suppression,2020-04-25,2020-04-25,1,moderate,-1.4563235779490276,1,0,weather_unavailable_or_unusual
AOI-0051,suppression,2020-04-30,2020-04-30,1,moderate,-1.6411159907138007,1,0,weather_unavailable_or_unusual
AOI-0051,suppression,2020-07-29,2020-07-29,1,moderate,-1.3425188980787788,1,0,weather_unavailable_or_unusual
AOI-0051,suppression,2020-08-03,2020-08-03,1,moderate,-1.337170499649431,1,0,weather_unavailable_or_unusual
AOI-0051,suppression,2020-08-08,2020-08-08,1,moderate,-1.291305964872094,1,0,weather_unavailable_or_unusual
AOI-0051,suppression,2020-08-18,2020-08-18,1,moderate,-1.0470858466501174,1,0,weather_unavailable_or_unusual
AOI-0051,suppression,2020-09-02,2020-09-02,1,moderate,-1.090377259212211,1,0,weather_unavailable_or_unusual
AOI-0051,suppression,2020-09-07,2020-09-07,1,moderate,-1.2027523169526768,0,1,weather_unavailable_or_unusual
AOI-0051,suppression,2020-09-12,2020-09-12,1,moderate,-1.3838135852228297,1,0,weather_unavailable_or_unusual
AOI-0051,suppression,2020-09-17,2020-09-17,1,moderate,-1.637461829415346,1,0,weather_unavailable_or_unusual
AOI-0051,suppression,2020-09-22,2020-09-22,1,moderate,-1.5172188029942417,1,0,weather_unavailable_or_unusual
AOI-0051,suppression,2020-09-24,2020-09-24,1,moderate,-1.75324783565732,1,0,weather_unavailable_or_unusual
AOI-0051,suppression,2020-09-27,2020-09-27,1,moderate,-1.9875038199805077,1,0,weather_unavailable_or_unusual
AOI-0051,suppression,2020-10-12,2020-10-12,1,moderate,-1.23846222113241,1,0,weather_unavailable_or_unusual
AOI-0051,suppression,2020-10-17,2020-10-17,1,moderate,-1.7817211317222386,1,0,weather_unavailable_or_unusual
AOI-0051,suppression,2020-10-26,2020-10-26,1,moderate,-1.8797687215832077,1,0,weather_unavailable_or_unusual
AOI-0051,critical,2020-10-27,2020-10-27,1,moderate,-2.1474941153616323,0,1,weather_unavailable_or_unusual
AOI-0051,critical,2021-04-30,2021-04-30,1,moderate,-2.5741563337088276,1,0,weather_unavailable_or_unusual
AOI-0051,suppression,2021-05-25,2021-05-25,1,moderate,-1.7058084878421635,1,0,weather_unavailable_or_unusual
AOI-0051,suppression,2021-07-14,2021-07-14,1,moderate,-1.1827127572573555,1,0,weather_unavailable_or_unusual
AOI-0051,suppression,2021-07-19,2021-07-19,1,moderate,-1.1991140143137164,0,1,weather_unavailable_or_unusual
AOI-0051,suppression,2021-07-24,2021-07-24,1,moderate,-1.5686663819982936,1,0,weather_unavailable_or_unusual
AOI-0051,suppression,2021-07-29,2021-07-29,1,moderate,-1.3898072966629051,1,0,weather_unavailable_or_unusual
AOI-0051,suppression,2021-08-03,2021-08-03,1,moderate,-1.6148098448871462,1,0,weather_unavailable_or_unusual
AOI-0051,suppression,2021-09-27,2021-09-27,1,moderate,-1.8494648674253644,1,0,weather_unavailable_or_unusual
AOI-0051,suppression,2022-04-25,2022-04-25,1,moderate,-1.2991123769232342,1,0,weather_unavailable_or_unusual
AOI-0051,suppression,2022-05-09,2022-05-09,1,moderate,-1.3913073827043476,0,1,weather_unavailable_or_unusual
AOI-0051,critical,2022-05-10,2022-05-10,1,high,-3.2035215427933,1,0,weather_unavailable_or_unusual
AOI-0051,critical,2022-05-15,2022-05-15,1,moderate,-2.0085597975914617,1,0,weather_unavailable_or_unusual
AOI-0051,suppression,2022-05-17,2022-05-17,1,moderate,-1.88347894396043,1,0,weather_unavailable_or_unusual
AOI-0051,critical,2022-05-20,2022-05-20,1,critical,-3.6155633188172067,1,0,weather_unavailable_or_unusual
AOI-0051,suppression,2022-05-25,2022-05-27,3,moderate,-1.6480158452455058,1,2,weather_unavailable_or_unusual
AOI-0051,critical,2022-05-30,2022-05-30,1,high,-3.0685923576270917,1,0,weather_unavailable_or_unusual
AOI-0051,suppression,2022-06-02,2022-06-03,2,moderate,-1.3401788556597114,2,0,weather_unavailable_or_unusual
AOI-0051,suppression,2023-07-29,2023-07-29,1,moderate,-1.5037744588474318,1,0,weather_unavailable_or_unusual
AOI-0051,suppression,2023-08-08,2023-08-08,1,moderate,-1.4456723959997957,1,0,weather_unavailable_or_unusual
AOI-0051,suppression,2023-08-13,2023-08-13,1,moderate,-1.2167769778623807,1,0,weather_unavailable_or_unusual
AOI-0051,critical,2023-09-07,2023-09-07,1,moderate,-2.0283634365785037,1,0,weather_unavailable_or_unusual
AOI-0051,suppression,2024-04-28,2024-04-28,1,moderate,-1.4598065815252785,1,0,weather_unavailable_or_unusual
AOI-0051,suppression,2024-05-04,2024-05-04,1,moderate,-1.3844934387612127,0,1,weather_unavailable_or_unusual
AOI-0051,suppression,2024-05-06,2024-05-07,2,moderate,-1.1537403485889035,2,0,weather_unavailable_or_unusual
AOI-0051,suppression,2024-05-22,2024-05-24,3,moderate,-1.3453747472357946,2,1,weather_unavailable_or_unusual
AOI-0051,suppression,2024-07-18,2024-07-18,1,moderate,-1.092070676501976,1,0,weather_unavailable_or_unusual
AOI-0051,suppression,2024-08-12,2024-08-12,1,moderate,-1.0239558509878892,1,0,weather_unavailable_or_unusual
AOI-0051,suppression,2024-08-17,2024-08-17,1,moderate,-1.1377108146724748,1,0,weather_unavailable_or_unusual
AOI-0051,suppression,2024-08-22,2024-08-22,1,moderate,-1.2101868114831982,1,0,weather_unavailable_or_unusual
AOI-0051,suppression,2024-08-27,2024-08-27,1,moderate,-1.2342585502511185,0,1,weather_unavailable_or_unusual
AOI-0051,suppression,2024-09-01,2024-09-01,1,moderate,-1.6856488804793972,1,0,weather_unavailable_or_unusual
AOI-0051,suppression,2024-09-06,2024-09-06,1,moderate,-1.5749988605518126,1,0,weather_unavailable_or_unusual
AOI-0051,suppression,2024-09-11,2024-09-11,1,moderate,-1.7038200344166798,1,0,weather_unavailable_or_unusual
AOI-0051,suppression,2024-09-16,2024-09-16,1,moderate,-1.3387462076039935,1,0,weather_unavailable_or_unusual
AOI-0051,suppression,2024-09-21,2024-09-21,1,moderate,-1.5152965013640167,1,0,weather_unavailable_or_unusual
AOI-0051,suppression,2024-09-26,2024-09-26,1,moderate,-1.5918646521917506,1,0,weather_unavailable_or_unusual
AOI-0051,suppression,2024-10-11,2024-10-11,1,moderate,-1.15141913065874,1,0,weather_unavailable_or_unusual
AOI-0051,suppression,2025-06-13,2025-06-13,1,moderate,-1.1156871779240378,1,0,weather_unavailable_or_unusual
AOI-0051,suppression,2025-07-08,2025-07-08,1,moderate,-1.5643581643333067,1,0,weather_unavailable_or_unusual
AOI-0051,suppression,2025-07-10,2025-07-10,1,moderate,-1.4248030028976255,0,1,weather_unavailable_or_unusual
AOI-0051,suppression,2025-07-13,2025-07-13,1,moderate,-1.608715038408823,1,0,weather_unavailable_or_unusual
AOI-0051,suppression,2025-07-18,2025-07-18,1,moderate,-1.7195332074493987,1,0,weather_unavailable_or_unusual
AOI-0051,suppression,2025-07-21,2025-07-21,1,moderate,-1.1761147144046822,1,0,weather_unavailable_or_unusual
AOI-0051,suppression,2025-07-28,2025-07-30,3,moderate,-1.5829476907337552,3,0,weather_unavailable_or_unusual
AOI-0051,suppression,2025-08-05,2025-08-07,3,moderate,-1.498112503748348,2,1,weather_unavailable_or_unusual
AOI-0051,suppression,2025-08-12,2025-08-12,1,moderate,-1.4078107226511551,0,1,weather_unavailable_or_unusual
AOI-0051,suppression,2025-08-17,2025-08-17,1,moderate,-1.7269736485588023,1,0,weather_unavailable_or_unusual
AOI-0051,suppression,2025-08-19,2025-08-19,1,moderate,-1.862764296781875,1,0,weather_unavailable_or_unusual
AOI-0051,suppression,2025-08-21,2025-08-22,2,moderate,-1.3774286499279955,2,0,weather_unavailable_or_unusual
AOI-0051,suppression,2025-08-27,2025-08-27,1,moderate,-1.630917180496455,1,0,weather_unavailable_or_unusual
AOI-0051,suppression,2025-08-29,2025-08-30,2,moderate,-1.8269454717973903,2,0,weather_unavailable_or_unusual
AOI-0051,critical,2025-09-01,2025-09-01,1,high,-2.7574066636459853,1,0,weather_unavailable_or_unusual
AOI-0051,suppression,2025-09-06,2025-09-07,2,moderate,-1.6230516516317397,2,0,weather_unavailable_or_unusual
AOI-0051,critical,2025-09-08,2025-09-08,1,moderate,-2.466468101519529,1,0,weather_unavailable_or_unusual
AOI-0051,critical,2025-09-11,2025-09-11,1,moderate,-2.3530520432489848,1,0,weather_unavailable_or_unusual
AOI-0051,suppression,2025-09-15,2025-09-16,2,moderate,-1.4337686872695017,0,2,weather_unavailable_or_unusual
AOI-0051,suppression,2025-09-21,2025-09-21,1,moderate,-1.7926998124238114,1,0,weather_unavailable_or_unusual
AOI-0051,suppression,2025-09-26,2025-09-26,1,moderate,-1.838898232210967,1,0,weather_unavailable_or_unusual
AOI-0052,suppression,2025-04-24,2025-04-24,1,moderate,-1.0752102827703596,1,0,weather_unavailable_or_unusual
AOI-0052,suppression,2025-04-29,2025-04-29,1,moderate,-1.1022124246397726,1,0,dry_context
AOI-0052,suppression,2025-05-04,2025-05-04,1,moderate,-1.2678096358767976,1,0,dry_context
AOI-0052,suppression,2025-05-09,2025-05-09,1,moderate,-1.6465597395165463,1,0,weather_unavailable_or_unusual
AOI-0052,suppression,2025-05-14,2025-05-14,1,moderate,-1.6235737644095012,1,0,dry_context
AOI-0052,suppression,2025-05-19,2025-05-19,1,moderate,-1.9502956454760971,1,0,weather_unavailable_or_unusual
AOI-0052,suppression,2025-05-24,2025-05-24,1,moderate,-1.6475003641578387,1,0,dry_context
AOI-0052,suppression,2025-06-03,2025-06-03,1,moderate,-1.3923040112113243,1,0,dry_context
AOI-0052,suppression,2025-06-08,2025-06-08,1,moderate,-1.4204943273760466,0,1,weather_unavailable_or_unusual
AOI-0052,suppression,2025-06-10,2025-06-10,1,moderate,-1.788734744295295,1,0,weather_unavailable_or_unusual
AOI-0052,suppression,2025-08-07,2025-08-07,1,moderate,-1.0246004400988808,1,0,dry_context
AOI-0052,suppression,2025-08-09,2025-08-09,1,moderate,-1.078951054675733,1,0,dry_context
AOI-0052,suppression,2025-08-12,2025-08-12,1,moderate,-1.0209161553328472,1,0,dry_context
AOI-0052,suppression,2025-08-17,2025-08-17,1,moderate,-1.020809168290541,1,0,dry_context
AOI-0052,suppression,2025-08-19,2025-08-19,1,moderate,-1.093096806864847,1,0,dry_context
AOI-0052,suppression,2025-09-01,2025-09-01,1,moderate,-1.151567592650121,1,0,dry_context
AOI-0052,suppression,2025-09-08,2025-09-08,1,moderate,-1.1372643216712373,1,0,dry_context
AOI-0053,suppression,2025-06-03,2025-06-03,1,moderate,-1.0343914917542418,1,0,dry_context
AOI-0053,suppression,2025-06-08,2025-06-08,1,moderate,-1.5755194441690998,1,0,dry_context
AOI-0053,suppression,2025-06-10,2025-06-11,2,moderate,-1.198975257822409,2,0,weather_unavailable_or_unusual
AOI-0053,suppression,2025-06-13,2025-06-13,1,moderate,-1.6833878023091438,1,0,dry_context
AOI-0053,suppression,2025-06-18,2025-06-19,2,moderate,-1.118262827488332,2,0,weather_unavailable_or_unusual
AOI-0053,suppression,2025-07-08,2025-07-08,1,moderate,-1.1970549072332701,1,0,dry_and_hot_context
AOI-0053,suppression,2025-07-10,2025-07-10,1,moderate,-1.137986331862959,1,0,dry_and_hot_context
AOI-0053,suppression,2025-07-13,2025-07-13,1,moderate,-1.1521186379269601,1,0,dry_and_hot_context
AOI-0053,suppression,2025-07-18,2025-07-18,1,moderate,-1.124572036056568,1,0,dry_and_hot_context
AOI-0053,suppression,2025-07-23,2025-07-23,1,moderate,-1.0919559628982003,1,0,dry_context
AOI-0053,suppression,2025-07-30,2025-07-30,1,moderate,-1.0735262418792977,1,0,dry_and_hot_context
AOI-0053,suppression,2025-08-02,2025-08-02,1,moderate,-1.0570026586982069,0,1,weather_unavailable_or_unusual
AOI-0053,suppression,2025-08-07,2025-08-07,1,moderate,-1.0155135002252151,1,0,dry_context
AOI-0053,suppression,2025-08-09,2025-08-09,1,moderate,-1.0646467040910585,0,1,weather_unavailable_or_unusual
AOI-0053,suppression,2025-08-12,2025-08-12,1,moderate,-1.0039086372886423,0,1,weather_unavailable_or_unusual
AOI-0053,suppression,2025-08-19,2025-08-19,1,moderate,-1.0742225016635087,1,0,dry_context
AOI-0053,suppression,2025-08-22,2025-08-22,1,moderate,-1.0243709197273283,1,0,dry_context
AOI-0053,suppression,2025-09-01,2025-09-01,1,moderate,-1.092429487036172,0,1,weather_unavailable_or_unusual
AOI-0053,suppression,2025-09-08,2025-09-08,1,moderate,-1.1065794848352197,1,0,dry_context
AOI-0056,suppression,2025-06-13,2025-06-13,1,moderate,-1.0672966708042066,1,0,weather_unavailable_or_unusual
AOI-0056,suppression,2025-07-23,2025-07-23,1,moderate,-1.0439583151382044,0,1,weather_unavailable_or_unusual
AOI-0056,suppression,2025-10-28,2025-10-28,1,moderate,-1.437606588604654,1,0,weather_unavailable_or_unusual
AOI-0057,suppression,2025-05-25,2025-05-25,1,moderate,-1.025032224469779,1,0,weather_unavailable_or_unusual
AOI-0057,suppression,2025-06-08,2025-06-08,1,moderate,-1.4371225705421762,1,0,weather_unavailable_or_unusual
AOI-0057,suppression,2025-06-10,2025-06-11,2,moderate,-1.1725686112016849,2,0,weather_unavailable_or_unusual
AOI-0057,suppression,2025-06-19,2025-06-19,1,moderate,-1.1061271445056633,1,0,weather_unavailable_or_unusual
AOI-0057,suppression,2025-07-08,2025-07-08,1,moderate,-1.0045123364993558,1,0,weather_unavailable_or_unusual
AOI-0057,suppression,2025-07-10,2025-07-10,1,moderate,-1.00233106239506,0,1,weather_unavailable_or_unusual
AOI-0057,suppression,2025-08-09,2025-08-09,1,moderate,-1.015945046249926,1,0,weather_unavailable_or_unusual
AOI-0057,suppression,2025-08-19,2025-08-19,1,moderate,-1.0414648778775344,1,0,weather_unavailable_or_unusual
AOI-0057,suppression,2025-09-01,2025-09-01,1,moderate,-1.0603013461782878,0,1,weather_unavailable_or_unusual
AOI-0057,suppression,2025-09-08,2025-09-08,1,moderate,-1.1408405988226726,1,0,weather_unavailable_or_unusual
AOI-0058,critical,2011-07-06,2011-07-07,2,high,-3.0219164909835188,2,0,weather_unavailable_or_unusual
AOI-0058,suppression,2011-07-12,2011-07-12,1,moderate,-1.7754942968652851,1,0,dry_context
AOI-0058,critical,2011-07-15,2011-07-15,1,moderate,-2.377728397780032,0,1,weather_unavailable_or_unusual
AOI-0058,critical,2011-07-31,2011-07-31,1,moderate,-2.5767473342903457,1,0,dry_context
AOI-0058,suppression,2011-08-07,2011-08-08,2,moderate,-1.7256056121347738,2,0,dry_context
AOI-0058,suppression,2011-08-31,2011-09-01,2,moderate,-1.1235647619462847,1,1,dry_context
AOI-0058,critical,2011-09-16,2011-09-17,2,critical,-4.470980238325353,2,0,dry_context
AOI-0058,suppression,2011-09-24,2011-09-25,2,moderate,-1.152133797741912,2,0,dry_context
AOI-0058,suppression,2012-05-22,2012-05-22,1,moderate,-1.6443097116292171,1,0,dry_context
AOI-0058,suppression,2012-06-14,2012-06-14,1,moderate,-1.4456533071846134,1,0,dry_context
AOI-0058,suppression,2013-04-30,2013-04-30,1,moderate,-1.6229437333856918,1,0,dry_context
AOI-0058,critical,2013-05-01,2013-05-01,1,moderate,-2.0158428888010973,1,0,dry_context
AOI-0058,suppression,2013-05-09,2013-05-09,1,moderate,-1.2607151765235662,0,1,weather_unavailable_or_unusual
AOI-0058,critical,2013-05-25,2013-05-25,1,moderate,-2.1226469937596937,1,0,weather_unavailable_or_unusual
AOI-0058,suppression,2013-06-09,2013-06-09,1,moderate,-1.5790813218555206,0,1,weather_unavailable_or_unusual
AOI-0058,suppression,2013-08-20,2013-08-21,2,moderate,-1.506889432925477,2,0,dry_context
AOI-0058,suppression,2013-08-28,2013-08-28,1,moderate,-1.6156090389740259,0,1,weather_unavailable_or_unusual
AOI-0058,critical,2013-10-07,2013-10-07,1,moderate,-2.108172256398159,1,0,dry_context
AOI-0058,suppression,2013-10-08,2013-10-08,1,moderate,-1.4258093010351356,1,0,dry_context
AOI-0058,critical,2014-06-26,2014-06-26,1,moderate,-2.6292502361855714,1,0,weather_unavailable_or_unusual
AOI-0058,critical,2014-06-28,2014-06-29,2,critical,-5.4581411293464654,2,0,dry_context
AOI-0058,critical,2014-07-07,2014-07-07,1,critical,-4.673731883551061,1,0,dry_context
AOI-0058,critical,2014-07-15,2014-07-15,1,high,-3.3063240679704773,1,0,dry_context
AOI-0058,critical,2014-07-23,2014-07-23,1,moderate,-2.6106154482606545,1,0,dry_context
AOI-0058,critical,2014-07-30,2014-07-31,2,moderate,-2.258602346752178,2,0,dry_context
AOI-0058,suppression,2014-08-07,2014-08-08,2,moderate,-1.3956640307925587,2,0,dry_context
AOI-0058,suppression,2014-08-15,2014-08-16,2,moderate,-1.2698859595090806,2,0,dry_and_hot_context
AOI-0058,suppression,2014-08-23,2014-08-24,2,moderate,-1.6097814845493175,2,0,dry_context
AOI-0058,suppression,2014-08-31,2014-08-31,1,moderate,-1.3819854380367327,1,0,dry_context
AOI-0058,suppression,2014-10-11,2014-10-11,1,moderate,-1.1219107665207242,1,0,dry_context
AOI-0058,suppression,2014-10-26,2014-10-27,2,moderate,-1.6924370049730373,2,0,dry_context
AOI-0058,suppression,2015-06-24,2015-06-24,1,moderate,-1.8857456240135875,1,0,dry_context
AOI-0058,suppression,2016-07-04,2016-07-04,1,moderate,-1.0228956961925666,1,0,dry_context
AOI-0058,suppression,2016-07-12,2016-07-12,1,moderate,-1.5293277172241548,1,0,dry_context
AOI-0058,suppression,2016-07-20,2016-07-20,1,moderate,-1.0516662026518107,1,0,dry_context
AOI-0058,suppression,2017-07-06,2017-07-06,1,moderate,-1.0932481767896938,1,0,dry_context
AOI-0058,suppression,2017-07-12,2017-07-12,1,moderate,-1.0545153746384164,1,0,dry_context
AOI-0058,critical,2017-07-14,2017-07-15,2,moderate,-2.253625618770204,1,1,dry_context
AOI-0058,critical,2017-07-23,2017-07-23,1,moderate,-2.2012965479491715,1,0,weather_unavailable_or_unusual
AOI-0058,critical,2017-07-25,2017-07-25,1,moderate,-2.1947450613526183,1,0,dry_context
AOI-0058,suppression,2017-07-30,2017-07-31,2,moderate,-1.2158655267070242,2,0,dry_context
AOI-0058,suppression,2017-08-04,2017-08-04,1,moderate,-1.3691357327471247,1,0,dry_and_hot_context
AOI-0058,suppression,2017-08-08,2017-08-09,2,moderate,-1.1841948084180474,2,0,dry_and_hot_context
AOI-0058,suppression,2017-08-29,2017-08-29,1,moderate,-1.5104001399290106,1,0,dry_context
AOI-0058,suppression,2017-09-08,2017-09-08,1,moderate,-1.123515340799177,1,0,dry_context
AOI-0058,suppression,2017-09-13,2017-09-13,1,moderate,-1.5421787528819324,0,1,weather_unavailable_or_unusual
AOI-0058,suppression,2017-09-16,2017-09-17,2,moderate,-1.7609967743673018,1,1,dry_context
AOI-0058,critical,2017-09-18,2017-09-18,1,moderate,-2.310539777310231,1,0,dry_context
AOI-0058,suppression,2017-09-24,2017-09-25,2,moderate,-1.5252898002163933,2,0,dry_context
AOI-0058,suppression,2017-10-08,2017-10-08,1,moderate,-1.9667319622767583,1,0,dry_context
AOI-0058,suppression,2017-10-10,2017-10-11,2,moderate,-1.6142645004547318,2,0,dry_context
AOI-0058,critical,2017-10-18,2017-10-18,1,moderate,-2.3505812862607627,1,0,dry_context
AOI-0058,suppression,2018-04-21,2018-04-21,1,moderate,-1.151757030919492,1,0,dry_context
AOI-0058,suppression,2018-04-28,2018-04-28,1,moderate,-1.1845297219542685,1,0,dry_context
AOI-0058,suppression,2018-05-01,2018-05-01,1,moderate,-1.62513957613801,1,0,dry_context
AOI-0058,suppression,2018-05-09,2018-05-09,1,moderate,-1.0109301322191737,1,0,weather_unavailable_or_unusual
AOI-0058,suppression,2018-05-11,2018-05-11,1,moderate,-1.337981200637402,1,0,dry_context
AOI-0058,suppression,2018-06-20,2018-06-20,1,moderate,-1.1599776872719807,1,0,dry_context
AOI-0058,suppression,2018-10-30,2018-10-30,1,moderate,-1.0882702331242002,1,0,dry_context
AOI-0058,suppression,2019-06-18,2019-06-19,2,moderate,-1.5736164160102601,2,0,dry_context
AOI-0058,critical,2019-06-20,2019-06-20,1,moderate,-2.1099146995211853,1,0,dry_context
AOI-0058,critical,2019-06-25,2019-06-25,1,moderate,-2.3410677477207966,0,1,weather_unavailable_or_unusual
AOI-0058,suppression,2019-06-26,2019-06-27,2,moderate,-1.5498635504702452,1,1,dry_context
AOI-0058,critical,2019-06-30,2019-06-30,1,moderate,-2.09674551274978,1,0,dry_context
AOI-0058,suppression,2019-07-04,2019-07-05,2,moderate,-1.839468750905984,1,1,dry_context
AOI-0058,suppression,2019-07-12,2019-07-12,1,moderate,-1.3597625011407841,1,0,weather_unavailable_or_unusual
AOI-0058,critical,2019-07-20,2019-07-20,1,moderate,-2.0466315136237854,1,0,dry_context
AOI-0058,suppression,2019-07-29,2019-07-29,1,moderate,-1.0383610271117552,1,0,dry_context
AOI-0058,suppression,2019-08-09,2019-08-09,1,moderate,-1.0325412185337055,1,0,dry_context
AOI-0058,suppression,2019-08-14,2019-08-14,1,moderate,-1.3094576883702385,1,0,dry_context
AOI-0058,suppression,2019-08-21,2019-08-21,1,moderate,-1.1099631225312376,1,0,dry_context
AOI-0058,suppression,2019-08-24,2019-08-24,1,moderate,-1.4859022615940751,1,0,dry_and_hot_context
AOI-0058,suppression,2019-08-29,2019-08-30,2,moderate,-1.1834462828178711,1,1,dry_context
AOI-0058,suppression,2019-09-03,2019-09-03,1,moderate,-1.5891049999549036,1,0,dry_context
AOI-0058,suppression,2019-09-13,2019-09-15,3,moderate,-1.7116599737485396,3,0,dry_context
AOI-0058,critical,2019-09-18,2019-09-18,1,moderate,-2.5923653224765344,1,0,weather_unavailable_or_unusual
AOI-0058,critical,2019-09-23,2019-09-23,1,high,-3.347568566418388,1,0,dry_context
AOI-0058,critical,2019-09-28,2019-09-28,1,moderate,-2.135197906089945,0,1,weather_unavailable_or_unusual
AOI-0058,suppression,2019-10-09,2019-10-09,1,moderate,-1.181104434351552,1,0,dry_context
AOI-0058,suppression,2019-10-13,2019-10-13,1,moderate,-1.6780928964463293,1,0,dry_context
AOI-0058,suppression,2019-10-18,2019-10-18,1,moderate,-1.1771022272638392,1,0,dry_context
AOI-0058,critical,2019-10-28,2019-10-28,1,moderate,-2.028461599243754,1,0,dry_context
AOI-0058,suppression,2020-04-30,2020-04-30,1,moderate,-1.7486083170121036,1,0,dry_context
AOI-0058,suppression,2020-05-04,2020-05-04,1,moderate,-1.7163415124323427,0,1,weather_unavailable_or_unusual
AOI-0058,suppression,2020-05-08,2020-05-08,1,moderate,-1.695431718485524,1,0,weather_unavailable_or_unusual
AOI-0058,suppression,2020-05-19,2020-05-20,2,moderate,-1.245881128864092,2,0,weather_unavailable_or_unusual
AOI-0058,suppression,2020-05-27,2020-05-28,2,moderate,-1.4374158285609917,2,0,dry_context
AOI-0058,suppression,2020-05-30,2020-05-30,1,moderate,-1.9107718050936442,1,0,dry_context
AOI-0058,suppression,2020-06-04,2020-06-04,1,moderate,-1.6138699278359716,1,0,weather_unavailable_or_unusual
AOI-0058,suppression,2021-04-30,2021-04-30,1,moderate,-1.2604422604786394,1,0,dry_context
AOI-0058,critical,2021-05-20,2021-05-20,1,moderate,-2.1132013413794186,1,0,dry_context
AOI-0058,suppression,2021-08-08,2021-08-08,1,moderate,-1.2773988895326136,1,0,weather_unavailable_or_unusual
AOI-0058,suppression,2022-05-25,2022-05-25,1,moderate,-1.12538059282597,1,0,dry_context
AOI-0058,suppression,2022-06-29,2022-06-30,2,moderate,-1.4560031727200817,2,0,dry_context
AOI-0058,suppression,2022-07-04,2022-07-05,2,moderate,-1.5485667478831848,1,1,dry_context
AOI-0058,critical,2022-07-09,2022-07-09,1,moderate,-2.507645092725699,1,0,dry_context
AOI-0058,suppression,2022-07-12,2022-07-12,1,moderate,-1.4566195016826622,0,1,weather_unavailable_or_unusual
AOI-0058,critical,2022-07-14,2022-07-14,1,moderate,-2.1695633162279977,1,0,dry_context
AOI-0058,suppression,2022-07-17,2022-07-17,1,moderate,-1.528003991026671,0,1,weather_unavailable_or_unusual
AOI-0058,critical,2022-07-19,2022-07-19,1,moderate,-2.0547377487097793,1,0,dry_context
AOI-0058,suppression,2022-07-20,2022-07-21,2,moderate,-1.4676482159034305,2,0,dry_context
AOI-0058,suppression,2022-07-24,2022-07-24,1,moderate,-1.742185749966245,1,0,dry_context
AOI-0058,suppression,2022-07-29,2022-07-29,1,moderate,-1.1362682075023856,0,1,weather_unavailable_or_unusual
AOI-0058,suppression,2022-08-03,2022-08-03,1,moderate,-1.2295949909789958,1,0,weather_unavailable_or_unusual
AOI-0058,suppression,2022-08-28,2022-08-28,1,moderate,-1.1424407296362256,1,0,dry_context
AOI-0058,suppression,2022-09-02,2022-09-02,1,moderate,-1.0061413382965916,1,0,dry_context
AOI-0058,suppression,2022-09-07,2022-09-07,1,moderate,-1.1896783105491573,1,0,dry_context
AOI-0058,suppression,2022-09-17,2022-09-17,1,moderate,-1.3477039411060698,1,0,dry_context
AOI-0058,suppression,2022-09-27,2022-09-27,1,moderate,-1.5568867758359937,1,0,dry_context
AOI-0058,suppression,2022-10-01,2022-10-01,1,moderate,-1.0611025461010368,1,0,dry_context
AOI-0058,suppression,2022-10-07,2022-10-08,2,moderate,-1.2456006800856125,2,0,dry_context
AOI-0058,suppression,2022-10-12,2022-10-12,1,moderate,-1.7320129460946099,1,0,dry_context
AOI-0058,suppression,2022-10-15,2022-10-15,1,moderate,-1.2923370276786572,1,0,dry_context
AOI-0058,suppression,2023-04-26,2023-04-27,2,moderate,-1.1698061245567861,2,0,weather_unavailable_or_unusual
