anon_polygon_id,date,n16_c60_r125_k2,n16_c80_r125_k3,shock,state,base_file,year,canon
AOI-0044,2019-09-16,0.22032753,0.19798062,0.03264290,0.01251406,0.20288688,2019,False
AOI-0044,2019-10-10,0.22689988,0.22689988,-0.00239808,0.00748706,0.19205497,2019,False
AOI-0044,2020-04-17,0.23657802,0.21020060,-0.00000597,0.01668093,0.18747872,2020,False
AOI-0044,2020-04-22,0.25261596,0.23774848,-0.00006658,0.02532611,0.25245003,2020,True
AOI-0044,2020-05-17,0.23781526,0.25527353,-0.00124301,0.00797812,0.19862301,2020,False
AOI-0044,2020-06-30,0.19476366,0.19269074,0.06437090,0.00603851,0.21649740,2020,False
AOI-0044,2020-08-10,0.14432110,0.14016534,-0.00202257,-0.00139690,0.12536940,2020,False
AOI-0044,2020-09-09,0.14942398,0.15437770,0.00941592,-0.00117129,0.14401973,2020,False
AOI-0044,2020-09-10,0.14428936,0.14381428,-0.00505617,-0.00094475,0.14623971,2020,False
AOI-0044,2020-09-26,0.13913977,0.13211330,-0.01593777,-0.00382977,0.12983343,2020,False
AOI-0044,2020-09-29,0.15412984,0.15280869,0.04314490,-0.00898680,0.16649938,2020,True
AOI-0044,2020-10-14,0.15818291,0.15818291,0.00848947,-0.00985351,0.14779620,2020,False
AOI-0044,2020-10-21,0.16097995,0.14724747,0.01969490,-0.01254002,0.16790065,2020,False
AOI-0044,2021-05-12,0.72744448,0.72744448,-0.00361629,0.01946419,0.67478854,2021,False
AOI-0044,2021-05-17,,,-0.00522086,0.02085188,0.71139343,2021,False
AOI-0044,2021-05-25,,,0.02479899,0.04538261,0.71527500,2021,True
AOI-0044,2021-07-16,0.16239802,0.16239802,-0.01265950,0.04092516,0.20540416,2021,False
AOI-0044,2021-07-21,0.18562969,0.18562969,-0.02655483,0.02898493,0.16353755,2021,False
AOI-0044,2021-09-30,0.27731869,0.27731869,0.06209322,-0.01077214,0.24579416,2021,True
AOI-0044,2021-10-07,0.15737778,0.15737778,-0.02033958,-0.00923084,0.15982612,2021,False
AOI-0044,2022-05-27,0.61866664,0.61866664,-0.02358743,0.00359626,0.73534621,2022,False
AOI-0044,2022-06-06,0.68690647,0.68690647,0.00169175,0.02356472,0.71573502,2022,False
AOI-0044,2022-06-12,0.60196888,0.60196888,0.00261164,-0.00337264,0.69382912,2022,False
AOI-0044,2022-07-07,0.23499736,0.23499736,-0.02642415,0.00541858,0.21337802,2022,False
AOI-0044,2022-08-10,0.20933031,0.20245920,-0.01194980,-0.00833562,0.22279637,2022,False
AOI-0044,2022-08-13,0.15233089,0.16265339,0.01115557,-0.00652915,0.27593588,2022,True
AOI-0044,2022-08-24,0.20585318,0.20585318,,0.00763466,0.26770094,2022,False
AOI-0044,2022-09-25,0.22151297,0.22151297,0.01395010,-0.00737426,0.22731776,2022,False
AOI-0044,2022-09-30,0.23548329,0.23348011,0.03333934,-0.01069922,0.26969352,2022,True
AOI-0044,2023-04-02,,,-0.00932541,-0.00363177,0.20361172,2023,False
AOI-0044,2023-04-07,,,0.05347828,-0.00373227,0.31178385,2023,True
AOI-0044,2023-06-06,0.26723402,0.26723402,0.00000000,-0.00859585,0.22289481,2023,False
AOI-0044,2023-06-30,0.26809553,0.26809553,0.02407904,0.00161314,0.22129217,2023,False
AOI-0044,2023-07-05,,,0.01671248,0.02681231,0.20914263,2023,False
AOI-0044,2023-07-09,,,-0.02237556,0.02755669,0.18083678,2023,False
AOI-0044,2023-07-11,,,,0.02807275,0.12169883,2023,False
AOI-0044,2023-07-16,0.23263487,0.23263487,0.00061746,0.02157485,0.16074296,2023,False
AOI-0044,2023-07-25,,,0.05755479,-0.00090917,0.20927025,2023,False
AOI-0044,2023-08-05,,,-0.04328048,0.00010044,0.14392358,2023,False
AOI-0044,2023-08-25,0.20306923,0.20306923,-0.00826476,0.00187552,0.15452346,2023,False
AOI-0044,2023-09-30,,,0.03281425,0.00268561,0.28102026,2023,True
AOI-0044,2023-10-14,,,-0.02773937,-0.04688628,0.21880740,2023,False
AOI-0044,2024-04-06,0.80993404,0.79774716,0.00000000,-0.00779581,0.77481287,2024,True
AOI-0044,2024-04-14,0.80369152,0.77309806,0.00000000,-0.00943993,0.82593637,2024,False
AOI-0044,2024-06-05,0.65456964,0.65456964,-0.05183313,0.02232672,0.57580516,2024,False
AOI-0044,2024-09-06,0.15896945,0.15896945,0.00000000,-0.00959971,0.15590050,2024,False
AOI-0044,2024-09-21,0.14509269,0.14769377,-0.00303547,0.00813299,0.14962748,2024,False
AOI-0044,2025-04-02,0.22526869,0.22983352,0.00000000,0.03490255,0.17570081,2025,False
AOI-0044,2025-05-20,0.22205169,0.22285610,0.01601557,0.01183893,0.23587967,2025,False
AOI-0044,2025-07-06,0.21368749,0.21673895,0.03000349,0.01234651,0.21831506,2025,False
AOI-0044,2025-07-10,0.15778992,0.15151532,-0.03499475,0.00696108,0.14050078,2025,False
AOI-0044,2025-08-14,0.14513288,0.15066598,0.00000000,-0.00126912,0.14321718,2025,False
AOI-0044,2025-09-23,0.15621985,0.16556800,-0.00020035,0.00181728,0.14997524,2025,False
AOI-0044,2025-10-03,0.16125965,0.16376646,0.00000000,0.00226910,0.15603771,2025,False
AOI-0044,2025-10-15,0.16186087,,-0.00379805,-0.00779061,0.15489736,2025,False
AOI-0045,2025-04-26,0.18811143,0.18811143,-0.00339466,0.02241037,0.21159156,2025,False
AOI-0045,2025-06-15,0.16705032,0.15381112,-0.01217993,-0.00327208,0.15477367,2025,False
AOI-0045,2025-06-27,0.16672444,0.16672444,0.02904008,0.02567844,0.16935340,2025,False
AOI-0045,2025-06-29,0.21575669,0.22246835,0.04860674,0.02486259,0.21040954,2025,False
AOI-0045,2025-07-31,0.19582598,0.19582598,0.01592637,-0.00571724,0.19518752,2025,False
AOI-0045,2025-08-13,0.21576791,0.21163155,0.06268806,0.01018326,0.21711710,2025,True
AOI-0045,2025-08-15,0.19276198,0.19276198,0.04845079,0.00371611,0.19882151,2025,False
AOI-0045,2025-08-16,0.13648132,0.13648132,-0.00719055,0.01084196,0.13569062,2025,False
AOI-0045,2025-09-30,0.21790273,0.21790273,0.03748496,-0.00119948,0.21522485,2025,True
AOI-0045,2025-10-15,0.16221182,,-0.00379805,-0.00353163,0.16101992,2025,False
AOI-0046,2010-06-26,,,0.05850106,0.01528232,0.32513711,2010,True
AOI-0046,2010-07-12,,,0.04181388,-0.00337575,0.33518834,2010,True
AOI-0046,2010-09-14,,,0.00000000,0.00157009,0.38779447,2010,True
AOI-0046,2011-05-30,0.43752083,,-0.00804871,-0.01132714,0.32676726,2011,False
AOI-0046,2011-08-17,0.23327814,,-0.00329856,0.02390561,0.18032311,2011,False
AOI-0046,2012-04-22,,,0.00000000,-0.00122110,0.41251061,2012,True
AOI-0046,2012-04-29,,,0.01068032,-0.00090312,0.34333023,2012,False
AOI-0046,2012-06-09,,,0.00000000,0.00115866,0.55926204,2012,True
AOI-0046,2013-04-25,,,-0.10654637,0.00655988,0.22959753,2013,False
AOI-0046,2013-05-09,,,0.00000000,-0.00423812,0.46980469,2013,True
AOI-0046,2013-06-11,,,-0.00071208,-0.00058701,0.57583105,2013,False
AOI-0046,2013-06-27,0.30859818,,0.00000000,-0.01699846,0.37487782,2013,False
AOI-0046,2013-07-21,0.44476220,,-0.05702195,0.00237639,0.30997629,2013,False
AOI-0046,2013-07-28,,,0.01239715,0.01370907,0.35226046,2013,True
AOI-0046,2013-07-30,,,-0.02919494,0.01240391,0.28345691,2013,False
AOI-0046,2014-05-25,0.60778444,0.64317362,0.00346117,0.03081135,0.72546499,2014,True
AOI-0046,2014-05-29,0.76182757,0.74861498,0.07836085,0.02863417,0.75556612,2014,False
AOI-0046,2014-07-01,0.26549661,0.24742618,-0.01815231,0.01199537,0.31224759,2014,False
AOI-0046,2014-07-12,0.26680481,0.26946419,0.04022799,0.00831277,0.31186435,2014,True
AOI-0046,2014-08-01,0.20490321,0.20196639,0.00000000,0.01094921,0.18854413,2014,False
AOI-0046,2014-08-25,0.15584743,0.15117406,-0.06018069,-0.00842714,0.14162926,2014,False
AOI-0046,2014-09-19,0.17307362,0.17307362,,-0.00458840,0.16011736,2014,False
AOI-0046,2015-05-17,0.29970494,,-0.01860305,0.01610488,0.25097329,2015,False
AOI-0046,2015-07-12,0.30901828,,0.00000000,0.01895205,0.35211365,2015,True
AOI-0046,2015-09-22,0.20741303,,-0.01974389,-0.00557132,0.20175942,2015,False
AOI-0046,2015-10-16,0.26001191,,0.00000000,-0.00818734,0.30515733,2015,True
AOI-0046,2016-05-02,0.81420619,0.81420619,0.02015208,0.02478308,0.82542452,2016,False
AOI-0046,2016-05-10,0.90957523,0.90957523,-0.01068213,0.01873215,0.84503946,2016,False
AOI-0046,2016-05-18,0.82892079,0.84636111,0.00000000,0.01692049,0.83726848,2016,False
AOI-0046,2016-06-03,0.76376785,0.77561959,0.00031688,0.00478994,0.71898746,2016,False
AOI-0046,2016-06-09,0.67768906,0.66662066,0.02201805,0.00538106,0.62275971,2016,True
AOI-0046,2016-07-13,0.24062550,0.24062550,-0.01413786,-0.01524308,0.20184200,2016,False
AOI-0046,2016-07-30,0.33550941,0.33550941,0.00000000,-0.01208810,0.25798703,2016,False
AOI-0046,2016-10-02,0.29028875,0.29028875,0.00975106,-0.00690769,0.24486683,2016,False
AOI-0046,2016-10-17,0.27838929,0.27525423,-0.02817410,-0.00584257,0.29347977,2016,False
AOI-0046,2016-10-25,0.26502204,0.25363941,0.00000000,-0.00757006,0.31195238,2016,False
AOI-0046,2017-04-13,0.37276081,0.43220789,-0.00901176,-0.02123166,0.41807722,2017,False
AOI-0046,2017-06-27,,,,0.00326640,0.42742351,2017,False
AOI-0046,2017-07-02,0.29535465,0.29506826,-0.02401971,0.00360593,0.33259661,2017,False
AOI-0046,2017-07-24,0.25404938,0.26557918,0.01991655,0.01292988,0.21655528,2017,False
AOI-0046,2017-08-09,0.19591606,0.19355489,-0.01731615,0.01524232,0.15275180,2017,False
AOI-0046,2017-08-21,0.20112211,0.20545310,-0.00012456,0.00732925,0.14480891,2017,False
AOI-0046,2017-09-10,0.25950755,0.25675134,0.00000000,-0.00689742,0.22456144,2017,False
AOI-0046,2017-09-15,0.32500352,0.29608074,-0.00189264,-0.01032414,0.25650917,2017,False
AOI-0046,2017-10-12,0.35936374,0.33879033,0.04525372,0.00170014,0.31951075,2017,False
AOI-0046,2018-05-09,,,-0.00069545,0.01359089,0.38284199,2018,True
AOI-0046,2018-06-01,0.20687155,,0.00360405,-0.00438537,0.20704871,2018,False
AOI-0046,2018-07-20,0.18496736,,0.00650239,0.01158362,0.18495614,2018,False
AOI-0046,2018-08-20,0.15855881,,-0.03510046,0.00236276,0.17395595,2018,False
AOI-0046,2018-08-29,0.15604202,,0.02332720,-0.00145966,0.20758933,2018,True
AOI-0046,2018-10-15,0.19956082,,0.01373021,-0.00575965,0.18501480,2018,False
AOI-0046,2018-10-24,,,,-0.00571273,0.19461309,2018,False
AOI-0046,2019-04-01,0.26098484,0.24308060,0.00000000,0.05221508,0.21789345,2019,False
AOI-0046,2019-04-18,0.55294669,0.49523074,0.08191035,0.05181466,0.33728360,2019,False
AOI-0046,2019-05-19,0.77060617,0.76006692,-0.00031013,0.04280186,0.77940544,2019,False
AOI-0046,2019-08-01,0.31157807,0.30020295,-0.00103610,0.01105729,0.20993721,2019,False
AOI-0046,2019-09-01,0.21648601,0.21648601,-0.00383935,0.02340109,0.19808675,2019,False
AOI-0046,2019-10-20,0.34455308,0.29591950,-0.03000677,-0.03218164,0.37501355,2019,False
AOI-0046,2020-04-04,0.49738509,0.49738509,-0.04563539,-0.02071818,0.78187866,2020,False
AOI-0046,2020-04-07,0.82035696,0.79631118,-0.00012641,-0.02167186,0.81493545,2020,False
AOI-0046,2020-05-08,0.86957600,0.86286547,0.04604670,-0.01909336,0.83520874,2020,True
AOI-0046,2020-05-24,0.84025056,0.79955146,0.09297271,-0.00371049,0.82622424,2020,True
AOI-0046,2020-06-09,0.77141284,0.77782397,0.09872051,-0.00877756,0.70138897,2020,True
AOI-0046,2020-09-10,0.13514729,0.13811805,-0.00505617,0.00446275,0.13921076,2020,False
AOI-0046,2020-09-13,0.22564848,0.22187096,0.05067500,0.00361493,0.19329472,2020,True
AOI-0046,2020-09-26,0.09966628,0.10250010,-0.01593777,0.00594667,0.12718271,2020,False
AOI-0046,2020-10-21,0.31687014,0.31687014,0.01969490,-0.00809720,0.16127451,2020,False
AOI-0046,2021-05-02,,,-0.00514960,-0.00047844,0.51959812,2021,False
AOI-0046,2021-05-25,,,0.02479899,-0.02177781,0.79840512,2021,True
AOI-0046,2021-07-11,,,-0.00626555,-0.00117292,0.30051249,2021,False
AOI-0046,2021-07-28,,,0.00827202,0.01182692,0.33150271,2021,True
AOI-0046,2021-08-13,,,0.04526438,-0.03541193,0.38367161,2021,True
AOI-0046,2021-08-20,,,-0.03082844,-0.01531080,0.23822791,2021,False
AOI-0046,2021-08-29,,,0.04540903,-0.01680660,0.40974638,2021,True
AOI-0046,2021-09-06,,,0.00730888,-0.00909399,0.41099825,2021,False
AOI-0046,2022-06-05,,,-0.00859291,0.00016163,0.26049514,2022,False
AOI-0046,2022-07-24,,,-0.02613243,-0.00590114,0.17633490,2022,False
AOI-0046,2022-07-29,,,-0.01383916,-0.00839568,0.18712610,2022,False
AOI-0046,2022-07-30,,,0.04975608,-0.00874401,0.23024070,2022,False
AOI-0046,2022-08-24,,,,-0.00931793,0.20990416,2022,False
AOI-0046,2022-08-30,,,0.00000000,-0.00984613,0.17074672,2022,False
AOI-0046,2023-04-02,0.57173644,0.57173644,-0.00932541,0.00245157,0.57500631,2023,False
AOI-0046,2023-04-29,,,,0.00084446,0.81798102,2023,False
AOI-0046,2023-05-06,0.77725478,0.75718285,0.01825547,-0.00003487,0.86833203,2023,False
AOI-0046,2023-06-21,0.62692616,0.62692616,0.00000000,0.00871992,0.65029607,2023,False
AOI-0046,2023-06-24,0.53738993,0.53738993,-0.01906949,0.01049354,0.48713482,2023,False
AOI-0046,2023-07-22,,,-0.00221906,0.01494095,0.25046070,2023,False
AOI-0046,2023-07-25,0.29307871,0.29307871,0.05755479,0.01358525,0.26134499,2023,False
AOI-0046,2023-08-13,0.06924861,0.08236751,0.00678008,-0.00484974,0.18034273,2023,True
AOI-0046,2023-08-18,0.10798569,0.11668726,0.00000000,0.00924853,0.15937399,2023,False
AOI-0046,2023-08-25,0.16114163,0.16114163,-0.00826476,0.00795217,0.16027205,2023,False
AOI-0046,2023-08-27,,,0.00000000,0.00788745,0.18335018,2023,False
AOI-0046,2023-08-28,0.11648782,0.12452052,-0.00719767,0.00774315,0.14718525,2023,False
AOI-0046,2023-10-13,0.27698521,0.27698521,0.02220573,0.00309198,0.21400689,2023,False
AOI-0046,2023-10-29,0.31239000,0.31239000,0.03024827,0.00301339,0.29917932,2023,False
AOI-0046,2024-04-06,0.80583441,0.79992864,0.00000000,-0.01439959,0.70685698,2024,True
AOI-0046,2024-05-08,0.87582027,0.87582027,0.04741222,-0.00376411,0.85508538,2024,True
AOI-0046,2024-05-09,0.89233203,0.89233203,0.00000000,-0.01889999,0.86294418,2024,False
AOI-0046,2024-06-01,0.68465767,0.68465767,0.00044055,-0.01878221,0.79249416,2024,False
AOI-0046,2024-06-09,0.55372478,0.52489926,0.07733220,-0.01697456,0.50544895,2024,True
AOI-0046,2024-07-03,0.21413584,0.20206925,-0.00015334,-0.00728627,0.21702905,2024,False
AOI-0046,2024-07-19,0.20567258,0.20800917,0.02209489,-0.00753665,0.18355677,2024,False
AOI-0046,2024-08-09,0.13813064,0.14164787,-0.01365999,0.00690406,0.13194728,2024,False
AOI-0046,2024-08-20,0.19910230,0.20518401,0.00898267,0.00747133,0.18940908,2024,False
AOI-0046,2024-08-28,0.20455611,0.20933790,0.03930304,-0.00913690,0.21139148,2024,True
AOI-0046,2024-09-13,0.14814775,0.15031077,0.00101875,-0.00170853,0.16471022,2024,True
AOI-0046,2024-09-22,0.19969219,0.19969219,0.02269202,-0.00154205,0.18622758,2024,False
AOI-0046,2024-10-13,0.16017700,0.16017700,-0.01804995,-0.01098844,0.12204088,2024,False
AOI-0046,2025-06-30,0.54968848,0.58762635,0.00000000,-0.01125051,0.68318769,2025,False
AOI-0046,2025-07-15,0.53251725,0.49328016,-0.00249133,-0.04339363,0.46010207,2025,False
AOI-0046,2025-08-07,0.27782855,0.35766398,-0.01166672,0.03174442,0.41843040,2025,False
AOI-0046,2025-08-15,0.38779366,0.38616911,0.04845079,-0.01196298,0.41567702,2025,False
AOI-0046,2025-09-24,0.23134610,0.23650953,0.02766891,-0.00018334,0.21746202,2025,False
AOI-0046,2025-10-02,0.24679431,0.24708160,0.02817337,0.00147417,0.21088507,2025,False
AOI-0047,2025-05-08,0.82615385,0.80407938,-0.00154097,-0.02515454,0.80409197,2025,False
AOI-0047,2025-05-16,0.84290249,0.85151106,-0.01713689,-0.01081050,0.78142672,2025,False
AOI-0047,2025-05-25,0.74266893,0.74054440,0.04911856,0.02670608,0.74648648,2025,True
AOI-0047,2025-06-15,0.33845912,0.32417873,-0.01217993,0.00326411,0.36781861,2025,False
AOI-0047,2025-07-17,0.15797525,0.16625468,-0.01726271,0.00949576,0.15775201,2025,False
AOI-0047,2025-07-18,0.16188870,0.16418241,-0.01324803,0.01454582,0.15703421,2025,False
AOI-0047,2025-09-03,0.14615234,0.12413383,-0.00936857,-0.00747585,0.12599755,2025,False
AOI-0047,2025-10-15,0.16952788,0.16627703,-0.00379805,0.00719385,0.15259365,2025,False
AOI-0047,2025-10-16,0.24975661,0.22527517,0.00879559,0.00714471,0.22304562,2025,True
AOI-0048,2025-04-07,0.72636157,0.72261390,0.05968037,0.01087458,0.71338561,2025,True
AOI-0048,2025-04-17,0.69196432,0.66662018,0.00000000,0.01112146,0.68724001,2025,False
AOI-0048,2025-05-09,0.73568624,0.74298309,0.03885863,-0.03746769,0.74982943,2025,True
AOI-0048,2025-09-17,0.18517733,0.18411830,0.01579730,-0.00065066,0.18541625,2025,False
AOI-0048,2025-09-24,0.18309576,0.18335831,0.02766891,0.00826557,0.18618143,2025,False
AOI-0049,2025-05-04,0.73125087,0.74736282,0.00731763,-0.02096523,0.82119394,2025,False
AOI-0049,2025-06-26,0.32749625,0.31415716,0.06903863,-0.01646208,0.28657435,2025,True
AOI-0049,2025-06-27,0.23661902,0.22690575,0.02904008,-0.01396756,0.19526797,2025,False
AOI-0049,2025-07-29,0.20058947,0.19906876,0.05129797,0.01655646,0.22847353,2025,False
AOI-0049,2025-08-06,0.18371013,0.19128606,0.00064041,0.01838346,0.18221216,2025,False
AOI-0049,2025-08-12,0.17625580,0.17239915,0.00492083,0.02211226,0.16579627,2025,False
AOI-0049,2025-08-17,0.16824116,0.16526014,-0.00008883,0.01928450,0.15691054,2025,False
AOI-0049,2025-09-06,0.19480965,0.17728156,0.00285332,-0.00560562,0.15978304,2025,False
AOI-0049,2025-09-14,0.22852195,0.22249804,0.05483990,-0.00472975,0.24135080,2025,True
AOI-0049,2025-09-26,0.17084184,0.15817678,0.00020035,-0.00341413,0.18319402,2025,False
AOI-0049,2025-09-30,0.25972995,0.25640371,0.03748496,-0.00507386,0.29412760,2025,True
AOI-0049,2025-10-08,0.13404875,0.15154422,-0.01824921,-0.00483467,0.18864045,2025,False
AOI-0049,2025-10-16,0.19346789,0.18247975,0.00879559,-0.00452996,0.25334017,2025,True
AOI-0049,2025-10-28,0.13068841,0.19519044,0.00877973,-0.00448700,0.23496677,2025,False
AOI-0050,2025-04-14,0.35078907,0.34861161,-0.02229824,0.01492185,0.33542451,2025,False
AOI-0050,2025-04-15,,,0.00692834,0.01496456,0.36973486,2025,False
AOI-0050,2025-05-25,0.48911514,0.60435718,0.04911856,0.00020423,0.62076490,2025,True
AOI-0050,2025-06-27,0.39650087,0.43238924,0.02904008,0.01848746,0.48680715,2025,False
AOI-0050,2025-08-07,0.34735178,0.33066266,-0.01166672,0.00075166,0.31613670,2025,False
AOI-0050,2025-08-09,0.32971250,0.30304764,-0.02266645,0.00091252,0.30616612,2025,False
AOI-0050,2025-08-13,0.37519646,0.38607824,0.06268806,-0.00205894,0.39011502,2025,True
AOI-0050,2025-08-17,0.34198914,0.34611104,-0.00008883,0.00602971,0.31728048,2025,False
AOI-0050,2025-09-07,0.34060586,,0.04209997,-0.00132744,0.34844355,2025,False
AOI-0050,2025-09-30,0.38742944,0.40951965,0.03748496,-0.01155133,0.41073526,2025,True
AOI-0050,2025-10-17,0.34150225,0.38489162,0.01880847,-0.01171113,0.42167979,2025,False
AOI-0050,2025-10-28,0.36388968,,0.00877973,-0.01171113,0.40551041,2025,False
AOI-0051,2010-06-09,,,,0.01392001,0.67865304,2010,False
AOI-0051,2011-06-04,,,-0.05661548,0.01882875,0.54666603,2011,False
AOI-0051,2011-06-05,0.48159271,0.53012647,0.00000000,0.01827881,0.57338740,2011,False
AOI-0051,2011-06-12,,,,0.01297456,0.70422147,2011,False
AOI-0051,2011-06-13,0.47681491,0.47681491,-0.00329400,0.01243791,0.69601534,2011,False
AOI-0051,2011-09-01,,,,-0.00065201,0.55851848,2011,False
AOI-0051,2011-10-11,,,,-0.00287026,0.39244086,2011,False
AOI-0051,2012-04-27,,,-0.03771613,0.00423652,0.49742572,2012,False
AOI-0051,2012-05-22,,,0.00000000,0.00250047,0.65404837,2012,False
AOI-0051,2012-08-12,,,0.00000000,-0.00145436,0.42363921,2012,True
AOI-0051,2012-08-26,,,0.00000000,-0.00811170,0.35440128,2012,False
AOI-0051,2012-08-28,,,0.00000000,-0.00234615,0.41699610,2012,True
AOI-0051,2012-09-18,,,-0.05016847,-0.00864344,0.32741127,2012,False
AOI-0051,2012-10-13,,,-0.01040933,-0.00614037,0.38836434,2012,False
AOI-0051,2013-05-01,0.70214247,0.70214247,-0.00144689,0.00533391,0.72021585,2013,False
AOI-0051,2013-07-19,0.40461651,0.40461651,-0.03279919,0.01751052,0.40436449,2013,False
AOI-0051,2013-07-28,0.40417048,0.40417048,0.01239715,0.04890274,0.51926935,2013,True
AOI-0051,2013-08-29,0.42842873,0.42842873,0.00000000,0.01387982,0.43391814,2013,True
AOI-0051,2013-10-07,0.40522850,0.40522850,,-0.00660154,0.47457999,2013,False
AOI-0051,2013-10-16,,,0.03237205,-0.00701504,0.51597149,2013,True
AOI-0051,2014-04-18,0.80004669,0.79470453,0.01574920,-0.04725070,0.78638899,2014,False
AOI-0051,2014-06-05,0.65400331,0.65400331,-0.00346117,-0.00578188,0.68613009,2014,False
AOI-0051,2014-06-10,0.54672250,0.54672250,0.04146349,0.00898805,0.56591350,2014,True
AOI-0051,2014-06-28,0.43966409,0.43966409,,0.02633632,0.50688414,2014,False
AOI-0051,2014-09-08,,,,-0.00317076,0.37097560,2014,False
AOI-0051,2014-09-16,0.43302114,0.43302114,,-0.00050220,0.37162886,2014,False
AOI-0051,2015-04-07,0.48437922,0.51485406,0.01408732,0.00346965,0.38568401,2015,True
AOI-0051,2015-05-23,0.42224291,0.51438704,0.00559089,0.00636844,0.70475545,2015,False
AOI-0051,2015-06-10,0.64306205,0.67103458,0.00000000,0.00838429,0.74660406,2015,True
AOI-0051,2015-06-15,,,,0.00781542,0.74700557,2015,False
AOI-0051,2015-06-26,0.54309496,0.49754464,0.00028490,0.01053541,0.66314696,2015,True
AOI-0051,2015-09-14,0.42911357,0.40757338,0.04064686,-0.00066824,0.37410704,2015,True
AOI-0051,2015-09-20,0.44523154,0.44818180,-0.00626007,0.00259308,0.33302683,2015,False
AOI-0051,2015-10-06,0.31306175,0.36924047,-0.04146561,0.00286889,0.26672736,2015,False
AOI-0051,2016-04-06,0.70336359,0.70336359,0.03941300,0.01263353,0.70391225,2016,True
AOI-0051,2016-06-25,0.55151937,0.55151937,0.03663475,0.00932184,0.48753246,2016,True
AOI-0051,2016-07-12,0.38810258,0.38810258,0.00000000,-0.01294226,0.41627345,2016,False
AOI-0051,2016-08-28,0.32434550,0.32434550,0.03213387,-0.00330950,0.41741297,2016,True
AOI-0051,2016-09-14,0.47381067,0.47381067,0.01208653,-0.00407673,0.37019668,2016,False
AOI-0051,2016-09-29,0.53696553,0.53696553,0.03185367,-0.05133879,0.37658322,2016,True
AOI-0051,2016-10-24,0.37748348,0.37748348,-0.06529344,-0.07673586,0.20550994,2016,False
AOI-0051,2017-05-28,,,0.01241210,0.00395699,0.53667551,2017,False
AOI-0051,2017-06-21,,,-0.01962429,-0.04089179,0.67263274,2017,False
AOI-0051,2017-06-28,,,-0.00887803,-0.03694386,0.65030618,2017,False
AOI-0051,2017-07-06,,,-0.13001680,-0.02769063,0.63106940,2017,False
AOI-0051,2017-07-23,,,0.00000000,-0.00695788,0.66135615,2017,False
AOI-0051,2017-09-25,,,-0.01571894,-0.02113372,0.33779382,2017,False
AOI-0051,2017-09-30,,,0.00848314,-0.00389367,0.36930189,2017,True
AOI-0051,2017-10-16,,,0.00000000,-0.00252650,0.28203323,2017,True
AOI-0051,2018-04-11,0.57764516,0.57141770,-0.02316472,-0.02175772,0.42948723,2018,False
AOI-0051,2018-04-28,0.41816044,,-0.01972420,-0.02613757,0.62881924,2018,False
AOI-0051,2018-04-29,0.73646955,0.71447083,0.00332264,-0.02594714,0.66001680,2018,False
AOI-0051,2018-05-30,0.63841772,,-0.03581199,0.03846455,0.72977508,2018,False
AOI-0051,2018-06-26,0.38374611,0.37583711,0.02299248,0.01037131,0.40044761,2018,True
AOI-0051,2018-07-02,0.24775496,0.26601016,-0.01852387,0.01437836,0.27446478,2018,False
AOI-0051,2018-08-02,,,,0.03813330,0.33635710,2018,False
AOI-0051,2018-08-18,0.23504539,,-0.01290091,0.03601621,0.31599490,2018,False
AOI-0051,2018-09-14,0.33671934,0.33383213,0.02282745,0.00941065,0.36268064,2018,True
AOI-0051,2018-09-19,0.31461564,,-0.02830303,-0.00251672,0.30473786,2018,False
AOI-0051,2018-10-14,0.25814150,0.25877859,-0.02085009,0.00510420,0.25143357,2018,False
AOI-0051,2019-05-17,0.67391967,0.67391967,-0.06060918,-0.00342212,0.79661952,2019,False
AOI-0051,2019-05-31,0.75171994,0.75171994,-0.03164287,0.00270890,0.72907626,2019,False
AOI-0051,2019-06-25,0.23649867,0.23649867,-0.02196028,-0.00905064,0.26991882,2019,False
AOI-0051,2019-06-30,0.32684642,0.32684642,0.00599554,-0.00793560,0.26686522,2019,False
AOI-0051,2019-07-29,0.25780693,0.25780693,0.00101337,-0.00652854,0.35710061,2019,False
AOI-0051,2019-08-05,0.29621003,0.29621003,-0.02687680,-0.02022109,0.35809543,2019,False
AOI-0051,2019-08-13,0.30273052,0.31950892,0.06965199,-0.01052595,0.38042058,2019,True
AOI-0051,2019-08-22,0.29037737,0.29037737,0.00755816,-0.01385535,0.30163599,2019,False
AOI-0051,2019-09-13,0.21690824,0.21690824,-0.00316537,0.03240675,0.25141641,2019,False
AOI-0051,2019-10-16,0.40086086,0.39858545,0.06172663,-0.02490081,0.35409544,2019,True
AOI-0051,2020-04-26,0.53216406,0.53216406,0.00000000,0.01161535,0.43666033,2020,False
AOI-0051,2020-06-09,0.76623838,0.79470351,0.09872051,0.00036245,0.74711270,2020,True
AOI-0051,2020-07-04,0.40759437,0.40759437,-0.01805894,-0.00027352,0.48102755,2020,False
AOI-0051,2020-07-27,0.31201796,0.37777949,0.05864919,-0.00123698,0.40427377,2020,True
AOI-0051,2020-08-31,0.31079292,0.31500634,0.03135304,-0.02016638,0.36008112,2020,False
AOI-0051,2020-09-07,0.23516622,0.23516622,-0.03581981,0.01351569,0.26773000,2020,False
AOI-0051,2020-10-27,0.29985950,,0.00000000,0.00271503,0.16696603,2020,False
AOI-0051,2021-05-06,,,,-0.04860079,0.75987273,2021,False
